experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 1816,1,30,-0.0006,1.7746,1.4178,2.83,-3058.46,953,95,33669
Ex 3 day 1816,1,31,-0.0006,1.8031,1.3346,3.77,-3107.64,971,35,33669
Ex 3 day 1816,1,32,-0.0006,1.7434,1.3242,3.3,-3004.68,965,74,33669
Ex 3 day 1816,1,33,-0.0006,2.0098,1.47,3.3,-3463.88,907,81,33669
Ex 3 day 1816,1,34,-0.0006,1.9546,1.6412,2.83,-3368.61,1008,115,33669
Ex 3 day 1816,1,35,-0.0006,1.9623,1.2476,3.3,-3381.99,916,14,33669
Ex 3 day 1816,2,36,0.0388,3.8582,2.9331,3.77,99.56,1209,620,20257
Ex 3 day 1816,2,37,0.0388,3.9761,2.8857,3.77,102.6,1166,668,20257
Ex 3 day 1816,2,38,0.0388,3.6154,2.659,3.77,93.29,1139,594,20257
Ex 3 day 1816,2,39,0.0388,3.5979,2.6743,3.77,92.84,1153,601,20257
Ex 3 day 1816,2,40,0.0388,3.457,2.5861,3.77,89.21,1173,600,20257
Ex 3 day 1816,2,41,0.0388,3.4719,2.2839,4.24,89.59,1211,638,20257
Ex 3 day 1816,2,42,0.0388,3.3241,2.6097,3.77,85.78,1140,576,20257
Ex 3 day 1816,2,43,0.0388,3.5872,2.4689,3.3,92.56,1159,629,20257
Ex 3 day 1816,2,44,0.0388,3.2396,2.5475,3.77,83.6,1184,533,20257
Ex 3 day 1816,2,45,0.0388,3.3476,2.5094,3.77,86.38,1166,554,20257
Ex 3 day 1816,2,46,0.0388,3.0445,2.2846,3.3,78.56,1173,636,20257
Ex 3 day 1816,2,47,0.0388,2.9349,1.9128,4.24,75.73,1231,563,20257
Ex 3 day 1816,2,48,0.0388,3.1416,2.1786,4.71,81.07,1188,596,20257
Ex 3 day 1816,2,49,0.0388,3.0956,2.4463,3.77,79.88,1228,672,20257
Ex 3 day 1816,2,50,0.0388,2.9109,2.1732,3.77,75.11,1163,541,20257
Ex 3 day 1816,2,51,0.0388,2.1858,1.6518,3.77,56.4,1200,572,20257
Ex 3 day 1816,2,52,0.0388,1.8018,1.2796,3.77,46.49,1164,614,20257
Ex 3 day 1816,2,53,0.0388,1.7965,1.2327,4.24,46.36,1182,660,20257
Ex 3 day 1816,2,54,0.0388,1.9625,1.467,3.77,50.64,1168,695,20257
Ex 3 day 1816,2,55,0.0388,1.6666,1.1624,3.3,43.0,1238,638,20257
Ex 3 day 1816,2,56,0.0388,1.6366,1.1902,3.3,42.23,1237,616,20257
Ex 3 day 1816,2,57,0.0388,1.6902,1.3632,3.77,43.61,1221,594,20257
Ex 3 day 1816,2,58,0.0388,1.5216,1.0254,2.83,39.26,1186,626,20257
Ex 3 day 1816,3,59,0.0691,4.1067,2.9552,3.77,59.47,653,628,21925
Ex 3 day 1816,3,60,0.0691,3.7531,2.9426,3.77,54.35,703,665,21925
Ex 3 day 1816,3,61,0.0691,4.0651,2.8484,3.3,58.87,677,681,21925
Ex 3 day 1816,3,62,0.0691,3.8736,2.7602,3.3,56.09,638,612,21925
Ex 3 day 1816,3,63,0.0691,3.4065,2.3865,3.3,49.33,616,659,21925
Ex 3 day 1816,3,64,0.0691,3.8445,3.2515,2.83,55.67,688,726,21925
Ex 3 day 1816,3,65,0.0691,3.713,2.6924,3.77,53.77,647,720,21925
Ex 3 day 1816,3,66,0.0691,3.5107,2.5914,3.77,50.84,715,648,21925
Ex 3 day 1816,3,67,0.0691,3.3349,2.7677,2.83,48.29,676,610,21925
Ex 3 day 1816,3,68,0.0691,3.5113,2.5507,3.3,50.85,600,702,21925
Ex 3 day 1816,3,69,0.0691,3.0717,2.5975,2.83,44.48,683,657,21925
Ex 3 day 1816,3,70,0.0691,2.9327,2.1419,3.3,42.47,617,725,21925
Ex 3 day 1816,3,71,0.0691,2.7657,2.0347,3.77,40.05,695,702,21925
Ex 3 day 1816,3,72,0.0691,2.6556,1.9977,3.3,38.46,634,653,21925
Ex 3 day 1816,3,73,0.0691,3.2798,2.4702,3.77,47.49,662,696,21925
Ex 3 day 1816,3,74,0.0691,3.0357,2.0083,3.77,43.96,620,713,21925
Ex 3 day 1816,3,75,0.0691,2.7331,1.9978,3.77,39.58,618,609,21925
Ex 3 day 1816,3,76,0.0691,2.9796,2.1718,3.3,43.15,612,596,21925
Ex 3 day 1816,3,77,0.0691,2.8148,2.0979,3.3,40.76,649,592,21925
Ex 3 day 1816,3,78,0.0691,2.6622,1.7764,4.24,38.55,732,642,21925
Ex 3 day 1816,3,79,0.0691,2.6672,1.8482,3.3,38.62,601,653,21925
Ex 3 day 1816,3,80,0.0691,2.8175,2.0367,3.3,40.8,688,622,21925
Ex 3 day 1816,3,81,0.0691,2.6497,1.8324,3.3,38.37,659,719,21925
Ex 3 day 1816,3,82,0.0691,2.8035,2.0788,3.77,40.6,640,705,21925
Ex 3 day 1816,3,83,0.0691,2.7588,2.0789,3.77,39.95,589,639,21925
Ex 3 day 1816,3,84,0.0691,2.5724,1.8631,3.3,37.25,610,647,21925
Ex 3 day 1816,3,85,0.0691,2.7023,1.7978,3.3,39.13,699,686,21925
Ex 3 day 1816,3,86,0.0691,2.2544,1.7366,4.71,32.65,648,667,21925
Ex 3 day 1816,3,87,0.0691,2.2435,1.5296,3.3,32.49,603,629,21925
Ex 3 day 1816,3,88,0.0691,2.647,1.9815,3.77,38.33,668,647,21925
Ex 3 day 1816,3,89,0.0691,2.4171,1.8996,3.3,35.0,599,688,21925
Ex 3 day 1816,3,90,0.0691,2.6728,2.2257,2.83,38.7,691,641,21925
Ex 3 day 1816,3,91,0.0691,2.168,1.8823,2.83,31.4,607,681,21925
Ex 3 day 1816,3,92,0.0691,2.1367,1.8766,2.83,30.94,654,645,21925
Ex 3 day 1816,3,93,0.0691,2.166,1.5055,4.71,31.37,633,667,21925
Ex 3 day 1816,3,94,0.0691,2.052,1.6133,3.77,29.72,620,629,21925
Ex 3 day 1816,3,95,0.0691,2.207,1.4936,3.3,31.96,699,638,21925
Ex 3 day 1816,3,96,0.0691,2.5452,1.9518,3.77,36.86,585,666,21925
Ex 3 day 1816,3,97,0.0691,1.8855,1.5213,2.83,27.3,643,679,21925
Ex 3 day 1816,3,98,0.0691,2.2286,1.593,3.3,32.27,616,687,21925
Ex 3 day 1816,3,99,0.0691,1.904,1.2646,3.77,27.57,672,620,21925
Ex 3 day 1816,3,100,0.0691,2.129,1.4626,3.3,30.83,718,615,21925
Ex 3 day 1816,3,101,0.0691,2.099,1.6952,2.83,30.4,663,612,21925
Ex 3 day 1816,3,102,0.0691,2.4777,2.0617,2.83,35.88,714,684,21925
Ex 3 day 1816,3,103,0.0691,2.453,1.6647,3.3,35.52,692,626,21925
Ex 3 day 1816,3,104,0.0691,1.7359,1.5405,3.77,25.14,634,601,21925
Ex 3 day 1816,3,105,0.0691,1.6911,1.4603,2.83,24.49,660,708,21925
Ex 3 day 1816,3,106,0.0691,1.8254,1.3338,2.83,26.43,628,700,21925
Ex 3 day 1816,3,107,0.0691,1.724,1.4678,2.83,24.97,616,623,21925
Ex 3 day 1816,3,108,0.0691,1.7283,1.5881,2.83,25.03,635,698,21925
Ex 3 day 1816,3,109,0.0691,1.9986,1.7195,2.83,28.94,735,655,21925
Ex 3 day 1816,3,110,0.0691,1.8708,1.3063,3.3,27.09,600,617,21925
Ex 3 day 1816,3,111,0.0691,2.0898,1.6087,2.83,30.26,706,624,21925
Ex 3 day 1816,3,112,0.0691,1.9038,1.3257,4.71,27.57,674,597,21925
Ex 3 day 1816,3,113,0.0691,1.8933,1.553,2.83,27.42,594,622,21925
Ex 3 day 1816,3,114,0.0691,1.6457,1.4153,2.83,23.83,653,693,21925
Ex 3 day 1816,3,115,0.0691,2.1925,1.5115,3.3,31.75,692,689,21925
Ex 3 day 1816,4,116,0.0233,4.3219,3.1945,3.77,185.33,873,677,9594
Ex 3 day 1816,4,117,0.0233,4.0834,3.1273,3.77,175.1,891,656,9594
Ex 3 day 1816,4,118,0.0233,4.0765,3.0484,3.77,174.8,915,684,9594
Ex 3 day 1816,4,119,0.0233,3.1042,2.1865,3.3,133.11,856,659,9594
Ex 3 day 1816,4,120,0.0233,2.5858,2.2248,2.83,110.88,891,635,9594
Ex 3 day 1816,4,121,0.0233,2.3089,1.7807,2.83,99.01,889,678,9594
Ex 3 day 1816,4,122,0.0233,2.1883,2.0338,2.83,93.84,903,721,9594
Ex 3 day 1816,4,123,0.0233,2.418,1.8684,2.83,103.69,895,706,9594
Ex 3 day 1816,4,124,0.0233,2.0627,1.7222,2.83,88.45,911,708,9594
Ex 3 day 1816,4,125,0.0233,1.5362,1.1194,2.83,65.88,897,684,9594
Ex 3 day 1816,5,126,0.1553,3.51,2.3889,4.24,22.6,222,690,6805
Ex 3 day 1816,5,127,0.1553,2.9098,2.2336,4.71,18.73,188,700,6805
Ex 3 day 1816,5,128,0.1553,2.5023,1.9553,3.77,16.11,225,656,6805
Ex 3 day 1816,5,129,0.1553,2.2641,1.6735,4.24,14.58,223,670,6805
Ex 3 day 1816,5,130,0.1553,2.7126,2.1064,3.77,17.46,193,654,6805
Ex 3 day 1816,5,131,0.1553,1.7458,1.3754,4.24,11.24,210,709,6805
Ex 3 day 1816,5,132,0.1553,1.8771,1.3496,4.24,12.08,209,667,6805
Ex 3 day 1816,5,133,0.1553,2.2811,1.6457,4.24,14.69,216,631,6805
Ex 3 day 1816,5,134,0.1553,1.7155,1.3493,2.83,11.04,218,643,6805
Ex 3 day 1816,6,135,-0.0188,4.4588,3.247,3.3,-237.79,909,776,10661
Ex 3 day 1816,6,136,-0.0188,4.3532,3.1671,3.77,-232.17,862,771,10661
Ex 3 day 1816,6,137,-0.0188,4.3037,3.0452,3.3,-229.52,872,788,10661
Ex 3 day 1816,6,138,-0.0188,4.1071,2.9565,3.3,-219.04,868,728,10661
Ex 3 day 1816,6,139,-0.0188,3.7953,2.8471,3.77,-202.41,931,784,10661
Ex 3 day 1816,6,140,-0.0188,3.8163,2.81,3.77,-203.53,910,794,10661
Ex 3 day 1816,6,141,-0.0188,3.6274,2.7078,3.77,-193.46,861,743,10661
Ex 3 day 1816,6,142,-0.0188,2.8922,2.0878,3.3,-154.25,942,787,10661
Ex 3 day 1816,6,143,-0.0188,2.6433,1.8776,3.3,-140.97,940,740,10661
Ex 3 day 1816,6,144,-0.0188,2.4328,1.8898,3.3,-129.75,879,738,10661
Ex 3 day 1816,6,145,-0.0188,2.6054,1.8315,3.3,-138.95,879,769,10661
Ex 3 day 1816,6,146,-0.0188,2.6418,1.7511,3.3,-140.89,921,756,10661
Ex 3 day 1816,6,147,-0.0188,2.0539,1.3781,3.3,-109.54,874,756,10661
Ex 3 day 1816,6,148,-0.0188,1.9551,1.731,2.83,-104.27,889,768,10661
Ex 3 day 1816,6,149,-0.0188,2.1064,1.5417,3.3,-112.34,856,749,10661
Ex 3 day 1816,6,150,-0.0188,1.6984,1.4428,2.83,-90.58,866,815,10661
Ex 3 day 1816,6,151,-0.0188,1.7447,1.4913,2.83,-93.05,836,787,10661
Ex 3 day 1816,7,152,0.0132,3.9998,2.8985,3.3,302.16,823,888,14903
Ex 3 day 1816,7,153,0.0132,3.4663,2.6896,3.77,261.86,826,866,14903
Ex 3 day 1816,7,154,0.0132,3.5251,2.3524,4.24,266.3,839,894,14903
Ex 3 day 1816,7,155,0.0132,3.2766,2.4089,3.77,247.53,840,951,14903
Ex 3 day 1816,7,156,0.0132,2.5105,1.9235,3.77,189.65,847,921,14903
Ex 3 day 1816,7,157,0.0132,2.3776,1.7558,4.71,179.61,871,838,14903
Ex 3 day 1816,7,158,0.0132,2.2971,1.5607,4.71,173.54,797,951,14903
Ex 3 day 1816,7,159,0.0132,1.9567,1.3556,4.24,147.81,822,961,14903
Ex 3 day 1816,7,160,0.0132,1.8982,1.4059,3.77,143.4,808,865,14903
