experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 04,12,107,0.0999,1.5147,1.215,2.83,15.17,103,237,2850
Ex 3 day 04,12,108,0.0999,1.4407,1.2109,2.83,14.42,84,235,2850
Ex 3 day 04,12,109,0.0999,1.6656,1.261,2.83,16.68,76,228,2850
Ex 3 day 04,12,110,0.0999,1.8444,1.3851,2.83,18.47,86,264,2850
Ex 3 day 04,13,111,0.1711,2.4957,1.8429,4.24,14.59,453,257,4407
Ex 3 day 04,13,112,0.1711,2.4715,1.8351,3.77,14.45,442,233,4407
Ex 3 day 04,13,113,0.1711,2.5115,1.8365,3.77,14.68,473,257,4407
Ex 3 day 04,13,114,0.1711,2.1734,1.6503,4.24,12.71,438,274,4407
Ex 3 day 04,13,115,0.1711,2.3244,1.5682,4.71,13.59,429,257,4407
Ex 3 day 04,13,116,0.1711,2.6496,1.842,2.83,15.49,434,252,4407
Ex 3 day 04,15,117,0.1627,4.531,3.42,2.83,27.84,182,280,1769
Ex 3 day 04,15,118,0.1627,3.5653,2.52,2.83,21.91,208,298,1769
Ex 3 day 04,15,119,0.1627,2.944,2.3547,2.83,18.09,202,264,1769
Ex 3 day 04,15,120,0.1627,3.5873,2.626,2.83,22.04,198,292,1769
Ex 3 day 04,15,121,0.1627,2.5287,1.8745,2.83,15.54,173,270,1769
Ex 3 day 04,15,122,0.1627,2.2169,1.5552,4.71,13.62,189,264,1769
Ex 3 day 04,15,123,0.1627,2.3552,1.8606,2.83,14.47,179,293,1769
Ex 3 day 04,15,124,0.1627,2.2788,1.2001,3.3,14.0,218,279,1769
Ex 3 day 04,15,125,0.1627,1.6971,1.4385,2.83,10.43,207,269,1769
Ex 3 day 04,17,126,0.0928,2.216,1.7825,3.77,23.87,950,295,4512
Ex 3 day 04,17,127,0.0928,2.0736,1.457,4.71,22.34,955,308,4512
Ex 3 day 04,17,128,0.0928,1.8977,1.3503,4.24,20.45,917,266,4512
Ex 3 day 04,17,129,0.0928,1.9141,1.5563,3.77,20.62,925,315,4512
Ex 3 day 04,17,130,0.0928,1.9329,1.4167,2.83,20.82,930,300,4512
Ex 3 day 04,19,131,0.1219,2.7617,2.1596,3.77,22.66,1077,299,3375
Ex 3 day 04,19,132,0.1219,2.3258,1.4883,4.24,19.08,1093,291,3375
Ex 3 day 04,20,133,-0.0029,2.7723,2.2342,2.83,-958.78,811,279,4824
Ex 3 day 04,20,134,-0.0029,2.593,1.988,2.83,-896.76,754,342,4824
Ex 3 day 04,20,135,-0.0029,2.5937,1.9073,3.3,-897.0,815,314,4824
Ex 3 day 04,20,136,-0.0029,2.066,1.5635,3.3,-714.49,810,305,4824
Ex 3 day 04,20,137,-0.0029,1.4932,1.2129,3.3,-516.41,773,336,4824
Ex 3 day 04,20,138,-0.0029,2.0911,1.6303,2.83,-723.18,781,303,4824
Ex 3 day 04,20,139,-0.0029,2.0772,1.7163,2.83,-718.4,836,323,4824
Ex 3 day 04,20,140,-0.0029,1.4276,1.2665,2.83,-493.74,767,329,4824
Ex 3 day 04,20,141,-0.0029,1.8588,1.4727,3.77,-642.86,797,307,4824
Ex 3 day 04,20,142,-0.0029,2.0364,1.279,2.83,-704.26,778,320,4824
Ex 3 day 04,24,143,0.0622,1.4675,1.0427,2.83,23.58,1065,345,3474
Ex 3 day 04,24,144,0.0622,2.0244,1.6485,2.83,32.53,1043,359,3474
Ex 3 day 04,24,145,0.0622,2.0196,1.2097,3.3,32.45,1052,342,3474
Ex 3 day 04,24,146,0.0622,1.4887,1.1532,2.83,23.92,1062,337,3474
Ex 3 day 04,24,147,0.0622,1.0669,1.1463,3.77,17.14,1036,349,3474
Ex 3 day 04,24,148,0.0622,1.5768,1.1806,2.83,25.34,1029,354,3474
Ex 3 day 04,24,149,0.0622,2.3283,1.9904,2.83,37.41,1024,392,3474
Ex 3 day 04,24,150,0.0622,1.8047,1.4912,2.83,29.0,1062,391,3474
Ex 3 day 04,24,151,0.0622,1.2513,1.2489,3.77,20.11,1062,377,3474
Ex 3 day 04,24,152,0.0622,1.5511,1.1584,6.13,24.92,1045,377,3474
Ex 3 day 04,24,153,0.0622,1.6219,1.3292,2.83,26.06,1039,389,3474
Ex 3 day 04,25,154,-0.0072,2.8155,2.3174,2.83,-390.46,754,389,9057
Ex 3 day 04,25,155,-0.0072,3.2689,2.3425,2.83,-453.35,808,372,9057
Ex 3 day 04,25,156,-0.0072,3.3984,2.5228,2.83,-471.3,725,397,9057
Ex 3 day 04,25,157,-0.0072,3.2505,2.7746,2.83,-450.8,744,399,9057
Ex 3 day 04,25,158,-0.0072,2.2262,1.6924,2.83,-308.74,763,401,9057
Ex 3 day 04,25,159,-0.0072,2.7199,2.1804,2.83,-377.21,789,356,9057
Ex 3 day 04,25,160,-0.0072,2.4716,2.0658,2.83,-342.77,808,387,9057
Ex 3 day 04,25,161,-0.0072,2.1037,1.688,2.83,-291.75,762,412,9057
Ex 3 day 04,25,162,-0.0072,2.6773,2.107,2.83,-371.29,715,400,9057
Ex 3 day 04,25,163,-0.0072,2.2644,1.767,2.83,-314.04,774,395,9057
Ex 3 day 04,25,164,-0.0072,2.261,1.6102,2.83,-313.56,736,445,9057
Ex 3 day 04,25,165,-0.0072,1.7077,1.2416,2.83,-236.83,761,441,9057
Ex 3 day 04,25,166,-0.0072,1.8035,1.4766,3.77,-250.11,734,417,9057
Ex 3 day 04,25,167,-0.0072,1.5938,1.3201,3.3,-221.03,786,414,9057
Ex 3 day 04,25,168,-0.0072,1.6957,1.0955,2.83,-235.17,706,412,9057
Ex 3 day 04,25,169,-0.0072,2.0355,1.7498,2.83,-282.28,713,425,9057
Ex 3 day 04,25,170,-0.0072,1.9812,1.6435,2.83,-274.76,804,378,9057
Ex 3 day 04,25,171,-0.0072,2.1813,1.5205,4.24,-302.5,773,375,9057
Ex 3 day 04,25,172,-0.0072,1.9704,1.5899,3.3,-273.27,786,398,9057
Ex 3 day 04,25,173,-0.0072,2.5403,2.1738,2.83,-352.3,773,407,9057
Ex 3 day 04,25,174,-0.0072,2.0638,1.6527,2.83,-286.22,757,377,9057
Ex 3 day 04,25,175,-0.0072,1.4557,1.1646,2.83,-201.88,757,397,9057
Ex 3 day 04,25,176,-0.0072,2.2316,1.8379,2.83,-309.49,773,413,9057
Ex 3 day 04,25,177,-0.0072,1.7147,1.4281,2.83,-237.8,784,359,9057
Ex 3 day 04,25,178,-0.0072,1.7455,1.5586,2.83,-242.07,727,434,9057
Ex 3 day 04,25,179,-0.0072,1.8795,1.4001,2.83,-260.66,731,446,9057
Ex 3 day 04,25,180,-0.0072,1.6365,1.1494,2.83,-226.96,771,354,9057
Ex 3 day 04,26,181,0.0788,3.4649,2.672,3.77,43.98,951,425,5224
Ex 3 day 04,26,182,0.0788,3.0589,2.0393,3.3,38.83,968,399,5224
Ex 3 day 04,26,183,0.0788,1.6413,1.608,4.71,20.83,949,410,5224
Ex 3 day 04,26,184,0.0788,2.1187,1.5849,3.77,26.89,975,412,5224
Ex 3 day 04,27,185,0.092,1.942,1.5499,2.83,21.1,133,430,1403
Ex 3 day 04,27,186,0.092,2.1096,1.6955,2.83,22.92,125,413,1403
Ex 3 day 04,27,187,0.092,1.7723,1.2102,2.83,19.26,119,446,1403
Ex 3 day 04,27,188,0.092,1.9294,1.4593,2.83,20.97,124,429,1403
Ex 3 day 04,28,189,0.0957,2.832,1.9265,3.3,29.6,662,442,3177
Ex 3 day 04,29,190,0.1582,2.6635,2.37,2.83,16.84,314,463,5969
Ex 3 day 04,29,191,0.1582,2.4175,1.6114,4.71,15.28,317,477,5969
Ex 3 day 04,29,192,0.1582,2.2825,1.7833,4.24,14.43,286,456,5969
Ex 3 day 04,29,193,0.1582,1.6237,1.4022,4.71,10.27,296,443,5969
Ex 3 day 04,29,194,0.1582,2.331,1.5866,4.71,14.74,319,495,5969
Ex 3 day 04,29,195,0.1582,1.8014,1.1957,4.71,11.39,299,463,5969
Ex 3 day 04,30,196,0.0352,2.6384,2.1042,3.77,74.91,621,466,2920
Ex 3 day 04,31,197,0.1904,3.3353,2.3507,3.3,17.52,55,451,1927
Ex 3 day 04,31,198,0.1904,3.2283,2.6504,2.83,16.95,67,460,1927
Ex 3 day 04,31,199,0.1904,2.7184,2.2366,2.83,14.28,59,474,1927
Ex 3 day 04,31,200,0.1904,2.029,1.6708,2.83,10.66,72,475,1927
Ex 3 day 04,31,201,0.1904,2.0144,1.5935,2.83,10.58,41,445,1927
Ex 3 day 04,31,202,0.1904,2.2966,1.8193,2.83,12.06,70,451,1927
Ex 3 day 04,31,203,0.1904,2.0748,1.6717,2.83,10.9,57,439,1927
Ex 3 day 04,32,204,0.0464,3.6787,2.5203,3.3,79.36,788,493,7419
Ex 3 day 04,32,205,0.0464,3.9975,2.9505,2.83,86.24,764,492,7419
Ex 3 day 04,32,206,0.0464,2.0983,1.37,4.24,45.27,772,523,7419
Ex 3 day 04,32,207,0.0464,2.3558,1.8138,2.83,50.82,813,460,7419
Ex 3 day 04,32,208,0.0464,1.7893,1.4565,2.83,38.6,796,478,7419
Ex 3 day 04,32,209,0.0464,2.2854,1.7328,2.83,49.3,745,526,7419
Ex 3 day 04,32,210,0.0464,2.187,1.6972,2.83,47.18,779,485,7419
Ex 3 day 04,32,211,0.0464,2.0476,1.5946,2.83,44.18,776,492,7419
Ex 3 day 04,32,212,0.0464,1.6647,1.5214,4.24,35.91,796,513,7419
Ex 3 day 04,32,213,0.0464,2.3143,1.9643,2.83,49.93,771,473,7419
Ex 3 day 04,32,214,0.0464,2.3154,1.7253,2.83,49.95,736,462,7419
Ex 3 day 04,32,215,0.0464,2.0403,1.697,2.83,44.02,802,496,7419
Ex 3 day 04,32,216,0.0464,1.8926,1.766,2.83,40.83,773,464,7419
Ex 3 day 04,32,217,0.0464,1.7861,1.3376,4.24,38.53,785,469,7419
Ex 3 day 04,35,218,0.0725,5.1253,3.7952,2.83,70.7,647,494,4421
Ex 3 day 04,35,219,0.0725,1.6796,1.3778,2.83,23.17,631,517,4421
Ex 3 day 04,35,220,0.0725,2.2436,1.6043,3.3,30.95,593,512,4421
Ex 3 day 04,35,221,0.0725,1.7807,1.3567,4.24,24.56,624,504,4421
Ex 3 day 04,35,222,0.0725,2.0693,1.7356,2.83,28.54,618,529,4421
Ex 3 day 04,35,223,0.0725,1.8382,1.5121,2.83,25.36,638,533,4421
Ex 3 day 04,35,224,0.0725,1.9019,1.5825,2.83,26.23,635,499,4421
Ex 3 day 04,35,225,0.0725,1.5565,1.3678,2.83,21.47,607,514,4421
Ex 3 day 04,35,226,0.0725,1.9278,1.5509,2.83,26.59,623,535,4421
Ex 3 day 04,36,227,0.08,3.7505,3.0033,2.83,46.89,905,566,6041
Ex 3 day 04,36,228,0.08,3.3543,2.8061,2.83,41.94,902,554,6041
Ex 3 day 04,36,229,0.08,2.8005,2.1072,2.83,35.02,942,578,6041
Ex 3 day 04,36,230,0.08,2.4314,1.9207,2.83,30.4,924,541,6041
Ex 3 day 04,36,231,0.08,2.7792,1.9331,3.77,34.75,890,577,6041
Ex 3 day 04,36,232,0.08,2.3746,1.9799,2.83,29.69,888,551,6041
Ex 3 day 04,36,233,0.08,1.9132,1.7746,2.83,23.92,910,533,6041
Ex 3 day 04,36,234,0.08,1.9298,1.6536,2.83,24.13,925,577,6041
Ex 3 day 04,36,235,0.08,2.2805,1.666,2.83,28.51,917,570,6041
Ex 3 day 04,36,236,0.08,1.9976,0.8031,4.24,24.98,950,563,6041
Ex 3 day 04,36,237,0.08,2.112,1.5101,3.3,26.41,926,551,6041
Ex 3 day 04,36,238,0.08,1.4204,1.1608,2.83,17.76,889,563,6041
Ex 3 day 04,37,239,0.0158,2.8171,2.0659,2.83,178.4,1032,586,6455
Ex 3 day 04,37,240,0.0158,2.3363,1.7852,2.83,147.96,1013,600,6455
Ex 3 day 04,37,241,0.0158,2.2104,1.7649,4.71,139.98,998,558,6455
Ex 3 day 04,37,242,0.0158,2.3308,2.0403,2.83,147.61,1020,559,6455
Ex 3 day 04,37,243,0.0158,2.2358,1.7631,2.83,141.59,992,621,6455
Ex 3 day 04,37,244,0.0158,1.657,1.2527,2.83,104.93,990,609,6455
Ex 3 day 04,37,245,0.0158,2.0261,1.4918,2.83,128.31,1013,553,6455
Ex 3 day 04,37,246,0.0158,1.8103,1.0772,2.83,114.65,960,563,6455
Ex 3 day 04,37,247,0.0158,2.2689,1.5378,3.3,143.69,1023,546,6455
Ex 3 day 04,37,248,0.0158,1.5967,1.4486,3.77,101.12,984,551,6455
Ex 3 day 04,37,249,0.0158,2.2842,1.8088,2.83,144.66,1011,542,6455
Ex 3 day 04,37,250,0.0158,2.4662,1.9051,2.83,156.18,982,576,6455
Ex 3 day 04,38,251,0.0651,3.2145,2.7361,2.83,49.41,750,555,6161
Ex 3 day 04,38,252,0.0651,2.5927,1.7791,4.24,39.85,772,553,6161
Ex 3 day 04,38,253,0.0651,1.8814,1.617,2.83,28.92,751,565,6161
Ex 3 day 04,38,254,0.0651,2.4116,2.1651,2.83,37.07,736,563,6161
Ex 3 day 04,38,255,0.0651,2.3468,2.064,2.83,36.07,758,553,6161
Ex 3 day 04,38,256,0.0651,1.7515,1.4314,4.24,26.92,718,579,6161
Ex 3 day 04,38,257,0.0651,1.9153,1.4922,2.83,29.44,781,583,6161
Ex 3 day 04,38,258,0.0651,2.564,2.039,2.83,39.41,753,578,6161
Ex 3 day 04,38,259,0.0651,2.186,1.3074,3.3,33.6,768,584,6161
Ex 3 day 04,38,260,0.0651,2.3956,2.0373,2.83,36.82,747,579,6161
Ex 3 day 04,39,261,0.1701,2.266,1.8856,3.77,13.33,472,575,2987
Ex 3 day 04,39,262,0.1701,2.3204,1.6874,4.24,13.65,490,556,2987
Ex 3 day 04,39,263,0.1701,2.1998,1.4509,3.3,12.94,456,577,2987
Ex 3 day 04,39,264,0.1701,2.1866,1.5433,2.83,12.86,491,591,2987
Ex 3 day 04,39,265,0.1701,2.4787,2.1195,2.83,14.58,488,603,2987
Ex 3 day 04,39,266,0.1701,2.1782,1.8108,2.83,12.81,489,573,2987
Ex 3 day 04,39,267,0.1701,2.3942,2.0207,2.83,14.08,497,553,2987
Ex 3 day 04,39,268,0.1701,2.1114,1.7443,2.83,12.42,479,593,2987
Ex 3 day 04,39,269,0.1701,1.823,1.4081,3.3,10.72,502,588,2987
Ex 3 day 04,39,270,0.1701,2.1306,1.6901,2.83,12.53,497,589,2987
Ex 3 day 04,39,271,0.1701,1.3045,1.0402,2.83,7.67,484,565,2987
Ex 3 day 04,39,272,0.1701,1.8072,1.5805,2.83,10.63,501,597,2987
Ex 3 day 04,39,273,0.1701,2.3112,1.9841,2.83,13.59,497,572,2987
Ex 3 day 04,39,274,0.1701,2.3787,2.0742,2.83,13.99,461,556,2987
Ex 3 day 04,41,275,0.0176,3.813,2.4969,3.3,216.44,1054,618,5279
Ex 3 day 04,41,276,0.0176,2.9438,2.1897,2.83,167.1,999,639,5279
Ex 3 day 04,41,277,0.0176,2.5268,2.0803,2.83,143.43,1058,652,5279
Ex 3 day 04,41,278,0.0176,2.1694,1.4224,4.24,123.15,1054,592,5279
Ex 3 day 04,41,279,0.0176,1.604,1.2534,2.83,91.05,1049,652,5279
Ex 3 day 04,41,280,0.0176,2.3008,1.4782,3.3,130.61,1023,644,5279
Ex 3 day 04,41,281,0.0176,1.8927,1.4081,2.83,107.44,1025,655,5279
Ex 3 day 04,41,282,0.0176,1.4409,1.3646,3.77,81.79,1023,602,5279
Ex 3 day 04,41,283,0.0176,1.9836,1.4006,2.83,112.6,1038,656,5279
Ex 3 day 04,41,284,0.0176,2.2601,1.875,2.83,128.29,1040,612,5279
Ex 3 day 04,41,285,0.0176,1.3115,1.0645,3.3,74.44,1029,629,5279
Ex 3 day 04,41,286,0.0176,1.8022,1.0961,4.24,102.3,1038,597,5279
Ex 3 day 04,41,287,0.0176,1.44,1.3009,2.83,81.74,1050,575,5279
Ex 3 day 04,44,288,0.0206,2.8064,2.2925,2.83,136.34,767,635,4190
Ex 3 day 04,44,289,0.0206,3.0839,2.4252,2.83,149.82,752,655,4190
Ex 3 day 04,44,290,0.0206,3.1794,2.0526,2.83,154.46,750,622,4190
Ex 3 day 04,44,291,0.0206,2.4314,1.6281,3.3,118.12,747,681,4190
Ex 3 day 04,44,292,0.0206,3.0968,1.8613,3.3,150.44,719,684,4190
Ex 3 day 04,44,293,0.0206,1.8968,1.4798,2.83,92.15,713,668,4190
Ex 3 day 04,44,294,0.0206,2.5169,1.9539,2.83,122.28,780,681,4190
Ex 3 day 04,44,295,0.0206,2.1033,1.6495,2.83,102.18,736,617,4190
Ex 3 day 04,44,296,0.0206,2.1088,1.6226,2.83,102.45,726,663,4190
Ex 3 day 04,44,297,0.0206,1.9802,1.6731,3.77,96.2,770,670,4190
Ex 3 day 04,44,298,0.0206,1.7117,1.4567,2.83,83.15,733,681,4190
Ex 3 day 04,44,299,0.0206,1.9656,1.608,2.83,95.49,733,664,4190
Ex 3 day 04,44,300,0.0206,2.1865,1.5107,2.83,106.22,746,670,4190
Ex 3 day 04,44,301,0.0206,2.8063,2.1512,2.83,136.34,746,645,4190
Ex 3 day 04,44,302,0.0206,1.775,1.4199,2.83,86.23,754,629,4190
Ex 3 day 04,44,303,0.0206,1.9625,1.5088,2.83,95.34,735,655,4190
Ex 3 day 04,44,304,0.0206,2.0994,1.5349,2.83,101.99,717,663,4190
Ex 3 day 04,44,305,0.0206,1.759,1.4172,2.83,85.46,735,627,4190
Ex 3 day 04,44,306,0.0206,1.8089,1.4709,2.83,87.88,760,672,4190
Ex 3 day 04,44,307,0.0206,1.8646,1.5082,2.83,90.59,750,635,4190
Ex 3 day 04,44,308,0.0206,2.4622,1.9389,2.83,119.62,756,660,4190
Ex 3 day 04,45,309,0.2818,1.9679,1.9,2.83,6.98,92,650,1584
Ex 3 day 04,46,310,0.0889,2.9895,2.3715,3.77,33.63,1079,667,4696
Ex 3 day 04,46,311,0.0889,3.0877,2.4618,2.83,34.73,1109,656,4696
