experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1819;2;75;0,0105;2,3761;1,8111;2,8300;227,3600;403;228;43172
Ex 3 day 1819;2;76;0,0105;2,6270;2,2153;2,8300;251,3600;441;165;43172
Ex 3 day 1819;2;77;0,0105;2,2827;1,5284;2,8300;218,4200;358;237;43172
Ex 3 day 1819;2;78;0,0105;2,6613;1,7279;2,8300;254,6400;496;174;43172
Ex 3 day 1819;2;79;0,0105;2,7887;2,2475;2,8300;266,8300;412;104;43172
Ex 3 day 1819;2;80;0,0105;2,4853;1,9730;2,8300;237,8000;532;169;43172
Ex 3 day 1819;2;81;0,0105;2,4537;1,5112;3,3000;234,7700;369;125;43172
Ex 3 day 1819;2;82;0,0105;1,8743;1,5161;2,8300;179,3400;510;201;43172
Ex 3 day 1819;2;83;0,0105;2,2832;1,6064;2,8300;218,4600;433;178;43172
Ex 3 day 1819;2;84;0,0105;2,1085;1,5119;3,3000;201,7500;471;153;43172
Ex 3 day 1819;2;85;0,0105;1,9021;1,1637;3,3000;182,0000;360;218;43172
Ex 3 day 1819;2;86;0,0105;1,8946;1,5008;2,8300;181,2800;481;103;43172
Ex 3 day 1819;2;87;0,0105;1,9691;1,6343;2,8300;188,4100;392;97;43172
Ex 3 day 1819;2;88;0,0105;1,8276;1,1252;4,2400;174,8700;519;155;43172
Ex 3 day 1819;2;89;0,0105;2,3825;1,9106;2,8300;227,9600;441;204;43172
Ex 3 day 1819;2;90;0,0105;1,9676;1,4691;3,7700;188,2600;424;252;43172
Ex 3 day 1819;2;91;0,0105;1,3784;1,1624;4,2400;131,8900;379;167;43172
Ex 3 day 1819;2;92;0,0105;1,9431;1,5802;2,8300;185,9200;506;171;43172
Ex 3 day 1819;2;93;0,0105;2,0540;1,6660;2,8300;196,5300;391;151;43172
Ex 3 day 1819;2;94;0,0105;2,1146;1,6543;2,8300;202,3300;470;52;43172
Ex 3 day 1819;2;95;0,0105;1,6881;1,0681;3,3000;161,5200;498;163;43172
Ex 3 day 1819;2;96;0,0105;1,5911;1,3087;3,3000;152,2400;374;136;43172
Ex 3 day 1819;2;97;0,0105;1,8043;1,4777;2,8300;172,6400;546;165;43172
Ex 3 day 1819;2;98;0,0105;1,6978;1,1984;4,2400;162,4500;499;88;43172
Ex 3 day 1819;2;99;0,0105;1,6875;1,3178;2,8300;161,4700;396;140;43172
Ex 3 day 1819;2;100;0,0105;1,8695;1,2988;3,7700;178,8700;392;120;43172
Ex 3 day 1819;2;101;0,0105;1,6025;1,2032;2,8300;153,3300;505;180;43172
Ex 3 day 1819;2;102;0,0105;1,7860;1,4612;2,8300;170,8900;446;88;43172
Ex 3 day 1819;2;103;0,0105;1,8028;1,5345;2,8300;172,5000;442;181;43172
Ex 3 day 1819;2;104;0,0105;1,6796;1,0528;2,8300;160,7100;374;178;43172
Ex 3 day 1819;2;105;0,0105;1,9237;1,5130;2,8300;184,0600;392;194;43172
Ex 3 day 1819;2;106;0,0105;2,1324;1,6293;2,8300;204,0300;342;224;43172
Ex 3 day 1819;2;107;0,0105;2,0637;1,7629;2,8300;197,4600;335;168;43172
Ex 3 day 1819;2;108;0,0105;2,3664;1,8951;2,8300;226,4300;362;229;43172
Ex 3 day 1819;2;109;0,0105;1,9483;1,2015;2,8300;186,4100;428;112;43172
Ex 3 day 1819;2;110;0,0105;1,8921;1,3829;2,8300;181,0400;519;163;43172
Ex 3 day 1819;2;111;0,0105;2,0182;1,5951;2,8300;193,1100;342;145;43172
Ex 3 day 1819;2;112;0,0105;2,1349;1,7091;2,8300;204,2800;541;172;43172
Ex 3 day 1819;2;113;0,0105;1,5770;1,3809;3,7700;150,8900;370;187;43172
Ex 3 day 1819;2;114;0,0105;2,0566;1,6592;2,8300;196,7800;475;85;43172
Ex 3 day 1819;2;115;0,0105;1,4103;1,2056;2,8300;134,9400;445;91;43172
Ex 3 day 1819;2;116;0,0105;1,6502;1,3633;2,8300;157,8900;445;172;43172
Ex 3 day 1819;2;117;0,0105;1,9462;1,6729;2,8300;186,2100;370;250;43172
Ex 3 day 1819;2;118;0,0105;1,9379;1,5449;2,8300;185,4200;421;107;43172
Ex 3 day 1819;2;119;0,0105;1,3421;1,2434;4,2400;128,4200;365;226;43172
Ex 3 day 1819;2;120;0,0105;1,4313;1,2500;2,8300;136,9500;475;108;43172
Ex 3 day 1819;2;121;0,0105;1,4693;1,0537;2,8300;140,5800;396;221;43172
Ex 3 day 1819;2;122;0,0105;1,2051;0,8230;2,8300;115,3000;474;225;43172
Ex 3 day 1819;2;123;0,0105;1,9819;1,5641;2,8300;189,6300;495;192;43172
Ex 3 day 1819;2;124;0,0105;1,6872;1,1456;2,8300;161,4300;348;173;43172
Ex 3 day 1819;2;125;0,0105;2,3455;1,6767;2,8300;224,4200;363;234;43172
Ex 3 day 1819;2;126;0,0105;2,0340;1,6294;2,8300;194,6200;469;266;43172
Ex 3 day 1819;2;127;0,0105;1,3733;1,4196;3,7700;131,4000;469;93;43172
Ex 3 day 1819;2;128;0,0105;1,7725;1,3883;2,8300;169,5900;446;110;43172
Ex 3 day 1819;2;129;0,0105;2,1355;1,7125;2,8300;204,3300;437;190;43172
Ex 3 day 1819;2;130;0,0105;1,5414;1,3433;2,8300;147,4900;412;234;43172
Ex 3 day 1819;2;131;0,0105;1,6685;1,2525;2,8300;159,6500;364;264;43172
Ex 3 day 1819;2;132;0,0105;1,9965;1,7221;2,8300;191,0300;366;255;43172
Ex 3 day 1819;2;133;0,0105;1,5445;1,1829;2,8300;147,7800;422;95;43172
Ex 3 day 1819;2;134;0,0105;1,8492;1,5080;2,8300;176,9300;389;107;43172
Ex 3 day 1819;2;135;0,0105;1,5377;1,2021;2,8300;147,1300;444;219;43172
Ex 3 day 1819;2;136;0,0105;1,4430;1,0574;2,8300;138,0700;471;246;43172
Ex 3 day 1819;2;137;0,0105;1,3165;1,1484;2,8300;125,9700;370;165;43172
Ex 3 day 1819;2;138;0,0105;1,4940;1,3176;2,8300;142,9500;376;267;43172
Ex 3 day 1819;2;139;0,0105;1,4673;1,1750;2,8300;140,4000;469;136;43172
Ex 3 day 1819;2;140;0,0105;1,7445;1,2411;2,8300;166,9200;444;78;43172
Ex 3 day 1819;2;141;0,0105;1,9332;1,6030;2,8300;184,9700;463;215;43172
Ex 3 day 1819;2;142;0,0105;1,6040;1,3390;2,8300;153,4700;426;171;43172
Ex 3 day 1819;2;143;0,0105;1,3882;1,1700;2,8300;132,8300;509;137;43172
Ex 3 day 1819;2;144;0,0105;2,0252;1,7468;2,8300;193,7800;441;99;43172
Ex 3 day 1819;2;145;0,0105;2,0494;1,7964;2,8300;196,0900;358;137;43172
Ex 3 day 1819;3;146;-0,0211;3,8791;2,7319;3,3000;-183,4400;1309;94;6203
Ex 3 day 1819;3;147;-0,0211;2,7212;2,0943;3,7700;-128,6800;1292;105;6203
Ex 3 day 1819;3;148;-0,0211;2,4439;1,9766;2,8300;-115,5700;1369;147;6203
Ex 3 day 1819;3;149;-0,0211;2,1689;1,6004;2,8300;-102,5700;1321;156;6203
Ex 3 day 1819;3;150;-0,0211;2,4656;1,9933;2,8300;-116,6000;1332;127;6203
Ex 3 day 1819;3;151;-0,0211;1,7634;1,3539;2,8300;-83,3900;1328;160;6203
Ex 3 day 1819;4;152;0,0206;4,4383;3,0924;3,3000;215,5100;1274;708;16047
Ex 3 day 1819;4;153;0,0206;4,3018;3,2321;3,3000;208,8800;1260;722;16047
Ex 3 day 1819;4;154;0,0206;4,1675;2,9678;3,3000;202,3600;1243;725;16047
Ex 3 day 1819;4;155;0,0206;4,0685;3,0230;3,7700;197,5600;1234;698;16047
Ex 3 day 1819;4;156;0,0206;4,0123;2,7297;3,3000;194,8200;1302;752;16047
Ex 3 day 1819;4;157;0,0206;3,7416;2,5708;3,3000;181,6800;1255;673;16047
Ex 3 day 1819;4;158;0,0206;3,6528;2,6137;3,3000;177,3700;1283;676;16047
Ex 3 day 1819;4;159;0,0206;3,5843;2,5917;3,3000;174,0400;1286;732;16047
Ex 3 day 1819;4;160;0,0206;3,8032;2,5675;3,3000;184,6700;1274;766;16047
Ex 3 day 1819;4;161;0,0206;3,3453;2,2453;4,2400;162,4400;1261;693;16047
Ex 3 day 1819;4;162;0,0206;3,1678;2,1654;3,3000;153,8200;1248;662;16047
Ex 3 day 1819;4;163;0,0206;3,3861;2,4113;3,3000;164,4200;1256;744;16047
Ex 3 day 1819;4;164;0,0206;3,3615;2,4832;3,3000;163,2300;1237;757;16047
Ex 3 day 1819;4;165;0,0206;2,8606;1,9616;3,3000;138,9000;1282;686;16047
Ex 3 day 1819;4;166;0,0206;2,8487;2,4112;2,8300;138,3300;1260;736;16047
Ex 3 day 1819;4;167;0,0206;2,3742;1,6710;5,1900;115,2800;1218;739;16047
Ex 3 day 1819;4;168;0,0206;2,2768;1,6221;3,3000;110,5500;1261;665;16047
Ex 3 day 1819;4;169;0,0206;2,2534;1,8768;2,8300;109,4200;1273;750;16047
Ex 3 day 1819;4;170;0,0206;2,4398;1,7574;3,3000;118,4700;1283;662;16047
Ex 3 day 1819;4;171;0,0206;2,3254;1,5740;3,3000;112,9100;1281;722;16047
Ex 3 day 1819;4;172;0,0206;1,6043;1,0923;4,7100;77,9000;1184;725;16047
Ex 3 day 1819;4;173;0,0206;2,0241;1,4304;3,3000;98,2900;1287;701;16047
Ex 3 day 1819;4;174;0,0206;2,3540;1,7321;3,3000;114,3000;1300;667;16047
Ex 3 day 1819;4;175;0,0206;2,0438;1,6780;2,8300;99,2400;1274;720;16047
Ex 3 day 1819;4;176;0,0206;2,0358;1,6860;2,8300;98,8500;1281;750;16047
Ex 3 day 1819;5;177;0,0218;4,4785;3,1718;3,3000;205,5600;376;792;42778
Ex 3 day 1819;5;178;0,0218;4,5857;3,1198;3,3000;210,4800;309;839;42778
Ex 3 day 1819;5;179;0,0218;4,3335;2,8934;3,3000;198,9100;279;835;42778
Ex 3 day 1819;5;180;0,0218;4,3176;3,0321;3,3000;198,1800;331;819;42778
Ex 3 day 1819;5;181;0,0218;4,3839;3,1281;3,3000;201,2200;278;700;42778
Ex 3 day 1819;5;182;0,0218;4,3778;3,0406;3,3000;200,9400;383;760;42778
Ex 3 day 1819;5;183;0,0218;4,2954;3,0292;3,3000;197,1600;256;710;42778
Ex 3 day 1819;5;184;0,0218;4,2126;3,0060;3,7700;193,3600;242;801;42778
Ex 3 day 1819;5;185;0,0218;4,3016;3,1026;3,7700;197,4400;306;810;42778
Ex 3 day 1819;5;186;0,0218;4,1308;2,9072;3,3000;189,6000;356;725;42778
Ex 3 day 1819;5;187;0,0218;3,8587;2,7250;3,3000;177,1200;291;844;42778
Ex 3 day 1819;5;188;0,0218;3,6924;2,8925;3,7700;169,4800;225;757;42778
Ex 3 day 1819;5;189;0,0218;3,8482;2,9258;3,7700;176,6300;299;691;42778
Ex 3 day 1819;5;190;0,0218;3,7560;2,7336;3,3000;172,4000;308;749;42778
Ex 3 day 1819;5;191;0,0218;3,5588;2,5054;3,3000;163,3500;344;754;42778
Ex 3 day 1819;5;192;0,0218;3,8061;3,1968;2,8300;174,7000;310;679;42778
Ex 3 day 1819;5;193;0,0218;3,1803;2,6608;2,8300;145,9700;335;843;42778
Ex 3 day 1819;5;194;0,0218;3,8222;2,8184;3,3000;175,4400;217;801;42778
Ex 3 day 1819;5;195;0,0218;3,9077;2,7393;3,3000;179,3600;393;810;42778
Ex 3 day 1819;5;196;0,0218;3,4348;2,6386;3,3000;157,6600;375;812;42778
Ex 3 day 1819;5;197;0,0218;3,8690;3,3281;2,8300;177,5900;374;711;42778
Ex 3 day 1819;5;198;0,0218;3,8645;3,3050;2,8300;177,3800;354;775;42778
Ex 3 day 1819;5;199;0,0218;3,9336;3,4407;2,8300;180,5500;304;865;42778
Ex 3 day 1819;5;200;0,0218;3,1717;2,3692;3,7700;145,5800;333;749;42778
Ex 3 day 1819;5;201;0,0218;3,3804;2,5179;3,3000;155,1600;329;861;42778
Ex 3 day 1819;5;202;0,0218;3,4754;2,3841;3,3000;159,5200;389;731;42778
Ex 3 day 1819;5;203;0,0218;3,7306;3,1876;2,8300;171,2300;332;694;42778
Ex 3 day 1819;5;204;0,0218;3,3598;2,3507;3,3000;154,2200;337;773;42778
Ex 3 day 1819;5;205;0,0218;3,1056;2,4707;3,7700;142,5500;354;693;42778
Ex 3 day 1819;5;206;0,0218;3,4220;2,8746;2,8300;157,0700;255;812;42778
Ex 3 day 1819;5;207;0,0218;3,8164;2,6308;3,3000;175,1700;324;716;42778
Ex 3 day 1819;5;208;0,0218;2,8232;1,8454;4,2400;129,5900;226;780;42778
Ex 3 day 1819;5;209;0,0218;3,0048;2,3830;3,7700;137,9200;280;731;42778
Ex 3 day 1819;5;210;0,0218;3,3893;2,4197;3,7700;155,5700;314;766;42778
Ex 3 day 1819;5;211;0,0218;3,5384;3,0233;2,8300;162,4100;289;770;42778
Ex 3 day 1819;5;212;0,0218;2,7835;1,9600;3,3000;127,7600;266;752;42778
Ex 3 day 1819;5;213;0,0218;2,7837;2,1812;3,7700;127,7700;245;781;42778
Ex 3 day 1819;5;214;0,0218;3,1314;2,1878;3,3000;143,7300;221;713;42778
Ex 3 day 1819;5;215;0,0218;2,9970;2,5349;2,8300;137,5600;326;765;42778
Ex 3 day 1819;5;216;0,0218;2,1572;2,0197;3,7700;99,0200;322;803;42778
Ex 3 day 1819;5;217;0,0218;2,8170;1,8638;3,3000;129,3000;290;743;42778
Ex 3 day 1819;5;218;0,0218;2,8637;1,7926;4,2400;131,4400;343;725;42778
Ex 3 day 1819;5;219;0,0218;2,8632;1,9357;3,3000;131,4200;239;759;42778
Ex 3 day 1819;5;220;0,0218;3,2328;2,7997;2,8300;148,3800;256;789;42778
Ex 3 day 1819;5;221;0,0218;2,8230;1,7931;4,2400;129,5800;372;727;42778
Ex 3 day 1819;5;222;0,0218;3,0848;2,1599;3,3000;141,5900;245;697;42778
Ex 3 day 1819;5;223;0,0218;3,1346;2,7102;2,8300;143,8800;280;664;42778
Ex 3 day 1819;5;224;0,0218;2,4443;2,0496;2,8300;112,1900;298;761;42778
Ex 3 day 1819;5;225;0,0218;2,5987;1,6934;3,3000;119,2800;295;716;42778
Ex 3 day 1819;5;226;0,0218;2,6318;1,8015;3,3000;120,8000;350;803;42778
Ex 3 day 1819;5;227;0,0218;2,6286;1,7196;3,3000;120,6500;332;730;42778
Ex 3 day 1819;5;228;0,0218;2,5763;2,0368;2,8300;118,2500;307;716;42778
Ex 3 day 1819;5;229;0,0218;3,0196;2,1270;3,7700;138,6000;273;811;42778
Ex 3 day 1819;5;230;0,0218;2,4814;1,9875;2,8300;113,9000;362;815;42778
Ex 3 day 1819;5;231;0,0218;2,5559;1,8856;3,3000;117,3200;259;737;42778
Ex 3 day 1819;5;232;0,0218;1,9425;1,6066;2,8300;89,1600;281;741;42778
Ex 3 day 1819;5;233;0,0218;3,2167;2,5555;2,8300;147,6400;257;818;42778
Ex 3 day 1819;5;234;0,0218;2,6483;2,3388;2,8300;121,5600;332;662;42778
Ex 3 day 1819;5;235;0,0218;2,4989;1,9615;2,8300;114,7000;353;838;42778
Ex 3 day 1819;5;236;0,0218;2,1707;1,8504;2,8300;99,6400;363;784;42778
Ex 3 day 1819;5;237;0,0218;1,8651;1,3512;2,8300;85,6100;375;746;42778
Ex 3 day 1819;5;238;0,0218;2,0718;1,5675;5,1900;95,1000;260;680;42778
Ex 3 day 1819;5;239;0,0218;2,3854;1,7622;3,7700;109,4900;379;692;42778
Ex 3 day 1819;5;240;0,0218;2,4685;2,1834;2,8300;113,3100;256;759;42778
Ex 3 day 1819;5;241;0,0218;2,3527;1,7341;3,3000;107,9900;247;751;42778
Ex 3 day 1819;5;242;0,0218;2,3918;1,6993;3,3000;109,7800;253;765;42778
Ex 3 day 1819;5;243;0,0218;1,9605;1,6073;2,8300;89,9900;323;790;42778
Ex 3 day 1819;5;244;0,0218;2,1792;1,5104;3,7700;100,0300;245;733;42778
Ex 3 day 1819;5;245;0,0218;2,2536;1,2908;3,3000;103,4400;364;752;42778
Ex 3 day 1819;5;246;0,0218;2,0211;1,7367;2,8300;92,7700;345;834;42778
Ex 3 day 1819;5;247;0,0218;1,6014;1,2589;2,8300;73,5100;286;805;42778
Ex 3 day 1819;5;248;0,0218;1,5811;0,9203;3,3000;72,5700;288;797;42778
Ex 3 day 1819;5;249;0,0218;2,0936;1,5490;2,8300;96,0900;347;813;42778
Ex 3 day 1819;5;250;0,0218;2,2189;1,8289;2,8300;101,8500;292;857;42778
Ex 3 day 1819;5;251;0,0218;2,0008;1,4497;2,8300;91,8400;323;843;42778
Ex 3 day 1819;5;252;0,0218;2,3140;2,0043;2,8300;106,2100;382;713;42778
Ex 3 day 1819;5;253;0,0218;1,9704;1,6597;3,7700;90,4400;287;655;42778
Ex 3 day 1819;5;254;0,0218;2,1580;1,9600;2,8300;99,0500;396;781;42778
Ex 3 day 1819;5;255;0,0218;1,9765;1,6718;2,8300;90,7200;289;778;42778
Ex 3 day 1819;5;256;0,0218;1,5066;1,2124;5,6600;69,1500;221;829;42778
Ex 3 day 1819;5;257;0,0218;1,6786;1,1648;2,8300;77,0500;354;814;42778
Ex 3 day 1819;5;258;0,0218;1,3506;1,2517;2,8300;61,9900;264;785;42778
Ex 3 day 1819;5;259;0,0218;2,1324;1,6024;3,3000;97,8800;308;769;42778
Ex 3 day 1819;5;260;0,0218;1,7960;1,4448;2,8300;82,4400;332;797;42778
Ex 3 day 1819;5;261;0,0218;1,7455;1,3793;2,8300;80,1200;363;702;42778
Ex 3 day 1819;5;262;0,0218;1,7927;1,5073;2,8300;82,2900;281;717;42778
Ex 3 day 1819;5;263;0,0218;1,6474;1,2814;2,8300;75,6100;317;825;42778
Ex 3 day 1819;5;264;0,0218;1,4553;1,1384;2,8300;66,8000;341;789;42778
Ex 3 day 1819;5;265;0,0218;1,8071;1,2840;3,3000;82,9400;260;845;42778
Ex 3 day 1819;5;266;0,0218;1,8321;1,3205;2,8300;84,0900;291;815;42778
Ex 3 day 1819;5;267;0,0218;1,8456;1,2603;3,3000;84,7100;265;766;42778
Ex 3 day 1819;5;268;0,0218;1,5424;1,1479;4,7100;70,8000;246;839;42778
Ex 3 day 1819;5;269;0,0218;1,9681;1,5387;3,7700;90,3300;339;656;42778
Ex 3 day 1819;6;270;0,0380;4,0123;2,9523;3,7700;105,6300;857;882;6651
Ex 3 day 1819;6;271;0,0380;3,7204;2,6124;3,3000;97,9500;801;909;6651
Ex 3 day 1819;6;272;0,0380;3,5539;2,6463;3,7700;93,5600;803;868;6651
Ex 3 day 1819;6;273;0,0380;3,1840;2,5929;3,7700;83,8200;840;897;6651
Ex 3 day 1819;6;274;0,0380;3,3010;2,3233;3,3000;86,9000;816;898;6651
Ex 3 day 1819;6;275;0,0380;2,9779;2,2441;3,7700;78,4000;798;887;6651
Ex 3 day 1819;6;276;0,0380;3,4130;2,8557;2,8300;89,8500;849;922;6651
Ex 3 day 1819;6;277;0,0380;2,3863;1,9317;3,7700;62,8200;777;925;6651
Ex 3 day 1819;6;278;0,0380;2,3269;1,7335;3,3000;61,2600;822;886;6651
Ex 3 day 1819;6;279;0,0380;2,4336;1,7072;3,7700;64,0700;864;913;6651
Ex 3 day 1819;6;280;0,0380;2,3486;2,1274;2,8300;61,8300;840;863;6651
Ex 3 day 1819;6;281;0,0380;1,9420;1,6848;2,8300;51,1300;774;899;6651
Ex 3 day 1819;7;282;0,0575;3,6462;3,0734;2,8300;63,4600;832;934;5468
Ex 3 day 1819;7;283;0,0575;3,3831;2,3625;3,3000;58,8800;825;991;5468
Ex 3 day 1819;7;284;0,0575;3,3503;2,3588;3,3000;58,3100;853;963;5468
Ex 3 day 1819;7;285;0,0575;3,1508;2,0816;4,2400;54,8400;864;945;5468
Ex 3 day 1819;7;286;0,0575;3,1164;2,7171;2,8300;54,2400;809;970;5468
Ex 3 day 1819;7;287;0,0575;2,8263;2,4858;2,8300;49,1900;855;983;5468
Ex 3 day 1819;7;288;0,0575;1,9913;1,2997;3,3000;34,6600;852;933;5468
Ex 3 day 1819;7;289;0,0575;2,6719;2,3223;2,8300;46,5100;802;974;5468
Ex 3 day 1819;7;290;0,0575;2,5335;2,1045;2,8300;44,1000;808;934;5468
Ex 3 day 1819;7;291;0,0575;2,0217;1,3609;4,2400;35,1900;843;944;5468
Ex 3 day 1819;7;292;0,0575;2,2683;2,0332;2,8300;39,4800;885;952;5468
Ex 3 day 1819;7;293;0,0575;2,2647;1,9467;2,8300;39,4200;857;956;5468
