experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 01,6,30,0.2456,3.6155,2.6056,3.77,14.72,1052,124,4482
Ex 3 day 01,6,31,0.2456,1.9625,1.5915,2.83,7.99,1051,104,4482
Ex 3 day 01,6,32,0.2456,2.3071,1.7229,3.3,9.39,1029,96,4482
Ex 3 day 01,6,33,0.2456,2.2418,1.8768,2.83,9.13,1034,99,4482
Ex 3 day 01,6,34,0.2456,2.1516,1.4744,3.3,8.76,1067,146,4482
Ex 3 day 01,7,35,0.2345,2.9911,1.8946,3.3,12.76,781,119,3667
Ex 3 day 01,7,36,0.2345,3.2551,2.2869,3.3,13.88,777,135,3667
Ex 3 day 01,7,37,0.2345,2.9187,2.5216,2.83,12.45,761,113,3667
Ex 3 day 01,7,38,0.2345,2.4569,1.9768,2.83,10.48,799,102,3667
Ex 3 day 01,8,39,0.1874,2.8873,2.1287,3.77,15.41,487,149,6105
Ex 3 day 01,8,40,0.1874,2.7389,1.8929,3.3,14.62,442,161,6105
Ex 3 day 01,8,41,0.1874,2.4065,1.7701,3.3,12.84,482,163,6105
Ex 3 day 01,8,42,0.1874,2.4483,2.0677,2.83,13.07,468,168,6105
Ex 3 day 01,8,43,0.1874,1.5896,1.2158,5.66,8.48,468,145,6105
Ex 3 day 01,8,44,0.1874,2.3219,1.6754,3.3,12.39,449,189,6105
Ex 3 day 01,8,45,0.1874,1.881,1.4959,3.77,10.04,450,127,6105
Ex 3 day 01,8,46,0.1874,2.1328,1.8498,2.83,11.38,463,125,6105
Ex 3 day 01,8,47,0.1874,1.8988,1.4908,3.77,10.13,468,163,6105
Ex 3 day 01,8,48,0.1874,1.3727,1.2293,3.3,7.33,442,145,6105
Ex 3 day 01,8,49,0.1874,1.8543,1.5257,2.83,9.9,459,180,6105
Ex 3 day 01,9,50,0.191,3.8971,3.3641,2.83,20.4,994,191,4657
Ex 3 day 01,9,51,0.191,4.004,2.7389,3.3,20.96,999,165,4657
Ex 3 day 01,9,52,0.191,2.7115,1.6686,3.3,14.2,974,158,4657
Ex 3 day 01,9,53,0.191,1.7862,1.4226,5.66,9.35,977,190,4657
Ex 3 day 01,9,54,0.191,1.9623,1.4501,3.3,10.27,998,182,4657
Ex 3 day 01,9,55,0.191,2.107,1.7158,2.83,11.03,964,172,4657
Ex 3 day 01,9,56,0.191,1.6028,1.4064,2.83,8.39,986,162,4657
Ex 3 day 01,10,57,0.1773,3.5469,3.103,2.83,20.01,569,213,7612
Ex 3 day 01,10,58,0.1773,3.0579,2.6691,2.83,17.25,598,179,7612
Ex 3 day 01,10,59,0.1773,2.6351,2.1884,3.77,14.86,588,206,7612
Ex 3 day 01,10,60,0.1773,2.4963,2.1709,2.83,14.08,568,193,7612
Ex 3 day 01,10,61,0.1773,2.7507,1.7772,3.3,15.52,620,192,7612
Ex 3 day 01,10,62,0.1773,1.6161,1.2607,2.83,9.12,572,202,7612
Ex 3 day 01,10,63,0.1773,2.0695,1.7706,2.83,11.67,562,224,7612
Ex 3 day 01,10,64,0.1773,1.951,1.5929,2.83,11.0,587,224,7612
Ex 3 day 01,11,65,0.2531,3.1503,2.7081,2.83,12.45,1172,186,4023
Ex 3 day 01,11,66,0.2531,2.9344,2.0597,3.3,11.59,1201,196,4023
Ex 3 day 01,11,67,0.2531,2.5354,2.1055,2.83,10.02,1180,204,4023
Ex 3 day 01,11,68,0.2531,1.5287,1.4119,5.19,6.04,1200,180,4023
Ex 3 day 01,11,69,0.2531,1.7395,1.4555,2.83,6.87,1185,171,4023
Ex 3 day 01,12,70,0.1549,3.4725,2.4508,3.3,22.42,213,243,8861
Ex 3 day 01,12,71,0.1549,2.908,2.1046,3.3,18.77,187,210,8861
Ex 3 day 01,12,72,0.1549,2.9396,2.6357,2.83,18.98,213,221,8861
Ex 3 day 01,12,73,0.1549,2.486,1.9308,3.77,16.05,228,254,8861
Ex 3 day 01,12,74,0.1549,2.6269,1.7793,3.3,16.96,206,202,8861
Ex 3 day 01,12,75,0.1549,2.0532,1.4091,4.24,13.26,216,261,8861
Ex 3 day 01,12,76,0.1549,2.1859,1.8459,2.83,14.11,222,234,8861
Ex 3 day 01,12,77,0.1549,1.408,0.9701,3.3,9.09,201,253,8861
Ex 3 day 01,12,78,0.1549,2.3601,2.1187,2.83,15.24,186,238,8861
Ex 3 day 01,12,79,0.1549,1.8479,1.2764,3.3,11.93,223,219,8861
Ex 3 day 01,12,80,0.1549,2.1453,1.9134,2.83,13.85,185,187,8861
Ex 3 day 01,12,81,0.1549,1.9254,1.7464,2.83,12.43,213,230,8861
Ex 3 day 01,13,82,0.2529,3.8018,2.7936,2.83,15.04,790,264,3376
Ex 3 day 01,13,83,0.2529,3.0234,2.5965,2.83,11.96,785,247,3376
Ex 3 day 01,13,84,0.2529,2.7609,2.3262,2.83,10.92,772,260,3376
Ex 3 day 01,13,85,0.2529,2.4247,1.9673,3.77,9.59,775,239,3376
Ex 3 day 01,13,86,0.2529,2.0764,1.6236,3.77,8.21,808,250,3376
Ex 3 day 01,13,87,0.2529,1.9519,1.5838,2.83,7.72,782,259,3376
Ex 3 day 01,14,88,0.219,3.207,2.2407,3.3,14.64,1327,263,3433
Ex 3 day 01,14,89,0.219,2.1285,1.5325,3.3,9.72,1374,237,3433
Ex 3 day 01,14,90,0.219,1.9356,1.2413,6.6,8.84,1349,264,3433
Ex 3 day 01,14,91,0.219,1.9841,1.454,4.71,9.06,1340,242,3433
Ex 3 day 01,15,92,0.1902,3.4309,2.017,4.24,18.04,445,288,4550
Ex 3 day 01,15,93,0.1902,3.3062,2.3425,3.3,17.39,434,273,4550
Ex 3 day 01,15,94,0.1902,2.9957,2.4297,2.83,15.75,436,314,4550
Ex 3 day 01,15,95,0.1902,2.5325,1.8037,4.24,13.32,419,274,4550
Ex 3 day 01,15,96,0.1902,3.2479,2.2557,2.83,17.08,426,304,4550
Ex 3 day 01,15,97,0.1902,2.0271,1.6828,2.83,10.66,448,273,4550
Ex 3 day 01,15,98,0.1902,2.4971,2.1576,2.83,13.13,457,268,4550
Ex 3 day 01,15,99,0.1902,2.3739,1.478,4.71,12.48,463,302,4550
Ex 3 day 01,15,100,0.1902,2.2799,1.6821,3.3,11.99,415,314,4550
Ex 3 day 01,16,101,0.226,3.0897,2.2357,3.3,13.67,890,286,3439
Ex 3 day 01,16,102,0.226,2.3437,1.7334,3.3,10.37,891,316,3439
Ex 3 day 01,16,103,0.226,2.1245,1.7517,2.83,9.4,905,274,3439
Ex 3 day 01,16,104,0.226,2.1311,1.4752,3.3,9.43,903,328,3439
Ex 3 day 01,16,105,0.226,1.9471,1.6354,3.77,8.61,875,294,3439
Ex 3 day 01,16,106,0.226,2.0821,1.7864,2.83,9.21,891,305,3439
Ex 3 day 01,17,107,0.1844,3.9373,2.7119,3.3,21.35,1185,283,4098
Ex 3 day 01,17,108,0.1844,2.5491,1.7709,3.3,13.82,1168,287,4098
Ex 3 day 01,17,109,0.1844,2.403,1.7969,3.3,13.03,1204,276,4098
Ex 3 day 01,17,110,0.1844,1.8987,1.6821,2.83,10.3,1149,284,4098
Ex 3 day 01,17,111,0.1844,1.8966,1.6129,2.83,10.29,1170,279,4098
Ex 3 day 01,18,112,0.1541,2.2181,1.9678,2.83,14.39,695,305,4463
Ex 3 day 01,18,113,0.1541,2.3493,2.0684,2.83,15.24,671,295,4463
Ex 3 day 01,18,114,0.1541,2.0549,1.6736,4.71,13.33,654,311,4463
Ex 3 day 01,19,115,0.2226,3.1174,2.5496,2.83,14.0,1056,330,2824
Ex 3 day 01,19,116,0.2226,2.6807,2.1372,2.83,12.04,1045,326,2824
Ex 3 day 01,19,117,0.2226,2.634,2.0206,2.83,11.83,1050,308,2824
Ex 3 day 01,19,118,0.2226,2.8014,2.2504,2.83,12.59,1045,303,2824
Ex 3 day 01,19,119,0.2226,2.6223,2.1302,2.83,11.78,1027,313,2824
Ex 3 day 01,20,120,0.2542,3.1639,2.4491,3.77,12.45,316,335,3905
Ex 3 day 01,20,121,0.2542,3.1499,2.7372,2.83,12.39,328,323,3905
Ex 3 day 01,20,122,0.2542,1.822,1.407,5.19,7.17,348,336,3905
Ex 3 day 01,20,123,0.2542,1.7772,1.1654,5.19,6.99,343,355,3905
Ex 3 day 01,21,124,0.1692,2.8942,2.4741,2.83,17.11,1202,355,4221
Ex 3 day 01,21,125,0.1692,2.0545,1.494,2.83,12.15,1195,342,4221
Ex 3 day 01,21,126,0.1692,2.5154,1.9723,2.83,14.87,1172,351,4221
Ex 3 day 01,21,127,0.1692,2.4763,2.0402,2.83,14.64,1193,356,4221
Ex 3 day 01,21,128,0.1692,2.5823,2.0425,2.83,15.27,1185,336,4221
Ex 3 day 01,21,129,0.1692,2.4849,1.8962,2.83,14.69,1209,368,4221
Ex 3 day 01,21,130,0.1692,2.4957,2.1299,2.83,14.75,1177,360,4221
Ex 3 day 01,21,131,0.1692,2.0656,1.7498,2.83,12.21,1168,341,4221
Ex 3 day 01,21,132,0.1692,2.3672,1.9228,2.83,13.99,1207,340,4221
Ex 3 day 01,21,133,0.1692,1.947,1.1175,3.3,11.51,1183,340,4221
Ex 3 day 01,21,134,0.1692,2.0674,1.7568,2.83,12.22,1221,373,4221
Ex 3 day 01,21,135,0.1692,1.6117,1.3153,2.83,9.53,1184,371,4221
Ex 3 day 01,22,136,0.2432,3.2348,2.4834,3.77,13.3,837,356,3636
Ex 3 day 01,22,137,0.2432,2.2454,1.5721,4.24,9.23,866,363,3636
Ex 3 day 01,23,138,0.0664,1.925,1.5116,2.83,28.99,1014,355,3442
Ex 3 day 01,23,139,0.0664,2.9656,2.4664,2.83,44.65,1065,372,3442
Ex 3 day 01,23,140,0.0664,2.4796,2.1559,2.83,37.34,1011,375,3442
Ex 3 day 01,23,141,0.0664,1.5702,1.2689,2.83,23.64,1018,348,3442
Ex 3 day 01,23,142,0.0664,1.7508,1.3629,3.77,26.36,1048,364,3442
Ex 3 day 01,23,143,0.0664,2.1118,1.8657,2.83,31.8,1026,377,3442
Ex 3 day 01,24,144,0.0634,2.6681,2.2905,2.83,42.07,560,406,4410
Ex 3 day 01,25,145,0.1919,3.902,2.7285,3.3,20.33,658,413,3925
Ex 3 day 01,25,146,0.1919,3.0811,2.1318,4.71,16.05,641,416,3925
Ex 3 day 01,25,147,0.1919,2.8984,1.6603,4.24,15.1,624,420,3925
Ex 3 day 01,25,148,0.1919,1.9008,1.5539,5.66,9.9,620,436,3925
Ex 3 day 01,25,149,0.1919,2.6647,1.7595,3.3,13.88,643,430,3925
Ex 3 day 01,25,150,0.1919,2.015,1.6389,2.83,10.5,659,399,3925
Ex 3 day 01,25,151,0.1919,2.2295,1.6631,3.77,11.62,643,443,3925
Ex 3 day 01,26,152,0.1109,2.6695,2.021,2.83,24.08,1110,420,3677
Ex 3 day 01,26,153,0.1109,2.5929,1.8993,2.83,23.39,1092,400,3677
Ex 3 day 01,26,154,0.1109,2.1402,1.3997,4.24,19.31,1081,398,3677
Ex 3 day 01,26,155,0.1109,2.0707,1.329,3.3,18.68,1091,427,3677
Ex 3 day 01,26,156,0.1109,1.908,1.6453,2.83,17.21,1095,413,3677
Ex 3 day 01,27,157,0.1657,3.259,2.748,2.83,19.66,206,458,5230
Ex 3 day 01,27,158,0.1657,2.9316,2.4604,2.83,17.69,211,440,5230
Ex 3 day 01,27,159,0.1657,2.5016,1.9872,3.3,15.09,219,468,5230
Ex 3 day 01,27,160,0.1657,2.8681,2.3045,2.83,17.31,227,429,5230
Ex 3 day 01,27,161,0.1657,3.384,2.2409,2.83,20.42,229,454,5230
Ex 3 day 01,27,162,0.1657,2.1542,1.6655,2.83,13.0,222,431,5230
Ex 3 day 01,28,163,0.1861,3.6073,2.6428,3.3,19.38,51,448,4146
Ex 3 day 01,28,164,0.1861,3.758,2.9166,2.83,20.19,45,422,4146
Ex 3 day 01,28,165,0.1861,2.5341,2.2131,2.83,13.61,34,447,4146
Ex 3 day 01,28,166,0.1861,2.2088,1.762,3.77,11.87,60,466,4146
Ex 3 day 01,28,167,0.1861,2.6855,2.1154,2.83,14.43,33,462,4146
Ex 3 day 01,28,168,0.1861,2.4494,2.1533,2.83,13.16,36,471,4146
Ex 3 day 01,28,169,0.1861,2.3875,2.1421,2.83,12.83,67,444,4146
Ex 3 day 01,28,170,0.1861,2.1403,1.7832,2.83,11.5,49,479,4146
Ex 3 day 01,28,171,0.1861,2.307,1.5639,3.3,12.39,62,431,4146
Ex 3 day 01,28,172,0.1861,2.2377,1.4066,2.83,12.02,32,434,4146
Ex 3 day 01,28,173,0.1861,1.7803,1.463,2.83,9.56,49,463,4146
Ex 3 day 01,29,174,0.193,2.7849,1.9091,4.24,14.43,1292,434,3084
Ex 3 day 01,29,175,0.193,2.8455,2.4826,2.83,14.75,1251,443,3084
Ex 3 day 01,29,176,0.193,2.2694,1.7265,4.24,11.76,1272,435,3084
Ex 3 day 01,29,177,0.193,2.0351,1.7472,2.83,10.55,1265,470,3084
Ex 3 day 01,29,178,0.193,2.061,1.5324,3.3,10.68,1257,465,3084
Ex 3 day 01,29,179,0.193,2.207,1.8541,2.83,11.44,1268,459,3084
Ex 3 day 01,29,180,0.193,1.971,1.4034,4.24,10.21,1240,437,3084
Ex 3 day 01,29,181,0.193,1.4448,1.089,3.3,7.49,1260,450,3084
Ex 3 day 01,29,182,0.193,1.9304,1.1676,5.19,10.0,1290,456,3084
Ex 3 day 01,30,183,0.1881,3.583,3.0767,2.83,19.05,1102,492,3963
Ex 3 day 01,30,184,0.1881,2.6586,2.0939,3.77,14.13,1084,471,3963
Ex 3 day 01,30,185,0.1881,2.1273,1.8478,2.83,11.31,1097,465,3963
Ex 3 day 01,30,186,0.1881,2.4358,1.9185,3.3,12.95,1116,475,3963
Ex 3 day 01,31,187,0.2242,3.3302,2.6116,3.77,14.85,926,492,3294
Ex 3 day 01,31,188,0.2242,3.3826,2.6627,2.83,15.09,925,478,3294
Ex 3 day 01,31,189,0.2242,2.2609,1.7803,2.83,10.08,943,478,3294
Ex 3 day 01,31,190,0.2242,2.2826,1.6948,3.3,10.18,923,469,3294
Ex 3 day 01,31,191,0.2242,2.9908,2.5604,2.83,13.34,953,490,3294
Ex 3 day 01,31,192,0.2242,1.9816,1.62,3.77,8.84,912,503,3294
Ex 3 day 01,31,193,0.2242,1.8834,1.6598,2.83,8.4,912,491,3294
Ex 3 day 01,31,194,0.2242,2.0141,1.5547,2.83,8.98,951,472,3294
Ex 3 day 01,32,195,0.1159,3.1439,2.2674,3.3,27.14,661,511,8814
Ex 3 day 01,32,196,0.1159,2.3265,1.9019,2.83,20.08,657,525,8814
Ex 3 day 01,32,197,0.1159,2.3679,2.0491,2.83,20.44,692,475,8814
Ex 3 day 01,32,198,0.1159,1.5679,1.4463,3.77,13.53,650,533,8814
Ex 3 day 01,33,199,0.273,1.8498,0.549,6.13,6.78,296,482,937
Ex 3 day 01,33,200,0.273,1.8477,1.4993,3.77,6.77,309,497,937
Ex 3 day 01,34,201,0.0663,2.3988,1.9143,2.83,36.18,260,507,5285
Ex 3 day 01,34,202,0.0663,2.4465,1.9089,3.3,36.9,222,520,5285
Ex 3 day 01,34,203,0.0663,1.8927,1.4194,2.83,28.55,265,501,5285
Ex 3 day 01,34,204,0.0663,1.7593,1.178,5.19,26.53,281,488,5285
Ex 3 day 01,34,205,0.0663,2.4196,1.9647,2.83,36.49,237,540,5285
Ex 3 day 01,35,206,0.1979,3.838,2.6769,3.3,19.39,1242,527,3877
Ex 3 day 01,35,207,0.1979,2.4642,1.6053,5.66,12.45,1256,515,3877
Ex 3 day 01,35,208,0.1979,2.6794,1.9781,3.3,13.54,1240,509,3877
Ex 3 day 01,35,209,0.1979,2.5976,2.1144,3.77,13.13,1280,509,3877
Ex 3 day 01,35,210,0.1979,2.6327,2.1211,3.77,13.3,1262,492,3877
Ex 3 day 01,35,211,0.1979,2.3366,1.3629,4.71,11.81,1259,534,3877
Ex 3 day 01,36,212,0.2382,3.3982,2.3698,3.3,14.26,87,550,4248
Ex 3 day 01,36,213,0.2382,3.2781,2.4016,3.77,13.76,83,567,4248
Ex 3 day 01,36,214,0.2382,2.9868,2.0866,3.77,12.54,105,552,4248
Ex 3 day 01,36,215,0.2382,1.9781,1.5542,3.77,8.3,67,576,4248
Ex 3 day 01,37,216,0.081,3.2407,2.8302,2.83,39.99,1145,570,7414
Ex 3 day 01,37,217,0.081,2.287,1.5119,5.19,28.22,1125,581,7414
Ex 3 day 01,37,218,0.081,3.0316,2.6373,2.83,37.41,1111,593,7414
Ex 3 day 01,37,219,0.081,2.2612,1.5295,4.24,27.9,1109,548,7414
Ex 3 day 01,37,220,0.081,2.2877,1.4787,4.24,28.23,1107,574,7414
Ex 3 day 01,37,221,0.081,2.2086,1.8316,2.83,27.25,1124,567,7414
Ex 3 day 01,37,222,0.081,2.2733,1.6767,3.3,28.05,1129,621,7414
Ex 3 day 01,37,223,0.081,1.2469,1.0193,5.66,15.38,1138,596,7414
Ex 3 day 01,37,224,0.081,1.8665,1.5908,2.83,23.03,1101,605,7414
Ex 3 day 01,38,225,0.2524,2.7973,2.3088,2.83,11.08,969,560,3336
Ex 3 day 01,38,226,0.2524,3.1584,2.495,2.83,12.51,955,558,3336
Ex 3 day 01,38,227,0.2524,2.6788,2.0975,2.83,10.61,993,570,3336
Ex 3 day 01,38,228,0.2524,2.6587,1.9976,2.83,10.53,973,572,3336
Ex 3 day 01,38,229,0.2524,2.5729,1.4077,4.24,10.19,979,571,3336
Ex 3 day 01,39,230,0.1962,3.456,2.8422,2.83,17.61,481,590,3559
Ex 3 day 01,39,231,0.1962,2.6984,2.3277,2.83,13.75,467,625,3559
Ex 3 day 01,39,232,0.1962,1.8608,1.6452,2.83,9.48,479,577,3559
Ex 3 day 01,39,233,0.1962,1.8023,1.4147,3.3,9.19,443,592,3559
Ex 3 day 01,39,234,0.1962,1.9271,1.4591,2.83,9.82,455,584,3559
Ex 3 day 01,39,235,0.1962,2.4433,2.1036,2.83,12.45,450,613,3559
Ex 3 day 01,40,236,0.1063,3.3767,2.352,3.3,31.75,285,670,13302
Ex 3 day 01,40,237,0.1063,2.4513,1.7112,4.71,23.05,316,684,13302
Ex 3 day 01,40,238,0.1063,2.4791,1.7331,4.24,23.31,313,655,13302
Ex 3 day 01,40,239,0.1063,2.3278,2.0391,2.83,21.89,305,666,13302
Ex 3 day 01,40,240,0.1063,2.9458,2.3557,2.83,27.7,300,636,13302
Ex 3 day 01,40,241,0.1063,2.1677,1.7609,3.77,20.38,265,635,13302
Ex 3 day 01,40,242,0.1063,2.2917,1.7652,2.83,21.55,310,622,13302
Ex 3 day 01,40,243,0.1063,2.1937,1.8709,2.83,20.63,285,702,13302
Ex 3 day 01,40,244,0.1063,2.3633,1.4503,4.24,22.22,323,669,13302
Ex 3 day 01,40,245,0.1063,2.1624,1.7222,3.77,20.33,317,596,13302
Ex 3 day 01,40,246,0.1063,2.3534,2.1498,2.83,22.13,278,641,13302
Ex 3 day 01,40,247,0.1063,2.2187,1.4697,3.3,20.86,268,689,13302
Ex 3 day 01,40,248,0.1063,2.0443,1.265,4.24,19.22,352,635,13302
Ex 3 day 01,40,249,0.1063,1.9227,1.3707,3.3,18.08,328,712,13302
Ex 3 day 01,40,250,0.1063,1.7231,1.399,2.83,16.2,298,671,13302
Ex 3 day 01,40,251,0.1063,1.952,1.6499,2.83,18.36,305,641,13302
Ex 3 day 01,40,252,0.1063,1.8218,1.587,2.83,17.13,328,654,13302
Ex 3 day 01,41,253,0.1971,2.5587,1.7743,3.3,12.98,788,635,3455
Ex 3 day 01,41,254,0.1971,2.6795,2.0691,3.3,13.59,799,616,3455
Ex 3 day 01,41,255,0.1971,2.9385,2.538,2.83,14.91,792,647,3455
Ex 3 day 01,41,256,0.1971,2.6162,2.0527,2.83,13.27,818,627,3455
Ex 3 day 01,41,257,0.1971,2.0401,1.3762,3.3,10.35,803,637,3455
Ex 3 day 01,41,258,0.1971,1.8399,1.4468,3.77,9.33,768,628,3455
Ex 3 day 01,42,259,0.1678,2.8617,1.9573,3.3,17.06,1135,646,3841
Ex 3 day 01,42,260,0.1678,2.577,2.2507,2.83,15.36,1135,629,3841
Ex 3 day 01,42,261,0.1678,2.4831,2.142,2.83,14.8,1147,633,3841
Ex 3 day 01,42,262,0.1678,2.6106,2.0277,3.77,15.56,1167,640,3841
Ex 3 day 01,42,263,0.1678,2.2923,1.7407,3.77,13.66,1184,658,3841
Ex 3 day 01,42,264,0.1678,2.0099,1.7769,2.83,11.98,1145,667,3841
Ex 3 day 01,43,265,0.1808,5.8976,4.2026,2.83,32.62,0,676,3177
Ex 3 day 01,43,266,0.1808,2.8742,2.4746,2.83,15.9,20,668,3177
Ex 3 day 01,43,267,0.1808,2.4215,1.8997,2.83,13.39,15,676,3177
Ex 3 day 01,43,268,0.1808,1.7414,1.4941,3.77,9.63,34,651,3177
Ex 3 day 01,43,269,0.1808,1.5053,1.3081,4.24,8.33,33,666,3177
Ex 3 day 01,43,270,0.1808,1.4746,1.2665,2.83,8.16,5,655,3177
Ex 3 day 01,44,271,0.1371,3.7729,2.7103,3.3,27.52,865,683,5098
Ex 3 day 01,44,272,0.1371,2.3026,1.7057,3.77,16.8,877,691,5098
Ex 3 day 01,44,273,0.1371,1.997,1.3892,3.3,14.57,828,681,5098
Ex 3 day 01,45,274,0.0827,2.9814,2.1942,3.3,36.06,631,686,4982
Ex 3 day 01,46,275,0.1182,3.829,3.2693,2.83,32.4,469,725,5678
Ex 3 day 01,46,276,0.1182,3.5535,2.4458,3.3,30.07,471,690,5678
Ex 3 day 01,46,277,0.1182,2.9417,2.0778,3.3,24.89,487,732,5678
Ex 3 day 01,46,278,0.1182,2.2671,1.8914,2.83,19.18,478,719,5678
Ex 3 day 01,46,279,0.1182,2.4911,2.1532,2.83,21.08,489,719,5678
Ex 3 day 01,46,280,0.1182,2.9523,2.5377,2.83,24.98,502,704,5678
Ex 3 day 01,46,281,0.1182,2.5905,1.5937,5.66,21.92,453,691,5678
Ex 3 day 01,46,282,0.1182,2.6858,2.0234,3.3,22.73,496,689,5678
Ex 3 day 01,46,283,0.1182,1.9355,1.4759,3.77,16.38,466,716,5678
Ex 3 day 01,46,284,0.1182,1.62,1.3371,2.83,13.71,487,705,5678
Ex 3 day 01,47,285,0.093,3.3228,2.9006,2.83,35.72,268,748,12425
Ex 3 day 01,47,286,0.093,3.0161,1.9971,3.3,32.42,245,711,12425
Ex 3 day 01,47,287,0.093,3.2435,2.7951,2.83,34.86,226,749,12425
Ex 3 day 01,47,288,0.093,2.8418,2.0972,2.83,30.55,252,696,12425
Ex 3 day 01,47,289,0.093,2.6614,1.9288,4.71,28.61,252,747,12425
Ex 3 day 01,47,290,0.093,2.8354,1.9562,3.3,30.48,199,758,12425
Ex 3 day 01,47,291,0.093,2.2832,1.7022,3.77,24.54,235,726,12425
Ex 3 day 01,47,292,0.093,2.0434,1.8338,2.83,21.96,252,710,12425
Ex 3 day 01,47,293,0.093,1.6551,1.3917,4.71,17.79,235,771,12425
Ex 3 day 01,47,294,0.093,2.0949,1.8676,2.83,22.52,274,717,12425
Ex 3 day 01,48,295,0.1927,2.8603,2.1507,3.3,14.84,1108,761,5263
Ex 3 day 01,48,296,0.1927,2.6944,1.9858,3.3,13.98,1096,727,5263
Ex 3 day 01,48,297,0.1927,2.3694,1.8315,2.83,12.29,1131,762,5263
Ex 3 day 01,48,298,0.1927,2.5461,2.0943,2.83,13.21,1081,724,5263
Ex 3 day 01,48,299,0.1927,2.5495,2.0788,2.83,13.23,1122,768,5263
Ex 3 day 01,48,300,0.1927,2.4325,2.0392,2.83,12.62,1084,739,5263
Ex 3 day 01,48,301,0.1927,1.476,1.4291,4.24,7.66,1128,753,5263
Ex 3 day 01,48,302,0.1927,1.9461,1.7838,2.83,10.1,1124,776,5263
Ex 3 day 01,48,303,0.1927,1.4491,1.3642,3.77,7.52,1106,745,5263
Ex 3 day 01,49,304,0.1421,3.4184,2.7165,3.3,24.05,622,752,4675
Ex 3 day 01,49,305,0.1421,3.2223,2.1846,3.3,22.67,642,742,4675
Ex 3 day 01,49,306,0.1421,1.9848,1.4015,3.3,13.96,629,738,4675
Ex 3 day 01,49,307,0.1421,2.1538,1.554,3.3,15.15,633,773,4675
Ex 3 day 01,49,308,0.1421,2.1247,1.6483,3.77,14.95,646,770,4675
Ex 3 day 01,49,309,0.1421,1.3923,1.2449,2.83,9.8,638,760,4675
Ex 3 day 01,49,310,0.1421,1.5948,1.4719,2.83,11.22,652,737,4675
Ex 3 day 01,50,311,0.1722,2.2386,1.7192,4.24,13.0,992,777,3437
Ex 3 day 01,50,312,0.1722,1.7648,1.2291,7.07,10.25,1019,787,3437
Ex 3 day 01,51,313,0.2338,3.7775,2.7082,3.3,16.16,1221,851,3451
Ex 3 day 01,51,314,0.2338,3.3834,2.9203,2.83,14.47,1247,853,3451
