experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 05,8,72,0.1228,1.6334,1.5398,2.83,13.3,426,98,4968
Ex 3 day 05,9,73,0.0775,2.8342,2.4046,2.83,36.59,495,126,6631
Ex 3 day 05,9,74,0.0775,2.4557,2.0585,2.83,31.7,490,85,6631
Ex 3 day 05,9,75,0.0775,1.937,1.5794,2.83,25.01,506,103,6631
Ex 3 day 05,9,76,0.0775,2.2254,1.7686,4.71,28.73,530,131,6631
Ex 3 day 05,9,77,0.0775,2.1706,1.7479,2.83,28.02,507,146,6631
Ex 3 day 05,9,78,0.0775,2.0455,1.4616,2.83,26.41,486,122,6631
Ex 3 day 05,9,79,0.0775,2.4833,1.8853,2.83,32.06,531,103,6631
Ex 3 day 05,9,80,0.0775,2.3105,1.5748,2.83,29.83,514,116,6631
Ex 3 day 05,9,81,0.0775,1.2341,1.0847,2.83,15.93,535,110,6631
Ex 3 day 05,9,82,0.0775,2.3582,1.9797,2.83,30.44,483,102,6631
Ex 3 day 05,9,83,0.0775,1.8555,1.4967,2.83,23.95,514,122,6631
Ex 3 day 05,9,84,0.0775,1.9885,1.3218,2.83,25.67,526,116,6631
Ex 3 day 05,9,85,0.0775,2.2126,1.6899,2.83,28.56,481,116,6631
Ex 3 day 05,10,86,0.1772,3.0177,2.1084,3.3,17.03,963,111,3208
Ex 3 day 05,10,87,0.1772,2.6143,2.1355,2.83,14.76,987,135,3208
Ex 3 day 05,10,88,0.1772,2.0889,1.5237,3.3,11.79,991,130,3208
Ex 3 day 05,10,89,0.1772,2.9589,2.4321,2.83,16.7,1000,146,3208
Ex 3 day 05,10,90,0.1772,2.1945,1.5659,3.3,12.39,973,128,3208
Ex 3 day 05,11,91,0.1528,3.621,3.1693,2.83,23.69,893,154,4706
Ex 3 day 05,11,92,0.1528,2.5543,1.8354,3.3,16.71,885,135,4706
Ex 3 day 05,12,93,0.2279,3.2165,2.8357,2.83,14.11,1155,200,4450
Ex 3 day 05,12,94,0.2279,2.2962,1.9298,2.83,10.08,1154,166,4450
Ex 3 day 05,12,95,0.2279,1.7786,1.2186,5.19,7.8,1153,184,4450
Ex 3 day 05,12,96,0.2279,2.4878,2.0247,2.83,10.92,1139,154,4450
Ex 3 day 05,13,97,0.1903,4.1794,2.9408,3.3,21.97,95,194,5093
Ex 3 day 05,13,98,0.1903,2.6405,1.8155,3.3,13.88,130,213,5093
Ex 3 day 05,13,99,0.1903,3.0264,2.3259,2.83,15.91,112,172,5093
Ex 3 day 05,13,100,0.1903,2.5391,1.8333,3.3,13.35,97,212,5093
Ex 3 day 05,13,101,0.1903,2.8993,2.5136,2.83,15.24,116,218,5093
Ex 3 day 05,13,102,0.1903,2.3625,1.9989,2.83,12.42,111,199,5093
Ex 3 day 05,13,103,0.1903,2.4909,1.9095,2.83,13.09,109,162,5093
Ex 3 day 05,14,104,0.1305,2.8262,2.4839,2.83,21.66,869,187,4076
Ex 3 day 05,14,105,0.1305,3.2557,2.5208,2.83,24.95,866,180,4076
Ex 3 day 05,14,106,0.1305,2.8113,1.9591,3.3,21.55,885,205,4076
Ex 3 day 05,14,107,0.1305,2.6908,2.2541,2.83,20.62,848,150,4076
Ex 3 day 05,14,108,0.1305,1.644,1.4279,3.3,12.6,835,174,4076
Ex 3 day 05,14,109,0.1305,1.8677,1.5094,2.83,14.32,857,193,4076
Ex 3 day 05,14,110,0.1305,2.129,1.7343,2.83,16.32,855,164,4076
Ex 3 day 05,14,111,0.1305,2.1079,1.8083,2.83,16.16,855,206,4076
Ex 3 day 05,15,112,0.2174,3.4359,3.0074,2.83,15.81,621,216,4112
Ex 3 day 05,15,113,0.2174,2.1717,1.8578,2.83,9.99,611,221,4112
Ex 3 day 05,16,114,0.1889,2.3103,1.8915,2.83,12.23,172,223,2561
Ex 3 day 05,16,115,0.1889,2.2324,2.0035,2.83,11.82,165,229,2561
Ex 3 day 05,16,116,0.1889,1.866,1.181,3.3,9.88,163,254,2561
Ex 3 day 05,16,117,0.1889,1.9024,1.4501,3.3,10.07,172,212,2561
Ex 3 day 05,17,118,0.1803,3.0902,2.4588,2.83,17.14,221,230,3372
Ex 3 day 05,17,119,0.1803,2.7685,2.4272,2.83,15.36,230,253,3372
Ex 3 day 05,17,120,0.1803,2.6815,2.1994,2.83,14.87,223,248,3372
Ex 3 day 05,17,121,0.1803,2.7205,2.3366,2.83,15.09,207,287,3372
Ex 3 day 05,17,122,0.1803,2.4846,2.0684,2.83,13.78,246,220,3372
Ex 3 day 05,17,123,0.1803,2.5416,1.7907,2.83,14.1,229,270,3372
Ex 3 day 05,18,124,0.2011,2.9214,2.4625,2.83,14.52,312,252,3836
Ex 3 day 05,18,125,0.2011,3.1061,2.3342,2.83,15.44,306,270,3836
Ex 3 day 05,18,126,0.2011,2.1958,1.74,2.83,10.92,302,289,3836
Ex 3 day 05,18,127,0.2011,2.0777,1.8423,2.83,10.33,338,285,3836
Ex 3 day 05,18,128,0.2011,2.1279,1.5464,2.83,10.58,328,302,3836
Ex 3 day 05,18,129,0.2011,2.0326,1.6844,2.83,10.11,305,277,3836
Ex 3 day 05,18,130,0.2011,2.0936,1.8653,2.83,10.41,318,282,3836
Ex 3 day 05,19,131,0.1844,3.5668,2.4872,3.3,19.34,1180,296,4432
Ex 3 day 05,19,132,0.1844,2.8541,2.1285,3.77,15.48,1205,304,4432
Ex 3 day 05,19,133,0.1844,2.6987,1.9354,3.3,14.63,1197,270,4432
Ex 3 day 05,19,134,0.1844,2.8379,2.1666,3.77,15.39,1211,276,4432
Ex 3 day 05,20,135,0.1061,3.1122,2.6402,2.83,29.33,474,310,8105
Ex 3 day 05,20,136,0.1061,2.6511,2.1886,2.83,24.99,521,344,8105
Ex 3 day 05,20,137,0.1061,2.409,1.8705,2.83,22.7,492,294,8105
Ex 3 day 05,20,138,0.1061,2.1758,1.2801,4.71,20.51,492,308,8105
Ex 3 day 05,20,139,0.1061,2.5666,2.1612,2.83,24.19,502,325,8105
Ex 3 day 05,20,140,0.1061,2.1644,1.5769,2.83,20.4,481,314,8105
Ex 3 day 05,20,141,0.1061,2.4926,1.9075,2.83,23.49,522,309,8105
Ex 3 day 05,20,142,0.1061,2.8948,2.2067,2.83,27.28,479,326,8105
Ex 3 day 05,20,143,0.1061,1.991,1.5901,2.83,18.77,515,325,8105
Ex 3 day 05,20,144,0.1061,2.4404,1.8136,2.83,23.0,450,312,8105
Ex 3 day 05,20,145,0.1061,1.9361,1.5167,2.83,18.25,458,291,8105
Ex 3 day 05,20,146,0.1061,2.1395,1.3776,2.83,20.16,498,282,8105
Ex 3 day 05,20,147,0.1061,1.9425,1.6398,2.83,18.31,477,297,8105
Ex 3 day 05,20,148,0.1061,2.1013,1.6151,2.83,19.8,479,360,8105
Ex 3 day 05,21,149,0.2095,3.0342,2.268,3.3,14.48,1105,276,3168
Ex 3 day 05,21,150,0.2095,2.6795,2.3651,2.83,12.79,1099,315,3168
Ex 3 day 05,21,151,0.2095,1.5023,1.2335,5.19,7.17,1103,299,3168
Ex 3 day 05,21,152,0.2095,1.9196,1.6097,3.77,9.16,1118,309,3168
Ex 3 day 05,21,153,0.2095,1.7217,1.4904,2.83,8.22,1084,279,3168
Ex 3 day 05,22,154,0.165,2.9382,2.1885,2.83,17.8,571,320,3990
Ex 3 day 05,22,155,0.165,2.8384,2.4062,2.83,17.2,587,305,3990
Ex 3 day 05,22,156,0.165,2.406,1.8856,2.83,14.58,560,281,3990
Ex 3 day 05,22,157,0.165,1.9865,1.5639,2.83,12.04,586,316,3990
Ex 3 day 05,22,158,0.165,1.7492,1.3888,2.83,10.6,565,303,3990
Ex 3 day 05,22,159,0.165,1.8951,1.2486,2.83,11.48,578,320,3990
Ex 3 day 05,22,160,0.165,2.0599,1.5827,2.83,12.48,568,294,3990
Ex 3 day 05,22,161,0.165,2.3955,1.9179,2.83,14.51,573,294,3990
Ex 3 day 05,22,162,0.165,2.0406,1.4586,2.83,12.36,592,294,3990
Ex 3 day 05,22,163,0.165,2.0399,1.7313,2.83,12.36,579,288,3990
Ex 3 day 05,22,164,0.165,2.3029,1.455,4.24,13.95,577,336,3990
Ex 3 day 05,22,165,0.165,1.4097,0.9529,3.3,8.54,573,309,3990
Ex 3 day 05,22,166,0.165,2.1172,1.2132,5.66,12.83,597,330,3990
Ex 3 day 05,24,167,0.0621,2.2982,1.6406,3.3,37.02,727,315,6487
Ex 3 day 05,24,168,0.0621,1.6577,1.2645,5.19,26.7,717,359,6487
Ex 3 day 05,24,169,0.0621,2.1496,1.4994,4.71,34.63,713,342,6487
Ex 3 day 05,24,170,0.0621,2.1761,1.685,2.83,35.05,717,321,6487
Ex 3 day 05,24,171,0.0621,2.341,1.8142,2.83,37.71,688,363,6487
Ex 3 day 05,24,172,0.0621,2.229,1.8532,2.83,35.91,692,353,6487
Ex 3 day 05,24,173,0.0621,2.0025,1.6534,2.83,32.26,703,380,6487
Ex 3 day 05,24,174,0.0621,1.27,0.9056,2.83,20.46,697,363,6487
Ex 3 day 05,25,175,0.1786,2.5864,1.9089,3.3,14.48,1004,323,5536
Ex 3 day 05,25,176,0.1786,2.8381,2.5008,2.83,15.89,1024,347,5536
Ex 3 day 05,25,177,0.1786,2.34,2.024,2.83,13.1,1052,327,5536
Ex 3 day 05,25,178,0.1786,2.556,1.5428,4.24,14.31,1033,369,5536
Ex 3 day 05,26,179,0.2639,2.7633,2.3905,2.83,10.47,114,337,2456
Ex 3 day 05,26,180,0.2639,1.7462,1.3565,2.83,6.62,120,349,2456
Ex 3 day 05,26,181,0.2639,1.8623,1.5191,2.83,7.06,114,368,2456
Ex 3 day 05,28,182,0.0927,2.8728,1.7581,4.24,30.98,753,382,7055
Ex 3 day 05,28,183,0.0927,2.299,1.7674,2.83,24.79,719,416,7055
Ex 3 day 05,28,184,0.0927,2.2078,1.9762,2.83,23.81,729,383,7055
Ex 3 day 05,28,185,0.0927,2.1727,1.6761,3.3,23.43,766,407,7055
Ex 3 day 05,28,186,0.0927,2.2041,1.7823,2.83,23.77,724,396,7055
Ex 3 day 05,28,187,0.0927,2.1547,1.9086,2.83,23.24,777,409,7055
Ex 3 day 05,28,188,0.0927,1.9775,1.6609,2.83,21.33,765,382,7055
Ex 3 day 05,28,189,0.0927,1.7212,1.4014,3.77,18.56,754,353,7055
Ex 3 day 05,28,190,0.0927,1.4262,1.0808,5.19,15.38,763,340,7055
Ex 3 day 05,29,191,0.1061,2.6274,1.9816,3.3,24.75,1335,438,9106
Ex 3 day 05,29,192,0.1061,2.5819,1.8092,3.3,24.33,1348,451,9106
Ex 3 day 05,29,193,0.1061,2.3474,2.0711,2.83,22.12,1337,484,9106
Ex 3 day 05,29,194,0.1061,2.4919,2.1733,2.83,23.48,1352,490,9106
Ex 3 day 05,29,195,0.1061,2.3155,1.6889,3.77,21.82,1324,446,9106
Ex 3 day 05,29,196,0.1061,2.6417,2.0167,2.83,24.89,1367,466,9106
Ex 3 day 05,29,197,0.1061,2.2109,1.5429,4.24,20.83,1323,463,9106
Ex 3 day 05,29,198,0.1061,2.3564,1.8702,2.83,22.2,1336,453,9106
Ex 3 day 05,29,199,0.1061,2.3867,1.4022,4.71,22.49,1381,456,9106
Ex 3 day 05,29,200,0.1061,2.1636,1.6069,2.83,20.39,1336,460,9106
Ex 3 day 05,29,201,0.1061,1.8049,1.3756,2.83,17.0,1362,440,9106
Ex 3 day 05,29,202,0.1061,1.4825,1.1297,2.83,13.97,1343,479,9106
Ex 3 day 05,29,203,0.1061,1.975,1.7329,2.83,18.61,1372,443,9106
Ex 3 day 05,29,204,0.1061,1.9961,1.4489,3.77,18.81,1353,479,9106
Ex 3 day 05,29,205,0.1061,1.9327,1.5164,2.83,18.21,1340,466,9106
Ex 3 day 05,30,206,0.1819,3.1024,2.7055,2.83,17.05,396,448,3952
Ex 3 day 05,30,207,0.1819,2.3932,2.0803,2.83,13.16,389,457,3952
Ex 3 day 05,30,208,0.1819,2.6278,2.168,2.83,14.45,379,446,3952
Ex 3 day 05,30,209,0.1819,2.6127,2.0055,2.83,14.36,383,460,3952
Ex 3 day 05,30,210,0.1819,2.1678,1.8106,2.83,11.92,403,463,3952
Ex 3 day 05,30,211,0.1819,2.1384,1.7061,2.83,11.75,402,481,3952
Ex 3 day 05,31,212,0.1178,3.5953,2.9846,2.83,30.53,697,479,6718
Ex 3 day 05,31,213,0.1178,3.1784,2.1421,3.3,26.99,672,478,6718
Ex 3 day 05,31,214,0.1178,2.9349,2.5825,2.83,24.92,696,466,6718
Ex 3 day 05,31,215,0.1178,2.7165,1.6278,4.71,23.07,723,508,6718
Ex 3 day 05,31,216,0.1178,1.9805,1.6578,3.77,16.82,702,509,6718
Ex 3 day 05,31,217,0.1178,1.8424,1.3363,3.3,15.64,708,498,6718
Ex 3 day 05,31,218,0.1178,2.1286,1.6976,3.77,18.07,706,462,6718
Ex 3 day 05,31,219,0.1178,1.932,1.6791,2.83,16.41,690,482,6718
Ex 3 day 05,31,220,0.1178,2.1593,1.8939,2.83,18.34,684,495,6718
Ex 3 day 05,31,221,0.1178,2.3312,1.9547,2.83,19.8,709,477,6718
Ex 3 day 05,31,222,0.1178,1.6148,1.2547,2.83,13.71,681,485,6718
Ex 3 day 05,31,223,0.1178,2.098,1.8422,2.83,17.81,712,490,6718
Ex 3 day 05,32,224,0.1743,2.6753,1.955,4.71,15.35,940,475,2688
Ex 3 day 05,33,225,0.2032,2.6051,2.0241,2.83,12.82,1162,474,3754
Ex 3 day 05,33,226,0.2032,2.1719,1.8642,2.83,10.69,1157,485,3754
Ex 3 day 05,33,227,0.2032,2.2707,1.9886,2.83,11.17,1142,494,3754
Ex 3 day 05,34,228,0.2391,2.3357,1.6322,3.77,9.77,239,526,3543
Ex 3 day 05,35,229,0.189,2.7955,2.2582,2.83,14.79,11,542,2373
Ex 3 day 05,35,230,0.189,3.3244,1.933,2.83,17.59,0,568,2373
Ex 3 day 05,35,231,0.189,2.7139,2.3534,2.83,14.36,20,527,2373
Ex 3 day 05,35,232,0.189,2.2741,1.7803,2.83,12.03,0,556,2373
Ex 3 day 05,35,233,0.189,2.0731,1.6051,2.83,10.97,0,535,2373
Ex 3 day 05,36,234,0.0681,3.9458,3.3926,2.83,57.95,746,573,5988
Ex 3 day 05,36,235,0.0681,2.8437,2.5919,2.83,41.77,744,590,5988
Ex 3 day 05,36,236,0.0681,2.9655,2.1121,3.3,43.56,719,588,5988
Ex 3 day 05,37,237,0.205,2.1673,1.9397,2.83,10.57,960,588,3309
Ex 3 day 05,37,238,0.205,2.3388,1.8135,3.77,11.41,943,567,3309
Ex 3 day 05,37,239,0.205,2.5456,1.7299,2.83,12.41,971,562,3309
Ex 3 day 05,37,240,0.205,2.2447,1.8139,2.83,10.95,924,569,3309
Ex 3 day 05,37,241,0.205,1.8741,1.56,2.83,9.14,956,579,3309
Ex 3 day 05,37,242,0.205,2.3508,2.0208,2.83,11.46,971,588,3309
Ex 3 day 05,37,243,0.205,1.6615,1.3296,2.83,8.1,937,595,3309
Ex 3 day 05,38,244,0.1798,2.5179,2.0396,2.83,14.0,517,596,5531
Ex 3 day 05,38,245,0.1798,2.6017,2.184,2.83,14.47,527,579,5531
Ex 3 day 05,38,246,0.1798,2.1354,1.8765,2.83,11.88,545,610,5531
Ex 3 day 05,38,247,0.1798,2.4704,2.1781,2.83,13.74,563,595,5531
Ex 3 day 05,39,248,0.2124,2.9047,2.1868,4.71,13.67,1134,602,4871
Ex 3 day 05,39,249,0.2124,2.6333,2.2961,2.83,12.4,1141,577,4871
Ex 3 day 05,39,250,0.2124,2.5956,1.8421,3.3,12.22,1150,614,4871
Ex 3 day 05,39,251,0.2124,2.4142,1.8069,3.77,11.37,1153,598,4871
Ex 3 day 05,40,252,0.2303,3.3116,2.0803,4.24,14.38,385,608,4104
Ex 3 day 05,40,253,0.2303,2.1655,1.6799,4.71,9.4,402,609,4104
Ex 3 day 05,40,254,0.2303,2.3563,1.8285,3.3,10.23,358,629,4104
Ex 3 day 05,40,255,0.2303,2.1361,1.6416,3.3,9.27,396,628,4104
Ex 3 day 05,41,256,0.1842,3.088,2.4867,2.83,16.76,75,622,3839
Ex 3 day 05,41,257,0.1842,2.568,1.9409,3.3,13.94,30,623,3839
Ex 3 day 05,41,258,0.1842,2.7731,1.9407,3.3,15.06,61,631,3839
Ex 3 day 05,41,259,0.1842,1.9283,1.6085,2.83,10.47,74,635,3839
Ex 3 day 05,41,260,0.1842,1.6725,1.2562,2.83,9.08,80,610,3839
Ex 3 day 05,41,261,0.1842,2.2588,1.6254,2.83,12.26,44,633,3839
Ex 3 day 05,41,262,0.1842,1.7622,1.3712,2.83,9.57,48,622,3839
Ex 3 day 05,41,263,0.1842,1.9709,1.4808,2.83,10.7,58,650,3839
Ex 3 day 05,41,264,0.1842,2.0941,1.7287,2.83,11.37,71,645,3839
Ex 3 day 05,41,265,0.1842,1.8307,1.4753,2.83,9.94,33,608,3839
Ex 3 day 05,41,266,0.1842,1.5367,1.2938,2.83,8.34,50,612,3839
Ex 3 day 05,42,267,0.1742,3.9335,3.4275,2.83,22.57,973,712,5564
Ex 3 day 05,42,268,0.1742,2.2767,1.7703,2.83,13.07,960,705,5564
Ex 3 day 05,42,269,0.1742,2.102,1.6144,3.3,12.06,953,715,5564
Ex 3 day 05,42,270,0.1742,2.6755,2.3802,2.83,15.35,941,675,5564
Ex 3 day 05,42,271,0.1742,2.4176,2.0291,2.83,13.87,929,687,5564
Ex 3 day 05,42,272,0.1742,2.2342,1.9051,2.83,12.82,969,684,5564
Ex 3 day 05,42,273,0.1742,2.1189,1.852,2.83,12.16,936,709,5564
Ex 3 day 05,43,274,0.2153,2.9028,2.449,2.83,13.48,819,704,4765
Ex 3 day 05,43,275,0.2153,2.9534,2.5261,2.83,13.72,830,685,4765
Ex 3 day 05,43,276,0.2153,2.3632,2.0548,2.83,10.98,831,730,4765
Ex 3 day 05,43,277,0.2153,1.7062,1.3649,4.24,7.93,838,701,4765
Ex 3 day 05,43,278,0.2153,1.7977,1.425,4.71,8.35,856,724,4765
Ex 3 day 05,43,279,0.2153,1.2361,1.0644,2.83,5.74,846,719,4765
Ex 3 day 05,44,280,0.2207,3.3203,2.6858,2.83,15.04,329,735,4245
Ex 3 day 05,44,281,0.2207,3.2232,2.3019,2.83,14.6,328,700,4245
Ex 3 day 05,44,282,0.2207,1.9196,1.4267,3.3,8.7,321,688,4245
Ex 3 day 05,44,283,0.2207,2.3978,1.9977,2.83,10.86,334,684,4245
Ex 3 day 05,44,284,0.2207,2.0468,1.7204,2.83,9.27,315,697,4245
Ex 3 day 05,44,285,0.2207,1.7923,1.4632,2.83,8.12,333,715,4245
Ex 3 day 05,44,286,0.2207,2.5432,1.5396,4.24,11.52,345,714,4245
Ex 3 day 05,44,287,0.2207,2.2956,1.7644,2.83,10.4,315,722,4245
Ex 3 day 05,44,288,0.2207,1.8389,1.4091,2.83,8.33,338,690,4245
Ex 3 day 05,44,289,0.2207,1.9709,1.6847,2.83,8.93,312,683,4245
Ex 3 day 05,44,290,0.2207,1.0851,1.1324,6.13,4.92,321,720,4245
Ex 3 day 05,45,291,0.1514,3.3435,2.3311,2.83,22.08,669,754,7810
Ex 3 day 05,45,292,0.1514,2.7177,2.3305,2.83,17.95,656,751,7810
Ex 3 day 05,45,293,0.1514,3.49,2.7668,2.83,23.05,628,697,7810
Ex 3 day 05,45,294,0.1514,2.9011,2.5218,2.83,19.16,611,711,7810
Ex 3 day 05,45,295,0.1514,2.4301,1.8777,2.83,16.05,598,715,7810
Ex 3 day 05,45,296,0.1514,1.7771,1.4728,2.83,11.73,621,721,7810
Ex 3 day 05,45,297,0.1514,2.6832,1.8764,2.83,17.72,619,730,7810
Ex 3 day 05,45,298,0.1514,2.4012,2.0476,2.83,15.86,628,744,7810
Ex 3 day 05,45,299,0.1514,1.9773,1.5224,3.3,13.06,661,768,7810
Ex 3 day 05,45,300,0.1514,2.225,1.8418,2.83,14.69,627,689,7810
Ex 3 day 05,45,301,0.1514,1.8252,1.4827,2.83,12.05,633,712,7810
Ex 3 day 05,45,302,0.1514,1.7386,1.4561,3.77,11.48,638,761,7810
Ex 3 day 05,45,303,0.1514,2.1014,1.5096,3.3,13.88,637,726,7810
Ex 3 day 05,45,304,0.1514,2.0322,1.5895,2.83,13.42,657,712,7810
Ex 3 day 05,46,305,0.2019,2.5217,2.1903,2.83,12.49,776,708,4590
Ex 3 day 05,46,306,0.2019,2.7623,2.4465,2.83,13.68,736,737,4590
Ex 3 day 05,46,307,0.2019,2.5679,2.2466,2.83,12.72,759,739,4590
Ex 3 day 05,46,308,0.2019,2.4334,2.0496,2.83,12.05,766,740,4590
Ex 3 day 05,46,309,0.2019,2.3071,1.9185,2.83,11.43,729,716,4590
Ex 3 day 05,46,310,0.2019,2.1352,1.6228,4.71,10.58,777,727,4590
Ex 3 day 05,47,311,0.2032,2.919,2.4283,2.83,14.37,81,731,3059
Ex 3 day 05,47,312,0.2032,2.2259,1.8358,2.83,10.95,112,741,3059
Ex 3 day 05,48,313,0.1741,2.8604,2.5148,2.83,16.43,80,813,3852
Ex 3 day 05,48,314,0.1741,0.7485,0.545,2.83,4.3,65,855,3852
Ex 3 day 05,48,315,0.1741,2.77,2.318,2.83,15.91,44,827,3852
