experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 186;5;62;0,0636;3,2661;2,4092;3,3000;51,3800;350;520;21182
Ex 3 day 186;5;63;0,0636;3,1486;2,4563;3,7700;49,5300;276;527;21182
Ex 3 day 186;5;64;0,0636;3,2127;2,3496;3,7700;50,5400;386;554;21182
Ex 3 day 186;5;65;0,0636;3,4572;2,5210;3,7700;54,3800;363;574;21182
Ex 3 day 186;5;66;0,0636;2,6599;1,8178;3,3000;41,8400;336;534;21182
Ex 3 day 186;5;67;0,0636;2,7640;2,3474;2,8300;43,4800;300;572;21182
Ex 3 day 186;5;68;0,0636;2,8000;1,9954;3,3000;44,0500;375;570;21182
Ex 3 day 186;5;69;0,0636;2,7403;1,9786;3,7700;43,1100;388;531;21182
Ex 3 day 186;5;70;0,0636;2,8355;2,3542;2,8300;44,6000;365;606;21182
Ex 3 day 186;5;71;0,0636;2,7494;1,9985;3,7700;43,2500;341;508;21182
Ex 3 day 186;5;72;0,0636;2,4532;1,9093;3,7700;38,5900;287;570;21182
Ex 3 day 186;5;73;0,0636;2,4318;1,7220;4,2400;38,2500;339;601;21182
Ex 3 day 186;5;74;0,0636;2,1816;1,7551;3,7700;34,3200;314;603;21182
Ex 3 day 186;5;75;0,0636;2,0857;1,6157;3,3000;32,8100;294;586;21182
Ex 3 day 186;5;76;0,0636;2,1450;1,4557;4,2400;33,7400;322;500;21182
Ex 3 day 186;5;77;0,0636;2,1160;1,6529;3,7700;33,2900;310;495;21182
Ex 3 day 186;5;78;0,0636;2,2936;1,9105;2,8300;36,0800;335;588;21182
Ex 3 day 186;5;79;0,0636;2,2313;1,3997;3,3000;35,1000;321;574;21182
Ex 3 day 186;5;80;0,0636;1,9470;1,3322;3,3000;30,6300;315;546;21182
Ex 3 day 186;5;81;0,0636;2,2395;1,6619;3,7700;35,2300;381;593;21182
Ex 3 day 186;5;82;0,0636;1,8239;1,1114;4,2400;28,6900;330;520;21182
Ex 3 day 186;5;83;0,0636;0,9843;0,9192;3,7700;15,4800;345;575;21182
Ex 3 day 186;5;84;0,0636;1,8536;1,2516;3,3000;29,1600;309;565;21182
Ex 3 day 186;5;85;0,0636;1,9719;1,7224;2,8300;31,0200;315;485;21182
Ex 3 day 186;5;86;0,0636;2,0228;1,4956;3,7700;31,8200;407;539;21182
Ex 3 day 186;5;87;0,0636;1,5680;1,3707;2,8300;24,6600;317;563;21182
Ex 3 day 186;5;88;0,0636;2,0096;1,6229;3,3000;31,6100;328;606;21182
Ex 3 day 186;5;89;0,0636;1,9495;1,5121;3,7700;30,6700;374;489;21182
Ex 3 day 186;5;90;0,0636;1,7412;1,3443;2,8300;27,3900;319;526;21182
Ex 3 day 186;5;91;0,0636;1,8242;1,0457;4,2400;28,7000;364;538;21182
Ex 3 day 186;5;92;0,0636;2,3000;1,5137;3,3000;36,1800;301;600;21182
Ex 3 day 186;5;93;0,0636;1,7740;1,4152;2,8300;27,9100;328;588;21182
Ex 3 day 186;5;94;0,0636;1,6142;1,4286;4,7100;25,3900;340;474;21182
Ex 3 day 186;5;95;0,0636;1,7224;1,1386;3,3000;27,0900;419;554;21182
Ex 3 day 186;5;96;0,0636;2,4502;1,7716;2,8300;38,5400;353;560;21182
Ex 3 day 186;5;97;0,0636;1,8349;1,4392;3,7700;28,8600;401;515;21182
Ex 3 day 186;6;98;0,0322;4,1838;2,9974;3,3000;129,9100;115;854;27091
Ex 3 day 186;6;99;0,0322;4,3679;3,1843;3,7700;135,6300;168;795;27091
Ex 3 day 186;6;100;0,0322;3,9954;3,0351;3,7700;124,0600;64;757;27091
Ex 3 day 186;6;101;0,0322;3,8208;2,9053;3,7700;118,6400;185;838;27091
Ex 3 day 186;6;102;0,0322;3,6795;2,6816;3,3000;114,2500;95;841;27091
Ex 3 day 186;6;103;0,0322;3,9108;2,7831;3,3000;121,4300;164;891;27091
Ex 3 day 186;6;104;0,0322;3,9925;2,6463;3,3000;123,9700;158;812;27091
Ex 3 day 186;6;105;0,0322;3,4895;2,3051;4,2400;108,3500;219;789;27091
Ex 3 day 186;6;106;0,0322;3,5110;2,5741;3,7700;109,0200;115;809;27091
Ex 3 day 186;6;107;0,0322;3,6898;2,5335;3,3000;114,5700;190;788;27091
Ex 3 day 186;6;108;0,0322;2,8872;1,8753;4,2400;89,6500;186;731;27091
Ex 3 day 186;6;109;0,0322;2,9265;2,2160;3,7700;90,8700;155;854;27091
Ex 3 day 186;6;110;0,0322;2,8703;2,3023;2,8300;89,1300;165;766;27091
Ex 3 day 186;6;111;0,0322;2,8530;1,8509;4,7100;88,5900;142;824;27091
Ex 3 day 186;6;112;0,0322;2,9871;2,5093;2,8300;92,7500;195;812;27091
Ex 3 day 186;6;113;0,0322;2,9045;2,0024;3,3000;90,1900;161;738;27091
Ex 3 day 186;6;114;0,0322;2,1185;1,7578;4,7100;65,7800;127;757;27091
Ex 3 day 186;6;115;0,0322;2,9749;2,2485;3,7700;92,3700;157;836;27091
Ex 3 day 186;6;116;0,0322;2,5137;1,5605;5,1900;78,0500;123;828;27091
Ex 3 day 186;6;117;0,0322;2,5898;1,8376;3,7700;80,4200;218;773;27091
Ex 3 day 186;6;118;0,0322;2,3728;1,5455;4,2400;73,6800;58;772;27091
Ex 3 day 186;6;119;0,0322;2,5710;1,7163;3,3000;79,8300;202;757;27091
Ex 3 day 186;6;120;0,0322;2,2825;2,0231;2,8300;70,8700;140;863;27091
Ex 3 day 186;6;121;0,0322;1,6735;1,1175;3,3000;51,9600;162;825;27091
Ex 3 day 186;6;122;0,0322;2,0378;1,6838;2,8300;63,2800;189;758;27091
Ex 3 day 186;6;123;0,0322;1,5554;1,3099;2,8300;48,3000;77;762;27091
Ex 3 day 186;6;124;0,0322;1,8983;1,5812;2,8300;58,9400;190;766;27091
Ex 3 day 186;6;125;0,0322;1,9848;1,6153;2,8300;61,6300;154;767;27091
Ex 3 day 186;6;126;0,0322;1,9417;1,7364;2,8300;60,2900;138;721;27091
Ex 3 day 186;6;127;0,0322;1,7765;1,3967;3,3000;55,1600;148;838;27091
Ex 3 day 186;6;128;0,0322;1,5193;1,0035;4,7100;47,1800;178;822;27091
Ex 3 day 186;6;129;0,0322;2,1263;1,4858;2,8300;66,0200;108;842;27091
Ex 3 day 186;6;130;0,0322;1,6094;1,2640;2,8300;49,9700;190;804;27091
Ex 3 day 186;6;131;0,0322;1,8524;1,5138;3,3000;57,5200;202;806;27091
Ex 3 day 186;6;132;0,0322;1,6885;1,1943;4,2400;52,4300;218;826;27091
Ex 3 day 186;6;133;0,0322;1,7677;1,1922;5,1900;54,8900;171;728;27091
Ex 3 day 186;6;134;0,0322;1,7179;1,2559;3,3000;53,3400;98;820;27091
Ex 3 day 186;6;135;0,0322;1,4520;1,0698;5,1900;45,0900;122;867;27091
Ex 3 day 186;6;136;0,0322;2,3379;1,1666;4,2400;72,5900;84;750;27091
