experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y
Ex 3 day 1815,2,23,0.0662,2.0075,1.6166,2.83,30.3,263,204
Ex 3 day 1815,2,24,0.0662,1.7494,1.3778,2.83,26.41,195,230
Ex 3 day 1815,2,25,0.0662,1.0393,0.8828,2.83,15.69,230,310
Ex 3 day 1815,2,26,0.0662,2.1711,1.5635,2.83,32.77,240,236
Ex 3 day 1815,2,27,0.0662,2.3981,1.6138,2.83,36.2,208,246
Ex 3 day 1815,2,28,0.0662,1.8506,1.5415,2.83,27.93,230,251
Ex 3 day 1815,2,29,0.0662,1.6933,1.4057,2.83,25.56,247,231
Ex 3 day 1815,2,30,0.0662,2.3658,1.8233,2.83,35.71,248,224
Ex 3 day 1815,2,31,0.0662,1.3612,0.8876,2.83,20.55,229,271
Ex 3 day 1815,2,32,0.0662,1.8429,1.4709,2.83,27.82,243,259
Ex 3 day 1815,2,33,0.0662,1.6768,1.2645,2.83,25.31,230,285
Ex 3 day 1815,2,34,0.0662,1.7778,1.4373,2.83,26.84,242,251
Ex 3 day 1815,3,35,0.0564,3.5882,2.6675,3.3,63.63,377,589
Ex 3 day 1815,3,36,0.0564,3.1202,2.4977,2.83,55.33,334,564
Ex 3 day 1815,3,37,0.0564,3.5661,2.8992,2.83,63.24,424,503
Ex 3 day 1815,3,38,0.0564,3.1342,2.3613,3.3,55.58,433,533
Ex 3 day 1815,3,39,0.0564,2.8096,1.8661,4.24,49.82,316,548
Ex 3 day 1815,3,40,0.0564,2.9966,1.9026,4.24,53.14,330,513
Ex 3 day 1815,3,41,0.0564,2.249,1.715,4.24,39.88,427,564
Ex 3 day 1815,3,42,0.0564,2.165,1.6526,5.66,38.39,384,512
Ex 3 day 1815,3,43,0.0564,2.7115,1.7731,4.71,48.08,402,609
Ex 3 day 1815,3,44,0.0564,2.3075,1.6622,3.77,40.92,411,477
Ex 3 day 1815,3,45,0.0564,2.6839,1.7973,4.24,47.59,393,551
Ex 3 day 1815,3,46,0.0564,2.3595,1.5536,5.19,41.84,414,586
Ex 3 day 1815,3,47,0.0564,2.2539,1.7306,2.83,39.97,380,606
Ex 3 day 1815,3,48,0.0564,2.7049,2.0956,2.83,47.96,414,518
Ex 3 day 1815,3,49,0.0564,1.9266,1.5754,2.83,34.16,400,536
Ex 3 day 1815,3,50,0.0564,2.4872,2.1631,2.83,44.1,309,585
Ex 3 day 1815,3,51,0.0564,2.5234,2.1507,2.83,44.75,352,615
Ex 3 day 1815,3,52,0.0564,1.9546,1.3623,3.77,34.66,357,572
Ex 3 day 1815,3,53,0.0564,1.7447,1.4303,2.83,30.94,392,583
Ex 3 day 1815,3,54,0.0564,2.0573,1.541,3.3,36.48,379,618
Ex 3 day 1815,3,55,0.0564,1.9114,1.6192,2.83,33.89,388,536
Ex 3 day 1815,3,56,0.0564,1.374,1.1099,2.83,24.36,340,592
Ex 3 day 1815,3,57,0.0564,1.5108,1.193,2.83,26.79,337,581
Ex 3 day 1815,3,58,0.0564,2.1542,1.4378,4.24,38.2,321,601
Ex 3 day 1815,3,59,0.0564,1.9658,1.6199,2.83,34.86,411,553
Ex 3 day 1815,6,60,0.071,3.0122,2.1077,4.71,42.4,486,605
Ex 3 day 1815,6,61,0.071,3.0678,2.0721,4.71,43.18,499,652
Ex 3 day 1815,6,62,0.071,2.5888,2.053,4.71,36.44,506,623
Ex 3 day 1815,6,63,0.071,2.8613,2.0315,4.71,40.27,541,621
Ex 3 day 1815,6,64,0.071,2.6005,1.8142,5.66,36.6,578,700
Ex 3 day 1815,6,65,0.071,2.6705,2.0704,4.71,37.59,515,675
Ex 3 day 1815,6,66,0.071,2.8105,2.1154,2.83,39.56,580,669
Ex 3 day 1815,6,67,0.071,2.7701,1.8721,3.3,38.99,477,650
Ex 3 day 1815,6,68,0.071,2.1033,1.7438,2.83,29.6,518,695
Ex 3 day 1815,6,69,0.071,2.2056,1.9462,2.83,31.04,518,703
Ex 3 day 1815,6,70,0.071,2.2982,1.8526,2.83,32.35,528,635
Ex 3 day 1815,6,71,0.071,1.8541,1.404,2.83,26.1,568,646
Ex 3 day 1815,6,72,0.071,0.6739,0.9992,7.07,9.49,527,650
Ex 3 day 1815,7,73,0.0952,3.535,2.5339,3.3,37.11,881,851
Ex 3 day 1815,7,74,0.0952,3.2773,2.4011,3.77,34.41,894,879
Ex 3 day 1815,7,75,0.0952,2.6922,1.8254,4.71,28.27,861,862
Ex 3 day 1815,7,76,0.0952,2.568,1.4877,5.66,26.96,869,886
Ex 3 day 1815,7,77,0.0952,2.5404,1.8076,3.3,26.67,884,865
Ex 3 day 1815,7,78,0.0952,2.5306,1.8594,4.71,26.57,844,834
Ex 3 day 1815,7,79,0.0952,2.3207,1.5036,4.24,24.36,844,857
Ex 3 day 1815,7,80,0.0952,2.7368,1.7345,4.24,28.73,899,844
Ex 3 day 1815,7,81,0.0952,2.2512,1.9271,2.83,23.64,874,866
Ex 3 day 1815,7,82,0.0952,2.0925,1.8324,2.83,21.97,877,831
Ex 3 day 1815,7,83,0.0952,2.2609,1.5059,4.24,23.74,881,897
Ex 3 day 1815,7,84,0.0952,2.1137,1.4282,4.71,22.19,842,897
Ex 3 day 1815,7,85,0.0952,2.1553,1.5436,3.3,22.63,804,870
Ex 3 day 1815,8,86,0.055,4.2557,2.8505,3.3,77.33,1008,918
Ex 3 day 1815,8,87,0.055,3.0006,1.9163,5.19,54.52,1037,903
Ex 3 day 1815,8,88,0.055,3.1418,2.0551,4.24,57.09,989,913
Ex 3 day 1815,8,89,0.055,2.9505,1.7907,4.24,53.61,998,894
Ex 3 day 1815,8,90,0.055,2.9244,2.2609,3.77,53.14,1090,931
Ex 3 day 1815,8,91,0.055,2.4309,1.3752,6.13,44.17,958,938
Ex 3 day 1815,8,92,0.055,2.2746,1.9784,2.83,41.33,1077,925
Ex 3 day 1815,8,93,0.055,1.8285,1.2471,5.66,33.22,1022,888
