experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y
Ex 3 day 188,2,40,-0.0055,3.4912,2.505,3.77,-639.69,1152,267
Ex 3 day 188,2,41,-0.0055,3.7164,2.6274,3.3,-680.95,1046,383
Ex 3 day 188,2,42,-0.0055,2.9727,2.2229,3.3,-544.68,1135,325
Ex 3 day 188,2,43,-0.0055,3.2169,2.3722,2.83,-589.43,1134,306
Ex 3 day 188,2,44,-0.0055,3.2151,2.3086,2.83,-589.09,1062,408
Ex 3 day 188,2,45,-0.0055,2.514,2.2406,2.83,-460.63,1124,374
Ex 3 day 188,2,46,-0.0055,2.0801,1.5159,4.24,-381.14,1128,406
Ex 3 day 188,2,47,-0.0055,2.8793,2.1884,2.83,-527.57,1062,327
Ex 3 day 188,2,48,-0.0055,2.7684,1.9053,4.24,-507.26,1155,309
Ex 3 day 188,2,49,-0.0055,3.3114,2.477,2.83,-606.74,1185,302
Ex 3 day 188,2,50,-0.0055,2.6415,2.0358,2.83,-484.01,1116,364
Ex 3 day 188,2,51,-0.0055,3.12,2.6433,2.83,-571.67,1125,253
Ex 3 day 188,2,52,-0.0055,2.3497,1.9288,2.83,-430.53,1061,397
Ex 3 day 188,2,53,-0.0055,2.472,1.9988,2.83,-452.94,1077,356
Ex 3 day 188,2,54,-0.0055,2.9645,2.3729,2.83,-543.18,1181,342
Ex 3 day 188,2,55,-0.0055,3.0349,1.9215,3.77,-556.09,1049,352
Ex 3 day 188,2,56,-0.0055,2.4984,1.8441,2.83,-457.79,1102,333
Ex 3 day 188,2,57,-0.0055,2.3029,1.7254,2.83,-421.97,1082,407
Ex 3 day 188,2,58,-0.0055,2.215,1.9862,2.83,-405.86,1128,359
Ex 3 day 188,2,59,-0.0055,2.8026,2.3316,2.83,-513.51,1074,329
Ex 3 day 188,2,60,-0.0055,2.1351,1.4726,3.3,-391.22,1091,301
Ex 3 day 188,2,61,-0.0055,2.4229,2.0222,2.83,-443.94,1056,329
Ex 3 day 188,2,62,-0.0055,1.9602,1.5521,3.3,-359.16,1100,266
Ex 3 day 188,2,63,-0.0055,2.0606,1.3575,6.6,-377.57,1113,314
Ex 3 day 188,2,64,-0.0055,2.4834,1.9631,2.83,-455.04,1022,355
Ex 3 day 188,2,65,-0.0055,2.4033,1.7242,3.77,-440.36,1173,261
Ex 3 day 188,2,66,-0.0055,2.484,2.0548,2.83,-455.15,1041,331
Ex 3 day 188,2,67,-0.0055,2.7827,1.7684,2.83,-509.88,1094,332
Ex 3 day 188,2,68,-0.0055,2.0808,1.7619,2.83,-381.27,1185,331
Ex 3 day 188,2,69,-0.0055,2.089,1.4436,2.83,-382.76,1177,315
Ex 3 day 188,2,70,-0.0055,2.2085,1.7785,2.83,-404.66,1068,422
Ex 3 day 188,2,71,-0.0055,2.0946,1.2712,3.3,-383.78,1072,289
Ex 3 day 188,2,72,-0.0055,2.791,2.2397,2.83,-511.39,1060,306
Ex 3 day 188,2,73,-0.0055,2.711,2.2217,2.83,-496.74,1164,284
Ex 3 day 188,2,74,-0.0055,1.5133,1.2331,2.83,-277.27,1031,376
Ex 3 day 188,2,75,-0.0055,1.7719,1.3889,2.83,-324.66,1165,364
Ex 3 day 188,2,76,-0.0055,1.935,1.4078,3.3,-354.54,1062,299
Ex 3 day 188,2,77,-0.0055,1.5434,1.1722,3.3,-282.8,1134,378
Ex 3 day 188,2,78,-0.0055,1.5578,1.4088,2.83,-285.43,1152,332
Ex 3 day 188,2,79,-0.0055,2.1076,1.5334,2.83,-386.17,1095,327
Ex 3 day 188,2,80,-0.0055,2.9603,2.0151,2.83,-542.42,1080,320
Ex 3 day 188,2,81,-0.0055,2.2208,1.506,2.83,-406.91,1167,374
Ex 3 day 188,2,82,-0.0055,1.8835,1.3567,2.83,-345.12,1102,362
Ex 3 day 188,2,83,-0.0055,1.6624,1.2724,2.83,-304.59,1109,381
Ex 3 day 188,2,84,-0.0055,1.8464,1.4224,2.83,-338.32,1106,300
Ex 3 day 188,2,85,-0.0055,1.2053,1.0869,2.83,-220.85,1044,321
Ex 3 day 188,2,86,-0.0055,1.797,1.2182,2.83,-329.26,1071,412
Ex 3 day 188,2,87,-0.0055,1.8453,1.4531,2.83,-338.11,1087,324
Ex 3 day 188,2,88,-0.0055,1.4747,1.2276,4.71,-270.21,1067,347
Ex 3 day 188,2,89,-0.0055,2.1127,1.6755,2.83,-387.1,1065,379
Ex 3 day 188,2,90,-0.0055,1.371,1.1744,2.83,-251.2,1112,249
Ex 3 day 188,2,91,-0.0055,2.0299,1.7419,2.83,-371.93,1066,287
Ex 3 day 188,2,92,-0.0055,1.6737,1.2692,2.83,-306.66,1050,364
Ex 3 day 188,2,93,-0.0055,1.7777,1.3938,2.83,-325.73,1033,329
Ex 3 day 188,2,94,-0.0055,1.7494,0.9951,3.3,-320.55,1080,339
Ex 3 day 188,2,95,-0.0055,2.0086,1.3432,2.83,-368.04,1120,386
Ex 3 day 188,2,96,-0.0055,2.0872,1.6405,2.83,-382.43,1101,293
Ex 3 day 188,3,97,0.0315,3.4149,2.904,2.83,108.28,1337,381
Ex 3 day 188,3,98,0.0315,3.4396,2.3531,2.83,109.07,1278,294
Ex 3 day 188,3,99,0.0315,4.0253,2.5837,3.3,127.64,1231,356
Ex 3 day 188,3,100,0.0315,3.3396,2.7614,2.83,105.89,1256,356
Ex 3 day 188,3,101,0.0315,3.076,2.4371,2.83,97.54,1350,305
Ex 3 day 188,3,102,0.0315,2.4118,1.9359,2.83,76.47,1238,299
Ex 3 day 188,3,103,0.0315,2.4083,1.8498,2.83,76.36,1209,360
Ex 3 day 188,3,104,0.0315,2.6158,2.3115,2.83,82.94,1211,346
Ex 3 day 188,3,105,0.0315,2.8355,2.0623,3.3,89.91,1299,378
Ex 3 day 188,3,106,0.0315,2.9455,1.7962,4.24,93.4,1224,383
Ex 3 day 188,3,107,0.0315,1.8653,1.6748,5.66,59.14,1269,424
Ex 3 day 188,3,108,0.0315,2.3041,1.8108,2.83,73.06,1245,337
Ex 3 day 188,3,109,0.0315,2.5047,1.9713,4.71,79.42,1280,375
Ex 3 day 188,3,110,0.0315,3.3938,2.8923,2.83,107.61,1240,399
Ex 3 day 188,3,111,0.0315,2.7397,2.2848,2.83,86.87,1317,298
Ex 3 day 188,3,112,0.0315,2.5045,1.9256,2.83,79.41,1311,408
Ex 3 day 188,3,113,0.0315,2.389,1.676,2.83,75.75,1192,374
Ex 3 day 188,3,114,0.0315,2.5906,2.3399,2.83,82.15,1348,325
Ex 3 day 188,3,115,0.0315,2.3434,1.9728,2.83,74.31,1322,338
Ex 3 day 188,3,116,0.0315,1.9251,1.1024,5.19,61.04,1254,326
Ex 3 day 188,3,117,0.0315,1.9482,1.5205,2.83,61.78,1234,318
Ex 3 day 188,3,118,0.0315,2.0732,1.8648,2.83,65.74,1278,363
Ex 3 day 188,3,119,0.0315,2.2876,1.7338,2.83,72.54,1243,309
Ex 3 day 188,3,120,0.0315,1.9912,1.5659,3.77,63.14,1267,307
Ex 3 day 188,3,121,0.0315,2.31,1.8397,2.83,73.25,1331,379
Ex 3 day 188,3,122,0.0315,1.9718,1.542,2.83,62.52,1242,373
Ex 3 day 188,3,123,0.0315,2.0346,1.6157,2.83,64.51,1202,336
Ex 3 day 188,3,124,0.0315,1.5371,1.2858,3.77,48.74,1287,413
Ex 3 day 188,3,125,0.0315,1.6725,1.312,2.83,53.03,1299,400
Ex 3 day 188,3,126,0.0315,2.0104,1.5211,4.24,63.75,1291,431
Ex 3 day 188,3,127,0.0315,1.662,1.4361,2.83,52.7,1353,355
Ex 3 day 188,3,128,0.0315,2.1801,1.5962,2.83,69.13,1269,332
Ex 3 day 188,3,129,0.0315,1.7811,1.3176,2.83,56.48,1337,335
Ex 3 day 188,3,130,0.0315,1.6795,1.3274,2.83,53.25,1201,326
Ex 3 day 188,3,131,0.0315,2.1151,1.5267,2.83,67.07,1234,343
Ex 3 day 188,3,132,0.0315,2.402,2.1283,2.83,76.17,1296,338
Ex 3 day 188,3,133,0.0315,2.1831,1.6772,2.83,69.22,1322,352
Ex 3 day 188,3,134,0.0315,1.6912,1.4143,2.83,53.62,1198,365
Ex 3 day 188,3,135,0.0315,2.5197,1.9713,2.83,79.9,1326,287
Ex 3 day 188,3,136,0.0315,1.8161,1.3601,2.83,57.59,1275,406
Ex 3 day 188,3,137,0.0315,2.099,1.5313,2.83,66.56,1311,418
Ex 3 day 188,3,138,0.0315,1.1672,1.0316,4.71,37.01,1198,385
Ex 3 day 188,3,139,0.0315,1.9935,1.3886,4.24,63.21,1322,399
Ex 3 day 188,3,140,0.0315,1.763,1.5451,2.83,55.9,1278,318
Ex 3 day 188,3,141,0.0315,1.6014,1.2464,4.24,50.78,1242,420
Ex 3 day 188,3,142,0.0315,1.4359,1.1343,2.83,45.53,1322,345
Ex 3 day 188,3,143,0.0315,2.0328,1.2786,3.77,64.46,1254,383
Ex 3 day 188,5,144,0.0322,4.2927,3.3764,2.83,133.14,647,495
Ex 3 day 188,5,145,0.0322,4.7674,3.9963,2.83,147.86,616,462
Ex 3 day 188,5,146,0.0322,4.3371,3.7265,2.83,134.52,603,490
Ex 3 day 188,5,147,0.0322,4.2631,3.0447,3.3,132.22,641,516
Ex 3 day 188,5,148,0.0322,4.1092,3.0563,2.83,127.45,579,418
Ex 3 day 188,5,149,0.0322,4.1455,2.9092,3.3,128.58,580,487
Ex 3 day 188,5,150,0.0322,3.5732,2.5235,3.3,110.83,611,449
Ex 3 day 188,5,151,0.0322,3.9788,2.7863,3.3,123.41,676,516
Ex 3 day 188,5,152,0.0322,3.2603,2.1408,4.24,101.12,639,455
Ex 3 day 188,5,153,0.0322,3.535,2.5919,3.3,109.64,635,559
Ex 3 day 188,5,154,0.0322,2.9839,2.4383,2.83,92.55,618,497
Ex 3 day 188,5,155,0.0322,3.2172,2.3726,3.3,99.78,674,467
Ex 3 day 188,5,156,0.0322,2.7666,1.7907,3.3,85.81,585,472
Ex 3 day 188,5,157,0.0322,2.7753,2.1231,2.83,86.08,622,524
Ex 3 day 188,5,158,0.0322,3.0725,2.1175,3.3,95.3,681,451
Ex 3 day 188,5,159,0.0322,2.4237,2.0507,2.83,75.17,599,427
Ex 3 day 188,5,160,0.0322,2.0905,1.3797,4.24,64.84,615,555
Ex 3 day 188,5,161,0.0322,2.0101,1.5087,2.83,62.34,596,472
Ex 3 day 188,5,162,0.0322,2.174,1.7339,3.77,67.43,652,433
Ex 3 day 188,5,163,0.0322,1.8609,1.2901,3.77,57.72,618,513
Ex 3 day 188,5,164,0.0322,2.2521,1.6922,3.77,69.85,670,493
Ex 3 day 188,5,165,0.0322,1.9337,1.5309,2.83,59.97,603,518
Ex 3 day 188,5,166,0.0322,1.9132,1.5719,2.83,59.34,635,533
Ex 3 day 188,5,167,0.0322,2.1075,1.5515,3.3,65.36,649,444
Ex 3 day 188,5,168,0.0322,2.0485,1.5664,2.83,63.54,593,450
Ex 3 day 188,5,169,0.0322,1.9712,1.6345,2.83,61.14,595,457
Ex 3 day 188,5,170,0.0322,2.3095,1.1306,5.19,71.63,604,525
Ex 3 day 188,5,171,0.0322,1.8295,1.4666,2.83,56.74,648,477
Ex 3 day 188,5,172,0.0322,1.6891,1.4049,2.83,52.39,654,473
Ex 3 day 188,5,173,0.0322,1.1205,1.0821,3.77,34.75,623,540
Ex 3 day 188,6,174,-0.0004,2.8577,1.8671,3.3,-7953.26,106,616
Ex 3 day 188,6,175,-0.0004,2.0071,1.5968,2.83,-5585.9,83,595
Ex 3 day 188,6,176,-0.0004,1.5744,1.1479,7.07,-4381.54,41,575
Ex 3 day 188,6,177,-0.0004,1.8258,1.3452,2.83,-5081.4,79,576
Ex 3 day 188,6,178,-0.0004,1.9768,1.3849,3.77,-5501.53,67,601
Ex 3 day 188,7,179,0.0783,3.7441,2.8536,3.77,47.82,178,607
Ex 3 day 188,7,180,0.0783,3.8784,2.8179,3.3,49.54,131,566
Ex 3 day 188,7,181,0.0783,3.1046,2.197,4.24,39.66,167,642
Ex 3 day 188,7,182,0.0783,2.8355,2.194,3.77,36.22,170,547
Ex 3 day 188,7,183,0.0783,2.5421,1.5718,5.19,32.47,165,562
Ex 3 day 188,7,184,0.0783,2.3108,1.8241,5.66,29.52,143,541
Ex 3 day 188,7,185,0.0783,2.5199,1.7088,4.71,32.19,104,636
Ex 3 day 188,7,186,0.0783,2.3596,1.1765,7.07,30.14,142,632
Ex 3 day 188,7,187,0.0783,1.7261,1.4334,2.83,22.05,116,623
Ex 3 day 188,7,188,0.0783,2.2237,1.2989,4.24,28.4,119,640
Ex 3 day 188,7,189,0.0783,1.6535,1.2803,3.77,21.12,151,575
Ex 3 day 188,7,190,0.0783,1.917,1.4737,2.83,24.49,154,617
