experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1821;2;54;0,0642;3,0803;2,3820;3,7700;47,9700;946;480;16155
Ex 3 day 1821;2;55;0,0642;3,1555;2,6431;2,8300;49,1400;856;477;16155
Ex 3 day 1821;2;56;0,0642;3,2113;2,7531;2,8300;50,0100;826;435;16155
Ex 3 day 1821;2;57;0,0642;2,7376;2,0444;2,8300;42,6300;876;405;16155
Ex 3 day 1821;2;58;0,0642;3,2460;2,2573;3,3000;50,5500;848;393;16155
Ex 3 day 1821;2;59;0,0642;2,9406;1,9629;3,3000;45,7900;832;474;16155
Ex 3 day 1821;2;60;0,0642;3,2986;2,2972;3,3000;51,3700;822;459;16155
Ex 3 day 1821;2;61;0,0642;3,0435;2,1759;3,7700;47,4000;892;407;16155
Ex 3 day 1821;2;62;0,0642;2,9599;2,5745;2,8300;46,0900;851;439;16155
Ex 3 day 1821;2;63;0,0642;2,7710;1,9085;3,3000;43,1500;838;450;16155
Ex 3 day 1821;2;64;0,0642;2,6952;2,2591;2,8300;41,9700;852;470;16155
Ex 3 day 1821;2;65;0,0642;2,8418;2,0885;3,3000;44,2600;851;489;16155
Ex 3 day 1821;2;66;0,0642;2,1372;1,4774;3,3000;33,2800;859;404;16155
Ex 3 day 1821;2;67;0,0642;2,7567;2,1165;2,8300;42,9300;866;416;16155
Ex 3 day 1821;2;68;0,0642;2,5425;1,9985;2,8300;39,5900;888;462;16155
Ex 3 day 1821;2;69;0,0642;2,6629;2,3592;2,8300;41,4700;915;387;16155
Ex 3 day 1821;2;70;0,0642;2,4462;2,1400;2,8300;38,1000;843;460;16155
Ex 3 day 1821;2;71;0,0642;2,2862;1,4742;3,3000;35,6000;838;437;16155
Ex 3 day 1821;2;72;0,0642;2,4225;1,9938;2,8300;37,7300;895;482;16155
Ex 3 day 1821;2;73;0,0642;2,3024;1,7206;3,3000;35,8600;831;414;16155
Ex 3 day 1821;2;74;0,0642;2,2610;1,9345;2,8300;35,2100;886;495;16155
Ex 3 day 1821;2;75;0,0642;1,4631;0,8363;3,3000;22,7900;910;480;16155
Ex 3 day 1821;2;76;0,0642;1,2692;1,0283;3,3000;19,7600;864;388;16155
Ex 3 day 1821;2;77;0,0642;1,7890;1,3503;5,1900;27,8600;933;494;16155
Ex 3 day 1821;2;78;0,0642;1,2198;0,9538;2,8300;19,0000;905;399;16155
Ex 3 day 1821;2;79;0,0642;1,7478;1,4502;2,8300;27,2200;923;479;16155
Ex 3 day 1821;2;80;0,0642;1,9924;1,7234;2,8300;31,0300;901;497;16155
Ex 3 day 1821;2;81;0,0642;1,8781;1,5295;2,8300;29,2500;898;477;16155
Ex 3 day 1821;2;82;0,0642;1,7849;1,3620;2,8300;27,8000;891;489;16155
Ex 3 day 1821;2;83;0,0642;1,7008;1,2713;2,8300;26,4900;900;489;16155
Ex 3 day 1821;2;84;0,0642;1,9181;1,3431;3,3000;29,8700;920;418;16155
Ex 3 day 1821;2;85;0,0642;1,6377;1,3871;2,8300;25,5000;914;470;16155
Ex 3 day 1821;2;86;0,0642;1,4804;1,0410;4,7100;23,0500;926;451;16155
Ex 3 day 1821;2;87;0,0642;1,7287;1,5372;2,8300;26,9200;865;410;16155
Ex 3 day 1821;3;88;0,0282;3,2956;2,3993;3,3000;116,9700;140;670;10034
Ex 3 day 1821;3;89;0,0282;1,8964;1,4929;5,1900;67,3100;142;753;10034
Ex 3 day 1821;3;90;0,0282;2,6086;1,7579;3,3000;92,5900;122;730;10034
Ex 3 day 1821;3;91;0,0282;2,2468;1,7346;3,3000;79,7400;120;749;10034
Ex 3 day 1821;3;92;0,0282;1,7852;1,2420;4,7100;63,3600;104;759;10034
Ex 3 day 1821;4;93;0,0001;5,0723;4,2843;2,8300;77018,4600;312;810;40152
Ex 3 day 1821;4;94;0,0001;4,8535;4,1874;2,8300;73696,8000;329;776;40152
Ex 3 day 1821;4;95;0,0001;4,4793;3,2430;3,3000;68014,5300;327;749;40152
Ex 3 day 1821;4;96;0,0001;4,5244;3,8796;2,8300;68699,1200;265;713;40152
Ex 3 day 1821;4;97;0,0001;4,0987;3,0438;3,7700;62235,0000;278;760;40152
Ex 3 day 1821;4;98;0,0001;4,2841;3,0125;3,3000;65050,0000;268;779;40152
Ex 3 day 1821;4;99;0,0001;4,2173;2,8077;3,3000;64036,7600;206;788;40152
Ex 3 day 1821;4;100;0,0001;4,2694;2,9928;3,3000;64826,9300;236;852;40152
Ex 3 day 1821;4;101;0,0001;4,1147;2,9894;3,7700;62478,0600;258;663;40152
Ex 3 day 1821;4;102;0,0001;3,7876;2,8075;3,3000;57512,1600;352;715;40152
Ex 3 day 1821;4;103;0,0001;4,0411;2,8625;3,3000;61360,3700;319;708;40152
Ex 3 day 1821;4;104;0,0001;4,1087;2,9295;3,7700;62387,9300;240;670;40152
Ex 3 day 1821;4;105;0,0001;3,8885;2,8003;3,3000;59043,5800;324;730;40152
Ex 3 day 1821;4;106;0,0001;3,9642;2,9258;3,7700;60192,9800;327;791;40152
Ex 3 day 1821;4;107;0,0001;3,8802;3,0250;3,7700;58918,2100;234;809;40152
Ex 3 day 1821;4;108;0,0001;3,8083;2,9550;3,7700;57825,1500;333;695;40152
Ex 3 day 1821;4;109;0,0001;3,8726;2,8844;3,7700;58802,5500;265;845;40152
Ex 3 day 1821;4;110;0,0001;3,8139;2,6655;3,3000;57910,5500;296;715;40152
Ex 3 day 1821;4;111;0,0001;3,7271;2,8480;3,7700;56592,8900;303;734;40152
Ex 3 day 1821;4;112;0,0001;3,6761;2,7839;3,7700;55818,5000;280;810;40152
Ex 3 day 1821;4;113;0,0001;3,3556;2,1838;3,3000;50951,4300;242;775;40152
Ex 3 day 1821;4;114;0,0001;3,3967;2,4568;3,3000;51576,6700;295;661;40152
Ex 3 day 1821;4;115;0,0001;3,7556;3,3087;2,8300;57026,4300;307;839;40152
Ex 3 day 1821;4;116;0,0001;3,5682;2,4529;3,3000;54179,8000;339;676;40152
Ex 3 day 1821;4;117;0,0001;3,2916;2,2886;4,7100;49979,9400;298;695;40152
Ex 3 day 1821;4;118;0,0001;3,4402;2,7744;2,8300;52236,3300;204;818;40152
Ex 3 day 1821;4;119;0,0001;3,1935;2,1538;4,7100;48490,6500;227;759;40152
Ex 3 day 1821;4;120;0,0001;2,9729;2,5849;2,8300;45141,7600;314;696;40152
Ex 3 day 1821;4;121;0,0001;3,4607;2,4773;3,3000;52547,8600;218;860;40152
Ex 3 day 1821;4;122;0,0001;3,5459;2,4569;3,7700;53842,2500;220;724;40152
Ex 3 day 1821;4;123;0,0001;3,0812;2,3149;3,7700;46785,8500;211;752;40152
Ex 3 day 1821;4;124;0,0001;3,3347;2,3470;3,3000;50634,8100;262;867;40152
Ex 3 day 1821;4;125;0,0001;3,2106;2,3846;3,3000;48750,5100;284;841;40152
Ex 3 day 1821;4;126;0,0001;3,2415;2,8131;2,8300;49219,9600;369;771;40152
Ex 3 day 1821;4;127;0,0001;3,2457;2,5405;2,8300;49283,1100;298;806;40152
Ex 3 day 1821;4;128;0,0001;3,0118;2,1426;3,3000;45731,9800;249;731;40152
Ex 3 day 1821;4;129;0,0001;3,1334;2,2293;3,3000;47577,8500;258;816;40152
Ex 3 day 1821;4;130;0,0001;3,0004;1,9758;3,3000;45558,6300;281;798;40152
Ex 3 day 1821;4;131;0,0001;3,1304;2,3691;3,7700;47531,9500;189;789;40152
Ex 3 day 1821;4;132;0,0001;2,7842;1,8095;3,3000;42275,6900;254;784;40152
Ex 3 day 1821;4;133;0,0001;3,2101;2,4010;3,7700;48743,0000;276;669;40152
Ex 3 day 1821;4;134;0,0001;2,7629;2,1805;3,7700;41952,1600;249;823;40152
Ex 3 day 1821;4;135;0,0001;2,8701;2,0060;3,3000;43579,3800;344;812;40152
Ex 3 day 1821;4;136;0,0001;2,2996;1,5391;3,3000;34917,6800;220;780;40152
Ex 3 day 1821;4;137;0,0001;2,9057;2,1061;3,3000;44120,5400;274;742;40152
Ex 3 day 1821;4;138;0,0001;2,4657;2,0403;2,8300;37440,3500;267;682;40152
Ex 3 day 1821;4;139;0,0001;2,8253;2,4916;2,8300;42900,0500;198;799;40152
Ex 3 day 1821;4;140;0,0001;2,9086;2,4696;2,8300;44164,4100;217;737;40152
Ex 3 day 1821;4;141;0,0001;2,8494;2,0986;3,7700;43266,4400;220;685;40152
Ex 3 day 1821;4;142;0,0001;2,9016;2,2892;2,8300;44058,1800;298;814;40152
Ex 3 day 1821;4;143;0,0001;2,8771;1,9673;3,7700;43686,1700;170;810;40152
Ex 3 day 1821;4;144;0,0001;2,2938;1,8721;2,8300;34829,6100;260;689;40152
Ex 3 day 1821;4;145;0,0001;2,5421;2,1815;2,8300;38598,9800;334;732;40152
Ex 3 day 1821;4;146;0,0001;2,9186;1,9626;3,3000;44316,7800;359;688;40152
Ex 3 day 1821;4;147;0,0001;2,3728;1,6261;4,2400;36028,8400;287;788;40152
Ex 3 day 1821;4;148;0,0001;2,3486;1,6453;3,3000;35661,8700;305;721;40152
Ex 3 day 1821;4;149;0,0001;2,3278;1,6444;3,3000;35346,3300;187;832;40152
Ex 3 day 1821;4;150;0,0001;2,4425;1,7273;3,3000;37087,8800;211;738;40152
Ex 3 day 1821;4;151;0,0001;2,1847;1,8695;2,8300;33172,3500;243;742;40152
Ex 3 day 1821;4;152;0,0001;2,1952;1,7013;3,7700;33332,6900;335;803;40152
Ex 3 day 1821;4;153;0,0001;1,7185;1,4574;3,7700;26094,2700;349;759;40152
Ex 3 day 1821;4;154;0,0001;2,0745;1,5125;3,7700;31499,6500;252;765;40152
Ex 3 day 1821;4;155;0,0001;2,3970;2,0877;2,8300;36397,1400;198;740;40152
Ex 3 day 1821;4;156;0,0001;2,2161;1,6201;2,8300;33650,3500;360;740;40152
Ex 3 day 1821;4;157;0,0001;2,1676;1,7704;2,8300;32912,4500;322;840;40152
Ex 3 day 1821;4;158;0,0001;2,0611;1,7660;2,8300;31296,8100;294;847;40152
Ex 3 day 1821;4;159;0,0001;1,7530;1,4519;2,8300;26618,3100;237;713;40152
Ex 3 day 1821;4;160;0,0001;1,7693;1,4371;2,8300;26865,5300;242;688;40152
Ex 3 day 1821;4;161;0,0001;1,9111;1,5611;2,8300;29018,5000;362;749;40152
Ex 3 day 1821;4;162;0,0001;1,3789;1,2641;4,2400;20937,0700;192;762;40152
Ex 3 day 1821;4;163;0,0001;1,5382;1,2319;4,7100;23355,7400;285;743;40152
Ex 3 day 1821;4;164;0,0001;1,8430;1,6471;2,8300;27984,7100;226;740;40152
Ex 3 day 1821;4;165;0,0001;2,2979;1,9592;2,8300;34892,3700;174;793;40152
Ex 3 day 1821;4;166;0,0001;1,8697;1,5463;2,8300;28390,0600;253;711;40152
Ex 3 day 1821;4;167;0,0001;1,7728;1,2218;3,3000;26918,6300;353;795;40152
Ex 3 day 1821;4;168;0,0001;1,9858;1,6405;2,8300;30153,4500;248;689;40152
Ex 3 day 1821;4;169;0,0001;1,2305;0,9125;3,3000;18683,4600;303;797;40152
Ex 3 day 1821;4;170;0,0001;1,6775;1,4120;2,8300;25471,4400;191;817;40152
Ex 3 day 1821;4;171;0,0001;1,2941;1,0405;3,7700;19650,5200;227;831;40152
Ex 3 day 1821;4;172;0,0001;1,9794;1,3464;4,2400;30055,2700;206;829;40152
Ex 3 day 1821;4;173;0,0001;1,5210;0,9350;3,3000;23095,5600;274;831;40152
Ex 3 day 1821;5;174;0,1230;3,7330;3,2397;2,8300;30,3500;1000;762;17041
Ex 3 day 1821;5;175;0,1230;2,5253;1,9008;4,2400;20,5300;849;814;17041
Ex 3 day 1821;5;176;0,1230;1,7706;1,3378;6,1300;14,4000;854;840;17041
Ex 3 day 1821;5;177;0,1230;2,5601;1,7066;3,3000;20,8200;908;867;17041
Ex 3 day 1821;5;178;0,1230;1,9677;1,3030;3,3000;16,0000;846;779;17041
Ex 3 day 1821;5;179;0,1230;1,6420;1,3968;2,8300;13,3500;848;768;17041
