experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y
Ex 3 day 1820,1,67,-0.0001,2.1333,1.8095,2.83,-16307.65,654,189
Ex 3 day 1820,1,68,-0.0001,2.1799,1.6464,2.83,-16664.46,815,360
Ex 3 day 1820,1,69,-0.0001,2.2939,1.9723,2.83,-17535.57,784,249
Ex 3 day 1820,1,70,-0.0001,1.8135,1.538,2.83,-13863.11,821,354
Ex 3 day 1820,1,71,-0.0001,2.1394,1.8499,2.83,-16354.94,664,218
Ex 3 day 1820,1,72,-0.0001,1.9288,1.4649,4.24,-14744.69,704,244
Ex 3 day 1820,1,73,-0.0001,1.4734,1.2396,2.83,-11263.34,694,181
Ex 3 day 1820,1,74,-0.0001,2.145,1.8314,2.83,-16397.15,766,333
Ex 3 day 1820,1,75,-0.0001,2.0558,1.5504,3.77,-15715.19,630,208
Ex 3 day 1820,1,76,-0.0001,1.9327,1.6054,2.83,-14774.55,714,171
Ex 3 day 1820,1,77,-0.0001,2.0922,1.3463,3.3,-15994.05,668,191
Ex 3 day 1820,1,78,-0.0001,1.3964,0.9861,2.83,-10674.38,631,253
Ex 3 day 1820,1,79,-0.0001,2.1286,1.7784,2.83,-16272.22,763,215
Ex 3 day 1820,1,80,-0.0001,1.9051,1.5981,2.83,-14563.5,737,255
Ex 3 day 1820,1,81,-0.0001,1.9558,1.5015,2.83,-14950.73,637,225
Ex 3 day 1820,1,82,-0.0001,1.7884,1.598,2.83,-13671.49,807,358
Ex 3 day 1820,1,83,-0.0001,1.9261,1.5491,3.77,-14723.84,718,207
Ex 3 day 1820,1,84,-0.0001,1.7616,1.3272,2.83,-13466.79,758,250
Ex 3 day 1820,1,85,-0.0001,1.7349,1.2572,3.3,-13262.3,771,229
Ex 3 day 1820,1,86,-0.0001,0.9184,1.1687,4.71,-7020.44,702,284
Ex 3 day 1820,1,87,-0.0001,1.8904,1.4439,3.77,-14451.2,899,264
Ex 3 day 1820,1,88,-0.0001,1.6742,1.2853,2.83,-12798.31,739,227
Ex 3 day 1820,1,89,-0.0001,2.1907,1.2872,4.24,-16746.91,868,269
Ex 3 day 1820,1,90,-0.0001,2.2817,1.4703,4.24,-17442.33,828,277
Ex 3 day 1820,1,91,-0.0001,1.672,1.381,4.71,-12781.28,812,319
Ex 3 day 1820,1,92,-0.0001,1.6182,1.2592,2.83,-12370.26,727,170
Ex 3 day 1820,1,93,-0.0001,1.9584,1.5952,2.83,-14970.63,650,253
Ex 3 day 1820,1,94,-0.0001,1.8332,0.944,4.71,-14014.21,732,171
Ex 3 day 1820,1,95,-0.0001,1.7098,1.3994,2.83,-13070.54,696,332
Ex 3 day 1820,1,96,-0.0001,1.976,1.3116,2.83,-15105.14,894,306
Ex 3 day 1820,1,97,-0.0001,1.9293,1.459,2.83,-14748.16,746,224
Ex 3 day 1820,1,98,-0.0001,1.7747,1.3819,2.83,-13567.02,648,230
Ex 3 day 1820,1,99,-0.0001,1.456,1.0772,2.83,-11130.71,781,237
Ex 3 day 1820,1,100,-0.0001,1.1247,1.1712,2.83,-8598.06,623,194
Ex 3 day 1820,1,101,-0.0001,1.8384,1.5795,2.83,-14053.34,875,267
Ex 3 day 1820,1,102,-0.0001,1.9153,1.6326,2.83,-14641.44,848,259
Ex 3 day 1820,2,103,0.0243,4.1626,3.0866,3.3,171.14,345,386
Ex 3 day 1820,2,104,0.0243,4.017,3.0228,3.77,165.16,374,439
Ex 3 day 1820,2,105,0.0243,3.9768,2.994,3.77,163.5,408,424
Ex 3 day 1820,2,106,0.0243,4.1422,2.8832,3.3,170.3,476,420
Ex 3 day 1820,2,107,0.0243,4.186,2.942,3.3,172.11,320,337
Ex 3 day 1820,2,108,0.0243,3.9546,2.7853,3.3,162.59,399,478
Ex 3 day 1820,2,109,0.0243,3.7819,2.7568,3.3,155.49,337,410
Ex 3 day 1820,2,110,0.0243,3.8209,2.9433,3.77,157.09,484,440
Ex 3 day 1820,2,111,0.0243,3.6263,2.9489,3.77,149.09,446,508
Ex 3 day 1820,2,112,0.0243,3.4558,2.0974,4.24,142.08,363,366
Ex 3 day 1820,2,113,0.0243,3.8026,3.0813,2.83,156.34,388,468
Ex 3 day 1820,2,114,0.0243,3.0864,2.5891,3.77,126.9,484,468
Ex 3 day 1820,2,115,0.0243,3.9368,2.7847,3.77,161.86,436,380
Ex 3 day 1820,2,116,0.0243,3.373,2.5944,3.77,138.68,493,494
Ex 3 day 1820,2,117,0.0243,3.5922,2.4624,3.77,147.69,329,394
Ex 3 day 1820,2,118,0.0243,3.4005,2.2155,4.24,139.81,468,402
Ex 3 day 1820,2,119,0.0243,3.1823,2.1863,4.24,130.84,491,364
Ex 3 day 1820,2,120,0.0243,3.331,2.2332,4.24,136.95,425,352
Ex 3 day 1820,2,121,0.0243,3.5477,2.5842,3.3,145.86,485,343
Ex 3 day 1820,2,122,0.0243,3.2428,2.1683,4.71,133.32,373,331
Ex 3 day 1820,2,123,0.0243,3.5209,2.1431,3.3,144.76,344,428
Ex 3 day 1820,2,124,0.0243,2.9253,2.323,3.77,120.27,397,445
Ex 3 day 1820,2,125,0.0243,3.4484,2.8986,2.83,141.78,451,390
Ex 3 day 1820,2,126,0.0243,2.9009,2.2762,3.77,119.27,400,456
Ex 3 day 1820,2,127,0.0243,3.3408,2.3571,3.3,137.36,307,389
Ex 3 day 1820,2,128,0.0243,3.0649,2.1561,3.77,126.01,414,326
Ex 3 day 1820,2,129,0.0243,3.1271,1.7773,3.3,128.57,456,352
Ex 3 day 1820,2,130,0.0243,2.8551,2.0234,3.3,117.39,361,429
Ex 3 day 1820,2,131,0.0243,2.7647,2.2503,2.83,113.67,376,406
Ex 3 day 1820,2,132,0.0243,3.161,2.0061,3.3,129.96,464,376
Ex 3 day 1820,2,133,0.0243,2.8417,2.3719,2.83,116.83,383,389
Ex 3 day 1820,2,134,0.0243,2.7003,2.088,3.77,111.02,369,423
Ex 3 day 1820,2,135,0.0243,2.2426,1.6148,3.77,92.2,486,388
Ex 3 day 1820,2,136,0.0243,2.5194,1.8324,3.3,103.58,503,399
Ex 3 day 1820,2,137,0.0243,1.9796,1.5505,4.71,81.39,394,377
Ex 3 day 1820,2,138,0.0243,2.703,1.4795,4.71,111.13,422,452
Ex 3 day 1820,2,139,0.0243,2.4129,1.5069,4.24,99.2,431,503
Ex 3 day 1820,2,140,0.0243,2.3036,1.9985,2.83,94.71,387,323
Ex 3 day 1820,2,141,0.0243,2.392,1.8342,2.83,98.34,440,344
Ex 3 day 1820,2,142,0.0243,2.6764,2.1939,2.83,110.04,484,406
Ex 3 day 1820,2,143,0.0243,2.34,1.6711,2.83,96.21,417,402
Ex 3 day 1820,2,144,0.0243,2.3598,1.6581,4.24,97.02,410,380
Ex 3 day 1820,2,145,0.0243,1.8458,1.3714,4.71,75.89,403,401
Ex 3 day 1820,2,146,0.0243,2.5369,1.68,3.3,104.3,306,411
Ex 3 day 1820,2,147,0.0243,1.9348,1.1765,4.24,79.55,457,419
Ex 3 day 1820,2,148,0.0243,2.3633,1.5603,2.83,97.17,326,360
Ex 3 day 1820,2,149,0.0243,1.7825,1.3703,2.83,73.29,458,343
Ex 3 day 1820,2,150,0.0243,2.4175,2.1087,2.83,99.39,445,413
Ex 3 day 1820,2,151,0.0243,2.4921,2.0403,2.83,102.46,393,366
Ex 3 day 1820,2,152,0.0243,2.1285,1.7284,2.83,87.51,526,369
Ex 3 day 1820,2,153,0.0243,2.2954,1.9647,2.83,94.37,429,410
Ex 3 day 1820,2,154,0.0243,1.8749,1.4796,2.83,77.08,388,434
Ex 3 day 1820,2,155,0.0243,2.2966,1.6096,3.3,94.42,349,325
Ex 3 day 1820,2,156,0.0243,1.983,1.6715,2.83,81.53,327,372
Ex 3 day 1820,2,157,0.0243,2.5878,2.166,2.83,106.4,451,445
Ex 3 day 1820,2,158,0.0243,2.1825,1.8593,2.83,89.73,505,471
Ex 3 day 1820,2,159,0.0243,2.5601,2.2716,2.83,105.26,442,320
Ex 3 day 1820,2,160,0.0243,1.9379,1.4444,5.19,79.67,436,477
Ex 3 day 1820,2,161,0.0243,0.9622,1.0356,5.19,39.56,386,393
Ex 3 day 1820,2,162,0.0243,2.2016,1.3553,4.71,90.52,398,340
Ex 3 day 1820,2,163,0.0243,1.2661,1.3066,5.19,52.06,505,376
Ex 3 day 1820,2,164,0.0243,1.8349,1.5776,2.83,75.44,432,444
Ex 3 day 1820,2,165,0.0243,2.0123,1.3842,4.24,82.73,461,333
Ex 3 day 1820,2,166,0.0243,2.2162,1.5358,3.3,91.12,437,327
Ex 3 day 1820,2,167,0.0243,2.0769,1.423,2.83,85.39,425,304
Ex 3 day 1820,2,168,0.0243,1.7431,1.2247,2.83,71.67,319,382
Ex 3 day 1820,2,169,0.0243,1.5742,1.3361,2.83,64.72,449,339
Ex 3 day 1820,2,170,0.0243,1.525,1.085,2.83,62.7,369,383
Ex 3 day 1820,2,171,0.0243,1.41,1.114,2.83,57.97,406,351
Ex 3 day 1820,2,172,0.0243,2.3639,1.7768,2.83,97.19,438,452
Ex 3 day 1820,2,173,0.0243,1.658,1.3689,2.83,68.17,486,455
Ex 3 day 1820,2,174,0.0243,1.7206,1.332,2.83,70.74,485,482
Ex 3 day 1820,2,175,0.0243,1.8103,1.5401,2.83,74.43,399,320
Ex 3 day 1820,2,176,0.0243,1.5572,1.1647,2.83,64.03,440,433
Ex 3 day 1820,2,177,0.0243,1.9941,1.1812,4.24,81.99,314,357
Ex 3 day 1820,2,178,0.0243,2.0121,1.682,2.83,82.73,354,412
Ex 3 day 1820,2,179,0.0243,1.5073,1.0682,2.83,61.97,443,441
Ex 3 day 1820,2,180,0.0243,1.3154,1.0127,4.71,54.08,526,456
Ex 3 day 1820,2,181,0.0243,1.2744,1.072,5.66,52.4,346,368
Ex 3 day 1820,2,182,0.0243,1.2119,0.7341,2.83,49.83,494,380
Ex 3 day 1820,2,183,0.0243,1.8199,1.4545,2.83,74.82,463,490
Ex 3 day 1820,2,184,0.0243,1.4818,1.0884,3.3,60.92,419,494
Ex 3 day 1820,2,185,0.0243,1.5042,0.9874,2.83,61.84,419,440
Ex 3 day 1820,2,186,0.0243,1.6928,1.4631,2.83,69.6,429,421
Ex 3 day 1820,2,187,0.0243,1.6932,1.2993,2.83,69.62,475,385
Ex 3 day 1820,2,188,0.0243,1.295,1.0761,2.83,53.24,334,421
Ex 3 day 1820,2,189,0.0243,1.7781,1.29,3.3,73.11,409,390
Ex 3 day 1820,3,190,0.049,4.2965,3.2454,3.3,87.7,1225,411
Ex 3 day 1820,3,191,0.049,4.4552,3.1952,3.3,90.93,1205,426
Ex 3 day 1820,3,192,0.049,3.8715,2.9437,3.77,79.02,1208,357
Ex 3 day 1820,3,193,0.049,4.2805,2.9646,3.3,87.37,1265,380
Ex 3 day 1820,3,194,0.049,3.943,2.9511,3.77,80.48,1213,377
Ex 3 day 1820,3,195,0.049,3.9431,2.8665,3.77,80.48,1225,451
Ex 3 day 1820,3,196,0.049,3.4062,2.5045,3.77,69.52,1262,427
Ex 3 day 1820,3,197,0.049,3.7301,2.874,3.3,76.13,1229,324
Ex 3 day 1820,3,198,0.049,3.1335,2.3286,3.3,63.96,1250,443
Ex 3 day 1820,3,199,0.049,2.3966,2.0261,3.77,48.92,1184,381
Ex 3 day 1820,3,200,0.049,2.6566,2.2045,2.83,54.22,1198,405
Ex 3 day 1820,3,201,0.049,2.63,1.7765,3.3,53.68,1247,433
Ex 3 day 1820,3,202,0.049,2.4648,1.745,3.3,50.31,1209,329
Ex 3 day 1820,3,203,0.049,2.2402,1.7706,2.83,45.72,1217,396
Ex 3 day 1820,3,204,0.049,2.0975,1.6754,3.77,42.81,1189,350
Ex 3 day 1820,3,205,0.049,2.145,1.8537,2.83,43.78,1241,346
Ex 3 day 1820,3,206,0.049,1.9107,1.6295,2.83,39.0,1197,326
Ex 3 day 1820,3,207,0.049,1.9044,1.682,2.83,38.87,1232,384
Ex 3 day 1820,3,208,0.049,2.2044,1.6555,2.83,44.99,1232,347
Ex 3 day 1820,3,209,0.049,1.2794,1.0262,2.83,26.11,1193,373
Ex 3 day 1820,3,210,0.049,1.471,1.3348,3.77,30.02,1188,403
Ex 3 day 1820,3,211,0.049,1.5125,0.9683,3.3,30.87,1206,402
Ex 3 day 1820,3,212,0.049,1.5467,1.3546,2.83,31.57,1251,363
Ex 3 day 1820,3,213,0.049,1.7077,1.4542,2.83,34.85,1233,431
Ex 3 day 1820,4,214,0.0126,4.6568,3.2105,3.3,368.33,942,526
Ex 3 day 1820,4,215,0.0126,4.43,3.2118,3.3,350.38,927,520
Ex 3 day 1820,4,216,0.0126,4.2162,2.9487,3.3,333.48,911,507
Ex 3 day 1820,4,217,0.0126,3.9316,3.0005,3.77,310.96,921,464
Ex 3 day 1820,4,218,0.0126,3.8859,2.669,3.77,307.35,936,506
Ex 3 day 1820,4,219,0.0126,2.9997,1.8585,5.19,237.26,883,515
Ex 3 day 1820,4,220,0.0126,2.0913,1.5865,3.77,165.41,953,415
Ex 3 day 1820,4,221,0.0126,2.3234,1.9993,2.83,183.77,942,460
Ex 3 day 1820,4,222,0.0126,2.5077,2.134,2.83,198.34,927,443
Ex 3 day 1820,4,223,0.0126,2.1478,1.8422,2.83,169.88,937,429
Ex 3 day 1820,4,224,0.0126,1.9705,1.4579,2.83,155.86,939,446
Ex 3 day 1820,4,225,0.0126,1.3027,0.9475,4.24,103.03,901,475
Ex 3 day 1820,4,226,0.0126,2.0209,1.5796,3.77,159.84,905,448
Ex 3 day 1820,4,227,0.0126,1.9836,1.3077,2.83,156.89,923,504
Ex 3 day 1820,4,228,0.0126,1.9128,1.6633,2.83,151.29,906,493
Ex 3 day 1820,4,229,0.0126,1.9849,1.6978,2.83,156.99,938,489
Ex 3 day 1820,4,230,0.0126,1.9847,1.4505,2.83,156.97,942,478
Ex 3 day 1820,4,231,0.0126,2.0301,1.727,2.83,160.56,965,449
Ex 3 day 1820,4,232,0.0126,1.719,1.3534,2.83,135.96,960,455
Ex 3 day 1820,5,233,0.0412,4.3705,3.1722,3.3,105.97,1053,591
Ex 3 day 1820,5,234,0.0412,4.4167,3.1428,3.3,107.09,975,535
Ex 3 day 1820,5,235,0.0412,4.2666,2.9126,3.3,103.45,963,498
Ex 3 day 1820,5,236,0.0412,4.0461,2.8064,3.3,98.1,1054,550
Ex 3 day 1820,5,237,0.0412,3.7673,3.0895,2.83,91.34,1008,522
Ex 3 day 1820,5,238,0.0412,4.0021,2.5683,3.3,97.04,1008,500
Ex 3 day 1820,5,239,0.0412,3.9866,3.5233,2.83,96.66,981,567
Ex 3 day 1820,5,240,0.0412,3.4344,2.5786,3.3,83.27,1052,606
Ex 3 day 1820,5,241,0.0412,3.5704,2.4285,3.3,86.57,1003,489
Ex 3 day 1820,5,242,0.0412,3.8795,3.3062,2.83,94.06,1063,536
Ex 3 day 1820,5,243,0.0412,3.7358,2.7249,3.3,90.58,955,588
Ex 3 day 1820,5,244,0.0412,3.2832,2.5568,3.77,79.6,1066,570
Ex 3 day 1820,5,245,0.0412,3.1123,2.3203,3.3,75.46,988,491
Ex 3 day 1820,5,246,0.0412,3.5398,2.8004,2.83,85.83,1034,560
Ex 3 day 1820,5,247,0.0412,2.8562,2.2366,2.83,69.25,1026,580
Ex 3 day 1820,5,248,0.0412,2.8637,2.3864,2.83,69.43,1018,543
Ex 3 day 1820,5,249,0.0412,2.6888,2.2297,2.83,65.19,998,575
Ex 3 day 1820,5,250,0.0412,2.8805,1.7746,4.24,69.84,992,514
Ex 3 day 1820,5,251,0.0412,2.8527,2.4706,2.83,69.17,1008,602
Ex 3 day 1820,5,252,0.0412,2.4167,1.9347,2.83,58.6,993,540
Ex 3 day 1820,5,253,0.0412,2.3553,1.7146,2.83,57.11,1021,586
Ex 3 day 1820,5,254,0.0412,2.1169,1.5051,3.3,51.33,990,561
Ex 3 day 1820,5,255,0.0412,2.7013,2.3139,2.83,65.5,947,542
Ex 3 day 1820,5,256,0.0412,2.348,1.6427,3.77,56.93,968,517
Ex 3 day 1820,5,257,0.0412,1.8149,1.4421,3.3,44.0,1056,564
Ex 3 day 1820,5,258,0.0412,1.8926,1.5309,2.83,45.89,967,553
Ex 3 day 1820,5,259,0.0412,1.6761,1.2886,2.83,40.64,1009,573
Ex 3 day 1820,5,260,0.0412,1.9762,1.5777,3.77,47.92,1001,619
Ex 3 day 1820,5,261,0.0412,1.985,1.541,2.83,48.13,1036,568
Ex 3 day 1820,5,262,0.0412,2.4482,2.0288,2.83,59.36,996,607
Ex 3 day 1820,5,263,0.0412,1.4935,0.912,3.3,36.21,1035,585
Ex 3 day 1820,5,264,0.0412,1.7758,1.61,2.83,43.06,977,515
Ex 3 day 1820,5,265,0.0412,2.0373,1.846,2.83,49.4,1029,618
Ex 3 day 1820,5,266,0.0412,1.9426,1.6301,2.83,47.1,974,592
Ex 3 day 1820,5,267,0.0412,2.0798,1.6248,2.83,50.43,1003,535
Ex 3 day 1820,5,268,0.0412,2.1647,1.742,2.83,52.49,960,561
Ex 3 day 1820,5,269,0.0412,2.1498,1.6561,2.83,52.12,1014,555
Ex 3 day 1820,5,270,0.0412,2.3098,1.7959,2.83,56.0,1000,539
Ex 3 day 1820,5,271,0.0412,2.2276,1.7021,2.83,54.01,956,534
Ex 3 day 1820,5,272,0.0412,2.1447,1.679,2.83,52.0,1022,530
Ex 3 day 1820,5,273,0.0412,1.7008,0.8267,5.19,41.24,992,587
Ex 3 day 1820,5,274,0.0412,2.1923,1.4828,2.83,53.15,1010,590
Ex 3 day 1820,5,275,0.0412,1.4475,1.1004,2.83,35.1,988,530
Ex 3 day 1820,5,276,0.0412,2.6323,2.0018,2.83,63.82,1013,598
Ex 3 day 1820,5,277,0.0412,1.331,1.0296,2.83,32.27,1005,580
Ex 3 day 1820,6,278,0.0388,4.8508,3.339,3.3,124.93,563,888
Ex 3 day 1820,6,279,0.0388,4.6394,3.2837,3.3,119.48,643,909
Ex 3 day 1820,6,280,0.0388,4.4135,3.0063,3.3,113.67,590,888
Ex 3 day 1820,6,281,0.0388,4.5153,3.2246,3.77,116.29,539,890
Ex 3 day 1820,6,282,0.0388,4.0027,3.0199,3.3,103.09,565,839
Ex 3 day 1820,6,283,0.0388,3.923,2.9904,3.77,101.03,630,868
Ex 3 day 1820,6,284,0.0388,3.794,2.6914,3.3,97.71,642,877
Ex 3 day 1820,6,285,0.0388,3.4162,2.6832,3.77,87.98,616,846
Ex 3 day 1820,6,286,0.0388,3.7249,2.8737,3.77,95.93,600,845
Ex 3 day 1820,6,287,0.0388,3.6576,2.6283,3.3,94.2,551,835
Ex 3 day 1820,6,288,0.0388,3.4629,2.3224,4.24,89.18,545,941
Ex 3 day 1820,6,289,0.0388,3.1291,2.4591,3.77,80.59,665,899
Ex 3 day 1820,6,290,0.0388,2.6788,2.3206,2.83,68.99,558,911
Ex 3 day 1820,6,291,0.0388,3.383,2.6315,2.83,87.13,578,900
Ex 3 day 1820,6,292,0.0388,3.0793,2.7008,2.83,79.31,669,871
Ex 3 day 1820,6,293,0.0388,2.9852,2.0667,3.3,76.88,525,909
Ex 3 day 1820,6,294,0.0388,2.6712,2.131,2.83,68.8,597,912
Ex 3 day 1820,6,295,0.0388,3.0867,2.348,3.77,79.49,635,843
Ex 3 day 1820,6,296,0.0388,2.2524,1.8579,2.83,58.01,582,925
Ex 3 day 1820,6,297,0.0388,2.9279,2.068,3.77,75.41,573,944
Ex 3 day 1820,6,298,0.0388,2.8433,1.6956,4.24,73.23,638,934
Ex 3 day 1820,6,299,0.0388,2.179,1.8274,2.83,56.12,578,912
Ex 3 day 1820,6,300,0.0388,1.9509,1.6842,2.83,50.24,579,850
Ex 3 day 1820,6,301,0.0388,2.6788,2.2365,2.83,68.99,594,925
Ex 3 day 1820,6,302,0.0388,2.0193,1.728,2.83,52.0,547,857
Ex 3 day 1820,6,303,0.0388,2.2265,1.9668,2.83,57.34,535,863
Ex 3 day 1820,6,304,0.0388,2.2813,1.7606,2.83,58.75,635,951
Ex 3 day 1820,6,305,0.0388,1.668,1.2795,2.83,42.96,585,917
Ex 3 day 1820,6,306,0.0388,2.1717,1.6726,3.77,55.93,620,825
Ex 3 day 1820,6,307,0.0388,2.1665,1.8585,2.83,55.8,557,868
Ex 3 day 1820,6,308,0.0388,2.5448,2.1491,2.83,65.54,613,901
Ex 3 day 1820,6,309,0.0388,2.2433,1.7959,2.83,57.77,565,933
Ex 3 day 1820,6,310,0.0388,2.1521,1.7929,2.83,55.42,610,919
Ex 3 day 1820,6,311,0.0388,1.6095,1.1894,3.3,41.45,566,871
Ex 3 day 1820,6,312,0.0388,2.148,1.647,2.83,55.32,627,904
Ex 3 day 1820,6,313,0.0388,2.1052,1.8234,2.83,54.22,562,859
Ex 3 day 1820,6,314,0.0388,2.0137,1.525,2.83,51.86,545,926
Ex 3 day 1820,6,315,0.0388,1.7866,1.3313,2.83,46.01,583,938
Ex 3 day 1820,6,316,0.0388,1.3035,0.9978,3.77,33.57,579,871
Ex 3 day 1820,6,317,0.0388,2.0477,1.3916,2.83,52.74,607,876
Ex 3 day 1820,6,318,0.0388,2.0225,1.6348,2.83,52.09,540,909
Ex 3 day 1820,6,319,0.0388,2.0178,1.3069,4.24,51.97,633,852
Ex 3 day 1820,6,320,0.0388,1.6033,1.1652,2.83,41.29,571,933
Ex 3 day 1820,6,321,0.0388,1.8804,1.3395,3.3,48.43,547,917
Ex 3 day 1820,6,322,0.0388,2.1413,1.9095,2.83,55.15,628,916
Ex 3 day 1820,6,323,0.0388,2.0279,1.3133,3.77,52.23,594,830
