experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 18;5;91;-0,0111;4,4253;3,8690;2,8300;-397,7400;387;699;32604
Ex 3 day 18;5;92;-0,0111;4,3866;3,1600;3,3000;-394,2600;295;599;32604
Ex 3 day 18;5;93;-0,0111;4,2725;3,0190;3,3000;-384,0100;337;621;32604
Ex 3 day 18;5;94;-0,0111;4,0404;2,9323;3,3000;-363,1500;443;714;32604
Ex 3 day 18;5;95;-0,0111;3,8535;2,8778;3,7700;-346,3500;313;651;32604
Ex 3 day 18;5;96;-0,0111;4,2480;2,9804;3,3000;-381,8100;458;698;32604
Ex 3 day 18;5;97;-0,0111;3,9438;2,9426;3,7700;-354,4700;330;696;32604
Ex 3 day 18;5;98;-0,0111;4,0972;2,7636;3,3000;-368,2500;360;664;32604
Ex 3 day 18;5;99;-0,0111;3,4774;2,6096;3,7700;-312,5500;315;635;32604
Ex 3 day 18;5;100;-0,0111;3,7042;2,6230;3,3000;-332,9300;374;672;32604
Ex 3 day 18;5;101;-0,0111;3,7320;2,5297;3,3000;-335,4400;428;602;32604
Ex 3 day 18;5;102;-0,0111;3,6032;2,9557;2,8300;-323,8600;332;726;32604
Ex 3 day 18;5;103;-0,0111;3,3095;2,3663;4,7100;-297,4500;278;586;32604
Ex 3 day 18;5;104;-0,0111;3,6326;2,6362;3,3000;-326,5000;450;649;32604
Ex 3 day 18;5;105;-0,0111;3,1000;2,6252;2,8300;-278,6300;297;682;32604
Ex 3 day 18;5;106;-0,0111;2,9848;2,6270;2,8300;-268,2700;382;641;32604
Ex 3 day 18;5;107;-0,0111;2,6492;2,1944;4,2400;-238,1100;429;652;32604
Ex 3 day 18;5;108;-0,0111;2,6177;2,1339;2,8300;-235,2800;375;592;32604
Ex 3 day 18;5;109;-0,0111;3,0035;2,3706;3,7700;-269,9600;353;638;32604
Ex 3 day 18;5;110;-0,0111;2,8805;2,0301;3,3000;-258,9000;425;713;32604
Ex 3 day 18;5;111;-0,0111;2,7444;2,1148;3,7700;-246,6600;363;560;32604
Ex 3 day 18;5;112;-0,0111;2,1539;1,8334;4,7100;-193,5900;445;629;32604
Ex 3 day 18;5;113;-0,0111;2,5162;1,8628;3,7700;-226,1600;409;613;32604
Ex 3 day 18;5;114;-0,0111;2,7406;2,0018;3,3000;-246,3300;390;675;32604
Ex 3 day 18;5;115;-0,0111;2,0256;1,5085;2,8300;-182,0600;401;627;32604
Ex 3 day 18;5;116;-0,0111;2,3833;2,0398;2,8300;-214,2100;426;631;32604
Ex 3 day 18;5;117;-0,0111;2,6867;2,0423;3,3000;-241,4800;368;709;32604
Ex 3 day 18;5;118;-0,0111;2,5041;2,1074;2,8300;-225,0700;359;706;32604
Ex 3 day 18;5;119;-0,0111;2,3725;1,6569;3,3000;-213,2400;325;611;32604
Ex 3 day 18;5;120;-0,0111;2,6108;2,2493;2,8300;-234,6600;352;712;32604
Ex 3 day 18;5;121;-0,0111;2,1749;1,3656;3,3000;-195,4800;384;611;32604
Ex 3 day 18;5;122;-0,0111;1,6453;1,3088;7,0700;-147,8800;409;691;32604
Ex 3 day 18;5;123;-0,0111;2,0122;1,6517;2,8300;-180,8500;310;607;32604
Ex 3 day 18;5;124;-0,0111;2,2599;1,5328;4,7100;-203,1200;413;598;32604
Ex 3 day 18;5;125;-0,0111;1,9384;1,1289;4,2400;-174,2200;413;651;32604
Ex 3 day 18;5;126;-0,0111;2,1540;1,6714;3,7700;-193,6000;390;595;32604
Ex 3 day 18;5;127;-0,0111;1,6115;1,0256;3,3000;-144,8400;278;609;32604
Ex 3 day 18;5;128;-0,0111;2,5209;2,0570;2,8300;-226,5800;290;655;32604
Ex 3 day 18;5;129;-0,0111;2,3870;2,0405;2,8300;-214,5500;376;638;32604
Ex 3 day 18;5;130;-0,0111;2,0822;1,3258;5,6600;-187,1500;364;585;32604
Ex 3 day 18;5;131;-0,0111;1,1732;1,1551;6,1300;-105,4500;428;577;32604
Ex 3 day 18;5;132;-0,0111;2,2026;1,5380;4,7100;-197,9700;346;601;32604
Ex 3 day 18;5;133;-0,0111;1,3041;1,1765;4,7100;-117,2100;340;672;32604
Ex 3 day 18;5;134;-0,0111;1,6783;1,4158;2,8300;-150,8500;265;635;32604
Ex 3 day 18;5;135;-0,0111;1,7246;1,5385;2,8300;-155,0100;335;737;32604
Ex 3 day 18;5;136;-0,0111;1,7952;1,4782;2,8300;-161,3500;402;647;32604
Ex 3 day 18;5;137;-0,0111;2,0787;1,6088;2,8300;-186,8300;350;622;32604
Ex 3 day 18;5;138;-0,0111;1,7108;1,4053;2,8300;-153,7600;309;616;32604
Ex 3 day 18;6;139;0,0127;4,4928;3,1167;3,3000;354,1200;294;787;24266
Ex 3 day 18;6;140;0,0127;4,5147;3,2235;3,3000;355,8500;327;825;24266
Ex 3 day 18;6;141;0,0127;4,4457;3,0593;3,3000;350,4100;369;818;24266
Ex 3 day 18;6;142;0,0127;4,0394;2,7846;3,3000;318,3900;331;806;24266
Ex 3 day 18;6;143;0,0127;4,1906;2,9231;3,3000;330,3100;368;949;24266
Ex 3 day 18;6;144;0,0127;4,4842;3,7391;2,8300;353,4500;260;834;24266
Ex 3 day 18;6;145;0,0127;4,3877;2,7989;3,3000;345,8400;334;784;24266
Ex 3 day 18;6;146;0,0127;3,9357;2,6336;3,3000;310,2200;260;787;24266
Ex 3 day 18;6;147;0,0127;3,8942;2,7514;3,3000;306,9400;288;903;24266
Ex 3 day 18;6;148;0,0127;3,4626;2,9573;2,8300;272,9200;349;792;24266
Ex 3 day 18;6;149;0,0127;3,1784;2,1376;4,2400;250,5200;315;872;24266
Ex 3 day 18;6;150;0,0127;3,6292;2,5227;3,3000;286,0500;262;887;24266
Ex 3 day 18;6;151;0,0127;3,3661;2,2843;3,3000;265,3100;315;760;24266
Ex 3 day 18;6;152;0,0127;3,4493;2,8604;2,8300;271,8700;328;760;24266
Ex 3 day 18;6;153;0,0127;2,7274;1,8137;4,2400;214,9700;304;819;24266
Ex 3 day 18;6;154;0,0127;2,6808;1,8401;3,3000;211,3000;369;851;24266
Ex 3 day 18;6;155;0,0127;2,6301;1,8948;3,3000;207,3000;318;846;24266
Ex 3 day 18;6;156;0,0127;2,9816;2,0933;3,7700;235,0100;340;768;24266
Ex 3 day 18;6;157;0,0127;3,1745;2,1677;3,3000;250,2100;366;931;24266
Ex 3 day 18;6;158;0,0127;3,6410;2,7344;2,8300;286,9800;346;828;24266
Ex 3 day 18;6;159;0,0127;3,2959;2,8788;2,8300;259,7800;282;819;24266
Ex 3 day 18;6;160;0,0127;3,0067;2,3676;2,8300;236,9900;306;844;24266
Ex 3 day 18;6;161;0,0127;2,4473;2,1216;2,8300;192,9000;354;841;24266
Ex 3 day 18;6;162;0,0127;2,0744;1,6068;2,8300;163,5000;366;836;24266
Ex 3 day 18;6;163;0,0127;2,7195;2,1939;2,8300;214,3500;370;895;24266
Ex 3 day 18;6;164;0,0127;2,7515;2,4471;2,8300;216,8700;356;785;24266
Ex 3 day 18;6;165;0,0127;2,3962;2,0008;2,8300;188,8700;342;897;24266
Ex 3 day 18;6;166;0,0127;2,7605;2,3745;2,8300;217,5900;259;853;24266
Ex 3 day 18;6;167;0,0127;2,3427;1,6755;2,8300;184,6500;330;857;24266
Ex 3 day 18;6;168;0,0127;2,8653;2,0893;2,8300;225,8400;387;745;24266
Ex 3 day 18;6;169;0,0127;2,0662;1,4835;3,3000;162,8600;253;810;24266
Ex 3 day 18;6;170;0,0127;1,9756;1,7741;2,8300;155,7100;328;883;24266
Ex 3 day 18;6;171;0,0127;2,2501;1,8425;2,8300;177,3600;286;875;24266
Ex 3 day 18;6;172;0,0127;2,4563;1,9151;2,8300;193,6100;384;772;24266
Ex 3 day 18;6;173;0,0127;2,4517;2,0312;2,8300;193,2400;358;904;24266
Ex 3 day 18;6;174;0,0127;1,4706;1,2526;2,8300;115,9200;380;744;24266
Ex 3 day 18;6;175;0,0127;2,1925;1,7583;2,8300;172,8100;336;903;24266
Ex 3 day 18;6;176;0,0127;2,2621;1,7700;2,8300;178,3000;308;906;24266
Ex 3 day 18;6;177;0,0127;2,0603;1,5420;2,8300;162,3900;309;777;24266
Ex 3 day 18;6;178;0,0127;2,3624;1,9909;2,8300;186,2000;349;891;24266
Ex 3 day 18;6;179;0,0127;2,3424;1,9102;2,8300;184,6300;284;868;24266
Ex 3 day 18;6;180;0,0127;1,5707;1,2157;2,8300;123,8000;300;744;24266
Ex 3 day 18;6;181;0,0127;2,3139;1,7679;2,8300;182,3900;331;897;24266
Ex 3 day 18;6;182;0,0127;2,1934;1,5845;3,3000;172,8800;288;860;24266
Ex 3 day 18;6;183;0,0127;2,0337;1,4019;3,3000;160,3000;356;866;24266
Ex 3 day 18;6;184;0,0127;2,1269;1,6021;2,8300;167,6400;294;884;24266
Ex 3 day 18;6;185;0,0127;0,2018;1,1178;5,1900;15,9100;334;848;24266
Ex 3 day 18;6;186;0,0127;2,4256;1,9519;2,8300;191,1900;390;779;24266
Ex 3 day 18;6;187;0,0127;2,0993;1,7585;2,8300;165,4700;304;909;24266
Ex 3 day 18;6;188;0,0127;2,0906;1,8667;2,8300;164,7800;351;876;24266
Ex 3 day 18;6;189;0,0127;2,1844;1,8231;2,8300;172,1800;308;798;24266
Ex 3 day 18;6;190;0,0127;1,4023;1,1261;2,8300;110,5300;374;796;24266
Ex 3 day 18;6;191;0,0127;2,3140;1,6695;3,3000;182,3900;250;835;24266
Ex 3 day 18;6;192;0,0127;1,2501;0,8096;2,8300;98,5300;268;867;24266
Ex 3 day 18;6;193;0,0127;1,8562;1,4637;2,8300;146,3100;382;785;24266
Ex 3 day 18;6;194;0,0127;2,2544;1,7846;2,8300;177,6900;256;866;24266
Ex 3 day 18;6;195;0,0127;1,9893;1,4665;2,8300;156,8000;348;916;24266
Ex 3 day 18;6;196;0,0127;2,0405;1,7630;2,8300;160,8300;319;906;24266
Ex 3 day 18;6;197;0,0127;1,8497;1,0931;2,8300;145,7900;346;744;24266
Ex 3 day 18;6;198;0,0127;1,7350;1,3490;3,3000;136,7500;339;914;24266
Ex 3 day 18;6;199;0,0127;1,6017;1,1633;3,3000;126,2400;346;946;24266
Ex 3 day 18;6;200;0,0127;0,9497;1,1330;6,6000;74,8500;367;767;24266
Ex 3 day 18;6;201;0,0127;1,7897;1,5299;2,8300;141,0700;281;795;24266
Ex 3 day 18;6;202;0,0127;1,7153;1,2288;2,8300;135,2000;339;750;24266
Ex 3 day 18;6;203;0,0127;1,6906;1,3240;2,8300;133,2500;385;759;24266
Ex 3 day 18;6;204;0,0127;1,8166;1,4892;2,8300;143,1800;357;922;24266
Ex 3 day 18;6;205;0,0127;1,6587;1,1239;3,7700;130,7400;349;805;24266
Ex 3 day 18;6;206;0,0127;1,8196;1,4733;3,7700;143,4200;345;888;24266
Ex 3 day 18;6;207;0,0127;1,4730;0,8498;2,8300;116,1100;313;744;24266
Ex 3 day 18;6;208;0,0127;1,9247;1,6182;2,8300;151,7100;365;908;24266
Ex 3 day 18;6;209;0,0127;2,2079;1,2505;4,2400;174,0200;367;875;24266
Ex 3 day 18;6;210;0,0127;2,0282;1,8179;2,8300;159,8600;315;791;24266
Ex 3 day 18;6;211;0,0127;1,5979;1,3909;3,7700;125,9500;332;870;24266
Ex 3 day 18;6;212;0,0127;1,7917;1,3871;2,8300;141,2200;331;926;24266
Ex 3 day 18;7;213;0,0144;4,5822;3,6729;2,8300;317,5900;421;858;18174
Ex 3 day 18;7;214;0,0144;4,6515;3,2515;3,3000;322,3900;441;815;18174
Ex 3 day 18;7;215;0,0144;4,3502;2,9873;3,3000;301,5100;386;884;18174
Ex 3 day 18;7;216;0,0144;4,0622;3,0907;3,7700;281,5500;393;845;18174
Ex 3 day 18;7;217;0,0144;4,2601;3,0588;3,3000;295,2600;438;922;18174
Ex 3 day 18;7;218;0,0144;3,7742;3,2651;2,8300;261,5900;443;873;18174
Ex 3 day 18;7;219;0,0144;3,7426;2,5891;3,3000;259,4000;454;934;18174
Ex 3 day 18;7;220;0,0144;3,5228;3,0453;2,8300;244,1600;416;843;18174
Ex 3 day 18;7;221;0,0144;3,5508;2,9827;2,8300;246,1100;454;902;18174
Ex 3 day 18;7;222;0,0144;2,7601;2,2860;2,8300;191,3000;393;793;18174
Ex 3 day 18;7;223;0,0144;3,0424;2,6774;2,8300;210,8600;403;806;18174
Ex 3 day 18;7;224;0,0144;3,5190;2,9750;2,8300;243,9000;417;960;18174
Ex 3 day 18;7;225;0,0144;3,0008;2,1764;3,3000;207,9800;411;829;18174
Ex 3 day 18;7;226;0,0144;3,0995;2,1906;3,3000;214,8200;414;938;18174
Ex 3 day 18;7;227;0,0144;3,0847;2,1427;3,3000;213,8000;394;897;18174
Ex 3 day 18;7;228;0,0144;2,6132;2,0969;3,7700;181,1200;415;885;18174
Ex 3 day 18;7;229;0,0144;2,7032;2,3374;2,8300;187,3600;466;833;18174
Ex 3 day 18;7;230;0,0144;2,8229;2,3949;2,8300;195,6500;444;831;18174
Ex 3 day 18;7;231;0,0144;3,0433;2,6116;2,8300;210,9300;464;854;18174
Ex 3 day 18;7;232;0,0144;2,2519;1,7764;2,8300;156,0800;384;936;18174
Ex 3 day 18;7;233;0,0144;2,3806;2,0339;2,8300;165,0000;397;914;18174
Ex 3 day 18;7;234;0,0144;1,9117;1,4955;2,8300;132,5000;440;892;18174
Ex 3 day 18;7;235;0,0144;2,5452;2,1326;2,8300;176,4000;388;945;18174
Ex 3 day 18;7;236;0,0144;1,8942;1,3627;3,3000;131,2900;435;847;18174
Ex 3 day 18;7;237;0,0144;1,4868;1,2140;2,8300;103,0500;377;857;18174
Ex 3 day 18;7;238;0,0144;2,2892;1,4312;3,7700;158,6600;418;816;18174
Ex 3 day 18;7;239;0,0144;1,9986;1,3551;3,3000;138,5200;387;821;18174
Ex 3 day 18;7;240;0,0144;1,9938;1,6160;2,8300;138,1900;435;859;18174
Ex 3 day 18;7;241;0,0144;2,6418;1,8329;3,3000;183,1000;474;895;18174
Ex 3 day 18;7;242;0,0144;2,2635;1,6963;2,8300;156,8800;397;933;18174
Ex 3 day 18;7;243;0,0144;1,8448;1,5772;2,8300;127,8600;404;868;18174
Ex 3 day 18;7;244;0,0144;2,2645;1,9305;2,8300;156,9500;382;870;18174
Ex 3 day 18;7;245;0,0144;1,3571;0,7669;3,3000;94,0600;416;909;18174
Ex 3 day 18;7;246;0,0144;1,7258;1,3599;2,8300;119,6100;379;913;18174
Ex 3 day 18;7;247;0,0144;0,9194;1,0260;4,2400;63,7200;423;918;18174
Ex 3 day 18;7;248;0,0144;1,7903;1,4870;2,8300;124,0800;396;828;18174
Ex 3 day 18;7;249;0,0144;2,1355;1,6174;2,8300;148,0100;411;809;18174
Ex 3 day 18;7;250;0,0144;1,8752;1,3645;3,7700;129,9700;445;845;18174
