experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 18,7,229,0.0144,2.7032,2.3374,2.83,187.36,466,833,18174
Ex 3 day 18,7,230,0.0144,2.8229,2.3949,2.83,195.65,444,831,18174
Ex 3 day 18,7,231,0.0144,3.0433,2.6116,2.83,210.93,464,854,18174
Ex 3 day 18,7,232,0.0144,2.2519,1.7764,2.83,156.08,384,936,18174
Ex 3 day 18,7,233,0.0144,2.3806,2.0339,2.83,165.0,397,914,18174
Ex 3 day 18,7,234,0.0144,1.9117,1.4955,2.83,132.5,440,892,18174
Ex 3 day 18,7,235,0.0144,2.5452,2.1326,2.83,176.4,388,945,18174
Ex 3 day 18,7,236,0.0144,1.8942,1.3627,3.3,131.29,435,847,18174
Ex 3 day 18,7,237,0.0144,1.4868,1.214,2.83,103.05,377,857,18174
Ex 3 day 18,7,238,0.0144,2.2892,1.4312,3.77,158.66,418,816,18174
Ex 3 day 18,7,239,0.0144,1.9986,1.3551,3.3,138.52,387,821,18174
Ex 3 day 18,7,240,0.0144,1.9938,1.616,2.83,138.19,435,859,18174
Ex 3 day 18,7,241,0.0144,2.6418,1.8329,3.3,183.1,474,895,18174
Ex 3 day 18,7,242,0.0144,2.2635,1.6963,2.83,156.88,397,933,18174
Ex 3 day 18,7,243,0.0144,1.8448,1.5772,2.83,127.86,404,868,18174
Ex 3 day 18,7,244,0.0144,2.2645,1.9305,2.83,156.95,382,870,18174
Ex 3 day 18,7,245,0.0144,1.3571,0.7669,3.3,94.06,416,909,18174
Ex 3 day 18,7,246,0.0144,1.7258,1.3599,2.83,119.61,379,913,18174
Ex 3 day 18,7,247,0.0144,0.9194,1.026,4.24,63.72,423,918,18174
Ex 3 day 18,7,248,0.0144,1.7903,1.487,2.83,124.08,396,828,18174
Ex 3 day 18,7,249,0.0144,2.1355,1.6174,2.83,148.01,411,809,18174
Ex 3 day 18,7,250,0.0144,1.8752,1.3645,3.77,129.97,445,845,18174
