experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 1821,4,113,0.0001,3.6785,2.7784,3.77,39781.6,280,810,40152
Ex 3 day 1821,4,114,0.0001,3.3383,2.1739,3.3,36103.02,242,775,40152
Ex 3 day 1821,4,115,0.0001,3.4263,2.4877,3.3,37054.21,295,661,40152
Ex 3 day 1821,4,116,0.0001,3.6815,3.2517,2.83,39814.21,307,839,40152
Ex 3 day 1821,4,117,0.0001,3.5522,2.4551,3.3,38416.34,339,676,40152
Ex 3 day 1821,4,118,0.0001,3.2885,2.2869,4.71,35564.69,298,695,40152
Ex 3 day 1821,4,119,0.0001,3.4402,2.7744,2.83,37204.61,204,818,40152
Ex 3 day 1821,4,120,0.0001,3.1935,2.1538,4.71,34536.91,227,759,40152
Ex 3 day 1821,4,121,0.0001,3.5734,2.4659,3.77,38645.02,220,724,40152
Ex 3 day 1821,4,122,0.0001,2.9608,2.5751,2.83,32020.72,314,696,40152
Ex 3 day 1821,4,123,0.0001,3.3672,2.3756,3.3,36415.72,262,867,40152
Ex 3 day 1821,4,124,0.0001,3.3062,2.8671,2.83,35755.24,369,771,40152
Ex 3 day 1821,4,125,0.0001,3.0812,2.3149,3.77,33322.68,211,752,40152
Ex 3 day 1821,4,126,0.0001,3.4064,2.4475,3.3,36839.18,218,860,40152
Ex 3 day 1821,4,127,0.0001,3.0117,2.1423,3.3,32571.32,249,731,40152
Ex 3 day 1821,4,128,0.0001,3.1431,2.2304,3.3,33992.23,258,816,40152
Ex 3 day 1821,4,129,0.0001,3.1217,2.3315,3.3,33759.88,284,841,40152
Ex 3 day 1821,4,130,0.0001,3.0299,2.4529,2.83,32767.45,299,806,40152
Ex 3 day 1821,4,131,0.0001,2.9951,1.9724,3.3,32391.37,281,798,40152
Ex 3 day 1821,4,132,0.0001,3.1631,2.3808,3.77,34207.66,189,789,40152
Ex 3 day 1821,4,133,0.0001,2.7625,1.7993,3.3,29876.04,254,784,40152
Ex 3 day 1821,4,134,0.0001,2.7587,2.1776,3.77,29834.33,249,823,40152
Ex 3 day 1821,4,135,0.0001,3.1468,2.3659,3.77,34032.13,276,669,40152
Ex 3 day 1821,4,136,0.0001,2.8551,2.0057,3.3,30876.67,344,812,40152
Ex 3 day 1821,4,137,0.0001,2.8547,2.5116,2.83,30873.08,198,799,40152
Ex 3 day 1821,4,138,0.0001,2.2993,1.5379,3.3,24866.17,220,780,40152
Ex 3 day 1821,4,139,0.0001,2.3975,1.9903,2.83,25928.25,267,682,40152
Ex 3 day 1821,4,140,0.0001,2.8464,2.0694,3.3,30783.1,274,742,40152
Ex 3 day 1821,4,141,0.0001,2.9085,2.4693,2.83,31454.98,217,737,40152
Ex 3 day 1821,4,142,0.0001,2.8153,2.0848,3.77,30446.94,220,685,40152
Ex 3 day 1821,4,143,0.0001,2.8337,1.9426,3.77,30645.38,170,810,40152
Ex 3 day 1821,4,144,0.0001,2.969,2.002,3.3,32109.14,359,688,40152
Ex 3 day 1821,4,145,0.0001,2.8219,2.2363,2.83,30518.27,298,814,40152
Ex 3 day 1821,4,146,0.0001,2.2389,1.8399,2.83,24213.34,260,689,40152
Ex 3 day 1821,4,147,0.0001,2.5229,2.1674,2.83,27284.2,334,732,40152
Ex 3 day 1821,4,148,0.0001,2.3494,1.617,4.24,25407.84,287,788,40152
Ex 3 day 1821,4,149,0.0001,2.3369,1.6374,3.3,25273.49,305,721,40152
Ex 3 day 1821,4,150,0.0001,2.4425,1.7271,3.3,26415.44,211,738,40152
Ex 3 day 1821,4,151,0.0001,2.283,1.6181,3.3,24689.98,187,832,40152
Ex 3 day 1821,4,152,0.0001,2.1847,1.8695,2.83,23626.62,243,742,40152
Ex 3 day 1821,4,153,0.0001,1.7556,1.4768,3.77,18986.1,349,759,40152
Ex 3 day 1821,4,154,0.0001,2.1706,1.6895,3.77,23474.19,335,803,40152
Ex 3 day 1821,4,155,0.0001,2.0701,1.5085,3.77,22387.69,252,765,40152
Ex 3 day 1821,4,156,0.0001,2.3966,2.0871,2.83,25918.73,198,740,40152
Ex 3 day 1821,4,157,0.0001,2.2189,1.8119,2.83,23996.42,322,840,40152
Ex 3 day 1821,4,158,0.0001,2.2123,1.6168,2.83,23925.98,360,740,40152
Ex 3 day 1821,4,159,0.0001,2.0467,1.7606,2.83,22135.07,294,847,40152
Ex 3 day 1821,4,160,0.0001,1.753,1.4519,2.83,18958.58,237,713,40152
Ex 3 day 1821,4,161,0.0001,1.9343,1.5741,2.83,20918.49,362,749,40152
Ex 3 day 1821,4,162,0.0001,1.3789,1.2641,4.24,14912.18,192,762,40152
Ex 3 day 1821,4,163,0.0001,1.7205,1.405,2.83,18606.75,242,688,40152
Ex 3 day 1821,4,164,0.0001,1.843,1.6471,2.83,19931.78,226,740,40152
Ex 3 day 1821,4,165,0.0001,1.5067,1.2155,4.71,16294.23,285,743,40152
Ex 3 day 1821,4,166,0.0001,2.2974,1.9582,2.83,24846.34,174,793,40152
Ex 3 day 1821,4,167,0.0001,1.8659,1.5418,2.83,20179.33,253,711,40152
Ex 3 day 1821,4,168,0.0001,1.771,1.22,3.3,19152.62,353,795,40152
Ex 3 day 1821,4,169,0.0001,1.2543,0.9386,3.3,13564.78,303,797,40152
Ex 3 day 1821,4,170,0.0001,1.6775,1.4119,2.83,18141.68,191,817,40152
Ex 3 day 1821,4,171,0.0001,1.2876,1.0365,3.77,13924.62,227,831,40152
Ex 3 day 1821,4,172,0.0001,1.979,1.3461,4.24,21402.65,206,829,40152
Ex 3 day 1821,4,173,0.0001,1.3374,1.0841,3.3,14463.58,292,765,40152
Ex 3 day 1821,4,174,0.0001,1.5021,0.9372,3.3,16244.69,274,831,40152
Ex 3 day 1821,5,175,0.1226,3.6899,3.2047,2.83,30.09,1000,762,17041
Ex 3 day 1821,5,176,0.1226,2.5193,1.896,4.24,20.54,849,814,17041
Ex 3 day 1821,5,177,0.1226,1.7756,1.338,6.13,14.48,854,840,17041
Ex 3 day 1821,5,178,0.1226,2.525,1.6907,3.3,20.59,908,867,17041
Ex 3 day 1821,5,179,0.1226,1.9557,1.2961,3.3,15.95,846,779,17041
Ex 3 day 1821,5,180,0.1226,1.6349,1.3918,2.83,13.33,848,768,17041
