experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1820;1;66;-0,0001;1,8965;1,5179;3,7700;-14497,8000;805;292;49650
Ex 3 day 1820;1;67;-0,0001;2,1333;1,8095;2,8300;-16307,6500;654;189;49650
Ex 3 day 1820;1;68;-0,0001;2,1799;1,6464;2,8300;-16664,4600;815;360;49650
Ex 3 day 1820;1;69;-0,0001;2,2939;1,9723;2,8300;-17535,5700;784;249;49650
Ex 3 day 1820;1;70;-0,0001;1,8135;1,5380;2,8300;-13863,1100;821;354;49650
Ex 3 day 1820;1;71;-0,0001;2,1394;1,8499;2,8300;-16354,9400;664;218;49650
Ex 3 day 1820;1;72;-0,0001;1,9288;1,4649;4,2400;-14744,6900;704;244;49650
Ex 3 day 1820;1;73;-0,0001;1,4734;1,2396;2,8300;-11263,3400;694;181;49650
Ex 3 day 1820;1;74;-0,0001;2,1450;1,8314;2,8300;-16397,1500;766;333;49650
Ex 3 day 1820;1;75;-0,0001;2,0558;1,5504;3,7700;-15715,1900;630;208;49650
Ex 3 day 1820;1;76;-0,0001;1,9327;1,6054;2,8300;-14774,5500;714;171;49650
Ex 3 day 1820;1;77;-0,0001;2,0922;1,3463;3,3000;-15994,0500;668;191;49650
Ex 3 day 1820;1;78;-0,0001;1,3964;0,9861;2,8300;-10674,3800;631;253;49650
Ex 3 day 1820;1;79;-0,0001;2,1286;1,7784;2,8300;-16272,2200;763;215;49650
Ex 3 day 1820;1;80;-0,0001;1,9051;1,5981;2,8300;-14563,5000;737;255;49650
Ex 3 day 1820;1;81;-0,0001;1,9558;1,5015;2,8300;-14950,7300;637;225;49650
Ex 3 day 1820;1;82;-0,0001;1,7884;1,5980;2,8300;-13671,4900;807;358;49650
Ex 3 day 1820;1;83;-0,0001;1,9261;1,5491;3,7700;-14723,8400;718;207;49650
Ex 3 day 1820;1;84;-0,0001;1,7616;1,3272;2,8300;-13466,7900;758;250;49650
Ex 3 day 1820;1;85;-0,0001;1,7349;1,2572;3,3000;-13262,3000;771;229;49650
Ex 3 day 1820;1;86;-0,0001;0,9184;1,1687;4,7100;-7020,4400;702;284;49650
Ex 3 day 1820;1;87;-0,0001;1,8904;1,4439;3,7700;-14451,2000;899;264;49650
Ex 3 day 1820;1;88;-0,0001;1,6742;1,2853;2,8300;-12798,3100;739;227;49650
Ex 3 day 1820;1;89;-0,0001;2,1907;1,2872;4,2400;-16746,9100;868;269;49650
Ex 3 day 1820;1;90;-0,0001;2,2817;1,4703;4,2400;-17442,3300;828;277;49650
Ex 3 day 1820;1;91;-0,0001;1,6720;1,3810;4,7100;-12781,2800;812;319;49650
Ex 3 day 1820;1;92;-0,0001;1,6182;1,2592;2,8300;-12370,2600;727;170;49650
Ex 3 day 1820;1;93;-0,0001;1,9584;1,5952;2,8300;-14970,6300;650;253;49650
Ex 3 day 1820;1;94;-0,0001;1,8332;0,9440;4,7100;-14014,2100;732;171;49650
Ex 3 day 1820;1;95;-0,0001;1,7098;1,3994;2,8300;-13070,5400;696;332;49650
Ex 3 day 1820;1;96;-0,0001;1,9760;1,3116;2,8300;-15105,1400;894;306;49650
Ex 3 day 1820;1;97;-0,0001;1,9293;1,4590;2,8300;-14748,1600;746;224;49650
Ex 3 day 1820;1;98;-0,0001;1,7747;1,3819;2,8300;-13567,0200;648;230;49650
Ex 3 day 1820;1;99;-0,0001;1,4560;1,0772;2,8300;-11130,7100;781;237;49650
Ex 3 day 1820;1;100;-0,0001;1,1247;1,1712;2,8300;-8598,0600;623;194;49650
Ex 3 day 1820;1;101;-0,0001;1,8384;1,5795;2,8300;-14053,3400;875;267;49650
Ex 3 day 1820;1;102;-0,0001;1,9153;1,6326;2,8300;-14641,4400;848;259;49650
Ex 3 day 1820;2;103;0,0243;4,1626;3,0866;3,3000;171,1400;345;386;37833
Ex 3 day 1820;2;104;0,0243;4,0170;3,0228;3,7700;165,1600;374;439;37833
Ex 3 day 1820;2;105;0,0243;3,9768;2,9940;3,7700;163,5000;408;424;37833
Ex 3 day 1820;2;106;0,0243;4,1422;2,8832;3,3000;170,3000;476;420;37833
Ex 3 day 1820;2;107;0,0243;4,1860;2,9420;3,3000;172,1100;320;337;37833
Ex 3 day 1820;2;108;0,0243;3,9546;2,7853;3,3000;162,5900;399;478;37833
Ex 3 day 1820;2;109;0,0243;3,7819;2,7568;3,3000;155,4900;337;410;37833
Ex 3 day 1820;2;110;0,0243;3,8209;2,9433;3,7700;157,0900;484;440;37833
Ex 3 day 1820;2;111;0,0243;3,6263;2,9489;3,7700;149,0900;446;508;37833
Ex 3 day 1820;2;112;0,0243;3,4558;2,0974;4,2400;142,0800;363;366;37833
Ex 3 day 1820;2;113;0,0243;3,8026;3,0813;2,8300;156,3400;388;468;37833
Ex 3 day 1820;2;114;0,0243;3,0864;2,5891;3,7700;126,9000;484;468;37833
Ex 3 day 1820;2;115;0,0243;3,9368;2,7847;3,7700;161,8600;436;380;37833
Ex 3 day 1820;2;116;0,0243;3,3730;2,5944;3,7700;138,6800;493;494;37833
Ex 3 day 1820;2;117;0,0243;3,5922;2,4624;3,7700;147,6900;329;394;37833
Ex 3 day 1820;2;118;0,0243;3,4005;2,2155;4,2400;139,8100;468;402;37833
Ex 3 day 1820;2;119;0,0243;3,1823;2,1863;4,2400;130,8400;491;364;37833
Ex 3 day 1820;2;120;0,0243;3,3310;2,2332;4,2400;136,9500;425;352;37833
Ex 3 day 1820;2;121;0,0243;3,5477;2,5842;3,3000;145,8600;485;343;37833
Ex 3 day 1820;2;122;0,0243;3,2428;2,1683;4,7100;133,3200;373;331;37833
Ex 3 day 1820;2;123;0,0243;3,5209;2,1431;3,3000;144,7600;344;428;37833
Ex 3 day 1820;2;124;0,0243;2,9253;2,3230;3,7700;120,2700;397;445;37833
Ex 3 day 1820;2;125;0,0243;3,4484;2,8986;2,8300;141,7800;451;390;37833
Ex 3 day 1820;2;126;0,0243;2,9009;2,2762;3,7700;119,2700;400;456;37833
Ex 3 day 1820;2;127;0,0243;3,3408;2,3571;3,3000;137,3600;307;389;37833
Ex 3 day 1820;2;128;0,0243;3,0649;2,1561;3,7700;126,0100;414;326;37833
Ex 3 day 1820;2;129;0,0243;3,1271;1,7773;3,3000;128,5700;456;352;37833
Ex 3 day 1820;2;130;0,0243;2,8551;2,0234;3,3000;117,3900;361;429;37833
Ex 3 day 1820;2;131;0,0243;2,7647;2,2503;2,8300;113,6700;376;406;37833
Ex 3 day 1820;2;132;0,0243;3,1610;2,0061;3,3000;129,9600;464;376;37833
Ex 3 day 1820;2;133;0,0243;2,8417;2,3719;2,8300;116,8300;383;389;37833
Ex 3 day 1820;2;134;0,0243;2,7003;2,0880;3,7700;111,0200;369;423;37833
Ex 3 day 1820;2;135;0,0243;2,2426;1,6148;3,7700;92,2000;486;388;37833
Ex 3 day 1820;2;136;0,0243;2,5194;1,8324;3,3000;103,5800;503;399;37833
Ex 3 day 1820;2;137;0,0243;1,9796;1,5505;4,7100;81,3900;394;377;37833
Ex 3 day 1820;2;138;0,0243;2,7030;1,4795;4,7100;111,1300;422;452;37833
Ex 3 day 1820;2;139;0,0243;2,4129;1,5069;4,2400;99,2000;431;503;37833
Ex 3 day 1820;2;140;0,0243;2,3036;1,9985;2,8300;94,7100;387;323;37833
Ex 3 day 1820;2;141;0,0243;2,3920;1,8342;2,8300;98,3400;440;344;37833
Ex 3 day 1820;2;142;0,0243;2,6764;2,1939;2,8300;110,0400;484;406;37833
Ex 3 day 1820;2;143;0,0243;2,3400;1,6711;2,8300;96,2100;417;402;37833
Ex 3 day 1820;2;144;0,0243;2,3598;1,6581;4,2400;97,0200;410;380;37833
Ex 3 day 1820;2;145;0,0243;1,8458;1,3714;4,7100;75,8900;403;401;37833
Ex 3 day 1820;2;146;0,0243;2,5369;1,6800;3,3000;104,3000;306;411;37833
Ex 3 day 1820;2;147;0,0243;1,9348;1,1765;4,2400;79,5500;457;419;37833
Ex 3 day 1820;2;148;0,0243;2,3633;1,5603;2,8300;97,1700;326;360;37833
Ex 3 day 1820;2;149;0,0243;1,7825;1,3703;2,8300;73,2900;458;343;37833
Ex 3 day 1820;2;150;0,0243;2,4175;2,1087;2,8300;99,3900;445;413;37833
Ex 3 day 1820;2;151;0,0243;2,4921;2,0403;2,8300;102,4600;393;366;37833
Ex 3 day 1820;2;152;0,0243;2,1285;1,7284;2,8300;87,5100;526;369;37833
Ex 3 day 1820;2;153;0,0243;2,2954;1,9647;2,8300;94,3700;429;410;37833
Ex 3 day 1820;2;154;0,0243;1,8749;1,4796;2,8300;77,0800;388;434;37833
Ex 3 day 1820;2;155;0,0243;2,2966;1,6096;3,3000;94,4200;349;325;37833
Ex 3 day 1820;2;156;0,0243;1,9830;1,6715;2,8300;81,5300;327;372;37833
Ex 3 day 1820;2;157;0,0243;2,5878;2,1660;2,8300;106,4000;451;445;37833
Ex 3 day 1820;2;158;0,0243;2,1825;1,8593;2,8300;89,7300;505;471;37833
Ex 3 day 1820;2;159;0,0243;2,5601;2,2716;2,8300;105,2600;442;320;37833
Ex 3 day 1820;2;160;0,0243;1,9379;1,4444;5,1900;79,6700;436;477;37833
Ex 3 day 1820;2;161;0,0243;0,9622;1,0356;5,1900;39,5600;386;393;37833
Ex 3 day 1820;2;162;0,0243;2,2016;1,3553;4,7100;90,5200;398;340;37833
Ex 3 day 1820;2;163;0,0243;1,2661;1,3066;5,1900;52,0600;505;376;37833
Ex 3 day 1820;2;164;0,0243;1,8349;1,5776;2,8300;75,4400;432;444;37833
Ex 3 day 1820;2;165;0,0243;2,0123;1,3842;4,2400;82,7300;461;333;37833
Ex 3 day 1820;2;166;0,0243;2,2162;1,5358;3,3000;91,1200;437;327;37833
Ex 3 day 1820;2;167;0,0243;2,0769;1,4230;2,8300;85,3900;425;304;37833
Ex 3 day 1820;2;168;0,0243;1,7431;1,2247;2,8300;71,6700;319;382;37833
Ex 3 day 1820;2;169;0,0243;1,5742;1,3361;2,8300;64,7200;449;339;37833
Ex 3 day 1820;2;170;0,0243;1,5250;1,0850;2,8300;62,7000;369;383;37833
Ex 3 day 1820;2;171;0,0243;1,4100;1,1140;2,8300;57,9700;406;351;37833
Ex 3 day 1820;2;172;0,0243;2,3639;1,7768;2,8300;97,1900;438;452;37833
Ex 3 day 1820;2;173;0,0243;1,6580;1,3689;2,8300;68,1700;486;455;37833
Ex 3 day 1820;2;174;0,0243;1,7206;1,3320;2,8300;70,7400;485;482;37833
Ex 3 day 1820;2;175;0,0243;1,8103;1,5401;2,8300;74,4300;399;320;37833
Ex 3 day 1820;2;176;0,0243;1,5572;1,1647;2,8300;64,0300;440;433;37833
Ex 3 day 1820;2;177;0,0243;1,9941;1,1812;4,2400;81,9900;314;357;37833
Ex 3 day 1820;2;178;0,0243;2,0121;1,6820;2,8300;82,7300;354;412;37833
Ex 3 day 1820;2;179;0,0243;1,5073;1,0682;2,8300;61,9700;443;441;37833
Ex 3 day 1820;2;180;0,0243;1,3154;1,0127;4,7100;54,0800;526;456;37833
Ex 3 day 1820;2;181;0,0243;1,2744;1,0720;5,6600;52,4000;346;368;37833
Ex 3 day 1820;2;182;0,0243;1,2119;0,7341;2,8300;49,8300;494;380;37833
Ex 3 day 1820;2;183;0,0243;1,8199;1,4545;2,8300;74,8200;463;490;37833
Ex 3 day 1820;2;184;0,0243;1,4818;1,0884;3,3000;60,9200;419;494;37833
Ex 3 day 1820;2;185;0,0243;1,5042;0,9874;2,8300;61,8400;419;440;37833
Ex 3 day 1820;2;186;0,0243;1,6928;1,4631;2,8300;69,6000;429;421;37833
Ex 3 day 1820;2;187;0,0243;1,6932;1,2993;2,8300;69,6200;475;385;37833
Ex 3 day 1820;2;188;0,0243;1,2950;1,0761;2,8300;53,2400;334;421;37833
Ex 3 day 1820;2;189;0,0243;1,7781;1,2900;3,3000;73,1100;409;390;37833
Ex 3 day 1820;3;190;0,0490;4,2965;3,2454;3,3000;87,7000;1225;411;11477
Ex 3 day 1820;3;191;0,0490;4,4552;3,1952;3,3000;90,9300;1205;426;11477
Ex 3 day 1820;3;192;0,0490;3,8715;2,9437;3,7700;79,0200;1208;357;11477
Ex 3 day 1820;3;193;0,0490;4,2805;2,9646;3,3000;87,3700;1265;380;11477
Ex 3 day 1820;3;194;0,0490;3,9430;2,9511;3,7700;80,4800;1213;377;11477
Ex 3 day 1820;3;195;0,0490;3,9431;2,8665;3,7700;80,4800;1225;451;11477
Ex 3 day 1820;3;196;0,0490;3,4062;2,5045;3,7700;69,5200;1262;427;11477
Ex 3 day 1820;3;197;0,0490;3,7301;2,8740;3,3000;76,1300;1229;324;11477
Ex 3 day 1820;3;198;0,0490;3,1335;2,3286;3,3000;63,9600;1250;443;11477
Ex 3 day 1820;3;199;0,0490;2,3966;2,0261;3,7700;48,9200;1184;381;11477
Ex 3 day 1820;3;200;0,0490;2,6566;2,2045;2,8300;54,2200;1198;405;11477
Ex 3 day 1820;3;201;0,0490;2,6300;1,7765;3,3000;53,6800;1247;433;11477
Ex 3 day 1820;3;202;0,0490;2,4648;1,7450;3,3000;50,3100;1209;329;11477
Ex 3 day 1820;3;203;0,0490;2,2402;1,7706;2,8300;45,7200;1217;396;11477
Ex 3 day 1820;3;204;0,0490;2,0975;1,6754;3,7700;42,8100;1189;350;11477
Ex 3 day 1820;3;205;0,0490;2,1450;1,8537;2,8300;43,7800;1241;346;11477
Ex 3 day 1820;3;206;0,0490;1,9107;1,6295;2,8300;39,0000;1197;326;11477
Ex 3 day 1820;3;207;0,0490;1,9044;1,6820;2,8300;38,8700;1232;384;11477
Ex 3 day 1820;3;208;0,0490;2,2044;1,6555;2,8300;44,9900;1232;347;11477
Ex 3 day 1820;3;209;0,0490;1,2794;1,0262;2,8300;26,1100;1193;373;11477
Ex 3 day 1820;3;210;0,0490;1,4710;1,3348;3,7700;30,0200;1188;403;11477
Ex 3 day 1820;3;211;0,0490;1,5125;0,9683;3,3000;30,8700;1206;402;11477
Ex 3 day 1820;3;212;0,0490;1,5467;1,3546;2,8300;31,5700;1251;363;11477
Ex 3 day 1820;3;213;0,0490;1,7077;1,4542;2,8300;34,8500;1233;431;11477
Ex 3 day 1820;4;214;0,0126;4,6568;3,2105;3,3000;368,3300;942;526;17766
Ex 3 day 1820;4;215;0,0126;4,4300;3,2118;3,3000;350,3800;927;520;17766
Ex 3 day 1820;4;216;0,0126;4,2162;2,9487;3,3000;333,4800;911;507;17766
Ex 3 day 1820;4;217;0,0126;3,9316;3,0005;3,7700;310,9600;921;464;17766
Ex 3 day 1820;4;218;0,0126;3,8859;2,6690;3,7700;307,3500;936;506;17766
Ex 3 day 1820;4;219;0,0126;2,9997;1,8585;5,1900;237,2600;883;515;17766
Ex 3 day 1820;4;220;0,0126;2,0913;1,5865;3,7700;165,4100;953;415;17766
Ex 3 day 1820;4;221;0,0126;2,3234;1,9993;2,8300;183,7700;942;460;17766
Ex 3 day 1820;4;222;0,0126;2,5077;2,1340;2,8300;198,3400;927;443;17766
Ex 3 day 1820;4;223;0,0126;2,1478;1,8422;2,8300;169,8800;937;429;17766
Ex 3 day 1820;4;224;0,0126;1,9705;1,4579;2,8300;155,8600;939;446;17766
Ex 3 day 1820;4;225;0,0126;1,3027;0,9475;4,2400;103,0300;901;475;17766
Ex 3 day 1820;4;226;0,0126;2,0209;1,5796;3,7700;159,8400;905;448;17766
Ex 3 day 1820;4;227;0,0126;1,9836;1,3077;2,8300;156,8900;923;504;17766
Ex 3 day 1820;4;228;0,0126;1,9128;1,6633;2,8300;151,2900;906;493;17766
Ex 3 day 1820;4;229;0,0126;1,9849;1,6978;2,8300;156,9900;938;489;17766
Ex 3 day 1820;4;230;0,0126;1,9847;1,4505;2,8300;156,9700;942;478;17766
Ex 3 day 1820;4;231;0,0126;2,0301;1,7270;2,8300;160,5600;965;449;17766
Ex 3 day 1820;4;232;0,0126;1,7190;1,3534;2,8300;135,9600;960;455;17766
Ex 3 day 1820;5;233;0,0412;4,3705;3,1722;3,3000;105,9700;1053;591;17442
Ex 3 day 1820;5;234;0,0412;4,4167;3,1428;3,3000;107,0900;975;535;17442
Ex 3 day 1820;5;235;0,0412;4,2666;2,9126;3,3000;103,4500;963;498;17442
Ex 3 day 1820;5;236;0,0412;4,0461;2,8064;3,3000;98,1000;1054;550;17442
Ex 3 day 1820;5;237;0,0412;3,7673;3,0895;2,8300;91,3400;1008;522;17442
Ex 3 day 1820;5;238;0,0412;4,0021;2,5683;3,3000;97,0400;1008;500;17442
Ex 3 day 1820;5;239;0,0412;3,9866;3,5233;2,8300;96,6600;981;567;17442
Ex 3 day 1820;5;240;0,0412;3,4344;2,5786;3,3000;83,2700;1052;606;17442
Ex 3 day 1820;5;241;0,0412;3,5704;2,4285;3,3000;86,5700;1003;489;17442
Ex 3 day 1820;5;242;0,0412;3,8795;3,3062;2,8300;94,0600;1063;536;17442
Ex 3 day 1820;5;243;0,0412;3,7358;2,7249;3,3000;90,5800;955;588;17442
Ex 3 day 1820;5;244;0,0412;3,2832;2,5568;3,7700;79,6000;1066;570;17442
Ex 3 day 1820;5;245;0,0412;3,1123;2,3203;3,3000;75,4600;988;491;17442
Ex 3 day 1820;5;246;0,0412;3,5398;2,8004;2,8300;85,8300;1034;560;17442
Ex 3 day 1820;5;247;0,0412;2,8562;2,2366;2,8300;69,2500;1026;580;17442
Ex 3 day 1820;5;248;0,0412;2,8637;2,3864;2,8300;69,4300;1018;543;17442
Ex 3 day 1820;5;249;0,0412;2,6888;2,2297;2,8300;65,1900;998;575;17442
Ex 3 day 1820;5;250;0,0412;2,8805;1,7746;4,2400;69,8400;992;514;17442
Ex 3 day 1820;5;251;0,0412;2,8527;2,4706;2,8300;69,1700;1008;602;17442
Ex 3 day 1820;5;252;0,0412;2,4167;1,9347;2,8300;58,6000;993;540;17442
Ex 3 day 1820;5;253;0,0412;2,3553;1,7146;2,8300;57,1100;1021;586;17442
Ex 3 day 1820;5;254;0,0412;2,1169;1,5051;3,3000;51,3300;990;561;17442
Ex 3 day 1820;5;255;0,0412;2,7013;2,3139;2,8300;65,5000;947;542;17442
Ex 3 day 1820;5;256;0,0412;2,3480;1,6427;3,7700;56,9300;968;517;17442
Ex 3 day 1820;5;257;0,0412;1,8149;1,4421;3,3000;44,0000;1056;564;17442
Ex 3 day 1820;5;258;0,0412;1,8926;1,5309;2,8300;45,8900;967;553;17442
Ex 3 day 1820;5;259;0,0412;1,6761;1,2886;2,8300;40,6400;1009;573;17442
Ex 3 day 1820;5;260;0,0412;1,9762;1,5777;3,7700;47,9200;1001;619;17442
Ex 3 day 1820;5;261;0,0412;1,9850;1,5410;2,8300;48,1300;1036;568;17442
Ex 3 day 1820;5;262;0,0412;2,4482;2,0288;2,8300;59,3600;996;607;17442
Ex 3 day 1820;5;263;0,0412;1,4935;0,9120;3,3000;36,2100;1035;585;17442
Ex 3 day 1820;5;264;0,0412;1,7758;1,6100;2,8300;43,0600;977;515;17442
Ex 3 day 1820;5;265;0,0412;2,0373;1,8460;2,8300;49,4000;1029;618;17442
Ex 3 day 1820;5;266;0,0412;1,9426;1,6301;2,8300;47,1000;974;592;17442
Ex 3 day 1820;5;267;0,0412;2,0798;1,6248;2,8300;50,4300;1003;535;17442
Ex 3 day 1820;5;268;0,0412;2,1647;1,7420;2,8300;52,4900;960;561;17442
Ex 3 day 1820;5;269;0,0412;2,1498;1,6561;2,8300;52,1200;1014;555;17442
Ex 3 day 1820;5;270;0,0412;2,3098;1,7959;2,8300;56,0000;1000;539;17442
Ex 3 day 1820;5;271;0,0412;2,2276;1,7021;2,8300;54,0100;956;534;17442
Ex 3 day 1820;5;272;0,0412;2,1447;1,6790;2,8300;52,0000;1022;530;17442
Ex 3 day 1820;5;273;0,0412;1,7008;0,8267;5,1900;41,2400;992;587;17442
Ex 3 day 1820;5;274;0,0412;2,1923;1,4828;2,8300;53,1500;1010;590;17442
Ex 3 day 1820;5;275;0,0412;1,4475;1,1004;2,8300;35,1000;988;530;17442
Ex 3 day 1820;5;276;0,0412;2,6323;2,0018;2,8300;63,8200;1013;598;17442
Ex 3 day 1820;5;277;0,0412;1,3310;1,0296;2,8300;32,2700;1005;580;17442
Ex 3 day 1820;6;278;0,0388;4,8508;3,3390;3,3000;124,9300;563;888;19542
Ex 3 day 1820;6;279;0,0388;4,6394;3,2837;3,3000;119,4800;643;909;19542
Ex 3 day 1820;6;280;0,0388;4,4135;3,0063;3,3000;113,6700;590;888;19542
Ex 3 day 1820;6;281;0,0388;4,5153;3,2246;3,7700;116,2900;539;890;19542
Ex 3 day 1820;6;282;0,0388;4,0027;3,0199;3,3000;103,0900;565;839;19542
Ex 3 day 1820;6;283;0,0388;3,9230;2,9904;3,7700;101,0300;630;868;19542
Ex 3 day 1820;6;284;0,0388;3,7940;2,6914;3,3000;97,7100;642;877;19542
Ex 3 day 1820;6;285;0,0388;3,4162;2,6832;3,7700;87,9800;616;846;19542
Ex 3 day 1820;6;286;0,0388;3,7249;2,8737;3,7700;95,9300;600;845;19542
