experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 0,15,68,0.2283,1.6446,1.4435,3.77,7.2,1335,506,4445
Ex 3 day 0,16,69,0.0681,2.8575,2.0772,3.3,41.96,858,504,8770
Ex 3 day 0,16,70,0.0681,1.9069,1.5396,3.77,28.0,902,531,8770
Ex 3 day 0,16,71,0.0681,1.797,1.4537,2.83,26.39,868,549,8770
Ex 3 day 0,16,72,0.0681,1.6985,1.2342,3.3,24.94,941,496,8770
Ex 3 day 0,17,73,0.209,2.4862,1.8429,2.83,11.9,789,532,4277
Ex 3 day 0,17,74,0.209,2.3282,1.9993,2.83,11.14,803,525,4277
Ex 3 day 0,17,75,0.209,2.2021,1.8536,2.83,10.54,805,510,4277
Ex 3 day 0,17,76,0.209,1.9076,1.6716,3.3,9.13,799,542,4277
Ex 3 day 0,17,77,0.209,1.9986,1.5739,2.83,9.56,789,539,4277
Ex 3 day 0,17,78,0.209,2.0126,1.7548,4.71,9.63,786,517,4277
Ex 3 day 0,17,79,0.209,2.1379,1.8375,2.83,10.23,790,555,4277
Ex 3 day 0,18,80,0.1672,2.7905,2.3342,2.83,16.69,146,509,2960
Ex 3 day 0,19,81,0.2982,3.3684,2.8723,2.83,11.3,210,544,1723
Ex 3 day 0,20,82,0.0707,3.339,2.9221,2.83,47.22,1099,545,6376
Ex 3 day 0,20,83,0.0707,2.9041,2.5545,2.83,41.07,1125,579,6376
Ex 3 day 0,20,84,0.0707,2.8175,2.2115,3.77,39.85,1100,571,6376
Ex 3 day 0,20,85,0.0707,2.4593,1.7499,3.3,34.78,1138,556,6376
Ex 3 day 0,20,86,0.0707,2.2799,1.9467,2.83,32.24,1113,566,6376
Ex 3 day 0,20,87,0.0707,2.1506,1.4285,3.3,30.42,1106,534,6376
Ex 3 day 0,21,88,0.2522,3.7544,3.1573,2.83,14.89,621,581,3674
Ex 3 day 0,21,89,0.2522,1.6858,1.3876,4.24,6.68,603,551,3674
Ex 3 day 0,21,90,0.2522,2.3255,1.7895,2.83,9.22,589,536,3674
Ex 3 day 0,21,91,0.2522,2.2919,1.7046,2.83,9.09,601,562,3674
Ex 3 day 0,22,92,0.1131,3.7535,3.2361,2.83,33.17,1195,553,5869
Ex 3 day 0,22,93,0.1131,4.1592,2.9206,3.3,36.76,1212,574,5869
Ex 3 day 0,22,94,0.1131,3.9653,2.675,3.3,35.05,1227,580,5869
Ex 3 day 0,22,95,0.1131,3.4887,2.5069,3.77,30.83,1232,553,5869
Ex 3 day 0,22,96,0.1131,3.266,2.7779,2.83,28.87,1211,546,5869
Ex 3 day 0,22,97,0.1131,2.9236,2.1278,3.3,25.84,1198,592,5869
Ex 3 day 0,22,98,0.1131,1.7791,1.4906,4.71,15.72,1195,569,5869
Ex 3 day 0,22,99,0.1131,2.3236,2.026,2.83,20.54,1214,537,5869
Ex 3 day 0,23,100,0.27,3.2612,2.7089,2.83,12.08,373,601,2683
Ex 3 day 0,23,101,0.27,2.4768,1.8996,4.24,9.17,377,587,2683
Ex 3 day 0,24,102,0.1512,4.1856,2.9705,3.3,27.68,1366,721,4826
Ex 3 day 0,24,103,0.1512,2.9794,2.2032,3.77,19.71,1391,689,4826
Ex 3 day 0,24,104,0.1512,3.6938,2.6162,3.3,24.43,1371,684,4826
Ex 3 day 0,24,105,0.1512,2.9099,2.0059,3.3,19.25,1385,712,4826
Ex 3 day 0,24,106,0.1512,2.5652,2.1329,2.83,16.97,1373,665,4826
Ex 3 day 0,24,107,0.1512,2.2034,1.5293,3.3,14.57,1381,699,4826
Ex 3 day 0,24,108,0.1512,2.1566,1.761,2.83,14.26,1362,699,4826
Ex 3 day 0,24,109,0.1512,2.1483,1.8795,2.83,14.21,1355,705,4826
Ex 3 day 0,25,110,0.0529,3.0449,2.1718,3.3,57.59,871,687,4140
Ex 3 day 0,26,111,0.156,3.3388,2.7542,2.83,21.4,1255,754,5952
Ex 3 day 0,26,112,0.156,3.0395,2.6057,2.83,19.48,1222,785,5952
Ex 3 day 0,26,113,0.156,2.4432,1.7392,3.77,15.66,1252,820,5952
Ex 3 day 0,26,114,0.156,2.7556,2.2746,2.83,17.66,1240,798,5952
Ex 3 day 0,26,115,0.156,1.9353,1.7412,2.83,12.4,1246,767,5952
Ex 3 day 0,26,116,0.156,2.2328,1.8478,3.77,14.31,1234,782,5952
Ex 3 day 0,26,117,0.156,1.9565,1.6954,2.83,12.54,1253,775,5952
Ex 3 day 0,26,118,0.156,1.7434,1.3888,3.77,11.17,1250,742,5952
Ex 3 day 0,27,119,0.1298,3.7227,2.9609,2.83,28.69,1086,918,6779
Ex 3 day 0,27,120,0.1298,2.3953,1.9388,2.83,18.46,1079,929,6779
Ex 3 day 0,27,121,0.1298,2.8272,2.0377,3.3,21.79,1087,892,6779
Ex 3 day 0,27,122,0.1298,2.3574,1.8179,3.77,18.17,1117,874,6779
Ex 3 day 0,27,123,0.1298,2.7674,2.3843,2.83,21.33,1066,932,6779
Ex 3 day 0,27,124,0.1298,1.8673,1.6156,2.83,14.39,1079,899,6779
Ex 3 day 0,27,125,0.1298,1.8573,1.3013,3.77,14.31,1109,919,6779
Ex 3 day 0,28,126,0.0548,3.348,2.4293,3.3,61.1,1168,1021,3072
