experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 183;1;37;0,0150;2,4350;1,9876;2,8300;161,8800;677;25;17351
Ex 3 day 183;1;38;0,0150;1,9043;1,3822;2,8300;126,6000;702;53;17351
Ex 3 day 183;1;39;0,0150;2,1959;1,7123;2,8300;145,9900;835;92;17351
Ex 3 day 183;1;40;0,0150;1,5236;1,3023;2,8300;101,3000;785;44;17351
Ex 3 day 183;1;41;0,0150;2,4719;2,0527;2,8300;164,3400;790;87;17351
Ex 3 day 183;1;42;0,0150;1,9056;1,6039;2,8300;126,6900;747;91;17351
Ex 3 day 183;1;43;0,0150;1,9771;1,6670;2,8300;131,4400;725;79;17351
Ex 3 day 183;1;44;0,0150;1,2862;1,1231;2,8300;85,5100;736;41;17351
Ex 3 day 183;1;45;0,0150;0,8579;1,0998;5,6600;57,0400;796;61;17351
Ex 3 day 183;1;46;0,0150;1,8028;1,2131;2,8300;119,8600;743;40;17351
Ex 3 day 183;1;47;0,0150;2,1204;1,6987;2,8300;140,9700;689;5;17351
Ex 3 day 183;1;48;0,0150;1,7243;1,1311;3,3000;114,6400;811;101;17351
Ex 3 day 183;1;49;0,0150;2,2591;1,9465;2,8300;150,1900;797;87;17351
Ex 3 day 183;1;50;0,0150;1,6590;1,3897;2,8300;110,2900;718;7;17351
Ex 3 day 183;1;51;0,0150;1,9361;1,6443;2,8300;128,7200;799;11;17351
Ex 3 day 183;1;52;0,0150;1,2232;0,9473;2,8300;81,3200;825;76;17351
Ex 3 day 183;1;53;0,0150;1,4582;0,9615;2,8300;96,9500;838;82;17351
Ex 3 day 183;1;54;0,0150;1,4527;1,0888;3,7700;96,5800;711;31;17351
Ex 3 day 183;1;55;0,0150;1,4082;0,9313;3,3000;93,6200;797;45;17351
Ex 3 day 183;1;56;0,0150;1,3204;1,1197;3,7700;87,7800;739;21;17351
Ex 3 day 183;1;57;0,0150;0,8932;1,0476;3,7700;59,3800;778;75;17351
Ex 3 day 183;1;58;0,0150;2,5728;1,9316;2,8300;171,0500;697;16;17351
Ex 3 day 183;1;59;0,0150;1,8322;1,3230;2,8300;121,8100;695;44;17351
Ex 3 day 183;1;60;0,0150;1,3425;1,0345;2,8300;89,2600;712;42;17351
Ex 3 day 183;1;61;0,0150;1,6515;1,3328;2,8300;109,8000;680;13;17351
Ex 3 day 183;1;62;0,0150;1,5685;1,0396;4,2400;104,2800;697;67;17351
Ex 3 day 183;1;63;0,0150;1,9174;1,1892;3,3000;127,4700;705;49;17351
Ex 3 day 183;2;64;0,0193;3,6710;3,0225;2,8300;190,2700;152;133;12419
Ex 3 day 183;2;65;0,0193;3,0493;2,1788;4,2400;158,0500;209;124;12419
Ex 3 day 183;2;66;0,0193;3,8060;2,6945;3,3000;197,2700;204;91;12419
Ex 3 day 183;2;67;0,0193;3,5364;2,5072;3,3000;183,3000;153;171;12419
Ex 3 day 183;2;68;0,0193;3,1873;2,4170;3,3000;165,2000;183;81;12419
Ex 3 day 183;2;69;0,0193;3,0365;2,2707;3,3000;157,3900;87;136;12419
Ex 3 day 183;2;70;0,0193;3,0482;2,6027;2,8300;157,9900;123;181;12419
Ex 3 day 183;2;71;0,0193;3,3174;2,2068;3,7700;171,9400;107;114;12419
Ex 3 day 183;2;72;0,0193;3,0507;2,6380;2,8300;158,1200;167;180;12419
Ex 3 day 183;2;73;0,0193;2,9928;2,2489;2,8300;155,1200;130;142;12419
Ex 3 day 183;2;74;0,0193;2,7995;2,3233;2,8300;145,1000;165;136;12419
Ex 3 day 183;2;75;0,0193;2,6651;2,0319;2,8300;138,1400;180;145;12419
Ex 3 day 183;2;76;0,0193;2,2203;1,9099;3,7700;115,0800;203;147;12419
Ex 3 day 183;2;77;0,0193;2,8557;2,3209;2,8300;148,0200;121;113;12419
Ex 3 day 183;2;78;0,0193;2,5334;1,9045;2,8300;131,3100;194;104;12419
Ex 3 day 183;2;79;0,0193;2,5124;1,8031;2,8300;130,2200;133;114;12419
Ex 3 day 183;2;80;0,0193;2,1257;1,5062;4,7100;110,1800;176;131;12419
Ex 3 day 183;2;81;0,0193;2,5843;1,9038;2,8300;133,9500;199;162;12419
Ex 3 day 183;2;82;0,0193;2,3492;1,5447;4,7100;121,7600;161;111;12419
Ex 3 day 183;2;83;0,0193;1,9863;1,4574;2,8300;102,9500;204;112;12419
Ex 3 day 183;2;84;0,0193;2,0824;1,6811;3,7700;107,9300;139;160;12419
Ex 3 day 183;2;85;0,0193;1,8786;1,3423;4,2400;97,3700;138;134;12419
Ex 3 day 183;2;86;0,0193;1,7180;1,5686;2,8300;89,0500;218;101;12419
Ex 3 day 183;2;87;0,0193;1,8869;1,4507;3,7700;97,8000;163;86;12419
Ex 3 day 183;2;88;0,0193;2,3072;1,8145;2,8300;119,5800;137;100;12419
Ex 3 day 183;2;89;0,0193;2,1958;1,5482;2,8300;113,8100;173;160;12419
Ex 3 day 183;2;90;0,0193;2,0674;1,4238;2,8300;107,1500;192;162;12419
Ex 3 day 183;2;91;0,0193;2,2574;1,8065;2,8300;117,0000;175;148;12419
Ex 3 day 183;2;92;0,0193;1,8911;1,4962;2,8300;98,0200;83;126;12419
Ex 3 day 183;2;93;0,0193;2,0661;1,6828;2,8300;107,0900;159;159;12419
Ex 3 day 183;2;94;0,0193;2,1306;1,5807;2,8300;110,4300;192;144;12419
Ex 3 day 183;2;95;0,0193;2,0308;1,5539;2,8300;105,2600;131;150;12419
Ex 3 day 183;2;96;0,0193;2,6029;1,6227;2,8300;134,9100;140;184;12419
Ex 3 day 183;2;97;0,0193;2,5030;2,1722;2,8300;129,7300;166;111;12419
Ex 3 day 183;2;98;0,0193;1,5576;1,0718;3,7700;80,7300;150;110;12419
Ex 3 day 183;2;99;0,0193;2,3560;1,7643;2,8300;122,1100;118;148;12419
Ex 3 day 183;2;100;0,0193;1,3500;1,0111;2,8300;69,9700;151;123;12419
Ex 3 day 183;2;101;0,0193;1,8880;1,4354;2,8300;97,8600;107;134;12419
Ex 3 day 183;2;102;0,0193;1,9329;1,5787;2,8300;100,1900;117;119;12419
Ex 3 day 183;2;103;0,0193;1,5382;1,1460;2,8300;79,7300;194;128;12419
Ex 3 day 183;2;104;0,0193;1,3348;0,8929;2,8300;69,1900;115;135;12419
Ex 3 day 183;2;105;0,0193;1,9222;1,5136;2,8300;99,6300;221;110;12419
Ex 3 day 183;2;106;0,0193;1,7853;1,3457;2,8300;92,5300;109;160;12419
Ex 3 day 183;2;107;0,0193;1,4566;0,8024;2,8300;75,5000;142;148;12419
Ex 3 day 183;2;108;0,0193;2,3429;1,0578;4,2400;121,4400;225;127;12419
Ex 3 day 183;2;109;0,0193;1,4396;1,1920;2,8300;74,6200;133;101;12419
Ex 3 day 183;2;110;0,0193;2,2761;1,6665;2,8300;117,9700;226;114;12419
Ex 3 day 183;3;111;0,0075;3,6267;2,9049;2,8300;481,3300;392;151;7382
Ex 3 day 183;3;112;0,0075;3,9272;2,7705;3,7700;521,2100;399;128;7382
Ex 3 day 183;3;113;0,0075;4,0928;3,3666;2,8300;543,1800;378;170;7382
Ex 3 day 183;3;114;0,0075;2,7448;2,3561;2,8300;364,2900;379;149;7382
Ex 3 day 183;3;115;0,0075;3,2876;2,3037;2,8300;436,3200;383;186;7382
Ex 3 day 183;3;116;0,0075;2,3722;1,8394;2,8300;314,8400;337;153;7382
Ex 3 day 183;3;117;0,0075;2,6030;2,1191;2,8300;345,4700;351;191;7382
Ex 3 day 183;3;118;0,0075;2,4512;1,6058;3,3000;325,3200;394;183;7382
Ex 3 day 183;3;119;0,0075;2,4534;2,1294;2,8300;325,6000;421;149;7382
Ex 3 day 183;3;120;0,0075;2,8828;2,1028;2,8300;382,5900;375;136;7382
Ex 3 day 183;3;121;0,0075;2,5964;2,1580;2,8300;344,5900;351;159;7382
Ex 3 day 183;3;122;0,0075;2,1817;1,7379;3,7700;289,5500;325;185;7382
Ex 3 day 183;3;123;0,0075;1,8719;1,3764;2,8300;248,4400;376;186;7382
Ex 3 day 183;3;124;0,0075;2,1341;1,7082;2,8300;283,2300;349;181;7382
Ex 3 day 183;3;125;0,0075;2,2417;1,7950;2,8300;297,5100;347;198;7382
Ex 3 day 183;3;126;0,0075;2,4812;2,0155;2,8300;329,3100;343;181;7382
Ex 3 day 183;3;127;0,0075;2,0016;1,4814;2,8300;265,6500;331;181;7382
Ex 3 day 183;3;128;0,0075;2,0557;1,5656;2,8300;272,8400;407;143;7382
Ex 3 day 183;3;129;0,0075;2,1497;1,6986;2,8300;285,3100;344;163;7382
Ex 3 day 183;3;130;0,0075;1,4913;1,3213;2,8300;197,9200;395;196;7382
Ex 3 day 183;3;131;0,0075;1,7859;1,4508;2,8300;237,0200;417;125;7382
Ex 3 day 183;3;132;0,0075;1,3956;1,1066;2,8300;185,2200;329;198;7382
Ex 3 day 183;3;133;0,0075;1,7892;1,4288;2,8300;237,4700;387;125;7382
Ex 3 day 183;3;134;0,0075;1,6838;1,3230;2,8300;223,4700;395;165;7382
Ex 3 day 183;3;135;0,0075;2,1139;1,5254;2,8300;280,5600;424;137;7382
Ex 3 day 183;3;136;0,0075;1,8761;1,3556;2,8300;248,9900;372;181;7382
Ex 3 day 183;3;137;0,0075;1,9307;1,3846;2,8300;256,2300;418;136;7382
Ex 3 day 183;3;138;0,0075;1,5710;1,1226;2,8300;208,4900;384;196;7382
Ex 3 day 183;3;139;0,0075;1,5852;1,1706;2,8300;210,3800;362;175;7382
Ex 3 day 183;3;140;0,0075;2,5637;2,0583;2,8300;340,2500;369;135;7382
Ex 3 day 183;3;141;0,0075;2,0979;1,6527;2,8300;278,4300;363;132;7382
Ex 3 day 183;3;142;0,0075;1,8375;1,3431;2,8300;243,8700;344;147;7382
Ex 3 day 183;3;143;0,0075;1,4157;0,9602;2,8300;187,8900;351;167;7382
Ex 3 day 183;4;144;0,0319;3,9725;3,4115;2,8300;124,6600;1227;209;23777
Ex 3 day 183;4;145;0,0319;3,8198;3,2846;2,8300;119,8700;1343;247;23777
Ex 3 day 183;4;146;0,0319;3,2996;2,5666;2,8300;103,5400;1281;203;23777
Ex 3 day 183;4;147;0,0319;3,8098;2,9115;2,8300;119,5500;1284;192;23777
Ex 3 day 183;4;148;0,0319;3,6971;2,9857;2,8300;116,0200;1232;236;23777
Ex 3 day 183;4;149;0,0319;2,7822;2,2605;2,8300;87,3100;1332;227;23777
Ex 3 day 183;4;150;0,0319;3,2686;2,5322;2,8300;102,5700;1369;225;23777
Ex 3 day 183;4;151;0,0319;3,5193;3,0698;2,8300;110,4400;1329;251;23777
Ex 3 day 183;4;152;0,0319;3,2849;2,4563;2,8300;103,0800;1301;224;23777
Ex 3 day 183;4;153;0,0319;3,0163;2,3617;2,8300;94,6500;1256;202;23777
Ex 3 day 183;4;154;0,0319;2,9635;2,4440;2,8300;93,0000;1277;282;23777
Ex 3 day 183;4;155;0,0319;2,9969;2,4413;2,8300;94,0400;1201;218;23777
Ex 3 day 183;4;156;0,0319;2,4711;1,7041;3,3000;77,5400;1287;245;23777
Ex 3 day 183;4;157;0,0319;2,6837;2,0394;2,8300;84,2100;1196;233;23777
Ex 3 day 183;4;158;0,0319;2,1881;1,5628;4,2400;68,6700;1344;224;23777
Ex 3 day 183;4;159;0,0319;2,5867;2,1817;2,8300;81,1700;1226;247;23777
Ex 3 day 183;4;160;0,0319;2,9900;2,3195;2,8300;93,8300;1274;297;23777
Ex 3 day 183;4;161;0,0319;3,4541;2,5849;2,8300;108,3900;1330;289;23777
Ex 3 day 183;4;162;0,0319;2,8655;2,2716;2,8300;89,9200;1269;223;23777
Ex 3 day 183;4;163;0,0319;2,4374;1,4659;3,3000;76,4900;1317;284;23777
Ex 3 day 183;4;164;0,0319;2,2502;2,0347;2,8300;70,6100;1210;229;23777
Ex 3 day 183;4;165;0,0319;2,1957;1,8568;2,8300;68,9000;1301;210;23777
Ex 3 day 183;4;166;0,0319;3,5639;2,3484;2,8300;111,8400;1312;220;23777
Ex 3 day 183;4;167;0,0319;2,8366;1,8353;2,8300;89,0100;1218;247;23777
Ex 3 day 183;4;168;0,0319;2,8428;2,0684;2,8300;89,2100;1215;264;23777
Ex 3 day 183;4;169;0,0319;2,1763;1,9759;2,8300;68,2900;1284;286;23777
Ex 3 day 183;4;170;0,0319;2,6193;2,1653;2,8300;82,1900;1305;267;23777
Ex 3 day 183;4;171;0,0319;2,7539;2,2263;2,8300;86,4200;1254;222;23777
Ex 3 day 183;4;172;0,0319;2,3382;2,1928;2,8300;73,3700;1205;250;23777
Ex 3 day 183;4;173;0,0319;2,5206;1,9876;2,8300;79,1000;1269;304;23777
Ex 3 day 183;4;174;0,0319;1,9646;1,2755;3,7700;61,6500;1315;208;23777
Ex 3 day 183;4;175;0,0319;2,3519;2,0400;2,8300;73,8100;1257;252;23777
Ex 3 day 183;4;176;0,0319;2,3086;1,7631;2,8300;72,4500;1245;207;23777
Ex 3 day 183;4;177;0,0319;2,1474;1,6955;2,8300;67,3900;1238;201;23777
Ex 3 day 183;4;178;0,0319;1,8581;1,5474;3,3000;58,3100;1296;258;23777
Ex 3 day 183;4;179;0,0319;2,8701;1,9117;4,7100;90,0600;1265;320;23777
Ex 3 day 183;4;180;0,0319;2,9285;2,1722;2,8300;91,9000;1310;298;23777
Ex 3 day 183;4;181;0,0319;2,0750;1,5695;3,7700;65,1100;1321;223;23777
Ex 3 day 183;4;182;0,0319;2,1093;1,5369;3,3000;66,1900;1271;214;23777
Ex 3 day 183;4;183;0,0319;2,2660;1,5077;3,3000;71,1100;1364;258;23777
Ex 3 day 183;4;184;0,0319;2,5314;2,1221;2,8300;79,4400;1245;246;23777
Ex 3 day 183;4;185;0,0319;2,2444;1,9119;2,8300;70,4300;1239;212;23777
Ex 3 day 183;4;186;0,0319;1,9013;1,6131;2,8300;59,6600;1270;259;23777
Ex 3 day 183;4;187;0,0319;2,2715;2,0185;2,8300;71,2800;1299;196;23777
Ex 3 day 183;4;188;0,0319;2,0361;1,4299;2,8300;63,8900;1274;247;23777
Ex 3 day 183;4;189;0,0319;2,9206;2,0710;2,8300;91,6500;1245;272;23777
Ex 3 day 183;4;190;0,0319;2,1515;1,4768;2,8300;67,5200;1354;221;23777
Ex 3 day 183;4;191;0,0319;3,4201;2,3003;2,8300;107,3200;1220;320;23777
Ex 3 day 183;4;192;0,0319;2,0126;1,7585;2,8300;63,1500;1306;200;23777
Ex 3 day 183;4;193;0,0319;2,5600;1,2618;4,2400;80,3300;1319;270;23777
Ex 3 day 183;4;194;0,0319;2,3164;1,8136;2,8300;72,6900;1349;278;23777
Ex 3 day 183;4;195;0,0319;2,1991;1,5132;2,8300;69,0100;1293;270;23777
Ex 3 day 183;4;196;0,0319;2,5900;2,0290;2,8300;81,2800;1292;192;23777
Ex 3 day 183;4;197;0,0319;1,7732;1,6435;2,8300;55,6500;1259;282;23777
Ex 3 day 183;4;198;0,0319;1,9931;1,5959;2,8300;62,5500;1253;233;23777
Ex 3 day 183;4;199;0,0319;1,5708;1,0563;4,2400;49,2900;1378;234;23777
Ex 3 day 183;4;200;0,0319;2,5645;1,6932;2,8300;80,4800;1209;264;23777
Ex 3 day 183;4;201;0,0319;1,9432;1,6568;2,8300;60,9800;1230;254;23777
Ex 3 day 183;4;202;0,0319;1,9942;1,4905;2,8300;62,5800;1326;298;23777
Ex 3 day 183;4;203;0,0319;2,1747;1,7958;2,8300;68,2400;1264;235;23777
Ex 3 day 183;4;204;0,0319;2,3349;1,9844;2,8300;73,2700;1354;277;23777
Ex 3 day 183;4;205;0,0319;2,2156;1,6053;3,3000;69,5300;1270;188;23777
Ex 3 day 183;4;206;0,0319;1,6966;1,4329;2,8300;53,2400;1214;237;23777
Ex 3 day 183;4;207;0,0319;1,8154;1,3434;3,3000;56,9700;1250;259;23777
Ex 3 day 183;4;208;0,0319;2,2805;1,9181;2,8300;71,5600;1254;297;23777
Ex 3 day 183;4;209;0,0319;2,1786;1,8661;2,8300;68,3700;1279;269;23777
Ex 3 day 183;4;210;0,0319;1,8644;1,4535;2,8300;58,5100;1296;184;23777
Ex 3 day 183;4;211;0,0319;2,2638;1,7566;2,8300;71,0400;1255;196;23777
Ex 3 day 183;4;212;0,0319;1,7149;1,2889;3,7700;53,8200;1224;225;23777
Ex 3 day 183;4;213;0,0319;1,9437;1,3595;4,2400;60,9900;1304;290;23777
Ex 3 day 183;4;214;0,0319;1,7483;1,3476;2,8300;54,8600;1218;269;23777
Ex 3 day 183;4;215;0,0319;1,9382;1,5475;2,8300;60,8200;1260;268;23777
Ex 3 day 183;4;216;0,0319;1,9134;1,6141;2,8300;60,0400;1241;195;23777
Ex 3 day 183;4;217;0,0319;1,8503;1,1748;4,2400;58,0600;1303;236;23777
Ex 3 day 183;4;218;0,0319;2,7846;1,9260;2,8300;87,3800;1327;272;23777
Ex 3 day 183;4;219;0,0319;1,6869;1,3424;3,3000;52,9400;1362;239;23777
Ex 3 day 183;4;220;0,0319;1,9748;1,4655;2,8300;61,9700;1356;257;23777
Ex 3 day 183;4;221;0,0319;1,4417;1,0230;2,8300;45,2400;1194;257;23777
Ex 3 day 183;4;222;0,0319;1,5958;1,3468;3,7700;50,0800;1291;232;23777
Ex 3 day 183;4;223;0,0319;1,8621;1,3889;2,8300;58,4300;1286;212;23777
Ex 3 day 183;4;224;0,0319;2,2574;1,7379;2,8300;70,8400;1209;234;23777
Ex 3 day 183;4;225;0,0319;1,5850;1,2344;2,8300;49,7400;1305;179;23777
Ex 3 day 183;4;226;0,0319;1,6709;1,4527;2,8300;52,4300;1287;220;23777
Ex 3 day 183;4;227;0,0319;2,0120;1,5833;2,8300;63,1400;1246;213;23777
Ex 3 day 183;4;228;0,0319;2,2936;1,8574;2,8300;71,9700;1242;269;23777
Ex 3 day 183;4;229;0,0319;1,6252;1,2252;2,8300;51,0000;1369;268;23777
Ex 3 day 183;4;230;0,0319;2,0180;1,4337;4,2400;63,3300;1365;210;23777
Ex 3 day 183;4;231;0,0319;1,9269;1,6281;2,8300;60,4700;1237;291;23777
Ex 3 day 183;4;232;0,0319;1,8591;1,1635;2,8300;58,3400;1297;298;23777
Ex 3 day 183;4;233;0,0319;2,1541;1,7120;2,8300;67,6000;1219;258;23777
Ex 3 day 183;4;234;0,0319;1,5504;1,1768;2,8300;48,6500;1237;273;23777
Ex 3 day 183;4;235;0,0319;1,8797;1,6438;2,8300;58,9900;1283;259;23777
Ex 3 day 183;4;236;0,0319;1,8754;1,1697;5,6600;58,8500;1286;309;23777
Ex 3 day 183;4;237;0,0319;1,4737;1,3073;2,8300;46,2500;1325;209;23777
Ex 3 day 183;4;238;0,0319;1,6343;1,3526;2,8300;51,2900;1235;315;23777
Ex 3 day 183;4;239;0,0319;1,8338;1,2900;2,8300;57,5400;1375;255;23777
Ex 3 day 183;4;240;0,0319;2,0565;1,8381;2,8300;64,5300;1179;262;23777
Ex 3 day 183;4;241;0,0319;1,8359;1,3489;2,8300;57,6100;1301;283;23777
Ex 3 day 183;4;242;0,0319;1,2613;0,7626;3,3000;39,5800;1378;245;23777
Ex 3 day 183;4;243;0,0319;1,3503;1,0588;2,8300;42,3700;1295;247;23777
Ex 3 day 183;4;244;0,0319;1,9982;1,4905;2,8300;62,7000;1369;233;23777
Ex 3 day 183;4;245;0,0319;1,6835;1,2459;2,8300;52,8300;1215;279;23777
Ex 3 day 183;4;246;0,0319;1,1463;0,7613;2,8300;35,9700;1306;245;23777
Ex 3 day 183;4;247;0,0319;1,3471;1,0900;2,8300;42,2700;1260;213;23777
Ex 3 day 183;4;248;0,0319;2,2419;1,9145;2,8300;70,3500;1194;279;23777
Ex 3 day 183;4;249;0,0319;2,0459;1,6121;2,8300;64,2000;1324;304;23777
Ex 3 day 183;4;250;0,0319;1,7696;1,3666;2,8300;55,5300;1239;223;23777
Ex 3 day 183;4;251;0,0319;1,7950;1,4749;2,8300;56,3300;1283;304;23777
Ex 3 day 183;4;252;0,0319;1,0307;0,8273;2,8300;32,3400;1295;277;23777
Ex 3 day 183;4;253;0,0319;1,9942;1,6274;2,8300;62,5800;1341;297;23777
Ex 3 day 183;4;254;0,0319;1,9698;1,4373;2,8300;61,8100;1205;242;23777
Ex 3 day 183;4;255;0,0319;0,5929;1,2515;4,2400;18,6100;1335;210;23777
Ex 3 day 183;4;256;0,0319;1,4365;1,1930;2,8300;45,0800;1182;271;23777
Ex 3 day 183;4;257;0,0319;2,3262;1,9066;2,8300;73,0000;1228;293;23777
Ex 3 day 183;4;258;0,0319;1,4913;0,9769;3,3000;46,8000;1194;246;23777
Ex 3 day 183;4;259;0,0319;2,1143;1,7094;2,8300;66,3500;1309;231;23777
Ex 3 day 183;5;260;0,0132;4,5515;3,0443;3,3000;345,4000;402;244;5453
Ex 3 day 183;5;261;0,0132;3,9062;2,8831;3,3000;296,4300;351;226;5453
Ex 3 day 183;5;262;0,0132;3,3293;2,6925;2,8300;252,6500;386;208;5453
Ex 3 day 183;5;263;0,0132;2,3118;1,9293;2,8300;175,4400;384;218;5453
Ex 3 day 183;5;264;0,0132;2,3236;1,8862;2,8300;176,3300;336;215;5453
Ex 3 day 183;5;265;0,0132;2,5048;2,0695;2,8300;190,0800;399;265;5453
Ex 3 day 183;5;266;0,0132;2,1012;1,6108;2,8300;159,4600;388;266;5453
Ex 3 day 183;5;267;0,0132;1,5667;1,4629;2,8300;118,8900;373;210;5453
Ex 3 day 183;5;268;0,0132;2,5527;1,7375;2,8300;193,7200;380;231;5453
Ex 3 day 183;5;269;0,0132;2,4317;1,7156;4,7100;184,5400;375;250;5453
Ex 3 day 183;5;270;0,0132;2,4253;1,8808;2,8300;184,0500;371;244;5453
Ex 3 day 183;5;271;0,0132;2,3453;2,0153;2,8300;177,9800;351;244;5453
Ex 3 day 183;5;272;0,0132;2,0525;1,6005;2,8300;155,7600;392;233;5453
Ex 3 day 183;5;273;0,0132;1,8354;1,5789;2,8300;139,2800;349;259;5453
Ex 3 day 183;5;274;0,0132;1,6835;1,3906;2,8300;127,7600;371;224;5453
Ex 3 day 183;5;275;0,0132;2,4213;1,9781;2,8300;183,7400;345;241;5453
Ex 3 day 183;5;276;0,0132;2,2390;1,6296;2,8300;169,9100;401;220;5453
Ex 3 day 183;5;277;0,0132;1,6481;1,1427;2,8300;125,0700;363;220;5453
Ex 3 day 183;5;278;0,0132;1,9421;1,5760;2,8300;147,3800;399;211;5453
Ex 3 day 183;5;279;0,0132;1,7087;1,3015;2,8300;129,6700;373;218;5453
Ex 3 day 183;5;280;0,0132;1,9320;1,6000;2,8300;146,6100;422;231;5453
Ex 3 day 183;5;281;0,0132;1,3818;0,8882;2,8300;104,8600;336;230;5453
Ex 3 day 183;5;282;0,0132;1,7609;1,3760;2,8300;133,6300;381;239;5453
Ex 3 day 183;5;283;0,0132;1,3490;0,8863;2,8300;102,3700;405;228;5453
Ex 3 day 183;6;284;-0,0322;4,2387;3,1226;3,3000;-131,7700;1014;411;6908
Ex 3 day 183;6;285;-0,0322;3,3091;2,2268;4,2400;-102,8700;1048;352;6908
Ex 3 day 183;6;286;-0,0322;3,4701;2,3583;3,3000;-107,8700;1014;367;6908
Ex 3 day 183;6;287;-0,0322;3,4741;2,5952;3,3000;-108,0000;1009;392;6908
Ex 3 day 183;6;288;-0,0322;3,4708;2,0511;3,3000;-107,9000;996;428;6908
Ex 3 day 183;6;289;-0,0322;3,0398;2,0985;4,7100;-94,5000;1041;397;6908
Ex 3 day 183;6;290;-0,0322;3,3761;2,3268;3,3000;-104,9500;1048;375;6908
Ex 3 day 183;6;291;-0,0322;2,6093;2,1006;2,8300;-81,1100;1020;429;6908
Ex 3 day 183;6;292;-0,0322;2,1443;1,7894;2,8300;-66,6600;1028;367;6908
Ex 3 day 183;6;293;-0,0322;2,3293;1,8647;2,8300;-72,4100;1047;385;6908
Ex 3 day 183;6;294;-0,0322;2,2458;1,8525;2,8300;-69,8200;1034;431;6908
Ex 3 day 183;6;295;-0,0322;1,9331;1,5995;2,8300;-60,0900;983;398;6908
Ex 3 day 183;6;296;-0,0322;2,2589;1,9042;2,8300;-70,2200;1061;362;6908
Ex 3 day 183;6;297;-0,0322;2,2470;1,5828;2,8300;-69,8500;1035;414;6908
