experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 03;2;1;0,1914;4,6894;3,5811;2,8300;24,5000;1285;222;4312
Ex 3 day 03;2;2;0,1914;3,4557;2,5152;2,8300;18,0500;1254;222;4312
Ex 3 day 03;2;3;0,1914;2,4241;2,0538;2,8300;12,6600;1273;228;4312
Ex 3 day 03;2;4;0,1914;2,1457;1,8437;2,8300;11,2100;1271;217;4312
Ex 3 day 03;3;5;0,1718;2,2801;1,9301;2,8300;13,2700;811;258;5141
Ex 3 day 03;3;6;0,1718;2,5067;1,8559;2,8300;14,5900;819;274;5141
Ex 3 day 03;4;7;0,1666;3,2637;2,7293;2,8300;19,5900;604;290;3918
Ex 3 day 03;4;8;0,1666;2,4993;1,7609;2,8300;15,0000;578;268;3918
Ex 3 day 03;5;9;0,1892;2,1638;1,9471;2,8300;11,4400;850;387;4564
Ex 3 day 03;5;10;0,1892;2,7684;2,1333;2,8300;14,6400;887;366;4564
Ex 3 day 03;5;11;0,1892;2,0775;1,4396;4,2400;10,9800;849;374;4564
Ex 3 day 03;5;12;0,1892;2,3638;1,7630;2,8300;12,5000;856;363;4564
Ex 3 day 03;5;13;0,1892;2,0058;1,8062;2,8300;10,6000;856;359;4564
Ex 3 day 03;5;14;0,1892;1,8489;1,5091;2,8300;9,7700;875;363;4564
Ex 3 day 03;6;15;0,1628;3,4368;2,5236;2,8300;21,1200;814;570;5224
Ex 3 day 03;6;16;0,1628;2,5743;2,0652;2,8300;15,8200;833;542;5224
Ex 3 day 03;6;17;0,1628;2,4638;2,1310;2,8300;15,1400;813;551;5224
Ex 3 day 03;7;18;0,1419;3,2292;2,5988;2,8300;22,7600;695;572;4200
Ex 3 day 03;7;19;0,1419;2,7936;2,0721;2,8300;19,6900;680;538;4200
Ex 3 day 03;7;20;0,1419;2,0091;1,6397;2,8300;14,1600;710;555;4200
Ex 3 day 03;7;21;0,1419;2,1684;1,7786;2,8300;15,2900;680;585;4200
Ex 3 day 03;8;22;0,1565;3,8016;2,8984;2,8300;24,2800;320;574;3481
Ex 3 day 03;8;23;0,1565;2,2977;1,8443;2,8300;14,6800;333;586;3481
Ex 3 day 03;9;24;0,1749;2,2214;1,8428;2,8300;12,7000;323;641;3438
Ex 3 day 03;9;25;0,1749;2,6076;2,2518;2,8300;14,9100;325;652;3438
Ex 3 day 03;11;26;0,1325;2,7354;2,3948;2,8300;20,6400;752;727;4086
Ex 3 day 03;11;27;0,1325;2,8592;2,3713;2,8300;21,5700;758;711;4086
Ex 3 day 03;11;28;0,1325;1,9047;1,3286;2,8300;14,3700;776;759;4086
Ex 3 day 03;11;29;0,1325;1,6856;1,3209;2,8300;12,7200;756;734;4086
Ex 3 day 03;15;30;0,2064;3,9389;3,2280;2,8300;19,0900;544;1039;2706
