experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 187;2;71;0,0240;2,0069;1,4948;2,8300;83,7800;626;236;10795
Ex 3 day 187;2;72;0,0240;2,6879;2,3368;2,8300;112,2100;648;246;10795
Ex 3 day 187;2;73;0,0240;0,7447;1,2276;5,1900;31,0900;598;265;10795
Ex 3 day 187;2;74;0,0240;1,8714;1,4361;2,8300;78,1200;590;248;10795
Ex 3 day 187;2;75;0,0240;1,5687;1,1785;2,8300;65,4900;619;237;10795
Ex 3 day 187;2;76;0,0240;2,6912;1,8373;2,8300;112,3500;565;214;10795
Ex 3 day 187;2;77;0,0240;2,1978;1,7435;2,8300;91,7500;603;220;10795
Ex 3 day 187;2;78;0,0240;2,5364;2,0177;2,8300;105,8800;603;290;10795
Ex 3 day 187;2;79;0,0240;1,0399;1,1393;3,7700;43,4100;608;228;10795
Ex 3 day 187;2;80;0,0240;1,7167;1,3467;2,8300;71,6600;631;293;10795
Ex 3 day 187;2;81;0,0240;1,7638;0,9321;4,2400;73,6300;582;206;10795
Ex 3 day 187;2;82;0,0240;1,8369;1,6623;2,8300;76,6800;560;250;10795
Ex 3 day 187;2;83;0,0240;1,7945;1,4371;2,8300;74,9100;582;181;10795
Ex 3 day 187;2;84;0,0240;1,4464;1,2474;2,8300;60,3800;587;299;10795
Ex 3 day 187;2;85;0,0240;1,7097;1,2853;2,8300;71,3700;596;186;10795
Ex 3 day 187;2;86;0,0240;2,5338;1,7892;2,8300;105,7800;553;210;10795
Ex 3 day 187;2;87;0,0240;1,9881;1,6291;2,8300;83,0000;623;227;10795
Ex 3 day 187;2;88;0,0240;2,0720;1,4755;3,3000;86,5000;562;269;10795
Ex 3 day 187;2;89;0,0240;1,4386;1,0815;4,2400;60,0500;614;266;10795
Ex 3 day 187;2;90;0,0240;1,3209;1,1691;4,7100;55,1400;595;193;10795
Ex 3 day 187;2;91;0,0240;1,4650;1,0875;2,8300;61,1600;648;232;10795
Ex 3 day 187;2;92;0,0240;1,6944;1,2426;2,8300;70,7300;593;208;10795
Ex 3 day 187;2;93;0,0240;1,9236;1,4571;2,8300;80,3000;584;195;10795
Ex 3 day 187;2;94;0,0240;2,1703;1,7244;2,8300;90,6000;568;281;10795
Ex 3 day 187;2;95;0,0240;1,5830;1,3025;2,8300;66,0900;550;232;10795
Ex 3 day 187;2;96;0,0240;2,0107;1,1099;2,8300;83,9400;649;226;10795
Ex 3 day 187;2;97;0,0240;1,3117;0,9229;2,8300;54,7600;600;203;10795
Ex 3 day 187;2;98;0,0240;2,7909;1,9731;2,8300;116,5100;650;252;10795
Ex 3 day 187;2;99;0,0240;1,8563;1,3385;2,8300;77,4900;638;226;10795
Ex 3 day 187;3;100;0,0164;4,1269;3,2800;2,8300;251,8100;744;325;16338
Ex 3 day 187;3;101;0,0164;3,4265;2,1322;3,3000;209,0700;783;396;16338
Ex 3 day 187;3;102;0,0164;3,6171;2,7405;2,8300;220,7000;808;371;16338
Ex 3 day 187;3;103;0,0164;3,3092;2,6621;2,8300;201,9100;729;380;16338
Ex 3 day 187;3;104;0,0164;3,0806;2,6139;2,8300;187,9600;755;425;16338
Ex 3 day 187;3;105;0,0164;2,8460;2,4683;2,8300;173,6500;763;385;16338
Ex 3 day 187;3;106;0,0164;3,3797;2,8067;2,8300;206,2100;778;336;16338
Ex 3 day 187;3;107;0,0164;2,9516;2,3133;2,8300;180,0900;830;416;16338
Ex 3 day 187;3;108;0,0164;2,4598;2,0897;2,8300;150,0900;728;405;16338
Ex 3 day 187;3;109;0,0164;3,0270;2,2596;2,8300;184,6900;744;448;16338
Ex 3 day 187;3;110;0,0164;2,6199;1,9572;3,7700;159,8600;807;357;16338
Ex 3 day 187;3;111;0,0164;2,6336;2,2598;2,8300;160,6900;753;410;16338
Ex 3 day 187;3;112;0,0164;2,5309;1,8814;2,8300;154,4200;782;347;16338
Ex 3 day 187;3;113;0,0164;2,9462;2,4706;2,8300;179,7600;826;399;16338
Ex 3 day 187;3;114;0,0164;2,5737;1,9178;2,8300;157,0400;715;400;16338
Ex 3 day 187;3;115;0,0164;2,4981;1,8152;3,3000;152,4200;771;448;16338
Ex 3 day 187;3;116;0,0164;1,9606;1,6457;3,7700;119,6300;726;394;16338
Ex 3 day 187;3;117;0,0164;2,9238;2,3249;2,8300;178,4000;772;354;16338
Ex 3 day 187;3;118;0,0164;2,9543;2,2052;2,8300;180,2600;795;326;16338
Ex 3 day 187;3;119;0,0164;1,6131;1,4250;3,3000;98,4300;774;410;16338
Ex 3 day 187;3;120;0,0164;1,4158;1,3055;2,8300;86,3900;763;402;16338
Ex 3 day 187;3;121;0,0164;2,9636;2,4271;2,8300;180,8200;829;364;16338
Ex 3 day 187;3;122;0,0164;2,6783;1,6253;2,8300;163,4200;776;320;16338
Ex 3 day 187;3;123;0,0164;1,7824;1,4535;3,7700;108,7500;763;321;16338
Ex 3 day 187;3;124;0,0164;2,1486;1,7579;2,8300;131,1000;804;402;16338
Ex 3 day 187;3;125;0,0164;2,9167;2,1380;2,8300;177,9600;714;358;16338
Ex 3 day 187;3;126;0,0164;2,5947;1,9745;2,8300;158,3200;713;425;16338
Ex 3 day 187;3;127;0,0164;2,3328;1,7498;2,8300;142,3400;755;368;16338
Ex 3 day 187;3;128;0,0164;2,2816;1,7228;2,8300;139,2100;729;357;16338
Ex 3 day 187;3;129;0,0164;1,1811;0,5018;4,7100;72,0700;850;370;16338
Ex 3 day 187;3;130;0,0164;2,1590;1,6582;2,8300;131,7300;830;345;16338
Ex 3 day 187;3;131;0,0164;2,1697;1,8116;2,8300;132,3800;838;354;16338
Ex 3 day 187;3;132;0,0164;2,3632;1,8814;2,8300;144,1900;759;331;16338
Ex 3 day 187;3;133;0,0164;2,2566;1,7781;2,8300;137,6900;775;420;16338
Ex 3 day 187;3;134;0,0164;1,9618;1,5881;2,8300;119,7000;784;359;16338
Ex 3 day 187;3;135;0,0164;2,0856;1,5816;2,8300;127,2600;765;355;16338
Ex 3 day 187;3;136;0,0164;2,8651;2,2878;2,8300;174,8200;798;337;16338
Ex 3 day 187;3;137;0,0164;2,1916;1,5746;2,8300;133,7200;731;347;16338
Ex 3 day 187;3;138;0,0164;2,6272;1,9403;2,8300;160,3000;716;352;16338
Ex 3 day 187;3;139;0,0164;2,2707;1,3889;4,7100;138,5500;741;386;16338
Ex 3 day 187;3;140;0,0164;2,1537;1,6174;2,8300;131,4100;826;324;16338
Ex 3 day 187;3;141;0,0164;2,1115;1,6477;2,8300;128,8300;735;367;16338
Ex 3 day 187;3;142;0,0164;2,6577;2,1490;2,8300;162,1600;805;382;16338
Ex 3 day 187;3;143;0,0164;2,4207;1,7996;2,8300;147,7000;787;438;16338
Ex 3 day 187;3;144;0,0164;2,1107;1,5268;2,8300;128,7900;739;403;16338
Ex 3 day 187;3;145;0,0164;1,9244;1,7118;2,8300;117,4200;769;397;16338
Ex 3 day 187;3;146;0,0164;1,8210;1,6321;2,8300;111,1100;767;338;16338
Ex 3 day 187;3;147;0,0164;1,8435;1,4611;2,8300;112,4800;763;363;16338
Ex 3 day 187;3;148;0,0164;2,7144;2,0276;2,8300;165,6200;714;374;16338
Ex 3 day 187;3;149;0,0164;1,1989;0,8843;2,8300;73,1500;850;361;16338
Ex 3 day 187;3;150;0,0164;2,1237;1,8485;2,8300;129,5800;719;426;16338
Ex 3 day 187;3;151;0,0164;2,2956;1,7152;2,8300;140,0700;777;376;16338
Ex 3 day 187;3;152;0,0164;2,6480;1,8276;2,8300;161,5700;830;387;16338
Ex 3 day 187;3;153;0,0164;2,3906;1,4348;3,3000;145,8700;809;330;16338
Ex 3 day 187;3;154;0,0164;2,0769;1,6801;2,8300;126,7200;713;392;16338
Ex 3 day 187;3;155;0,0164;1,8577;1,4540;2,8300;113,3500;743;413;16338
Ex 3 day 187;3;156;0,0164;2,3326;1,7514;2,8300;142,3200;760;372;16338
Ex 3 day 187;3;157;0,0164;1,9972;1,7571;2,8300;121,8600;823;342;16338
Ex 3 day 187;3;158;0,0164;1,9166;1,5897;2,8300;116,9500;794;397;16338
Ex 3 day 187;3;159;0,0164;2,8316;1,9288;2,8300;172,7700;811;392;16338
Ex 3 day 187;3;160;0,0164;1,8945;1,5450;2,8300;115,5900;794;371;16338
Ex 3 day 187;3;161;0,0164;1,7271;1,3249;2,8300;105,3800;770;375;16338
Ex 3 day 187;3;162;0,0164;2,0693;1,6018;2,8300;126,2600;819;347;16338
Ex 3 day 187;3;163;0,0164;2,5531;2,0134;2,8300;155,7800;819;425;16338
Ex 3 day 187;3;164;0,0164;2,0395;1,2829;2,8300;124,4400;814;326;16338
Ex 3 day 187;3;165;0,0164;1,6596;1,3691;4,7100;101,2600;742;363;16338
Ex 3 day 187;3;166;0,0164;1,6593;1,3935;2,8300;101,2400;737;338;16338
Ex 3 day 187;3;167;0,0164;2,3655;1,8639;2,8300;144,3300;742;392;16338
Ex 3 day 187;3;168;0,0164;2,0441;1,6526;2,8300;124,7200;813;425;16338
Ex 3 day 187;3;169;0,0164;2,1050;1,4041;2,8300;128,4400;746;353;16338
Ex 3 day 187;3;170;0,0164;1,8768;1,5875;2,8300;114,5200;729;412;16338
Ex 3 day 187;3;171;0,0164;1,9431;1,4591;2,8300;118,5600;792;348;16338
Ex 3 day 187;3;172;0,0164;1,6368;1,0526;3,3000;99,8700;755;394;16338
Ex 3 day 187;3;173;0,0164;1,2047;0,8400;5,1900;73,5100;707;391;16338
Ex 3 day 187;3;174;0,0164;1,5855;1,3076;2,8300;96,7400;779;369;16338
Ex 3 day 187;3;175;0,0164;2,3119;1,6226;2,8300;141,0600;761;442;16338
Ex 3 day 187;3;176;0,0164;2,3864;2,0031;2,8300;145,6100;789;409;16338
Ex 3 day 187;3;177;0,0164;2,2307;1,0821;4,2400;136,1000;740;420;16338
Ex 3 day 187;3;178;0,0164;1,5943;1,3586;2,8300;97,2800;780;311;16338
Ex 3 day 187;3;179;0,0164;1,5959;1,1664;2,8300;97,3700;827;333;16338
Ex 3 day 187;3;180;0,0164;1,4856;1,2788;2,8300;90,6400;754;358;16338
Ex 3 day 187;3;181;0,0164;1,4028;1,0205;2,8300;85,6000;803;410;16338
Ex 3 day 187;3;182;0,0164;1,8971;1,3880;2,8300;115,7500;729;419;16338
Ex 3 day 187;3;183;0,0164;1,9682;1,3655;2,8300;120,0900;738;347;16338
Ex 3 day 187;3;184;0,0164;1,8776;1,3812;2,8300;114,5600;716;381;16338
Ex 3 day 187;3;185;0,0164;1,4126;1,0097;4,2400;86,1900;843;381;16338
Ex 3 day 187;3;186;0,0164;2,0093;1,6442;2,8300;122,6000;815;405;16338
Ex 3 day 187;3;187;0,0164;1,7058;1,3589;2,8300;104,0800;740;441;16338
Ex 3 day 187;4;188;-0,0041;3,9701;3,4268;2,8300;-977,0800;911;523;23171
Ex 3 day 187;4;189;-0,0041;3,9723;2,6936;2,8300;-977,6000;840;518;23171
Ex 3 day 187;4;190;-0,0041;2,9405;2,7745;2,8300;-723,6800;785;602;23171
Ex 3 day 187;4;191;-0,0041;3,5237;2,8358;2,8300;-867,2100;773;555;23171
Ex 3 day 187;4;192;-0,0041;3,5385;2,6185;2,8300;-870,8400;792;648;23171
Ex 3 day 187;4;193;-0,0041;3,3022;2,6775;2,8300;-812,7100;925;542;23171
Ex 3 day 187;4;194;-0,0041;3,1655;2,3830;2,8300;-779,0700;809;656;23171
Ex 3 day 187;4;195;-0,0041;3,8569;2,7715;2,8300;-949,2100;849;528;23171
Ex 3 day 187;4;196;-0,0041;3,2909;2,2947;2,8300;-809,9100;901;586;23171
Ex 3 day 187;4;197;-0,0041;3,2459;2,5796;2,8300;-798,8400;803;613;23171
Ex 3 day 187;4;198;-0,0041;3,3928;2,6930;2,8300;-835,0000;879;497;23171
Ex 3 day 187;4;199;-0,0041;2,2759;1,7068;2,8300;-560,1200;835;625;23171
Ex 3 day 187;4;200;-0,0041;3,0644;2,4278;2,8300;-754,1700;782;579;23171
Ex 3 day 187;4;201;-0,0041;2,6165;2,1987;2,8300;-643,9500;787;625;23171
Ex 3 day 187;4;202;-0,0041;2,7052;2,2497;2,8300;-665,7600;836;573;23171
Ex 3 day 187;4;203;-0,0041;2,7468;2,1692;2,8300;-676,0100;869;511;23171
Ex 3 day 187;4;204;-0,0041;2,1904;1,9684;2,8300;-539,0900;888;592;23171
Ex 3 day 187;4;205;-0,0041;2,6939;2,1583;2,8300;-663,0000;823;599;23171
Ex 3 day 187;4;206;-0,0041;2,8863;2,0722;2,8300;-710,3400;869;548;23171
Ex 3 day 187;4;207;-0,0041;3,0896;2,2657;2,8300;-760,3800;857;637;23171
Ex 3 day 187;4;208;-0,0041;2,3318;1,6772;2,8300;-573,8800;819;641;23171
Ex 3 day 187;4;209;-0,0041;2,5633;1,9321;2,8300;-630,8400;838;639;23171
Ex 3 day 187;4;210;-0,0041;3,0658;2,1952;2,8300;-754,5200;905;603;23171
Ex 3 day 187;4;211;-0,0041;2,4413;1,9625;2,8300;-600,8200;840;587;23171
Ex 3 day 187;4;212;-0,0041;2,9540;2,2444;2,8300;-727,0100;783;668;23171
Ex 3 day 187;4;213;-0,0041;2,4865;1,9199;2,8300;-611,9500;814;585;23171
Ex 3 day 187;4;214;-0,0041;2,3135;1,7927;2,8300;-569,3600;877;547;23171
Ex 3 day 187;4;215;-0,0041;2,2182;1,5778;4,7100;-545,9100;836;542;23171
Ex 3 day 187;4;216;-0,0041;2,4560;1,9840;2,8300;-604,4500;799;658;23171
Ex 3 day 187;4;217;-0,0041;2,9658;2,1730;2,8300;-729,9100;797;562;23171
Ex 3 day 187;4;218;-0,0041;2,3494;1,7814;3,7700;-578,2000;913;577;23171
Ex 3 day 187;4;219;-0,0041;2,2785;1,8996;2,8300;-560,7600;909;541;23171
Ex 3 day 187;4;220;-0,0041;2,4624;1,8777;2,8300;-606,0100;870;613;23171
Ex 3 day 187;4;221;-0,0041;2,3792;1,9584;2,8300;-585,5400;879;555;23171
Ex 3 day 187;4;222;-0,0041;2,2014;1,3322;3,3000;-541,7900;900;571;23171
Ex 3 day 187;4;223;-0,0041;2,3159;1,9776;2,8300;-569,9700;807;557;23171
Ex 3 day 187;4;224;-0,0041;3,2079;2,7334;2,8300;-789,5000;763;579;23171
Ex 3 day 187;4;225;-0,0041;2,0618;1,6141;2,8300;-507,4200;808;669;23171
Ex 3 day 187;4;226;-0,0041;3,1683;2,1324;2,8300;-779,7600;834;504;23171
Ex 3 day 187;4;227;-0,0041;1,9024;1,4598;2,8300;-468,2100;804;568;23171
Ex 3 day 187;4;228;-0,0041;2,4259;1,7832;2,8300;-597,0300;896;539;23171
Ex 3 day 187;4;229;-0,0041;2,7106;1,8950;2,8300;-667,0900;860;542;23171
Ex 3 day 187;4;230;-0,0041;2,3562;1,7481;2,8300;-579,8800;867;534;23171
Ex 3 day 187;4;231;-0,0041;2,4371;1,6603;2,8300;-599,7800;769;658;23171
Ex 3 day 187;4;232;-0,0041;2,7552;2,0847;2,8300;-678,0800;797;679;23171
Ex 3 day 187;4;233;-0,0041;2,6045;1,8920;2,8300;-640,9800;850;582;23171
Ex 3 day 187;4;234;-0,0041;2,9695;2,3393;2,8300;-730,8100;861;630;23171
Ex 3 day 187;4;235;-0,0041;2,6454;2,2454;2,8300;-651,0600;891;545;23171
Ex 3 day 187;4;236;-0,0041;1,9129;1,3069;3,3000;-470,7900;889;513;23171
Ex 3 day 187;4;237;-0,0041;2,2506;1,8374;2,8300;-553,9000;801;585;23171
Ex 3 day 187;4;238;-0,0041;2,2762;1,8436;2,8300;-560,2000;824;625;23171
Ex 3 day 187;4;239;-0,0041;2,5610;1,2095;4,7100;-630,2800;885;516;23171
Ex 3 day 187;4;240;-0,0041;2,3846;1,4260;3,3000;-586,8800;913;559;23171
Ex 3 day 187;4;241;-0,0041;2,5645;1,8296;2,8300;-631,1500;851;512;23171
Ex 3 day 187;4;242;-0,0041;2,0323;1,6175;2,8300;-500,1700;857;616;23171
Ex 3 day 187;4;243;-0,0041;2,2843;1,9511;2,8300;-562,1900;870;597;23171
Ex 3 day 187;4;244;-0,0041;2,1767;1,7324;2,8300;-535,7100;803;589;23171
Ex 3 day 187;4;245;-0,0041;2,6592;2,0809;2,8300;-654,4500;830;653;23171
Ex 3 day 187;4;246;-0,0041;1,6944;1,3298;2,8300;-417,0100;867;569;23171
Ex 3 day 187;4;247;-0,0041;2,7610;2,2879;2,8300;-679,5100;823;569;23171
Ex 3 day 187;4;248;-0,0041;1,8674;1,5328;2,8300;-459,5700;900;553;23171
Ex 3 day 187;4;249;-0,0041;2,5732;2,0815;2,8300;-633,3000;798;528;23171
Ex 3 day 187;4;250;-0,0041;2,2245;1,9092;2,8300;-547,4600;818;556;23171
Ex 3 day 187;4;251;-0,0041;1,9190;1,6742;2,8300;-472,2900;903;615;23171
Ex 3 day 187;4;252;-0,0041;2,5702;1,9213;3,7700;-632,5500;760;596;23171
Ex 3 day 187;4;253;-0,0041;1,6817;1,3875;2,8300;-413,8900;786;569;23171
Ex 3 day 187;4;254;-0,0041;1,7502;1,4595;4,7100;-430,7400;883;576;23171
Ex 3 day 187;4;255;-0,0041;2,6100;1,6645;2,8300;-642,3400;882;614;23171
Ex 3 day 187;4;256;-0,0041;2,2898;1,5887;2,8300;-563,5300;893;608;23171
Ex 3 day 187;4;257;-0,0041;2,0555;1,5303;2,8300;-505,8800;811;535;23171
Ex 3 day 187;4;258;-0,0041;2,9013;2,0307;2,8300;-714,0400;836;598;23171
Ex 3 day 187;4;259;-0,0041;2,7737;2,0830;2,8300;-682,6200;821;656;23171
Ex 3 day 187;4;260;-0,0041;2,2527;1,7163;2,8300;-554,4000;921;591;23171
Ex 3 day 187;4;261;-0,0041;2,3831;1,8545;2,8300;-586,5000;855;608;23171
Ex 3 day 187;4;262;-0,0041;2,1131;1,4271;3,3000;-520,0400;857;600;23171
Ex 3 day 187;4;263;-0,0041;2,3439;1,7620;2,8300;-576,8500;785;546;23171
Ex 3 day 187;4;264;-0,0041;2,2509;1,3539;3,7700;-553,9700;862;626;23171
Ex 3 day 187;4;265;-0,0041;1,2671;1,2040;2,8300;-311,8300;816;594;23171
Ex 3 day 187;4;266;-0,0041;1,8501;1,4102;2,8300;-455,3400;855;498;23171
Ex 3 day 187;4;267;-0,0041;2,1307;1,6641;2,8300;-524,3900;884;622;23171
Ex 3 day 187;4;268;-0,0041;2,2318;1,8893;2,8300;-549,2600;840;563;23171
Ex 3 day 187;4;269;-0,0041;1,4993;1,1775;2,8300;-368,9900;923;559;23171
Ex 3 day 187;4;270;-0,0041;1,7059;1,4184;2,8300;-419,8400;816;630;23171
Ex 3 day 187;4;271;-0,0041;1,7300;1,4395;2,8300;-425,7700;865;561;23171
Ex 3 day 187;4;272;-0,0041;1,6884;1,2278;2,8300;-415,5300;882;634;23171
Ex 3 day 187;4;273;-0,0041;1,9329;1,2061;2,8300;-475,7100;848;552;23171
Ex 3 day 187;4;274;-0,0041;2,5223;1,8550;2,8300;-620,7600;827;614;23171
Ex 3 day 187;4;275;-0,0041;2,4769;1,1742;4,2400;-609,5800;806;603;23171
Ex 3 day 187;4;276;-0,0041;2,2061;1,8030;2,8300;-542,9300;795;669;23171
Ex 3 day 187;4;277;-0,0041;1,1661;0,9026;2,8300;-286,9900;804;545;23171
Ex 3 day 187;4;278;-0,0041;2,0098;1,5992;2,8300;-494,6300;857;581;23171
Ex 3 day 187;4;279;-0,0041;2,2741;1,5923;2,8300;-559,6600;896;596;23171
Ex 3 day 187;4;280;-0,0041;2,3016;1,7789;2,8300;-566,4500;803;681;23171
Ex 3 day 187;4;281;-0,0041;1,9252;1,2865;2,8300;-473,8100;837;524;23171
Ex 3 day 187;4;282;-0,0041;2,2987;1,6815;2,8300;-565,7300;874;628;23171
Ex 3 day 187;4;283;-0,0041;1,8356;1,4976;2,8300;-451,7500;831;604;23171
Ex 3 day 187;4;284;-0,0041;1,6942;1,1248;3,3000;-416,9600;809;621;23171
Ex 3 day 187;4;285;-0,0041;1,9751;1,4906;2,8300;-486,0900;856;557;23171
Ex 3 day 187;4;286;-0,0041;1,7278;1,3585;2,8300;-425,2300;829;640;23171
Ex 3 day 187;4;287;-0,0041;2,1614;1,7194;2,8300;-531,9400;852;540;23171
Ex 3 day 187;4;288;-0,0041;1,6664;1,3917;2,8300;-410,1200;784;647;23171
Ex 3 day 187;4;289;-0,0041;1,8144;1,5492;2,8300;-446,5400;775;641;23171
Ex 3 day 187;4;290;-0,0041;2,3748;1,7697;2,8300;-584,4700;912;535;23171
Ex 3 day 187;4;291;-0,0041;2,1780;1,7243;2,8300;-536,0200;874;529;23171
Ex 3 day 187;4;292;-0,0041;1,6297;1,2234;2,8300;-401,0900;852;591;23171
Ex 3 day 187;4;293;-0,0041;1,7542;1,1808;2,8300;-431,7300;871;518;23171
Ex 3 day 187;4;294;-0,0041;1,4966;1,1553;3,3000;-368,3300;811;518;23171
Ex 3 day 187;4;295;-0,0041;1,8968;1,2735;2,8300;-466,8200;824;526;23171
Ex 3 day 187;4;296;-0,0041;1,9386;1,4907;2,8300;-477,1000;844;641;23171
