experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y
Ex 3 day 187,1,41,0.0049,2.0874,1.7943,2.83,430.1,415,96
Ex 3 day 187,2,42,0.024,3.9865,3.3971,2.83,166.42,633,212
Ex 3 day 187,2,43,0.024,3.2473,2.8404,2.83,135.56,574,300
Ex 3 day 187,2,44,0.024,2.9392,2.645,2.83,122.7,598,244
Ex 3 day 187,2,45,0.024,3.4774,2.6806,2.83,145.17,631,225
Ex 3 day 187,2,46,0.024,3.7293,2.609,2.83,155.68,576,282
Ex 3 day 187,2,47,0.024,3.0172,2.317,2.83,125.95,558,230
Ex 3 day 187,2,48,0.024,2.727,2.286,2.83,113.84,593,231
Ex 3 day 187,2,49,0.024,3.0949,1.981,4.24,129.2,635,276
Ex 3 day 187,2,50,0.024,3.3802,2.7661,2.83,141.11,565,179
Ex 3 day 187,2,51,0.024,2.4846,1.9334,2.83,103.72,609,192
Ex 3 day 187,2,52,0.024,1.7141,1.3929,2.83,71.56,569,203
Ex 3 day 187,2,53,0.024,2.5432,1.8447,2.83,106.17,572,213
Ex 3 day 187,2,54,0.024,2.6398,2.2192,2.83,110.2,598,221
Ex 3 day 187,2,55,0.024,3.1041,1.9777,2.83,129.58,587,204
Ex 3 day 187,2,56,0.024,2.6234,2.1357,2.83,109.52,582,264
Ex 3 day 187,2,57,0.024,2.0279,1.6689,2.83,84.66,626,298
Ex 3 day 187,2,58,0.024,2.5971,1.9193,2.83,108.42,582,259
Ex 3 day 187,2,59,0.024,3.396,2.6896,2.83,141.77,619,254
Ex 3 day 187,2,60,0.024,2.3839,2.1106,2.83,99.52,589,230
Ex 3 day 187,2,61,0.024,2.1291,1.8568,2.83,88.88,554,220
Ex 3 day 187,2,62,0.024,1.4786,1.2606,3.3,61.73,585,218
Ex 3 day 187,2,63,0.024,2.6045,2.0545,2.83,108.73,608,214
Ex 3 day 187,2,64,0.024,2.4383,1.9819,2.83,101.79,589,291
Ex 3 day 187,2,65,0.024,1.8201,1.3303,3.3,75.98,639,241
Ex 3 day 187,2,66,0.024,2.0503,1.7479,2.83,85.59,606,283
Ex 3 day 187,2,67,0.024,1.7749,1.6397,3.77,74.09,574,229
Ex 3 day 187,2,68,0.024,2.3917,1.8298,2.83,99.84,549,202
Ex 3 day 187,2,69,0.024,2.0543,1.7321,2.83,85.76,616,197
Ex 3 day 187,2,70,0.024,1.7825,1.2415,2.83,74.41,566,196
Ex 3 day 187,2,71,0.024,2.0069,1.4948,2.83,83.78,626,236
Ex 3 day 187,2,72,0.024,2.6879,2.3368,2.83,112.21,648,246
Ex 3 day 187,2,73,0.024,0.7447,1.2276,5.19,31.09,598,265
Ex 3 day 187,2,74,0.024,1.8714,1.4361,2.83,78.12,590,248
Ex 3 day 187,2,75,0.024,1.5687,1.1785,2.83,65.49,619,237
Ex 3 day 187,2,76,0.024,2.6912,1.8373,2.83,112.35,565,214
Ex 3 day 187,2,77,0.024,2.1978,1.7435,2.83,91.75,603,220
Ex 3 day 187,2,78,0.024,2.5364,2.0177,2.83,105.88,603,290
Ex 3 day 187,2,79,0.024,1.0399,1.1393,3.77,43.41,608,228
Ex 3 day 187,2,80,0.024,1.7167,1.3467,2.83,71.66,631,293
Ex 3 day 187,2,81,0.024,1.7638,0.9321,4.24,73.63,582,206
Ex 3 day 187,2,82,0.024,1.8369,1.6623,2.83,76.68,560,250
Ex 3 day 187,2,83,0.024,1.7945,1.4371,2.83,74.91,582,181
Ex 3 day 187,2,84,0.024,1.4464,1.2474,2.83,60.38,587,299
Ex 3 day 187,2,85,0.024,1.7097,1.2853,2.83,71.37,596,186
Ex 3 day 187,2,86,0.024,2.5338,1.7892,2.83,105.78,553,210
Ex 3 day 187,2,87,0.024,1.9881,1.6291,2.83,83.0,623,227
Ex 3 day 187,2,88,0.024,2.072,1.4755,3.3,86.5,562,269
Ex 3 day 187,2,89,0.024,1.4386,1.0815,4.24,60.05,614,266
Ex 3 day 187,2,90,0.024,1.3209,1.1691,4.71,55.14,595,193
Ex 3 day 187,2,91,0.024,1.465,1.0875,2.83,61.16,648,232
Ex 3 day 187,2,92,0.024,1.6944,1.2426,2.83,70.73,593,208
Ex 3 day 187,2,93,0.024,1.9236,1.4571,2.83,80.3,584,195
Ex 3 day 187,2,94,0.024,2.1703,1.7244,2.83,90.6,568,281
Ex 3 day 187,2,95,0.024,1.583,1.3025,2.83,66.09,550,232
Ex 3 day 187,2,96,0.024,2.0107,1.1099,2.83,83.94,649,226
Ex 3 day 187,2,97,0.024,1.3117,0.9229,2.83,54.76,600,203
Ex 3 day 187,2,98,0.024,2.7909,1.9731,2.83,116.51,650,252
Ex 3 day 187,2,99,0.024,1.8563,1.3385,2.83,77.49,638,226
Ex 3 day 187,3,100,0.0164,4.1269,3.28,2.83,251.81,744,325
Ex 3 day 187,3,101,0.0164,3.4265,2.1322,3.3,209.07,783,396
Ex 3 day 187,3,102,0.0164,3.6171,2.7405,2.83,220.7,808,371
Ex 3 day 187,3,103,0.0164,3.3092,2.6621,2.83,201.91,729,380
Ex 3 day 187,3,104,0.0164,3.0806,2.6139,2.83,187.96,755,425
Ex 3 day 187,3,105,0.0164,2.846,2.4683,2.83,173.65,763,385
Ex 3 day 187,3,106,0.0164,3.3797,2.8067,2.83,206.21,778,336
Ex 3 day 187,3,107,0.0164,2.9516,2.3133,2.83,180.09,830,416
Ex 3 day 187,3,108,0.0164,2.4598,2.0897,2.83,150.09,728,405
Ex 3 day 187,3,109,0.0164,3.027,2.2596,2.83,184.69,744,448
Ex 3 day 187,3,110,0.0164,2.6199,1.9572,3.77,159.86,807,357
Ex 3 day 187,3,111,0.0164,2.6336,2.2598,2.83,160.69,753,410
Ex 3 day 187,3,112,0.0164,2.5309,1.8814,2.83,154.42,782,347
Ex 3 day 187,3,113,0.0164,2.9462,2.4706,2.83,179.76,826,399
Ex 3 day 187,3,114,0.0164,2.5737,1.9178,2.83,157.04,715,400
Ex 3 day 187,3,115,0.0164,2.4981,1.8152,3.3,152.42,771,448
Ex 3 day 187,3,116,0.0164,1.9606,1.6457,3.77,119.63,726,394
Ex 3 day 187,3,117,0.0164,2.9238,2.3249,2.83,178.4,772,354
Ex 3 day 187,3,118,0.0164,2.9543,2.2052,2.83,180.26,795,326
Ex 3 day 187,3,119,0.0164,1.6131,1.425,3.3,98.43,774,410
Ex 3 day 187,3,120,0.0164,1.4158,1.3055,2.83,86.39,763,402
Ex 3 day 187,3,121,0.0164,2.9636,2.4271,2.83,180.82,829,364
Ex 3 day 187,3,122,0.0164,2.6783,1.6253,2.83,163.42,776,320
Ex 3 day 187,3,123,0.0164,1.7824,1.4535,3.77,108.75,763,321
Ex 3 day 187,3,124,0.0164,2.1486,1.7579,2.83,131.1,804,402
Ex 3 day 187,3,125,0.0164,2.9167,2.138,2.83,177.96,714,358
Ex 3 day 187,3,126,0.0164,2.5947,1.9745,2.83,158.32,713,425
Ex 3 day 187,3,127,0.0164,2.3328,1.7498,2.83,142.34,755,368
Ex 3 day 187,3,128,0.0164,2.2816,1.7228,2.83,139.21,729,357
Ex 3 day 187,3,129,0.0164,1.1811,0.5018,4.71,72.07,850,370
Ex 3 day 187,3,130,0.0164,2.159,1.6582,2.83,131.73,830,345
Ex 3 day 187,3,131,0.0164,2.1697,1.8116,2.83,132.38,838,354
Ex 3 day 187,3,132,0.0164,2.3632,1.8814,2.83,144.19,759,331
Ex 3 day 187,3,133,0.0164,2.2566,1.7781,2.83,137.69,775,420
Ex 3 day 187,3,134,0.0164,1.9618,1.5881,2.83,119.7,784,359
Ex 3 day 187,3,135,0.0164,2.0856,1.5816,2.83,127.26,765,355
Ex 3 day 187,3,136,0.0164,2.8651,2.2878,2.83,174.82,798,337
Ex 3 day 187,3,137,0.0164,2.1916,1.5746,2.83,133.72,731,347
Ex 3 day 187,3,138,0.0164,2.6272,1.9403,2.83,160.3,716,352
Ex 3 day 187,3,139,0.0164,2.2707,1.3889,4.71,138.55,741,386
Ex 3 day 187,3,140,0.0164,2.1537,1.6174,2.83,131.41,826,324
Ex 3 day 187,3,141,0.0164,2.1115,1.6477,2.83,128.83,735,367
Ex 3 day 187,3,142,0.0164,2.6577,2.149,2.83,162.16,805,382
Ex 3 day 187,3,143,0.0164,2.4207,1.7996,2.83,147.7,787,438
Ex 3 day 187,3,144,0.0164,2.1107,1.5268,2.83,128.79,739,403
Ex 3 day 187,3,145,0.0164,1.9244,1.7118,2.83,117.42,769,397
Ex 3 day 187,3,146,0.0164,1.821,1.6321,2.83,111.11,767,338
Ex 3 day 187,3,147,0.0164,1.8435,1.4611,2.83,112.48,763,363
Ex 3 day 187,3,148,0.0164,2.7144,2.0276,2.83,165.62,714,374
Ex 3 day 187,3,149,0.0164,1.1989,0.8843,2.83,73.15,850,361
Ex 3 day 187,3,150,0.0164,2.1237,1.8485,2.83,129.58,719,426
Ex 3 day 187,3,151,0.0164,2.2956,1.7152,2.83,140.07,777,376
Ex 3 day 187,3,152,0.0164,2.648,1.8276,2.83,161.57,830,387
Ex 3 day 187,3,153,0.0164,2.3906,1.4348,3.3,145.87,809,330
Ex 3 day 187,3,154,0.0164,2.0769,1.6801,2.83,126.72,713,392
Ex 3 day 187,3,155,0.0164,1.8577,1.454,2.83,113.35,743,413
Ex 3 day 187,3,156,0.0164,2.3326,1.7514,2.83,142.32,760,372
Ex 3 day 187,3,157,0.0164,1.9972,1.7571,2.83,121.86,823,342
Ex 3 day 187,3,158,0.0164,1.9166,1.5897,2.83,116.95,794,397
Ex 3 day 187,3,159,0.0164,2.8316,1.9288,2.83,172.77,811,392
Ex 3 day 187,3,160,0.0164,1.8945,1.545,2.83,115.59,794,371
Ex 3 day 187,3,161,0.0164,1.7271,1.3249,2.83,105.38,770,375
Ex 3 day 187,3,162,0.0164,2.0693,1.6018,2.83,126.26,819,347
Ex 3 day 187,3,163,0.0164,2.5531,2.0134,2.83,155.78,819,425
Ex 3 day 187,3,164,0.0164,2.0395,1.2829,2.83,124.44,814,326
Ex 3 day 187,3,165,0.0164,1.6596,1.3691,4.71,101.26,742,363
Ex 3 day 187,3,166,0.0164,1.6593,1.3935,2.83,101.24,737,338
Ex 3 day 187,3,167,0.0164,2.3655,1.8639,2.83,144.33,742,392
Ex 3 day 187,3,168,0.0164,2.0441,1.6526,2.83,124.72,813,425
Ex 3 day 187,3,169,0.0164,2.105,1.4041,2.83,128.44,746,353
Ex 3 day 187,3,170,0.0164,1.8768,1.5875,2.83,114.52,729,412
Ex 3 day 187,3,171,0.0164,1.9431,1.4591,2.83,118.56,792,348
Ex 3 day 187,3,172,0.0164,1.6368,1.0526,3.3,99.87,755,394
Ex 3 day 187,3,173,0.0164,1.2047,0.84,5.19,73.51,707,391
Ex 3 day 187,3,174,0.0164,1.5855,1.3076,2.83,96.74,779,369
Ex 3 day 187,3,175,0.0164,2.3119,1.6226,2.83,141.06,761,442
Ex 3 day 187,3,176,0.0164,2.3864,2.0031,2.83,145.61,789,409
Ex 3 day 187,3,177,0.0164,2.2307,1.0821,4.24,136.1,740,420
Ex 3 day 187,3,178,0.0164,1.5943,1.3586,2.83,97.28,780,311
Ex 3 day 187,3,179,0.0164,1.5959,1.1664,2.83,97.37,827,333
Ex 3 day 187,3,180,0.0164,1.4856,1.2788,2.83,90.64,754,358
Ex 3 day 187,3,181,0.0164,1.4028,1.0205,2.83,85.6,803,410
Ex 3 day 187,3,182,0.0164,1.8971,1.388,2.83,115.75,729,419
Ex 3 day 187,3,183,0.0164,1.9682,1.3655,2.83,120.09,738,347
Ex 3 day 187,3,184,0.0164,1.8776,1.3812,2.83,114.56,716,381
Ex 3 day 187,3,185,0.0164,1.4126,1.0097,4.24,86.19,843,381
Ex 3 day 187,3,186,0.0164,2.0093,1.6442,2.83,122.6,815,405
Ex 3 day 187,3,187,0.0164,1.7058,1.3589,2.83,104.08,740,441
Ex 3 day 187,4,188,-0.0041,3.9701,3.4268,2.83,-977.08,911,523
Ex 3 day 187,4,189,-0.0041,3.9723,2.6936,2.83,-977.6,840,518
Ex 3 day 187,4,190,-0.0041,2.9405,2.7745,2.83,-723.68,785,602
Ex 3 day 187,4,191,-0.0041,3.5237,2.8358,2.83,-867.21,773,555
Ex 3 day 187,4,192,-0.0041,3.5385,2.6185,2.83,-870.84,792,648
Ex 3 day 187,4,193,-0.0041,3.3022,2.6775,2.83,-812.71,925,542
Ex 3 day 187,4,194,-0.0041,3.1655,2.383,2.83,-779.07,809,656
Ex 3 day 187,4,195,-0.0041,3.8569,2.7715,2.83,-949.21,849,528
Ex 3 day 187,4,196,-0.0041,3.2909,2.2947,2.83,-809.91,901,586
Ex 3 day 187,4,197,-0.0041,3.2459,2.5796,2.83,-798.84,803,613
Ex 3 day 187,4,198,-0.0041,3.3928,2.693,2.83,-835.0,879,497
Ex 3 day 187,4,199,-0.0041,2.2759,1.7068,2.83,-560.12,835,625
Ex 3 day 187,4,200,-0.0041,3.0644,2.4278,2.83,-754.17,782,579
Ex 3 day 187,4,201,-0.0041,2.6165,2.1987,2.83,-643.95,787,625
Ex 3 day 187,4,202,-0.0041,2.7052,2.2497,2.83,-665.76,836,573
Ex 3 day 187,4,203,-0.0041,2.7468,2.1692,2.83,-676.01,869,511
Ex 3 day 187,4,204,-0.0041,2.1904,1.9684,2.83,-539.09,888,592
Ex 3 day 187,4,205,-0.0041,2.6939,2.1583,2.83,-663.0,823,599
Ex 3 day 187,4,206,-0.0041,2.8863,2.0722,2.83,-710.34,869,548
Ex 3 day 187,4,207,-0.0041,3.0896,2.2657,2.83,-760.38,857,637
Ex 3 day 187,4,208,-0.0041,2.3318,1.6772,2.83,-573.88,819,641
Ex 3 day 187,4,209,-0.0041,2.5633,1.9321,2.83,-630.84,838,639
Ex 3 day 187,4,210,-0.0041,3.0658,2.1952,2.83,-754.52,905,603
Ex 3 day 187,4,211,-0.0041,2.4413,1.9625,2.83,-600.82,840,587
Ex 3 day 187,4,212,-0.0041,2.954,2.2444,2.83,-727.01,783,668
Ex 3 day 187,4,213,-0.0041,2.4865,1.9199,2.83,-611.95,814,585
Ex 3 day 187,4,214,-0.0041,2.3135,1.7927,2.83,-569.36,877,547
Ex 3 day 187,4,215,-0.0041,2.2182,1.5778,4.71,-545.91,836,542
Ex 3 day 187,4,216,-0.0041,2.456,1.984,2.83,-604.45,799,658
Ex 3 day 187,4,217,-0.0041,2.9658,2.173,2.83,-729.91,797,562
Ex 3 day 187,4,218,-0.0041,2.3494,1.7814,3.77,-578.2,913,577
Ex 3 day 187,4,219,-0.0041,2.2785,1.8996,2.83,-560.76,909,541
Ex 3 day 187,4,220,-0.0041,2.4624,1.8777,2.83,-606.01,870,613
Ex 3 day 187,4,221,-0.0041,2.3792,1.9584,2.83,-585.54,879,555
Ex 3 day 187,4,222,-0.0041,2.2014,1.3322,3.3,-541.79,900,571
Ex 3 day 187,4,223,-0.0041,2.3159,1.9776,2.83,-569.97,807,557
Ex 3 day 187,4,224,-0.0041,3.2079,2.7334,2.83,-789.5,763,579
Ex 3 day 187,4,225,-0.0041,2.0618,1.6141,2.83,-507.42,808,669
Ex 3 day 187,4,226,-0.0041,3.1683,2.1324,2.83,-779.76,834,504
Ex 3 day 187,4,227,-0.0041,1.9024,1.4598,2.83,-468.21,804,568
Ex 3 day 187,4,228,-0.0041,2.4259,1.7832,2.83,-597.03,896,539
Ex 3 day 187,4,229,-0.0041,2.7106,1.895,2.83,-667.09,860,542
Ex 3 day 187,4,230,-0.0041,2.3562,1.7481,2.83,-579.88,867,534
Ex 3 day 187,4,231,-0.0041,2.4371,1.6603,2.83,-599.78,769,658
Ex 3 day 187,4,232,-0.0041,2.7552,2.0847,2.83,-678.08,797,679
Ex 3 day 187,4,233,-0.0041,2.6045,1.892,2.83,-640.98,850,582
Ex 3 day 187,4,234,-0.0041,2.9695,2.3393,2.83,-730.81,861,630
Ex 3 day 187,4,235,-0.0041,2.6454,2.2454,2.83,-651.06,891,545
Ex 3 day 187,4,236,-0.0041,1.9129,1.3069,3.3,-470.79,889,513
Ex 3 day 187,4,237,-0.0041,2.2506,1.8374,2.83,-553.9,801,585
Ex 3 day 187,4,238,-0.0041,2.2762,1.8436,2.83,-560.2,824,625
Ex 3 day 187,4,239,-0.0041,2.561,1.2095,4.71,-630.28,885,516
Ex 3 day 187,4,240,-0.0041,2.3846,1.426,3.3,-586.88,913,559
Ex 3 day 187,4,241,-0.0041,2.5645,1.8296,2.83,-631.15,851,512
Ex 3 day 187,4,242,-0.0041,2.0323,1.6175,2.83,-500.17,857,616
Ex 3 day 187,4,243,-0.0041,2.2843,1.9511,2.83,-562.19,870,597
Ex 3 day 187,4,244,-0.0041,2.1767,1.7324,2.83,-535.71,803,589
Ex 3 day 187,4,245,-0.0041,2.6592,2.0809,2.83,-654.45,830,653
Ex 3 day 187,4,246,-0.0041,1.6944,1.3298,2.83,-417.01,867,569
Ex 3 day 187,4,247,-0.0041,2.761,2.2879,2.83,-679.51,823,569
Ex 3 day 187,4,248,-0.0041,1.8674,1.5328,2.83,-459.57,900,553
Ex 3 day 187,4,249,-0.0041,2.5732,2.0815,2.83,-633.3,798,528
Ex 3 day 187,4,250,-0.0041,2.2245,1.9092,2.83,-547.46,818,556
Ex 3 day 187,4,251,-0.0041,1.919,1.6742,2.83,-472.29,903,615
Ex 3 day 187,4,252,-0.0041,2.5702,1.9213,3.77,-632.55,760,596
Ex 3 day 187,4,253,-0.0041,1.6817,1.3875,2.83,-413.89,786,569
Ex 3 day 187,4,254,-0.0041,1.7502,1.4595,4.71,-430.74,883,576
Ex 3 day 187,4,255,-0.0041,2.61,1.6645,2.83,-642.34,882,614
Ex 3 day 187,4,256,-0.0041,2.2898,1.5887,2.83,-563.53,893,608
Ex 3 day 187,4,257,-0.0041,2.0555,1.5303,2.83,-505.88,811,535
Ex 3 day 187,4,258,-0.0041,2.9013,2.0307,2.83,-714.04,836,598
Ex 3 day 187,4,259,-0.0041,2.7737,2.083,2.83,-682.62,821,656
Ex 3 day 187,4,260,-0.0041,2.2527,1.7163,2.83,-554.4,921,591
Ex 3 day 187,4,261,-0.0041,2.3831,1.8545,2.83,-586.5,855,608
Ex 3 day 187,4,262,-0.0041,2.1131,1.4271,3.3,-520.04,857,600
Ex 3 day 187,4,263,-0.0041,2.3439,1.762,2.83,-576.85,785,546
Ex 3 day 187,4,264,-0.0041,2.2509,1.3539,3.77,-553.97,862,626
Ex 3 day 187,4,265,-0.0041,1.2671,1.204,2.83,-311.83,816,594
Ex 3 day 187,4,266,-0.0041,1.8501,1.4102,2.83,-455.34,855,498
Ex 3 day 187,4,267,-0.0041,2.1307,1.6641,2.83,-524.39,884,622
Ex 3 day 187,4,268,-0.0041,2.2318,1.8893,2.83,-549.26,840,563
Ex 3 day 187,4,269,-0.0041,1.4993,1.1775,2.83,-368.99,923,559
Ex 3 day 187,4,270,-0.0041,1.7059,1.4184,2.83,-419.84,816,630
Ex 3 day 187,4,271,-0.0041,1.73,1.4395,2.83,-425.77,865,561
Ex 3 day 187,4,272,-0.0041,1.6884,1.2278,2.83,-415.53,882,634
Ex 3 day 187,4,273,-0.0041,1.9329,1.2061,2.83,-475.71,848,552
Ex 3 day 187,4,274,-0.0041,2.5223,1.855,2.83,-620.76,827,614
Ex 3 day 187,4,275,-0.0041,2.4769,1.1742,4.24,-609.58,806,603
Ex 3 day 187,4,276,-0.0041,2.2061,1.803,2.83,-542.93,795,669
Ex 3 day 187,4,277,-0.0041,1.1661,0.9026,2.83,-286.99,804,545
Ex 3 day 187,4,278,-0.0041,2.0098,1.5992,2.83,-494.63,857,581
Ex 3 day 187,4,279,-0.0041,2.2741,1.5923,2.83,-559.66,896,596
Ex 3 day 187,4,280,-0.0041,2.3016,1.7789,2.83,-566.45,803,681
Ex 3 day 187,4,281,-0.0041,1.9252,1.2865,2.83,-473.81,837,524
Ex 3 day 187,4,282,-0.0041,2.2987,1.6815,2.83,-565.73,874,628
Ex 3 day 187,4,283,-0.0041,1.8356,1.4976,2.83,-451.75,831,604
Ex 3 day 187,4,284,-0.0041,1.6942,1.1248,3.3,-416.96,809,621
Ex 3 day 187,4,285,-0.0041,1.9751,1.4906,2.83,-486.09,856,557
Ex 3 day 187,4,286,-0.0041,1.7278,1.3585,2.83,-425.23,829,640
Ex 3 day 187,4,287,-0.0041,2.1614,1.7194,2.83,-531.94,852,540
Ex 3 day 187,4,288,-0.0041,1.6664,1.3917,2.83,-410.12,784,647
Ex 3 day 187,4,289,-0.0041,1.8144,1.5492,2.83,-446.54,775,641
Ex 3 day 187,4,290,-0.0041,2.3748,1.7697,2.83,-584.47,912,535
Ex 3 day 187,4,291,-0.0041,2.178,1.7243,2.83,-536.02,874,529
Ex 3 day 187,4,292,-0.0041,1.6297,1.2234,2.83,-401.09,852,591
Ex 3 day 187,4,293,-0.0041,1.7542,1.1808,2.83,-431.73,871,518
Ex 3 day 187,4,294,-0.0041,1.4966,1.1553,3.3,-368.33,811,518
Ex 3 day 187,4,295,-0.0041,1.8968,1.2735,2.83,-466.82,824,526
Ex 3 day 187,4,296,-0.0041,1.9386,1.4907,2.83,-477.1,844,641
Ex 3 day 187,4,297,-0.0041,1.674,1.2917,2.83,-412.0,851,563
Ex 3 day 187,4,298,-0.0041,1.4123,1.2063,2.83,-347.59,880,602
Ex 3 day 187,4,299,-0.0041,1.8786,1.5232,2.83,-462.34,848,541
Ex 3 day 187,4,300,-0.0041,2.0205,1.4959,2.83,-497.26,902,561
Ex 3 day 187,4,301,-0.0041,1.2953,0.9612,2.83,-318.79,823,587
Ex 3 day 187,4,302,-0.0041,1.391,1.1005,2.83,-342.33,774,600
Ex 3 day 187,4,303,-0.0041,2.2585,1.6729,2.83,-555.83,860,571
Ex 3 day 187,4,304,-0.0041,1.7973,1.2924,2.83,-442.32,830,511
Ex 3 day 187,4,305,-0.0041,2.2759,1.5745,2.83,-560.12,875,508
Ex 3 day 187,4,306,-0.0041,1.8152,1.2577,2.83,-446.73,800,554
Ex 3 day 187,4,307,-0.0041,1.6427,1.3279,2.83,-404.29,810,552
Ex 3 day 187,4,308,-0.0041,2.0212,1.5568,2.83,-497.43,899,504
Ex 3 day 187,5,309,-0.0174,3.1666,2.5285,2.83,-182.02,968,664
Ex 3 day 187,5,310,-0.0174,2.9614,2.307,2.83,-170.23,865,721
Ex 3 day 187,5,311,-0.0174,2.7951,2.1802,2.83,-160.67,933,671
Ex 3 day 187,5,312,-0.0174,2.9898,2.5211,2.83,-171.86,860,679
Ex 3 day 187,5,313,-0.0174,3.2268,2.5956,2.83,-185.48,821,729
Ex 3 day 187,5,314,-0.0174,3.4733,2.7194,2.83,-199.65,835,656
Ex 3 day 187,5,315,-0.0174,2.57,2.0719,3.77,-147.73,919,663
Ex 3 day 187,5,316,-0.0174,3.7726,2.9428,2.83,-216.85,966,684
Ex 3 day 187,5,317,-0.0174,2.4968,2.121,2.83,-143.52,937,743
Ex 3 day 187,5,318,-0.0174,2.8531,2.4082,2.83,-164.0,832,669
Ex 3 day 187,5,319,-0.0174,3.1915,2.5552,2.83,-183.45,803,724
Ex 3 day 187,5,320,-0.0174,3.1125,2.3609,2.83,-178.91,832,720
Ex 3 day 187,5,321,-0.0174,3.0031,2.2412,2.83,-172.62,819,716
Ex 3 day 187,5,322,-0.0174,2.8564,2.3713,2.83,-164.19,856,665
Ex 3 day 187,5,323,-0.0174,3.3406,2.657,2.83,-192.02,870,743
Ex 3 day 187,5,324,-0.0174,2.6589,2.1774,2.83,-152.84,842,670
Ex 3 day 187,5,325,-0.0174,2.748,1.747,2.83,-157.96,852,708
Ex 3 day 187,5,326,-0.0174,2.4345,1.6387,3.3,-139.94,890,672
Ex 3 day 187,5,327,-0.0174,2.5363,1.8991,2.83,-145.79,888,642
Ex 3 day 187,5,328,-0.0174,2.7955,2.3945,2.83,-160.69,953,663
Ex 3 day 187,5,329,-0.0174,2.4381,1.988,2.83,-140.15,940,719
Ex 3 day 187,5,330,-0.0174,2.4497,1.8012,2.83,-140.82,833,746
Ex 3 day 187,5,331,-0.0174,2.8368,2.0539,2.83,-163.06,903,654
Ex 3 day 187,5,332,-0.0174,2.0194,1.739,4.71,-116.08,904,641
Ex 3 day 187,5,333,-0.0174,2.7523,2.2154,2.83,-158.2,923,722
