index,cx,cy,area_px,radius_px,intensity_sum,intensity_mean,num_foci
1,818.8670225913293,204.42424242424244,20229,88.26833935228646,1621989.0,80.18137327598991,44
2,183.14633553654744,405.86824455676515,20576,89.02217984256727,1465408.0,71.21928460342146,114
3,1039.6533448847372,496.43788609311434,26548,101.11920657655895,2325050.0,87.57910200391743,8
4,783.4000444345701,726.5588091535215,22505,93.10162418650448,1838177.0,81.678604754499,76
