experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 1810,1,33,-0.0029,1.1909,1.1272,5.19,-411.04,700,44,20046
Ex 3 day 1810,1,34,-0.0029,1.7229,1.3951,2.83,-594.66,714,78,20046
Ex 3 day 1810,1,35,-0.0029,2.0296,1.6195,2.83,-700.49,734,128,20046
Ex 3 day 1810,1,36,-0.0029,2.3714,1.6963,3.3,-818.47,644,128,20046
Ex 3 day 1810,1,37,-0.0029,1.5525,1.1591,2.83,-535.83,679,177,20046
Ex 3 day 1810,2,38,0.0384,3.447,2.9934,2.83,89.66,623,63,7067
Ex 3 day 1810,2,39,0.0384,3.2324,2.8036,2.83,84.08,601,82,7067
Ex 3 day 1810,2,40,0.0384,2.9808,2.0715,3.3,77.54,585,97,7067
Ex 3 day 1810,2,41,0.0384,3.3671,2.9755,2.83,87.59,629,97,7067
Ex 3 day 1810,2,42,0.0384,2.9504,2.4138,2.83,76.74,579,151,7067
Ex 3 day 1810,2,43,0.0384,1.8467,1.3753,3.77,48.04,611,165,7067
Ex 3 day 1810,2,44,0.0384,1.6988,1.5674,5.66,44.19,613,83,7067
Ex 3 day 1810,2,45,0.0384,2.3952,2.1185,2.83,62.3,586,128,7067
Ex 3 day 1810,2,46,0.0384,2.0731,1.177,4.24,53.93,592,152,7067
Ex 3 day 1810,2,47,0.0384,1.7496,1.2923,3.77,45.51,594,124,7067
Ex 3 day 1810,4,48,0.0314,4.651,4.0755,2.83,148.15,798,330,34744
Ex 3 day 1810,4,49,0.0314,4.522,3.0312,3.3,144.04,812,314,34744
Ex 3 day 1810,4,50,0.0314,4.586,3.8372,2.83,146.08,874,298,34744
Ex 3 day 1810,4,51,0.0314,4.0631,2.6289,3.3,129.42,781,336,34744
Ex 3 day 1810,4,52,0.0314,4.3396,3.0398,3.77,138.23,756,266,34744
Ex 3 day 1810,4,53,0.0314,4.1211,3.4051,2.83,131.27,757,339,34744
Ex 3 day 1810,4,54,0.0314,3.7793,2.8076,3.77,120.39,778,381,34744
Ex 3 day 1810,4,55,0.0314,3.9511,2.6861,3.3,125.86,872,319,34744
Ex 3 day 1810,4,56,0.0314,4.0146,3.4337,2.83,127.88,764,393,34744
Ex 3 day 1810,4,57,0.0314,3.7683,3.2722,2.83,120.04,743,369,34744
Ex 3 day 1810,4,58,0.0314,3.5992,2.3716,4.24,114.65,812,279,34744
Ex 3 day 1810,4,59,0.0314,3.5408,2.4193,4.24,112.79,773,316,34744
Ex 3 day 1810,4,60,0.0314,3.2542,2.8498,2.83,103.66,804,252,34744
Ex 3 day 1810,4,61,0.0314,3.2105,2.5816,3.77,102.27,741,288,34744
Ex 3 day 1810,4,62,0.0314,3.3323,3.0045,2.83,106.15,717,338,34744
Ex 3 day 1810,4,63,0.0314,3.4838,3.033,2.83,110.97,768,233,34744
Ex 3 day 1810,4,64,0.0314,3.2406,2.463,3.77,103.23,755,287,34744
Ex 3 day 1810,4,65,0.0314,3.3463,2.5283,3.77,106.59,857,269,34744
Ex 3 day 1810,4,66,0.0314,3.266,2.3899,3.77,104.03,807,374,34744
Ex 3 day 1810,4,67,0.0314,2.9977,2.3939,3.77,95.49,845,356,34744
Ex 3 day 1810,4,68,0.0314,2.9652,2.3279,2.83,94.45,815,224,34744
Ex 3 day 1810,4,69,0.0314,3.0077,2.6617,2.83,95.81,797,415,34744
Ex 3 day 1810,4,70,0.0314,3.4698,2.7248,2.83,110.53,800,354,34744
Ex 3 day 1810,4,71,0.0314,3.0519,2.0939,3.3,97.21,773,295,34744
Ex 3 day 1810,4,72,0.0314,3.4144,2.9089,2.83,108.76,836,294,34744
Ex 3 day 1810,4,73,0.0314,2.8883,1.8174,3.3,92.0,857,323,34744
Ex 3 day 1810,4,74,0.0314,3.2328,2.8502,2.83,102.98,777,365,34744
Ex 3 day 1810,4,75,0.0314,2.3466,1.8593,2.83,74.75,746,250,34744
Ex 3 day 1810,4,76,0.0314,2.9907,2.091,3.3,95.26,767,284,34744
Ex 3 day 1810,4,77,0.0314,3.0006,2.5096,2.83,95.58,828,232,34744
Ex 3 day 1810,4,78,0.0314,2.9201,2.2803,3.77,93.02,875,351,34744
Ex 3 day 1810,4,79,0.0314,2.7367,1.6981,3.3,87.18,781,247,34744
Ex 3 day 1810,4,80,0.0314,2.6471,1.8551,3.3,84.32,755,219,34744
Ex 3 day 1810,4,81,0.0314,2.8456,2.3947,2.83,90.64,798,275,34744
Ex 3 day 1810,4,82,0.0314,2.7624,1.7508,3.3,87.99,832,313,34744
Ex 3 day 1810,4,83,0.0314,2.8027,2.3865,2.83,89.28,778,214,34744
Ex 3 day 1810,4,84,0.0314,1.9701,1.6928,4.71,62.75,731,340,34744
Ex 3 day 1810,4,85,0.0314,2.4214,1.8305,2.83,77.13,743,326,34744
Ex 3 day 1810,4,86,0.0314,2.1904,1.9387,2.83,69.77,743,337,34744
Ex 3 day 1810,4,87,0.0314,2.7585,2.0191,2.83,87.87,807,404,34744
Ex 3 day 1810,4,88,0.0314,2.3275,2.0372,2.83,74.14,854,248,34744
Ex 3 day 1810,4,89,0.0314,2.7027,2.4131,2.83,86.09,791,276,34744
Ex 3 day 1810,4,90,0.0314,2.574,1.8473,3.3,81.99,767,411,34744
Ex 3 day 1810,4,91,0.0314,2.3293,1.9197,2.83,74.2,754,242,34744
Ex 3 day 1810,4,92,0.0314,2.5024,1.3774,4.24,79.71,747,406,34744
Ex 3 day 1810,4,93,0.0314,2.2084,1.836,2.83,70.35,777,413,34744
Ex 3 day 1810,4,94,0.0314,2.6743,2.1635,2.83,85.19,790,205,34744
Ex 3 day 1810,4,95,0.0314,1.9172,1.5103,3.77,61.07,845,306,34744
Ex 3 day 1810,4,96,0.0314,1.8105,1.5443,4.71,57.67,807,208,34744
Ex 3 day 1810,4,97,0.0314,2.2524,1.8196,2.83,71.75,813,299,34744
Ex 3 day 1810,4,98,0.0314,2.7484,2.4303,2.83,87.55,720,278,34744
Ex 3 day 1810,4,99,0.0314,2.0383,1.5464,2.83,64.93,817,296,34744
Ex 3 day 1810,4,100,0.0314,1.7452,1.4786,3.77,55.59,826,207,34744
Ex 3 day 1810,4,101,0.0314,2.0548,1.527,4.71,65.45,726,360,34744
Ex 3 day 1810,4,102,0.0314,2.164,1.8542,2.83,68.93,803,234,34744
Ex 3 day 1810,4,103,0.0314,1.8669,1.6386,2.83,59.47,819,258,34744
Ex 3 day 1810,4,104,0.0314,2.3898,1.9399,2.83,76.12,858,311,34744
Ex 3 day 1810,4,105,0.0314,1.5223,1.265,3.77,48.49,845,325,34744
Ex 3 day 1810,4,106,0.0314,1.46,1.1154,3.3,46.51,801,342,34744
Ex 3 day 1810,4,107,0.0314,2.0843,1.6555,2.83,66.39,835,209,34744
Ex 3 day 1810,4,108,0.0314,1.6063,1.2247,3.3,51.17,794,387,34744
Ex 3 day 1810,4,109,0.0314,2.307,1.9142,2.83,73.49,828,401,34744
Ex 3 day 1810,4,110,0.0314,1.8009,1.4574,2.83,57.37,861,304,34744
Ex 3 day 1810,4,111,0.0314,1.6112,1.0951,3.3,51.32,734,325,34744
Ex 3 day 1810,4,112,0.0314,2.1424,1.804,2.83,68.25,831,376,34744
Ex 3 day 1810,4,113,0.0314,2.1022,1.7039,2.83,66.96,832,257,34744
Ex 3 day 1810,4,114,0.0314,1.9168,1.3967,2.83,61.06,726,297,34744
Ex 3 day 1810,4,115,0.0314,2.2102,1.8779,2.83,70.4,766,225,34744
Ex 3 day 1810,4,116,0.0314,2.1331,1.5861,2.83,67.95,812,344,34744
Ex 3 day 1810,4,117,0.0314,1.7543,1.4241,2.83,55.88,818,334,34744
Ex 3 day 1810,4,118,0.0314,1.8537,1.5358,2.83,59.05,791,398,34744
Ex 3 day 1810,4,119,0.0314,1.6588,1.3058,2.83,52.84,802,302,34744
Ex 3 day 1810,4,120,0.0314,1.737,1.5769,2.83,55.33,819,342,34744
Ex 3 day 1810,4,121,0.0314,2.489,2.0263,2.83,79.29,742,236,34744
Ex 3 day 1810,4,122,0.0314,1.4634,1.1477,2.83,46.62,760,371,34744
Ex 3 day 1810,4,123,0.0314,2.2567,1.4054,2.83,71.89,743,242,34744
Ex 3 day 1810,4,124,0.0314,1.8583,1.3528,3.3,59.19,823,351,34744
Ex 3 day 1810,4,125,0.0314,1.1522,0.9601,5.19,36.7,729,322,34744
Ex 3 day 1810,4,126,0.0314,1.8557,1.363,2.83,59.11,772,260,34744
Ex 3 day 1810,4,127,0.0314,1.9456,1.6158,2.83,61.97,793,302,34744
Ex 3 day 1810,4,128,0.0314,1.6202,1.2945,2.83,51.61,789,294,34744
Ex 3 day 1810,4,129,0.0314,1.8087,1.6251,2.83,57.62,816,405,34744
Ex 3 day 1810,5,130,0.0808,4.9224,4.2594,2.83,60.91,582,546,7987
Ex 3 day 1810,5,131,0.0808,4.9982,4.1696,2.83,61.84,579,510,7987
Ex 3 day 1810,5,132,0.0808,4.4401,3.7629,2.83,54.94,594,492,7987
Ex 3 day 1810,5,133,0.0808,4.0895,2.8303,3.3,50.6,561,539,7987
Ex 3 day 1810,5,134,0.0808,3.8265,2.7031,3.3,47.35,609,475,7987
Ex 3 day 1810,5,135,0.0808,3.777,3.2918,2.83,46.73,596,459,7987
Ex 3 day 1810,5,136,0.0808,3.4123,2.6078,3.77,42.22,604,528,7987
Ex 3 day 1810,5,137,0.0808,3.6105,3.1332,2.83,44.67,616,462,7987
Ex 3 day 1810,5,138,0.0808,3.0778,2.5998,2.83,38.08,563,525,7987
Ex 3 day 1810,5,139,0.0808,2.4819,2.0589,2.83,30.71,582,523,7987
Ex 3 day 1810,5,140,0.0808,2.993,2.2096,3.77,37.03,570,571,7987
Ex 3 day 1810,5,141,0.0808,2.4073,1.8916,2.83,29.79,597,540,7987
Ex 3 day 1810,5,142,0.0808,2.3891,1.7591,3.3,29.56,568,503,7987
Ex 3 day 1810,5,143,0.0808,2.3552,1.7802,3.77,29.14,612,451,7987
Ex 3 day 1810,5,144,0.0808,2.2826,1.9499,2.83,28.24,550,537,7987
Ex 3 day 1810,5,145,0.0808,2.0764,1.7977,2.83,25.69,601,449,7987
Ex 3 day 1810,6,146,0.1052,4.4137,3.8453,2.83,41.95,651,527,5210
Ex 3 day 1810,6,147,0.1052,3.9261,2.8285,3.3,37.32,627,540,5210
Ex 3 day 1810,6,148,0.1052,3.492,2.9562,2.83,33.19,678,544,5210
Ex 3 day 1810,6,149,0.1052,2.2601,1.5115,3.3,21.48,640,558,5210
Ex 3 day 1810,6,150,0.1052,2.3188,1.9958,2.83,22.04,629,499,5210
Ex 3 day 1810,6,151,0.1052,1.956,1.6274,2.83,18.59,636,544,5210
Ex 3 day 1810,6,152,0.1052,1.0965,0.6908,2.83,10.42,617,508,5210
Ex 3 day 1810,6,153,0.1052,2.4112,2.0587,2.83,22.92,635,506,5210
Ex 3 day 1810,7,154,0.0458,4.7204,4.128,2.83,103.12,872,800,15248
Ex 3 day 1810,7,155,0.0458,4.399,3.1183,3.3,96.1,869,777,15248
Ex 3 day 1810,7,156,0.0458,3.7267,2.4137,3.3,81.41,882,866,15248
Ex 3 day 1810,7,157,0.0458,3.3699,2.7207,2.83,73.62,892,799,15248
Ex 3 day 1810,7,158,0.0458,3.2947,2.814,2.83,71.98,872,881,15248
Ex 3 day 1810,7,159,0.0458,3.5271,3.0739,2.83,77.05,834,888,15248
Ex 3 day 1810,7,160,0.0458,3.3083,2.5396,3.77,72.27,888,832,15248
Ex 3 day 1810,7,161,0.0458,2.9238,2.4668,2.83,63.87,898,822,15248
Ex 3 day 1810,7,162,0.0458,3.1931,2.392,2.83,69.76,848,870,15248
Ex 3 day 1810,7,163,0.0458,2.5321,1.6738,3.3,55.32,902,843,15248
Ex 3 day 1810,7,164,0.0458,2.4825,2.2249,2.83,54.23,867,761,15248
Ex 3 day 1810,7,165,0.0458,2.4844,1.6312,4.71,54.27,857,829,15248
Ex 3 day 1810,7,166,0.0458,3.0201,2.5555,2.83,65.98,816,851,15248
Ex 3 day 1810,7,167,0.0458,2.7499,2.3194,2.83,60.07,881,915,15248
Ex 3 day 1810,7,168,0.0458,2.2825,1.331,4.24,49.86,864,869,15248
Ex 3 day 1810,7,169,0.0458,2.9435,2.5319,2.83,64.3,829,802,15248
Ex 3 day 1810,7,170,0.0458,2.1228,1.5598,2.83,46.37,870,820,15248
Ex 3 day 1810,7,171,0.0458,2.3953,1.7135,3.77,52.33,831,816,15248
Ex 3 day 1810,7,172,0.0458,2.2537,1.679,2.83,49.24,863,858,15248
Ex 3 day 1810,7,173,0.0458,1.9916,1.5394,2.83,43.51,834,845,15248
Ex 3 day 1810,7,174,0.0458,2.5805,1.9055,2.83,56.37,890,884,15248
Ex 3 day 1810,7,175,0.0458,2.5189,2.2503,2.83,55.03,813,858,15248
Ex 3 day 1810,7,176,0.0458,1.9374,1.83,2.83,42.32,852,779,15248
Ex 3 day 1810,7,177,0.0458,1.7056,1.3332,3.77,37.26,834,861,15248
Ex 3 day 1810,7,178,0.0458,1.7926,1.3941,2.83,39.16,839,834,15248
Ex 3 day 1810,7,179,0.0458,2.0345,1.7444,2.83,44.45,874,899,15248
Ex 3 day 1810,7,180,0.0458,1.6417,1.4306,2.83,35.87,829,784,15248
Ex 3 day 1810,7,181,0.0458,1.202,0.862,2.83,26.26,843,849,15248
Ex 3 day 1810,7,182,0.0458,2.3599,2.1314,2.83,51.55,815,842,15248
Ex 3 day 1810,7,183,0.0458,1.7821,1.422,3.77,38.93,883,852,15248
Ex 3 day 1810,7,184,0.0458,1.8133,1.5081,2.83,39.61,847,818,15248
Ex 3 day 1810,7,185,0.0458,2.2737,1.9858,2.83,49.67,896,794,15248
Ex 3 day 1810,7,186,0.0458,1.8352,1.5952,2.83,40.09,902,865,15248
Ex 3 day 1810,7,187,0.0458,1.3699,1.0475,3.3,29.93,864,901,15248
Ex 3 day 1810,7,188,0.0458,2.0994,1.7079,2.83,45.86,854,761,15248
Ex 3 day 1810,8,189,0.1151,3.3545,2.2739,3.3,29.15,909,824,5474
Ex 3 day 1810,8,190,0.1151,3.2717,2.341,3.3,28.43,933,819,5474
Ex 3 day 1810,8,191,0.1151,3.4699,3.0125,2.83,30.16,937,882,5474
Ex 3 day 1810,8,192,0.1151,2.8168,2.3403,2.83,24.48,939,833,5474
Ex 3 day 1810,8,193,0.1151,2.4581,1.8963,2.83,21.36,908,842,5474
Ex 3 day 1810,8,194,0.1151,2.0042,1.6529,4.71,17.42,919,872,5474
Ex 3 day 1810,8,195,0.1151,1.9703,1.7045,2.83,17.12,921,888,5474
Ex 3 day 1810,8,196,0.1151,2.642,1.9863,2.83,22.96,939,854,5474
Ex 3 day 1810,8,197,0.1151,1.4528,1.2058,2.83,12.63,916,851,5474
Ex 3 day 1810,8,198,0.1151,1.659,1.2187,4.71,14.42,921,910,5474
