experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1818;3;111;0,0808;2,7338;2,2280;2,8300;33,8400;223;293;9291
Ex 3 day 1818;3;112;0,0808;2,5573;1,9528;2,8300;31,6600;208;246;9291
Ex 3 day 1818;3;113;0,0808;2,9118;2,0031;2,8300;36,0400;259;216;9291
Ex 3 day 1818;3;114;0,0808;1,9644;1,5208;5,1900;24,3200;244;197;9291
Ex 3 day 1818;3;115;0,0808;1,7506;1,5211;2,8300;21,6700;212;238;9291
Ex 3 day 1818;3;116;0,0808;2,0850;1,4038;5,6600;25,8100;261;276;9291
Ex 3 day 1818;3;117;0,0808;1,7327;1,2649;3,3000;21,4500;227;270;9291
Ex 3 day 1818;3;118;0,0808;1,9584;1,4500;4,7100;24,2400;193;203;9291
Ex 3 day 1818;3;119;0,0808;2,1100;1,6999;2,8300;26,1200;247;255;9291
Ex 3 day 1818;3;120;0,0808;2,5347;2,1551;2,8300;31,3800;230;244;9291
Ex 3 day 1818;3;121;0,0808;1,8664;1,6750;2,8300;23,1000;205;266;9291
Ex 3 day 1818;3;122;0,0808;2,3884;2,0034;2,8300;29,5700;263;243;9291
Ex 3 day 1818;3;123;0,0808;1,9477;1,7410;2,8300;24,1100;257;238;9291
Ex 3 day 1818;3;124;0,0808;1,6226;1,4748;2,8300;20,0900;194;229;9291
Ex 3 day 1818;3;125;0,0808;2,2503;1,5901;2,8300;27,8600;231;292;9291
Ex 3 day 1818;3;126;0,0808;1,6396;1,3964;2,8300;20,3000;228;197;9291
Ex 3 day 1818;3;127;0,0808;2,2520;1,8892;2,8300;27,8800;198;247;9291
Ex 3 day 1818;3;128;0,0808;1,7071;1,3717;2,8300;21,1300;269;267;9291
Ex 3 day 1818;5;129;0,0510;3,1922;2,3676;2,8300;62,5600;905;714;16494
Ex 3 day 1818;5;130;0,0510;3,2183;2,6658;2,8300;63,0700;891;681;16494
Ex 3 day 1818;5;131;0,0510;2,8947;2,2738;2,8300;56,7300;943;700;16494
Ex 3 day 1818;5;132;0,0510;2,4936;1,9475;2,8300;48,8700;856;615;16494
Ex 3 day 1818;5;133;0,0510;2,6972;2,3995;2,8300;52,8600;856;665;16494
Ex 3 day 1818;5;134;0,0510;2,6529;2,1717;2,8300;51,9900;893;637;16494
Ex 3 day 1818;5;135;0,0510;2,5640;1,7516;3,3000;50,2500;903;625;16494
Ex 3 day 1818;5;136;0,0510;2,4087;1,9688;2,8300;47,2100;905;667;16494
Ex 3 day 1818;5;137;0,0510;2,2943;1,8535;2,8300;44,9600;921;648;16494
Ex 3 day 1818;5;138;0,0510;2,9465;2,4050;2,8300;57,7500;956;619;16494
Ex 3 day 1818;5;139;0,0510;2,9109;2,3619;2,8300;57,0500;965;634;16494
Ex 3 day 1818;5;140;0,0510;2,5850;1,3076;3,3000;50,6600;874;682;16494
Ex 3 day 1818;5;141;0,0510;1,8700;1,5808;2,8300;36,6500;898;692;16494
Ex 3 day 1818;5;142;0,0510;2,7225;2,0613;2,8300;53,3600;933;678;16494
Ex 3 day 1818;5;143;0,0510;2,5348;2,0304;2,8300;49,6800;897;599;16494
Ex 3 day 1818;5;144;0,0510;2,2386;1,7005;2,8300;43,8700;888;610;16494
Ex 3 day 1818;5;145;0,0510;2,9752;1,8257;2,8300;58,3100;894;670;16494
Ex 3 day 1818;5;146;0,0510;2,2508;1,7577;2,8300;44,1100;912;589;16494
Ex 3 day 1818;5;147;0,0510;1,9983;1,6665;2,8300;39,1600;874;614;16494
Ex 3 day 1818;5;148;0,0510;2,2242;1,7986;2,8300;43,5900;894;587;16494
Ex 3 day 1818;5;149;0,0510;2,2783;1,6758;2,8300;44,6500;898;580;16494
Ex 3 day 1818;5;150;0,0510;2,0352;1,3540;4,7100;39,8900;852;651;16494
Ex 3 day 1818;5;151;0,0510;2,0887;1,7719;2,8300;40,9400;845;631;16494
Ex 3 day 1818;5;152;0,0510;1,9576;1,4486;2,8300;38,3700;928;668;16494
Ex 3 day 1818;5;153;0,0510;2,5068;2,1800;2,8300;49,1300;920;706;16494
Ex 3 day 1818;5;154;0,0510;2,0581;1,7964;2,8300;40,3400;943;666;16494
Ex 3 day 1818;5;155;0,0510;2,4435;1,7172;2,8300;47,8900;919;640;16494
Ex 3 day 1818;5;156;0,0510;2,5948;1,8747;2,8300;50,8500;876;694;16494
Ex 3 day 1818;5;157;0,0510;1,7407;1,3571;2,8300;34,1200;953;633;16494
Ex 3 day 1818;5;158;0,0510;1,7771;1,4769;2,8300;34,8300;939;650;16494
Ex 3 day 1818;5;159;0,0510;1,6064;1,1677;2,8300;31,4800;881;588;16494
Ex 3 day 1818;5;160;0,0510;1,6666;1,2495;3,3000;32,6600;872;585;16494
Ex 3 day 1818;5;161;0,0510;1,7940;1,2919;2,8300;35,1600;890;700;16494
Ex 3 day 1818;5;162;0,0510;2,5277;1,9650;2,8300;49,5400;910;685;16494
Ex 3 day 1818;5;163;0,0510;0,7167;0,7708;4,2400;14,0500;869;652;16494
Ex 3 day 1818;5;164;0,0510;1,8562;1,4363;2,8300;36,3800;939;672;16494
Ex 3 day 1818;5;165;0,0510;2,3407;1,7583;2,8300;45,8700;869;666;16494
Ex 3 day 1818;5;166;0,0510;1,8179;1,4937;2,8300;35,6300;889;645;16494
Ex 3 day 1818;5;167;0,0510;1,9756;1,4514;2,8300;38,7200;915;628;16494
Ex 3 day 1818;6;168;0,0140;3,8309;2,8127;2,8300;274,0300;261;764;13145
Ex 3 day 1818;6;169;0,0140;3,0650;2,6107;2,8300;219,2400;215;779;13145
Ex 3 day 1818;6;170;0,0140;3,0201;2,4018;2,8300;216,0300;313;719;13145
Ex 3 day 1818;6;171;0,0140;2,6405;2,2136;2,8300;188,8800;286;786;13145
Ex 3 day 1818;6;172;0,0140;2,8360;2,2678;2,8300;202,8600;236;715;13145
Ex 3 day 1818;6;173;0,0140;2,5663;1,9687;2,8300;183,5700;253;711;13145
Ex 3 day 1818;6;174;0,0140;2,4383;1,9344;2,8300;174,4100;324;741;13145
Ex 3 day 1818;6;175;0,0140;3,1088;2,3579;2,8300;222,3800;265;712;13145
Ex 3 day 1818;6;176;0,0140;2,0624;1,5724;2,8300;147,5300;297;736;13145
Ex 3 day 1818;6;177;0,0140;2,6360;2,0021;3,7700;188,5600;240;767;13145
Ex 3 day 1818;6;178;0,0140;1,8968;1,5696;2,8300;135,6800;317;697;13145
Ex 3 day 1818;6;179;0,0140;2,3636;1,9044;2,8300;169,0700;288;689;13145
Ex 3 day 1818;6;180;0,0140;2,3488;1,7157;2,8300;168,0100;254;779;13145
Ex 3 day 1818;6;181;0,0140;1,8580;1,2953;2,8300;132,9100;282;696;13145
Ex 3 day 1818;6;182;0,0140;2,0332;1,6209;2,8300;145,4400;264;723;13145
Ex 3 day 1818;6;183;0,0140;2,3672;1,8605;2,8300;169,3300;334;684;13145
Ex 3 day 1818;6;184;0,0140;2,2836;1,6114;2,8300;163,3500;247;746;13145
Ex 3 day 1818;6;185;0,0140;1,9131;1,2413;2,8300;136,8500;317;730;13145
Ex 3 day 1818;6;186;0,0140;2,1462;1,7108;2,8300;153,5200;307;692;13145
Ex 3 day 1818;6;187;0,0140;2,1465;1,3874;6,6000;153,5400;295;763;13145
Ex 3 day 1818;6;188;0,0140;2,6618;2,1705;2,8300;190,4000;240;700;13145
Ex 3 day 1818;6;189;0,0140;1,6899;1,1920;2,8300;120,8800;327;727;13145
Ex 3 day 1818;6;190;0,0140;2,5807;1,9123;2,8300;184,6000;265;701;13145
Ex 3 day 1818;6;191;0,0140;2,0940;1,5274;2,8300;149,7900;325;719;13145
Ex 3 day 1818;6;192;0,0140;1,5481;1,3650;2,8300;110,7400;337;716;13145
Ex 3 day 1818;6;193;0,0140;1,7476;1,3471;4,2400;125,0000;269;737;13145
Ex 3 day 1818;6;194;0,0140;1,5366;1,1323;2,8300;109,9100;241;756;13145
Ex 3 day 1818;6;195;0,0140;1,9824;1,6401;2,8300;141,8100;235;733;13145
Ex 3 day 1818;6;196;0,0140;2,0016;1,4694;2,8300;143,1700;298;716;13145
Ex 3 day 1818;6;197;0,0140;1,8788;1,4507;2,8300;134,3900;241;734;13145
Ex 3 day 1818;6;198;0,0140;1,6956;1,1767;2,8300;121,2800;252;725;13145
Ex 3 day 1818;7;199;0,0170;3,3828;2,5533;2,8300;198,8800;393;890;16738
Ex 3 day 1818;7;200;0,0170;3,1173;2,5265;2,8300;183,2700;315;839;16738
Ex 3 day 1818;7;201;0,0170;3,0139;2,5913;2,8300;177,1900;313;875;16738
Ex 3 day 1818;7;202;0,0170;2,9463;2,3523;2,8300;173,2200;365;893;16738
Ex 3 day 1818;7;203;0,0170;2,6252;2,1198;2,8300;154,3400;375;905;16738
Ex 3 day 1818;7;204;0,0170;2,3873;1,8077;2,8300;140,3500;367;850;16738
Ex 3 day 1818;7;205;0,0170;2,1742;1,7360;2,8300;127,8200;334;785;16738
Ex 3 day 1818;7;206;0,0170;2,3169;1,8083;2,8300;136,2100;328;871;16738
Ex 3 day 1818;7;207;0,0170;2,0801;1,8534;2,8300;122,2900;345;890;16738
Ex 3 day 1818;7;208;0,0170;2,2143;1,6891;2,8300;130,1800;339;822;16738
Ex 3 day 1818;7;209;0,0170;2,0597;1,6075;2,8300;121,0900;348;871;16738
Ex 3 day 1818;7;210;0,0170;1,5983;1,5798;2,8300;93,9700;375;882;16738
Ex 3 day 1818;7;211;0,0170;3,2478;1,1684;4,7100;190,9400;392;872;16738
Ex 3 day 1818;7;212;0,0170;2,4402;1,9863;2,8300;143,4600;405;854;16738
Ex 3 day 1818;7;213;0,0170;2,1706;1,8735;2,8300;127,6100;327;812;16738
Ex 3 day 1818;7;214;0,0170;2,3205;1,7928;2,8300;136,4300;385;855;16738
Ex 3 day 1818;7;215;0,0170;2,0869;1,6691;2,8300;122,6900;332;887;16738
Ex 3 day 1818;7;216;0,0170;1,6763;1,3627;2,8300;98,5500;385;892;16738
Ex 3 day 1818;7;217;0,0170;2,2081;1,3176;5,1900;129,8100;334;836;16738
Ex 3 day 1818;7;218;0,0170;2,7066;2,0701;2,8300;159,1200;318;812;16738
Ex 3 day 1818;7;219;0,0170;1,9983;1,4075;2,8300;117,4800;348;860;16738
Ex 3 day 1818;7;220;0,0170;2,1906;1,7247;2,8300;128,7900;341;865;16738
Ex 3 day 1818;7;221;0,0170;2,2179;1,1196;5,1900;130,3900;301;803;16738
Ex 3 day 1818;7;222;0,0170;1,8011;1,4937;2,8300;105,8900;256;848;16738
Ex 3 day 1818;7;223;0,0170;1,4370;1,3227;5,1900;84,4800;369;868;16738
Ex 3 day 1818;7;224;0,0170;1,7532;1,2687;2,8300;103,0700;280;866;16738
Ex 3 day 1818;7;225;0,0170;1,8391;1,4530;2,8300;108,1200;360;865;16738
Ex 3 day 1818;7;226;0,0170;2,2571;1,8236;2,8300;132,6900;399;855;16738
Ex 3 day 1818;7;227;0,0170;1,5861;1,3782;3,3000;93,2500;268;814;16738
Ex 3 day 1818;7;228;0,0170;2,0275;1,5751;2,8300;119,2000;297;840;16738
Ex 3 day 1818;7;229;0,0170;1,4928;0,9766;2,8300;87,7700;393;844;16738
Ex 3 day 1818;7;230;0,0170;2,3234;1,9240;2,8300;136,5900;279;848;16738
Ex 3 day 1818;7;231;0,0170;1,7119;1,3065;2,8300;100,6400;297;814;16738
Ex 3 day 1818;7;232;0,0170;1,8182;1,5239;2,8300;106,8900;322;865;16738
Ex 3 day 1818;7;233;0,0170;1,8757;1,2440;4,2400;110,2700;262;827;16738
Ex 3 day 1818;9;234;0,1158;2,7710;2,2061;2,8300;23,9200;905;863;7983
Ex 3 day 1818;9;235;0,1158;2,1307;1,4890;2,8300;18,4000;917;862;7983
Ex 3 day 1818;9;236;0,1158;2,4738;2,0375;2,8300;21,3600;908;886;7983
Ex 3 day 1818;9;237;0,1158;2,9137;1,6730;4,2400;25,1600;922;848;7983
Ex 3 day 1818;9;238;0,1158;2,1740;1,6065;2,8300;18,7700;912;852;7983
Ex 3 day 1818;9;239;0,1158;2,2796;1,6853;2,8300;19,6800;909;874;7983
