experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 02;9;43;0,0673;1,9548;1,5281;2,8300;29,0600;325;831;6119
Ex 3 day 02;9;44;0,0673;1,7917;1,5546;2,8300;26,6400;333;807;6119
Ex 3 day 02;10;45;0,1331;2,4537;2,1499;2,8300;18,4400;580;805;3219
Ex 3 day 02;10;46;0,1331;2,4369;2,0705;2,8300;18,3100;581;818;3219
Ex 3 day 02;10;47;0,1331;1,8257;1,4231;2,8300;13,7200;570;822;3219
Ex 3 day 02;10;48;0,1331;2,0915;1,8231;2,8300;15,7200;561;819;3219
Ex 3 day 02;11;49;0,1074;2,9197;2,4816;2,8300;27,2000;418;816;3648
Ex 3 day 02;11;50;0,1074;3,0716;2,2810;2,8300;28,6100;410;834;3648
Ex 3 day 02;11;51;0,1074;2,6518;2,0930;2,8300;24,7000;401;837;3648
Ex 3 day 02;11;52;0,1074;2,5660;1,9297;2,8300;23,9000;393;836;3648
Ex 3 day 02;11;53;0,1074;2,2832;1,9303;2,8300;21,2700;409;799;3648
Ex 3 day 02;11;54;0,1074;3,1461;1,8752;2,8300;29,3100;398;830;3648
Ex 3 day 02;11;55;0,1074;2,0801;1,8042;2,8300;19,3800;387;853;3648
Ex 3 day 02;11;56;0,1074;2,3188;1,6537;2,8300;21,6000;398;816;3648
Ex 3 day 02;11;57;0,1074;2,1935;1,6935;2,8300;20,4300;397;846;3648
Ex 3 day 02;11;58;0,1074;1,6901;1,3031;3,3000;15,7400;392;820;3648
Ex 3 day 02;11;59;0,1074;2,0176;1,5363;2,8300;18,7900;410;807;3648
Ex 3 day 02;11;60;0,1074;1,5942;1,1938;2,8300;14,8500;386;835;3648
Ex 3 day 02;11;61;0,1074;1,6339;1,1734;3,3000;15,2200;415;791;3648
Ex 3 day 02;11;62;0,1074;2,2188;1,5089;3,3000;20,6700;379;826;3648
Ex 3 day 02;11;63;0,1074;2,3585;1,8089;2,8300;21,9700;397;800;3648
Ex 3 day 02;11;64;0,1074;1,3071;1,0585;2,8300;12,1800;399;785;3648
Ex 3 day 02;11;65;0,1074;1,8538;1,5700;2,8300;17,2700;389;843;3648
Ex 3 day 02;11;66;0,1074;2,1006;1,6780;2,8300;19,5700;387;804;3648
Ex 3 day 02;11;67;0,1074;1,2669;0,8741;2,8300;11,8000;398;807;3648
Ex 3 day 02;12;68;0,1463;3,6494;2,5757;2,8300;24,9400;8;844;3253
Ex 3 day 02;12;69;0,1463;2,2325;2,0709;4,7100;15,2600;0;876;3253
Ex 3 day 02;12;70;0,1463;2,6791;2,2452;2,8300;18,3100;26;893;3253
Ex 3 day 02;12;71;0,1463;3,0036;2,4103;2,8300;20,5300;18;858;3253
Ex 3 day 02;12;72;0,1463;2,3347;2,1481;2,8300;15,9600;26;872;3253
Ex 3 day 02;12;73;0,1463;2,8705;2,2838;2,8300;19,6200;25;902;3253
Ex 3 day 02;12;74;0,1463;1,5415;1,7087;4,7100;10,5400;12;900;3253
Ex 3 day 02;12;75;0,1463;2,0103;1,6789;2,8300;13,7400;0;847;3253
Ex 3 day 02;12;76;0,1463;1,3404;1,1796;2,8300;9,1600;17;879;3253
Ex 3 day 02;12;77;0,1463;2,1458;1,6542;2,8300;14,6700;25;864;3253
Ex 3 day 02;13;78;0,1609;1,8419;1,4189;3,3000;11,4500;567;915;2996
Ex 3 day 02;13;79;0,1609;2,2970;1,7053;2,8300;14,2800;573;884;2996
Ex 3 day 02;13;80;0,1609;2,1285;1,8364;2,8300;13,2300;570;878;2996
Ex 3 day 02;13;81;0,1609;2,1671;1,5876;3,7700;13,4700;559;896;2996
Ex 3 day 02;13;82;0,1609;2,3024;1,7637;2,8300;14,3100;584;925;2996
Ex 3 day 02;14;83;0,0996;2,9217;2,1350;2,8300;29,3500;707;972;5672
Ex 3 day 02;14;84;0,0996;2,4461;1,4242;4,2400;24,5700;728;980;5672
Ex 3 day 02;14;85;0,0996;2,4712;1,8296;2,8300;24,8200;712;1004;5672
Ex 3 day 02;14;86;0,0996;2,3369;1,8430;2,8300;23,4700;706;965;5672
Ex 3 day 02;14;87;0,0996;1,8830;1,5717;2,8300;18,9100;715;968;5672
