experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y
Ex 3 day 182,3,45,0.0447,2.7161,2.2306,2.83,60.82,773,565
Ex 3 day 182,3,46,0.0447,2.6185,2.1168,2.83,58.64,797,515
Ex 3 day 182,3,47,0.0447,2.7146,1.889,4.24,60.79,872,405
Ex 3 day 182,3,48,0.0447,2.2497,1.9339,2.83,50.38,774,493
Ex 3 day 182,3,49,0.0447,2.1508,1.8997,2.83,48.16,820,504
Ex 3 day 182,3,50,0.0447,2.0941,1.5108,3.77,46.89,854,536
Ex 3 day 182,3,51,0.0447,2.1106,1.6679,4.24,47.26,827,462
Ex 3 day 182,3,52,0.0447,2.5088,2.0532,3.77,56.18,822,576
Ex 3 day 182,3,53,0.0447,2.4594,1.6419,4.24,55.07,873,438
Ex 3 day 182,3,54,0.0447,2.4586,2.0017,2.83,55.05,848,488
Ex 3 day 182,3,55,0.0447,2.7821,2.2219,2.83,62.3,849,498
Ex 3 day 182,3,56,0.0447,2.5114,2.0378,2.83,56.24,778,505
Ex 3 day 182,3,57,0.0447,2.102,1.422,4.24,47.07,809,557
Ex 3 day 182,3,58,0.0447,2.0603,1.448,3.3,46.14,793,464
Ex 3 day 182,3,59,0.0447,2.4393,1.9323,2.83,54.62,783,462
Ex 3 day 182,3,60,0.0447,2.9288,2.3026,2.83,65.58,854,424
Ex 3 day 182,3,61,0.0447,2.4462,2.0239,2.83,54.78,794,417
Ex 3 day 182,3,62,0.0447,3.2022,2.1073,2.83,71.7,813,460
Ex 3 day 182,3,63,0.0447,2.3281,1.5902,4.24,52.13,799,429
Ex 3 day 182,3,64,0.0447,2.2128,1.7841,3.77,49.55,826,606
Ex 3 day 182,3,65,0.0447,2.3557,1.8896,2.83,52.75,778,475
Ex 3 day 182,3,66,0.0447,2.5142,2.1495,2.83,56.3,832,442
Ex 3 day 182,3,67,0.0447,2.4211,1.1785,5.19,54.21,837,499
Ex 3 day 182,3,68,0.0447,2.2091,1.7284,3.77,49.47,882,448
Ex 3 day 182,3,69,0.0447,2.0471,1.6462,2.83,45.84,782,531
Ex 3 day 182,3,70,0.0447,2.2974,1.7091,2.83,51.45,759,536
Ex 3 day 182,3,71,0.0447,1.5506,1.4333,4.24,34.72,879,534
Ex 3 day 182,3,72,0.0447,2.0658,1.3613,3.3,46.26,890,502
Ex 3 day 182,3,73,0.0447,1.4457,0.9607,3.3,32.37,887,483
Ex 3 day 182,3,74,0.0447,1.6205,1.2053,2.83,36.29,862,469
Ex 3 day 182,3,75,0.0447,1.5609,1.2016,2.83,34.95,859,462
Ex 3 day 182,3,76,0.0447,1.5495,1.0974,2.83,34.7,761,543
Ex 3 day 182,3,77,0.0447,2.0523,1.0388,5.19,45.96,795,558
Ex 3 day 182,3,78,0.0447,2.4665,2.0225,2.83,55.23,781,542
Ex 3 day 182,3,79,0.0447,1.8879,1.4473,2.83,42.27,805,548
Ex 3 day 182,3,80,0.0447,2.1557,1.8466,2.83,48.27,833,521
Ex 3 day 182,3,81,0.0447,1.4328,1.1757,2.83,32.08,784,493
Ex 3 day 182,3,82,0.0447,1.5712,1.2209,3.3,35.18,794,502
Ex 3 day 182,3,83,0.0447,2.6014,1.8642,2.83,58.25,811,486
Ex 3 day 182,3,84,0.0447,2.0173,1.5635,2.83,45.17,813,468
Ex 3 day 182,3,85,0.0447,2.4835,2.0032,2.83,55.61,902,464
Ex 3 day 182,3,86,0.0447,1.7524,1.4387,2.83,39.24,875,523
Ex 3 day 182,3,87,0.0447,1.8178,1.4595,2.83,40.7,825,490
Ex 3 day 182,3,88,0.0447,1.9388,1.4756,2.83,43.41,894,544
Ex 3 day 182,3,89,0.0447,2.1022,1.8177,2.83,47.07,810,479
Ex 3 day 182,3,90,0.0447,1.5627,1.1935,2.83,34.99,885,568
Ex 3 day 182,3,91,0.0447,2.6319,1.9217,2.83,58.94,871,476
Ex 3 day 182,3,92,0.0447,1.2731,1.2136,2.83,28.51,767,558
Ex 3 day 182,3,93,0.0447,1.877,1.4643,2.83,42.03,827,568
Ex 3 day 182,3,94,0.0447,2.0194,1.4297,3.3,45.22,866,551
Ex 3 day 182,3,95,0.0447,1.6634,1.4182,2.83,37.25,903,498
Ex 3 day 182,3,96,0.0447,1.5061,1.1306,2.83,33.72,788,453
Ex 3 day 182,4,97,0.0317,4.009,2.8564,3.3,126.61,227,539
Ex 3 day 182,4,98,0.0317,3.832,2.4392,4.24,121.02,266,500
Ex 3 day 182,4,99,0.0317,3.3761,2.7561,2.83,106.62,311,546
Ex 3 day 182,4,100,0.0317,3.3,2.7414,3.77,104.22,326,565
Ex 3 day 182,4,101,0.0317,2.9825,2.4776,2.83,94.19,220,524
Ex 3 day 182,4,102,0.0317,3.5447,2.4091,3.3,111.95,269,480
Ex 3 day 182,4,103,0.0317,3.101,2.3603,3.3,97.93,331,448
Ex 3 day 182,4,104,0.0317,2.5867,1.689,3.3,81.69,304,562
Ex 3 day 182,4,105,0.0317,4.1414,3.2498,2.83,130.79,239,594
Ex 3 day 182,4,106,0.0317,2.9105,1.9573,3.3,91.92,210,496
Ex 3 day 182,4,107,0.0317,2.7002,2.2725,2.83,85.28,231,580
Ex 3 day 182,4,108,0.0317,2.6988,1.992,4.24,85.23,205,482
Ex 3 day 182,4,109,0.0317,2.5096,2.0225,4.71,79.26,160,493
Ex 3 day 182,4,110,0.0317,3.258,2.7201,2.83,102.89,218,440
Ex 3 day 182,4,111,0.0317,2.7935,2.041,3.3,88.22,263,466
Ex 3 day 182,4,112,0.0317,2.1626,1.91,3.77,68.3,327,485
Ex 3 day 182,4,113,0.0317,3.0173,2.166,3.77,95.29,289,552
Ex 3 day 182,4,114,0.0317,2.8121,2.4016,2.83,88.81,314,581
Ex 3 day 182,4,115,0.0317,3.0294,2.142,3.3,95.67,277,451
Ex 3 day 182,4,116,0.0317,1.958,1.7711,2.83,61.84,302,598
Ex 3 day 182,4,117,0.0317,2.8107,2.3322,2.83,88.77,296,511
Ex 3 day 182,4,118,0.0317,2.677,1.7852,3.3,84.54,321,538
Ex 3 day 182,4,119,0.0317,2.1925,1.8519,2.83,69.24,338,521
Ex 3 day 182,4,120,0.0317,2.4284,1.8415,3.77,76.69,294,535
Ex 3 day 182,4,121,0.0317,2.3986,1.8814,2.83,75.75,345,541
Ex 3 day 182,4,122,0.0317,2.3307,1.9871,2.83,73.61,194,555
Ex 3 day 182,4,123,0.0317,2.5586,1.9534,3.77,80.8,225,467
Ex 3 day 182,4,124,0.0317,2.5538,1.7349,3.3,80.65,343,452
Ex 3 day 182,4,125,0.0317,2.5307,2.1153,2.83,79.92,171,480
Ex 3 day 182,4,126,0.0317,2.8413,1.7441,4.24,89.73,247,536
Ex 3 day 182,4,127,0.0317,2.492,1.6796,3.3,78.7,337,433
Ex 3 day 182,4,128,0.0317,2.071,1.6241,4.24,65.41,174,529
Ex 3 day 182,4,129,0.0317,1.9493,1.3814,4.24,61.56,342,510
Ex 3 day 182,4,130,0.0317,2.6709,1.9247,3.77,84.35,263,571
Ex 3 day 182,4,131,0.0317,1.9856,1.5282,4.71,62.71,282,515
Ex 3 day 182,4,132,0.0317,2.3539,1.9513,2.83,74.34,194,547
Ex 3 day 182,4,133,0.0317,2.7781,2.3318,2.83,87.74,345,529
Ex 3 day 182,4,134,0.0317,2.0572,1.5886,3.3,64.97,237,488
Ex 3 day 182,4,135,0.0317,2.1568,1.8388,2.83,68.11,180,514
Ex 3 day 182,4,136,0.0317,1.8548,1.5946,2.83,58.58,265,539
Ex 3 day 182,4,137,0.0317,2.295,1.637,3.3,72.48,267,597
Ex 3 day 182,4,138,0.0317,2.1121,1.2757,4.24,66.7,332,471
Ex 3 day 182,4,139,0.0317,1.9133,1.4436,3.3,60.42,277,552
Ex 3 day 182,4,140,0.0317,1.9438,1.4743,2.83,61.39,189,522
Ex 3 day 182,4,141,0.0317,1.6713,1.4603,2.83,52.78,257,578
Ex 3 day 182,4,142,0.0317,1.8877,1.6745,2.83,59.62,189,486
Ex 3 day 182,4,143,0.0317,2.2745,1.376,4.24,71.83,298,491
Ex 3 day 182,4,144,0.0317,1.7339,1.3644,2.83,54.76,263,519
Ex 3 day 182,4,145,0.0317,2.2358,1.4041,4.24,70.61,309,475
Ex 3 day 182,4,146,0.0317,1.3774,1.35,4.24,43.5,358,517
Ex 3 day 182,4,147,0.0317,2.1581,1.5747,3.77,68.16,294,472
Ex 3 day 182,4,148,0.0317,2.5363,2.2785,2.83,80.1,206,574
Ex 3 day 182,4,149,0.0317,2.2411,1.907,2.83,70.78,254,551
Ex 3 day 182,4,150,0.0317,2.5967,1.8351,2.83,82.01,242,582
Ex 3 day 182,4,151,0.0317,2.2763,1.8521,2.83,71.89,283,531
Ex 3 day 182,4,152,0.0317,1.8435,1.3344,3.3,58.22,195,466
Ex 3 day 182,4,153,0.0317,2.2934,1.8223,2.83,72.43,267,432
Ex 3 day 182,4,154,0.0317,1.7433,1.0035,5.66,55.06,323,509
Ex 3 day 182,4,155,0.0317,1.2142,1.0144,2.83,38.35,281,585
Ex 3 day 182,4,156,0.0317,1.7053,1.467,2.83,53.86,252,437
Ex 3 day 182,4,157,0.0317,1.6576,1.4285,3.3,52.35,348,500
Ex 3 day 182,4,158,0.0317,1.85,1.3894,2.83,58.43,269,526
Ex 3 day 182,4,159,0.0317,2.1021,1.4315,2.83,66.39,277,540
Ex 3 day 182,4,160,0.0317,1.4274,1.1455,2.83,45.08,332,530
Ex 3 day 182,4,161,0.0317,2.5244,1.9361,2.83,79.72,287,472
Ex 3 day 182,4,162,0.0317,1.9491,1.6986,2.83,61.56,345,479
Ex 3 day 182,4,163,0.0317,0.9571,0.9635,3.77,30.23,235,570
Ex 3 day 182,4,164,0.0317,1.9156,1.4862,2.83,60.5,313,428
Ex 3 day 182,4,165,0.0317,1.8007,1.313,2.83,56.87,204,540
Ex 3 day 182,4,166,0.0317,1.6293,1.3105,2.83,51.46,303,551
Ex 3 day 182,4,167,0.0317,2.2081,1.4841,4.71,69.74,346,487
Ex 3 day 182,4,168,0.0317,1.938,1.6502,2.83,61.2,200,567
Ex 3 day 182,5,169,0.0296,4.1901,3.1373,3.77,141.56,1089,500
Ex 3 day 182,5,170,0.0296,3.936,2.9793,3.77,132.97,1145,463
Ex 3 day 182,5,171,0.0296,4.0766,2.8014,3.3,137.72,1118,460
Ex 3 day 182,5,172,0.0296,3.4968,2.5958,3.3,118.13,1191,509
Ex 3 day 182,5,173,0.0296,3.5894,2.9386,2.83,121.26,1067,500
Ex 3 day 182,5,174,0.0296,3.235,2.4659,3.77,109.29,1060,466
Ex 3 day 182,5,175,0.0296,3.5826,2.6426,3.3,121.03,1118,533
Ex 3 day 182,5,176,0.0296,3.0363,2.3022,3.77,102.58,1129,516
Ex 3 day 182,5,177,0.0296,3.2074,2.2772,3.3,108.35,1223,487
Ex 3 day 182,5,178,0.0296,3.3901,2.5244,3.77,114.53,1154,506
Ex 3 day 182,5,179,0.0296,3.4756,2.4005,3.3,117.42,1088,451
Ex 3 day 182,5,180,0.0296,2.8712,1.8182,3.3,97.0,1156,532
Ex 3 day 182,5,181,0.0296,2.8944,2.5016,2.83,97.78,1129,417
Ex 3 day 182,5,182,0.0296,2.4015,1.8719,4.24,81.13,1163,452
Ex 3 day 182,5,183,0.0296,2.5807,1.8686,3.3,87.18,1197,519
Ex 3 day 182,5,184,0.0296,2.9385,2.5188,2.83,99.27,1190,469
Ex 3 day 182,5,185,0.0296,2.3921,1.7464,3.3,80.81,1163,473
Ex 3 day 182,5,186,0.0296,2.4542,1.8345,3.77,82.91,1072,516
Ex 3 day 182,5,187,0.0296,2.5766,1.9065,3.3,87.04,1117,432
Ex 3 day 182,5,188,0.0296,1.948,1.6943,2.83,65.81,1167,549
Ex 3 day 182,5,189,0.0296,2.6826,2.3143,2.83,90.63,1179,556
Ex 3 day 182,5,190,0.0296,2.3967,1.8898,3.77,80.97,1194,477
Ex 3 day 182,5,191,0.0296,1.7897,1.5774,3.77,60.46,1138,500
Ex 3 day 182,5,192,0.0296,2.5299,2.139,2.83,85.47,1077,439
Ex 3 day 182,5,193,0.0296,2.1591,1.5519,3.3,72.94,1058,523
Ex 3 day 182,5,194,0.0296,1.1559,1.2215,4.24,39.05,1117,492
Ex 3 day 182,5,195,0.0296,1.8147,1.5698,2.83,61.31,1082,429
Ex 3 day 182,5,196,0.0296,2.2815,1.7081,3.3,77.08,1126,437
Ex 3 day 182,5,197,0.0296,1.4248,1.1041,4.71,48.14,1060,426
Ex 3 day 182,5,198,0.0296,1.8042,1.229,3.77,60.95,1115,445
Ex 3 day 182,5,199,0.0296,1.8206,1.4174,4.24,61.5,1075,416
Ex 3 day 182,5,200,0.0296,1.811,1.5292,2.83,61.18,1179,526
Ex 3 day 182,5,201,0.0296,1.6788,1.3992,2.83,56.72,1091,427
Ex 3 day 182,5,202,0.0296,1.2974,1.1159,2.83,43.83,1093,466
Ex 3 day 182,5,203,0.0296,1.9744,1.7057,2.83,66.7,1165,521
Ex 3 day 182,5,204,0.0296,1.6264,1.2444,2.83,54.94,1090,462
Ex 3 day 182,5,205,0.0296,1.487,1.3172,3.77,50.23,1155,415
Ex 3 day 182,5,206,0.0296,1.6181,1.1773,3.3,54.66,1102,433
Ex 3 day 182,5,207,0.0296,1.6781,1.5029,2.83,56.69,1195,438
Ex 3 day 182,7,208,0.0322,4.4168,3.8203,2.83,137.16,1365,831
Ex 3 day 182,7,209,0.0322,3.9049,3.0234,3.77,121.27,1338,932
Ex 3 day 182,7,210,0.0322,3.7364,3.0029,3.77,116.04,1371,866
Ex 3 day 182,7,211,0.0322,3.7206,2.5983,3.3,115.55,1335,834
Ex 3 day 182,7,212,0.0322,3.4912,2.2005,4.24,108.42,1370,777
Ex 3 day 182,7,213,0.0322,2.995,2.136,4.71,93.01,1324,798
Ex 3 day 182,7,214,0.0322,2.6793,1.9685,4.24,83.21,1376,798
Ex 3 day 182,7,215,0.0322,2.5529,1.6555,4.71,79.28,1383,831
Ex 3 day 182,7,216,0.0322,2.4395,1.9137,2.83,75.76,1384,844
Ex 3 day 182,7,217,0.0322,2.909,2.1923,2.83,90.34,1353,916
Ex 3 day 182,7,218,0.0322,2.6795,2.0753,2.83,83.21,1358,857
Ex 3 day 182,7,219,0.0322,2.2858,1.3621,3.3,70.99,1385,893
Ex 3 day 182,7,220,0.0322,2.0844,1.1712,3.3,64.73,1391,865
Ex 3 day 182,7,221,0.0322,2.5267,2.1216,2.83,78.47,1356,926
Ex 3 day 182,7,222,0.0322,2.5152,1.8755,2.83,78.11,1387,852
Ex 3 day 182,7,223,0.0322,2.1732,1.7506,2.83,67.49,1374,845
Ex 3 day 182,7,224,0.0322,2.2018,1.4455,2.83,68.38,1391,906
Ex 3 day 182,7,225,0.0322,2.6702,2.0595,2.83,82.92,1357,881
Ex 3 day 182,7,226,0.0322,2.2068,1.5539,3.3,68.53,1370,949
Ex 3 day 182,7,227,0.0322,2.2005,1.5612,3.77,68.34,1350,882
Ex 3 day 182,7,228,0.0322,2.187,1.5765,3.3,67.92,1343,788
Ex 3 day 182,7,229,0.0322,2.1664,1.689,2.83,67.28,1364,931
Ex 3 day 182,7,230,0.0322,2.142,1.8203,2.83,66.52,1387,879
Ex 3 day 182,7,231,0.0322,1.644,1.0721,4.24,51.05,1332,879
Ex 3 day 182,7,232,0.0322,1.9543,1.5801,2.83,60.69,1381,927
Ex 3 day 182,7,233,0.0322,2.2905,1.8798,2.83,71.13,1370,884
Ex 3 day 182,7,234,0.0322,2.2608,1.878,2.83,70.21,1373,814
Ex 3 day 182,7,235,0.0322,2.6069,1.6683,3.77,80.96,1327,902
Ex 3 day 182,7,236,0.0322,1.9405,1.5166,4.24,60.26,1340,895
Ex 3 day 182,7,237,0.0322,2.2568,1.1612,4.24,70.08,1349,808
Ex 3 day 182,7,238,0.0322,2.1135,1.6131,2.83,65.63,1324,813
Ex 3 day 182,7,239,0.0322,2.0848,1.5672,3.77,64.74,1332,853
Ex 3 day 182,7,240,0.0322,2.366,2.0569,2.83,73.48,1370,905
Ex 3 day 182,7,241,0.0322,1.9883,1.443,3.3,61.75,1309,885
Ex 3 day 182,7,242,0.0322,2.0025,1.7677,2.83,62.19,1378,819
Ex 3 day 182,7,243,0.0322,2.1098,1.764,2.83,65.52,1327,879
Ex 3 day 182,7,244,0.0322,1.9949,1.6081,2.83,61.95,1346,870
Ex 3 day 182,7,245,0.0322,1.6958,1.3824,2.83,52.66,1361,846
Ex 3 day 182,7,246,0.0322,1.9324,1.4645,3.77,60.01,1325,832
