experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1810;1;1;-0,0029;5,3646;4,2972;2,8300;-1851,5500;746;48;20046
Ex 3 day 1810;1;2;-0,0029;4,9535;4,2540;2,8300;-1709,6700;690;93;20046
Ex 3 day 1810;1;3;-0,0029;3,9829;2,8566;3,3000;-1374,6600;702;159;20046
Ex 3 day 1810;1;4;-0,0029;3,5564;2,6513;3,7700;-1227,4500;745;142;20046
Ex 3 day 1810;1;5;-0,0029;3,4865;2,5845;3,7700;-1203,3200;773;125;20046
Ex 3 day 1810;1;6;-0,0029;3,1097;2,7046;2,8300;-1073,2800;732;157;20046
Ex 3 day 1810;1;7;-0,0029;3,2180;2,2743;4,2400;-1110,6700;739;98;20046
Ex 3 day 1810;1;8;-0,0029;2,7462;2,3617;2,8300;-947,8400;744;62;20046
Ex 3 day 1810;1;9;-0,0029;3,2847;2,0435;3,3000;-1133,6900;729;140;20046
Ex 3 day 1810;1;10;-0,0029;3,0358;2,1092;4,7100;-1047,7700;657;77;20046
Ex 3 day 1810;1;11;-0,0029;3,1534;2,4351;3,3000;-1088,3700;774;79;20046
Ex 3 day 1810;1;12;-0,0029;3,1432;2,7052;2,8300;-1084,8500;778;61;20046
Ex 3 day 1810;1;13;-0,0029;2,7807;1,9569;3,3000;-959,7300;782;109;20046
Ex 3 day 1810;1;14;-0,0029;3,2527;2,8049;2,8300;-1122,6300;758;150;20046
Ex 3 day 1810;1;15;-0,0029;3,0563;2,0180;3,3000;-1054,8600;761;123;20046
Ex 3 day 1810;1;16;-0,0029;2,5789;1,9896;2,8300;-890,0900;748;80;20046
Ex 3 day 1810;1;17;-0,0029;2,1724;1,7954;2,8300;-749,7700;678;69;20046
Ex 3 day 1810;1;18;-0,0029;3,2388;2,3619;3,3000;-1117,8300;680;148;20046
Ex 3 day 1810;1;19;-0,0029;2,2662;1,8184;2,8300;-782,1600;771;49;20046
Ex 3 day 1810;1;20;-0,0029;2,7335;2,4414;2,8300;-943,4400;716;99;20046
Ex 3 day 1810;1;21;-0,0029;2,3329;1,8387;2,8300;-805,1600;751;66;20046
Ex 3 day 1810;1;22;-0,0029;2,1004;1,6297;4,2400;-724,9400;717;63;20046
Ex 3 day 1810;1;23;-0,0029;1,6865;1,2798;4,2400;-582,0700;680;56;20046
Ex 3 day 1810;1;24;-0,0029;2,8793;2,5113;2,8300;-993,7800;659;109;20046
Ex 3 day 1810;1;25;-0,0029;1,5601;1,2179;3,3000;-538,4600;759;60;20046
Ex 3 day 1810;1;26;-0,0029;1,9916;1,6037;2,8300;-687,3900;738;114;20046
Ex 3 day 1810;1;27;-0,0029;1,6333;1,2890;2,8300;-563,7200;702;188;20046
Ex 3 day 1810;1;28;-0,0029;1,8064;1,0839;3,3000;-623,4700;671;83;20046
Ex 3 day 1810;1;29;-0,0029;2,5258;1,7048;2,8300;-871,7400;731;116;20046
Ex 3 day 1810;1;30;-0,0029;1,5912;1,1243;2,8300;-549,1800;657;172;20046
Ex 3 day 1810;1;31;-0,0029;2,1735;1,7724;2,8300;-750,1800;648;100;20046
Ex 3 day 1810;1;32;-0,0029;1,7914;1,5422;2,8300;-618,3000;731;178;20046
Ex 3 day 1810;1;33;-0,0029;1,1909;1,1272;5,1900;-411,0400;700;44;20046
Ex 3 day 1810;1;34;-0,0029;1,7229;1,3951;2,8300;-594,6600;714;78;20046
Ex 3 day 1810;1;35;-0,0029;2,0296;1,6195;2,8300;-700,4900;734;128;20046
Ex 3 day 1810;1;36;-0,0029;2,3714;1,6963;3,3000;-818,4700;644;128;20046
Ex 3 day 1810;1;37;-0,0029;1,5525;1,1591;2,8300;-535,8300;679;177;20046
Ex 3 day 1810;2;38;0,0384;3,4470;2,9934;2,8300;89,6600;623;63;7067
Ex 3 day 1810;2;39;0,0384;3,2324;2,8036;2,8300;84,0800;601;82;7067
Ex 3 day 1810;2;40;0,0384;2,9808;2,0715;3,3000;77,5400;585;97;7067
Ex 3 day 1810;2;41;0,0384;3,3671;2,9755;2,8300;87,5900;629;97;7067
