experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1817;1;1;0,0889;3,9151;2,8415;3,7700;44,0300;210;38;7408
Ex 3 day 1817;1;2;0,0889;3,5284;2,4972;3,3000;39,6800;182;17;7408
Ex 3 day 1817;1;3;0,0889;3,8517;2,6487;3,7700;43,3100;258;50;7408
Ex 3 day 1817;1;4;0,0889;3,6094;2,3947;3,3000;40,5900;228;19;7408
Ex 3 day 1817;1;5;0,0889;3,4016;2,1272;4,2400;38,2500;258;29;7408
Ex 3 day 1817;1;6;0,0889;3,5556;2,5771;2,8300;39,9800;290;6;7408
Ex 3 day 1817;1;7;0,0889;2,6932;1,9187;4,2400;30,2900;280;17;7408
Ex 3 day 1817;1;8;0,0889;3,0493;1,8597;3,3000;34,2900;248;0;7408
Ex 3 day 1817;1;9;0,0889;2,0489;1,4152;3,3000;23,0400;262;0;7408
Ex 3 day 1817;1;10;0,0889;2,4366;1,8618;3,7700;27,4000;239;11;7408
Ex 3 day 1817;1;11;0,0889;1,8336;1,5346;3,7700;20,6200;246;23;7408
Ex 3 day 1817;1;12;0,0889;2,2897;1,6184;3,3000;25,7500;192;39;7408
Ex 3 day 1817;1;13;0,0889;2,3110;1,8293;3,7700;25,9900;155;5;7408
Ex 3 day 1817;1;14;0,0889;1,8201;1,5306;2,8300;20,4700;212;24;7408
Ex 3 day 1817;1;15;0,0889;1,6770;1,4745;3,7700;18,8600;241;48;7408
Ex 3 day 1817;1;16;0,0889;2,2030;1,9270;2,8300;24,7700;283;41;7408
Ex 3 day 1817;1;17;0,0889;2,0556;1,6759;2,8300;23,1200;272;31;7408
Ex 3 day 1817;1;18;0,0889;2,2482;1,7968;2,8300;25,2800;274;0;7408
Ex 3 day 1817;1;19;0,0889;1,8758;1,5066;3,7700;21,0900;293;26;7408
Ex 3 day 1817;1;20;0,0889;1,8333;1,3481;3,3000;20,6200;197;25;7408
Ex 3 day 1817;1;21;0,0889;1,9294;1,3670;5,1900;21,7000;198;0;7408
Ex 3 day 1817;1;22;0,0889;1,9515;1,3079;3,3000;21,9500;280;31;7408
Ex 3 day 1817;1;23;0,0889;1,8195;1,4224;2,8300;20,4600;243;36;7408
Ex 3 day 1817;1;24;0,0889;2,3206;1,6107;2,8300;26,1000;178;36;7408
Ex 3 day 1817;1;25;0,0889;1,7464;1,3886;2,8300;19,6400;186;0;7408
Ex 3 day 1817;2;26;-0,0077;4,3963;3,1945;3,7700;-567,7300;710;427;29262
Ex 3 day 1817;2;27;-0,0077;4,1353;3,0240;3,7700;-534,0300;859;397;29262
Ex 3 day 1817;2;28;-0,0077;3,8582;2,8519;3,7700;-498,2400;780;492;29262
Ex 3 day 1817;2;29;-0,0077;3,8694;2,4752;4,2400;-499,6900;853;440;29262
Ex 3 day 1817;2;30;-0,0077;3,6153;2,7675;3,7700;-466,8800;788;465;29262
Ex 3 day 1817;2;31;-0,0077;3,8365;2,5830;3,3000;-495,4400;770;419;29262
Ex 3 day 1817;2;32;-0,0077;3,1460;2,0525;3,3000;-406,2600;782;357;29262
Ex 3 day 1817;2;33;-0,0077;3,4714;2,6164;3,7700;-448,2900;802;373;29262
Ex 3 day 1817;2;34;-0,0077;3,4491;2,3365;4,2400;-445,4100;795;483;29262
Ex 3 day 1817;2;35;-0,0077;3,2824;2,3851;3,3000;-423,8800;814;473;29262
Ex 3 day 1817;2;36;-0,0077;2,7743;1,9474;3,3000;-358,2700;861;468;29262
Ex 3 day 1817;2;37;-0,0077;3,1729;2,1464;3,3000;-409,7400;734;438;29262
Ex 3 day 1817;2;38;-0,0077;3,3938;2,2780;3,3000;-438,2600;733;424;29262
Ex 3 day 1817;2;39;-0,0077;3,2101;2,6391;2,8300;-414,5400;757;503;29262
Ex 3 day 1817;2;40;-0,0077;3,6778;3,0972;2,8300;-474,9400;822;448;29262
Ex 3 day 1817;2;41;-0,0077;3,2183;2,0497;4,2400;-415,6000;703;404;29262
Ex 3 day 1817;2;42;-0,0077;3,1180;2,0571;3,3000;-402,6500;775;471;29262
Ex 3 day 1817;2;43;-0,0077;3,0416;2,4313;2,8300;-392,7900;794;521;29262
Ex 3 day 1817;2;44;-0,0077;3,0664;2,3213;3,7700;-395,9900;825;473;29262
Ex 3 day 1817;2;45;-0,0077;3,0622;2,2802;3,3000;-395,4400;749;455;29262
Ex 3 day 1817;2;46;-0,0077;2,4692;1,7054;3,3000;-318,8600;781;380;29262
Ex 3 day 1817;2;47;-0,0077;3,1911;1,9937;4,2400;-412,1000;753;387;29262
Ex 3 day 1817;2;48;-0,0077;3,0333;2,2504;3,3000;-391,7200;819;389;29262
Ex 3 day 1817;2;49;-0,0077;2,4826;1,7144;3,3000;-320,6000;812;445;29262
Ex 3 day 1817;2;50;-0,0077;2,8155;2,4156;2,8300;-363,5900;799;400;29262
Ex 3 day 1817;2;51;-0,0077;2,4531;1,8565;3,3000;-316,7800;856;492;29262
Ex 3 day 1817;2;52;-0,0077;2,8723;2,3335;2,8300;-370,9300;720;482;29262
Ex 3 day 1817;2;53;-0,0077;2,4425;1,3581;4,2400;-315,4300;800;450;29262
Ex 3 day 1817;2;54;-0,0077;2,0026;1,7311;3,7700;-258,6100;845;390;29262
Ex 3 day 1817;2;55;-0,0077;1,6500;1,4791;4,7100;-213,0800;769;356;29262
Ex 3 day 1817;2;56;-0,0077;2,1440;1,3094;3,7700;-276,8700;790;423;29262
Ex 3 day 1817;2;57;-0,0077;2,2164;2,0400;2,8300;-286,2300;869;498;29262
Ex 3 day 1817;2;58;-0,0077;2,0189;1,3516;3,7700;-260,7200;746;405;29262
Ex 3 day 1817;2;59;-0,0077;2,1721;1,5979;3,3000;-280,5000;768;406;29262
Ex 3 day 1817;2;60;-0,0077;2,5991;2,2505;2,8300;-335,6400;791;398;29262
Ex 3 day 1817;2;61;-0,0077;2,1917;1,2337;5,1900;-283,0300;787;437;29262
Ex 3 day 1817;2;62;-0,0077;1,5768;0,9990;3,3000;-203,6300;752;422;29262
Ex 3 day 1817;2;63;-0,0077;2,2402;1,8837;2,8300;-289,3000;772;379;29262
Ex 3 day 1817;2;64;-0,0077;2,0166;1,6827;3,3000;-260,4200;758;364;29262
Ex 3 day 1817;2;65;-0,0077;2,3375;1,7590;3,7700;-301,8600;764;478;29262
Ex 3 day 1817;2;66;-0,0077;2,0779;1,4971;3,7700;-268,3300;845;423;29262
Ex 3 day 1817;2;67;-0,0077;1,6750;1,3461;3,3000;-216,3000;736;496;29262
Ex 3 day 1817;2;68;-0,0077;1,9453;1,6292;2,8300;-251,2100;748;505;29262
Ex 3 day 1817;2;69;-0,0077;2,5153;2,0415;2,8300;-324,8300;732;490;29262
Ex 3 day 1817;2;70;-0,0077;2,3205;1,9603;2,8300;-299,6600;816;417;29262
Ex 3 day 1817;2;71;-0,0077;1,8836;1,6006;2,8300;-243,2400;782;435;29262
Ex 3 day 1817;2;72;-0,0077;1,8082;1,3281;2,8300;-233,5100;692;448;29262
Ex 3 day 1817;2;73;-0,0077;2,2603;1,6742;3,3000;-291,8900;739;451;29262
Ex 3 day 1817;2;74;-0,0077;1,8649;1,5424;2,8300;-240,8300;710;443;29262
Ex 3 day 1817;2;75;-0,0077;2,2574;1,8299;2,8300;-291,5200;778;341;29262
Ex 3 day 1817;2;76;-0,0077;1,9684;1,7004;2,8300;-254,1900;839;489;29262
Ex 3 day 1817;2;77;-0,0077;1,7079;1,2909;2,8300;-220,5500;706;457;29262
