experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1815;2;22;0,0662;2,4398;1,5801;5,1900;36,8300;260;311;24139
Ex 3 day 1815;2;23;0,0662;2,0075;1,6166;2,8300;30,3000;263;204;24139
Ex 3 day 1815;2;24;0,0662;1,7494;1,3778;2,8300;26,4100;195;230;24139
Ex 3 day 1815;2;25;0,0662;1,0393;0,8828;2,8300;15,6900;230;310;24139
Ex 3 day 1815;2;26;0,0662;2,1711;1,5635;2,8300;32,7700;240;236;24139
Ex 3 day 1815;2;27;0,0662;2,3981;1,6138;2,8300;36,2000;208;246;24139
Ex 3 day 1815;2;28;0,0662;1,8506;1,5415;2,8300;27,9300;230;251;24139
Ex 3 day 1815;2;29;0,0662;1,6933;1,4057;2,8300;25,5600;247;231;24139
Ex 3 day 1815;2;30;0,0662;2,3658;1,8233;2,8300;35,7100;248;224;24139
Ex 3 day 1815;2;31;0,0662;1,3612;0,8876;2,8300;20,5500;229;271;24139
Ex 3 day 1815;2;32;0,0662;1,8429;1,4709;2,8300;27,8200;243;259;24139
Ex 3 day 1815;2;33;0,0662;1,6768;1,2645;2,8300;25,3100;230;285;24139
Ex 3 day 1815;2;34;0,0662;1,7778;1,4373;2,8300;26,8400;242;251;24139
Ex 3 day 1815;3;35;0,0564;3,5882;2,6675;3,3000;63,6300;377;589;27987
Ex 3 day 1815;3;36;0,0564;3,1202;2,4977;2,8300;55,3300;334;564;27987
Ex 3 day 1815;3;37;0,0564;3,5661;2,8992;2,8300;63,2400;424;503;27987
Ex 3 day 1815;3;38;0,0564;3,1342;2,3613;3,3000;55,5800;433;533;27987
Ex 3 day 1815;3;39;0,0564;2,8096;1,8661;4,2400;49,8200;316;548;27987
Ex 3 day 1815;3;40;0,0564;2,9966;1,9026;4,2400;53,1400;330;513;27987
Ex 3 day 1815;3;41;0,0564;2,2490;1,7150;4,2400;39,8800;427;564;27987
Ex 3 day 1815;3;42;0,0564;2,1650;1,6526;5,6600;38,3900;384;512;27987
Ex 3 day 1815;3;43;0,0564;2,7115;1,7731;4,7100;48,0800;402;609;27987
Ex 3 day 1815;3;44;0,0564;2,3075;1,6622;3,7700;40,9200;411;477;27987
Ex 3 day 1815;3;45;0,0564;2,6839;1,7973;4,2400;47,5900;393;551;27987
Ex 3 day 1815;3;46;0,0564;2,3595;1,5536;5,1900;41,8400;414;586;27987
Ex 3 day 1815;3;47;0,0564;2,2539;1,7306;2,8300;39,9700;380;606;27987
Ex 3 day 1815;3;48;0,0564;2,7049;2,0956;2,8300;47,9600;414;518;27987
Ex 3 day 1815;3;49;0,0564;1,9266;1,5754;2,8300;34,1600;400;536;27987
Ex 3 day 1815;3;50;0,0564;2,4872;2,1631;2,8300;44,1000;309;585;27987
Ex 3 day 1815;3;51;0,0564;2,5234;2,1507;2,8300;44,7500;352;615;27987
Ex 3 day 1815;3;52;0,0564;1,9546;1,3623;3,7700;34,6600;357;572;27987
Ex 3 day 1815;3;53;0,0564;1,7447;1,4303;2,8300;30,9400;392;583;27987
Ex 3 day 1815;3;54;0,0564;2,0573;1,5410;3,3000;36,4800;379;618;27987
Ex 3 day 1815;3;55;0,0564;1,9114;1,6192;2,8300;33,8900;388;536;27987
Ex 3 day 1815;3;56;0,0564;1,3740;1,1099;2,8300;24,3600;340;592;27987
Ex 3 day 1815;3;57;0,0564;1,5108;1,1930;2,8300;26,7900;337;581;27987
Ex 3 day 1815;3;58;0,0564;2,1542;1,4378;4,2400;38,2000;321;601;27987
Ex 3 day 1815;3;59;0,0564;1,9658;1,6199;2,8300;34,8600;411;553;27987
Ex 3 day 1815;6;60;0,0710;3,0122;2,1077;4,7100;42,4000;486;605;13882
Ex 3 day 1815;6;61;0,0710;3,0678;2,0721;4,7100;43,1800;499;652;13882
Ex 3 day 1815;6;62;0,0710;2,5888;2,0530;4,7100;36,4400;506;623;13882
Ex 3 day 1815;6;63;0,0710;2,8613;2,0315;4,7100;40,2700;541;621;13882
Ex 3 day 1815;6;64;0,0710;2,6005;1,8142;5,6600;36,6000;578;700;13882
Ex 3 day 1815;6;65;0,0710;2,6705;2,0704;4,7100;37,5900;515;675;13882
Ex 3 day 1815;6;66;0,0710;2,8105;2,1154;2,8300;39,5600;580;669;13882
Ex 3 day 1815;6;67;0,0710;2,7701;1,8721;3,3000;38,9900;477;650;13882
Ex 3 day 1815;6;68;0,0710;2,1033;1,7438;2,8300;29,6000;518;695;13882
Ex 3 day 1815;6;69;0,0710;2,2056;1,9462;2,8300;31,0400;518;703;13882
Ex 3 day 1815;6;70;0,0710;2,2982;1,8526;2,8300;32,3500;528;635;13882
Ex 3 day 1815;6;71;0,0710;1,8541;1,4040;2,8300;26,1000;568;646;13882
Ex 3 day 1815;6;72;0,0710;0,6739;0,9992;7,0700;9,4900;527;650;13882
Ex 3 day 1815;7;73;0,0952;3,5350;2,5339;3,3000;37,1100;881;851;11705
Ex 3 day 1815;7;74;0,0952;3,2773;2,4011;3,7700;34,4100;894;879;11705
Ex 3 day 1815;7;75;0,0952;2,6922;1,8254;4,7100;28,2700;861;862;11705
Ex 3 day 1815;7;76;0,0952;2,5680;1,4877;5,6600;26,9600;869;886;11705
Ex 3 day 1815;7;77;0,0952;2,5404;1,8076;3,3000;26,6700;884;865;11705
Ex 3 day 1815;7;78;0,0952;2,5306;1,8594;4,7100;26,5700;844;834;11705
Ex 3 day 1815;7;79;0,0952;2,3207;1,5036;4,2400;24,3600;844;857;11705
Ex 3 day 1815;7;80;0,0952;2,7368;1,7345;4,2400;28,7300;899;844;11705
Ex 3 day 1815;7;81;0,0952;2,2512;1,9271;2,8300;23,6400;874;866;11705
Ex 3 day 1815;7;82;0,0952;2,0925;1,8324;2,8300;21,9700;877;831;11705
Ex 3 day 1815;7;83;0,0952;2,2609;1,5059;4,2400;23,7400;881;897;11705
Ex 3 day 1815;7;84;0,0952;2,1137;1,4282;4,7100;22,1900;842;897;11705
Ex 3 day 1815;7;85;0,0952;2,1553;1,5436;3,3000;22,6300;804;870;11705
Ex 3 day 1815;8;86;0,0550;4,2557;2,8505;3,3000;77,3300;1008;918;10299
Ex 3 day 1815;8;87;0,0550;3,0006;1,9163;5,1900;54,5200;1037;903;10299
Ex 3 day 1815;8;88;0,0550;3,1418;2,0551;4,2400;57,0900;989;913;10299
Ex 3 day 1815;8;89;0,0550;2,9505;1,7907;4,2400;53,6100;998;894;10299
Ex 3 day 1815;8;90;0,0550;2,9244;2,2609;3,7700;53,1400;1090;931;10299
Ex 3 day 1815;8;91;0,0550;2,4309;1,3752;6,1300;44,1700;958;938;10299
Ex 3 day 1815;8;92;0,0550;2,2746;1,9784;2,8300;41,3300;1077;925;10299
Ex 3 day 1815;8;93;0,0550;1,8285;1,2471;5,6600;33,2200;1022;888;10299
