experiment,cell_id,peak_id,cell_intensity_mean,foci_intensity_peak,foci_intensity_mean_disk,foci_radius,signal_to_cell_ratio,foci_x,foci_y,cell_area
Ex 3 day 1814,3,85,0.0185,1.9113,1.2358,4.71,103.54,1078,516,25940
Ex 3 day 1814,3,86,0.0185,1.7071,1.292,3.77,92.47,1080,536,25940
Ex 3 day 1814,3,87,0.0185,1.4216,1.2221,2.83,77.01,1033,587,25940
Ex 3 day 1814,3,88,0.0185,1.8454,1.5705,2.83,99.97,991,492,25940
Ex 3 day 1814,3,89,0.0185,1.5977,1.3527,2.83,86.55,1116,497,25940
Ex 3 day 1814,3,90,0.0185,1.9763,1.7064,2.83,107.06,1089,427,25940
Ex 3 day 1814,3,91,0.0185,1.9658,1.2907,3.77,106.49,1064,536,25940
Ex 3 day 1814,4,92,0.0545,4.2465,3.0101,3.3,77.88,830,712,21986
Ex 3 day 1814,4,93,0.0545,3.3791,2.5484,3.77,61.97,741,754,21986
Ex 3 day 1814,4,94,0.0545,3.1803,2.4897,3.77,58.32,786,771,21986
Ex 3 day 1814,4,95,0.0545,3.5021,2.5024,3.3,64.23,795,799,21986
Ex 3 day 1814,4,96,0.0545,3.2485,2.4247,3.77,59.58,753,752,21986
Ex 3 day 1814,4,97,0.0545,3.4535,2.6059,3.3,63.34,786,712,21986
Ex 3 day 1814,4,98,0.0545,3.2657,2.0543,4.24,59.89,762,665,21986
Ex 3 day 1814,4,99,0.0545,2.8907,2.2001,3.77,53.01,745,695,21986
Ex 3 day 1814,4,100,0.0545,3.0027,2.1121,3.3,55.07,808,710,21986
Ex 3 day 1814,4,101,0.0545,2.8786,2.158,3.77,52.79,821,688,21986
Ex 3 day 1814,4,102,0.0545,2.64,2.0299,3.77,48.42,774,813,21986
Ex 3 day 1814,4,103,0.0545,3.0263,2.2526,2.83,55.5,775,760,21986
Ex 3 day 1814,4,104,0.0545,2.5022,2.0789,3.77,45.89,726,788,21986
Ex 3 day 1814,4,105,0.0545,2.3361,2.0054,2.83,42.84,817,740,21986
Ex 3 day 1814,4,106,0.0545,2.5034,1.868,3.3,45.91,775,741,21986
Ex 3 day 1814,4,107,0.0545,2.3455,1.8146,3.77,43.02,800,652,21986
Ex 3 day 1814,4,108,0.0545,1.9563,1.3591,4.24,35.88,841,694,21986
Ex 3 day 1814,4,109,0.0545,1.8818,1.4977,3.77,34.51,798,764,21986
Ex 3 day 1814,4,110,0.0545,2.0372,1.806,2.83,37.36,799,704,21986
Ex 3 day 1814,4,111,0.0545,2.2503,1.6607,3.77,41.27,736,710,21986
Ex 3 day 1814,4,112,0.0545,2.0815,1.5554,3.3,38.17,816,716,21986
Ex 3 day 1814,4,113,0.0545,2.016,1.694,2.83,36.97,767,727,21986
Ex 3 day 1814,4,114,0.0545,1.7042,1.2532,2.83,31.25,778,728,21986
Ex 3 day 1814,4,115,0.0545,1.7694,1.5273,2.83,32.45,828,744,21986
Ex 3 day 1814,4,116,0.0545,2.3446,1.8599,2.83,43.0,764,692,21986
Ex 3 day 1814,4,117,0.0545,1.5203,1.0124,3.3,27.88,757,652,21986
Ex 3 day 1814,4,118,0.0545,1.8268,1.3653,3.77,33.5,816,768,21986
