experiment;cell_id;peak_id;cell_intensity_mean;foci_intensity_peak;foci_intensity_mean_disk;foci_radius;signal_to_cell_ratio;foci_x;foci_y;cell_area
Ex 3 day 1813;3;75;0,0371;3,7219;2,7853;3,7700;100,4300;728;416;19244
Ex 3 day 1813;3;76;0,0371;3,4237;2,4342;3,3000;92,3900;686;404;19244
Ex 3 day 1813;3;77;0,0371;3,1088;2,4274;3,7700;83,8900;713;384;19244
Ex 3 day 1813;3;78;0,0371;2,8489;2,1874;3,7700;76,8800;709;417;19244
Ex 3 day 1813;3;79;0,0371;2,8914;2,1771;3,7700;78,0200;617;397;19244
Ex 3 day 1813;3;80;0,0371;3,0005;2,2854;3,7700;80,9700;664;353;19244
Ex 3 day 1813;3;81;0,0371;2,6525;1,9806;3,7700;71,5800;698;358;19244
Ex 3 day 1813;3;82;0,0371;2,6127;1,9193;3,3000;70,5000;641;360;19244
Ex 3 day 1813;3;83;0,0371;2,6634;1,8526;3,3000;71,8700;649;397;19244
Ex 3 day 1813;3;84;0,0371;2,5168;1,7122;4,2400;67,9100;612;371;19244
Ex 3 day 1813;3;85;0,0371;2,1824;1,1802;6,6000;58,8900;770;432;19244
Ex 3 day 1813;3;86;0,0371;2,2512;1,3115;4,2400;60,7500;762;392;19244
Ex 3 day 1813;3;87;0,0371;2,1413;1,4706;3,3000;57,7800;676;407;19244
Ex 3 day 1813;3;88;0,0371;1,9176;1,3653;3,3000;51,7500;633;346;19244
Ex 3 day 1813;3;89;0,0371;2,0354;1,3028;4,7100;54,9200;744;392;19244
Ex 3 day 1813;3;90;0,0371;1,8348;1,3165;3,7700;49,5100;709;371;19244
Ex 3 day 1813;4;91;0,0143;3,9977;3,0357;3,7700;279,4100;970;435;26540
Ex 3 day 1813;4;92;0,0143;3,9910;2,9285;3,7700;278,9400;1036;403;26540
Ex 3 day 1813;4;93;0,0143;3,9337;3,0324;3,7700;274,9300;997;465;26540
Ex 3 day 1813;4;94;0,0143;3,7242;2,7615;3,3000;260,2900;1049;460;26540
Ex 3 day 1813;4;95;0,0143;4,0070;3,0436;3,7700;280,0600;1012;399;26540
Ex 3 day 1813;4;96;0,0143;3,5833;2,6794;3,7700;250,4400;972;503;26540
Ex 3 day 1813;4;97;0,0143;3,3523;2,3709;3,3000;234,3000;1025;548;26540
Ex 3 day 1813;4;98;0,0143;3,2801;2,5800;3,7700;229,2500;957;463;26540
Ex 3 day 1813;4;99;0,0143;3,4531;2,6554;3,7700;241,3400;982;397;26540
Ex 3 day 1813;4;100;0,0143;2,7536;1,8859;5,1900;192,4500;954;490;26540
Ex 3 day 1813;4;101;0,0143;2,9904;2,1559;3,3000;209,0000;964;405;26540
Ex 3 day 1813;4;102;0,0143;3,0804;2,2620;3,7700;215,2900;1050;495;26540
Ex 3 day 1813;4;103;0,0143;3,0124;2,0713;3,3000;210,5400;1019;486;26540
Ex 3 day 1813;4;104;0,0143;2,8588;1,7862;5,1900;199,8100;1009;502;26540
Ex 3 day 1813;4;105;0,0143;2,8523;2,1342;3,7700;199,3500;1065;518;26540
Ex 3 day 1813;4;106;0,0143;2,4391;1,8221;2,8300;170,4700;984;488;26540
Ex 3 day 1813;4;107;0,0143;2,3052;2,0036;2,8300;161,1200;953;442;26540
Ex 3 day 1813;4;108;0,0143;2,3176;1,8753;3,7700;161,9800;941;441;26540
Ex 3 day 1813;4;109;0,0143;2,3125;1,6167;3,3000;161,6300;1047;515;26540
Ex 3 day 1813;4;110;0,0143;2,1291;1,5255;3,3000;148,8100;1020;520;26540
Ex 3 day 1813;4;111;0,0143;2,2663;1,5885;3,3000;158,3900;951;397;26540
Ex 3 day 1813;4;112;0,0143;2,0216;1,5432;3,7700;141,2900;957;375;26540
Ex 3 day 1813;4;113;0,0143;2,2609;1,5789;5,6600;158,0100;1067;486;26540
Ex 3 day 1813;4;114;0,0143;1,4579;0,9746;3,7700;101,9000;1034;458;26540
Ex 3 day 1813;4;115;0,0143;1,8158;1,4877;4,7100;126,9100;993;379;26540
Ex 3 day 1813;4;116;0,0143;1,8871;1,1993;3,3000;131,8900;1020;460;26540
Ex 3 day 1813;4;117;0,0143;1,6198;1,3568;4,2400;113,2100;1029;433;26540
Ex 3 day 1813;4;118;0,0143;1,8154;1,3869;3,7700;126,8800;1061;501;26540
Ex 3 day 1813;4;119;0,0143;1,6024;1,3722;2,8300;112,0000;946;410;26540
Ex 3 day 1813;4;120;0,0143;1,8471;1,4315;2,8300;129,1000;1028;421;26540
Ex 3 day 1813;4;121;0,0143;1,8355;1,5689;2,8300;128,2900;1039;513;26540
Ex 3 day 1813;4;122;0,0143;1,7354;1,4930;2,8300;121,2900;957;413;26540
Ex 3 day 1813;4;123;0,0143;1,8574;1,4574;3,3000;129,8200;1075;459;26540
Ex 3 day 1813;4;124;0,0143;1,9498;1,4305;3,3000;136,2800;1013;477;26540
Ex 3 day 1813;4;125;0,0143;2,1095;1,0431;4,2400;147,4400;967;450;26540
Ex 3 day 1813;5;126;0,0722;4,2797;3,2168;3,7700;59,2700;919;683;23613
Ex 3 day 1813;5;127;0,0722;4,1791;2,8683;3,3000;57,8700;871;725;23613
Ex 3 day 1813;5;128;0,0722;4,0308;2,7741;3,3000;55,8200;877;746;23613
Ex 3 day 1813;5;129;0,0722;3,5749;2,7237;3,7700;49,5100;925;732;23613
Ex 3 day 1813;5;130;0,0722;3,5181;2,7704;3,7700;48,7200;875;764;23613
Ex 3 day 1813;5;131;0,0722;3,6485;2,7333;3,7700;50,5300;878;790;23613
Ex 3 day 1813;5;132;0,0722;3,5918;2,6726;3,7700;49,7400;841;678;23613
Ex 3 day 1813;5;133;0,0722;3,8406;2,6182;3,3000;53,1900;940;790;23613
Ex 3 day 1813;5;134;0,0722;3,1698;2,2186;3,3000;43,9000;931;773;23613
Ex 3 day 1813;5;135;0,0722;2,7563;2,1309;3,7700;38,1700;851;707;23613
Ex 3 day 1813;5;136;0,0722;3,5154;2,5300;3,7700;48,6800;888;716;23613
Ex 3 day 1813;5;137;0,0722;3,2190;2,4356;3,7700;44,5800;900;791;23613
Ex 3 day 1813;5;138;0,0722;3,1638;2,3077;3,3000;43,8100;866;807;23613
Ex 3 day 1813;5;139;0,0722;2,6739;2,2964;2,8300;37,0300;874;709;23613
Ex 3 day 1813;5;140;0,0722;2,6547;1,9633;4,2400;36,7600;885;685;23613
Ex 3 day 1813;5;141;0,0722;2,8568;1,9639;3,3000;39,5600;890;743;23613
Ex 3 day 1813;5;142;0,0722;3,1238;2,3667;3,7700;43,2600;911;759;23613
Ex 3 day 1813;5;143;0,0722;3,1208;2,7220;2,8300;43,2200;837;765;23613
Ex 3 day 1813;5;144;0,0722;2,8930;2,1854;3,7700;40,0600;867;678;23613
Ex 3 day 1813;5;145;0,0722;2,8142;2,1465;3,7700;38,9700;860;743;23613
Ex 3 day 1813;5;146;0,0722;2,9633;1,9596;3,3000;41,0400;940;762;23613
Ex 3 day 1813;5;147;0,0722;2,6411;1,7676;4,2400;36,5800;849;721;23613
Ex 3 day 1813;5;148;0,0722;2,9846;2,1097;3,7700;41,3300;882;664;23613
Ex 3 day 1813;5;149;0,0722;2,9079;1,9160;3,3000;40,2700;854;680;23613
Ex 3 day 1813;5;150;0,0722;2,9930;2,1747;3,3000;41,4500;885;701;23613
Ex 3 day 1813;5;151;0,0722;2,5555;1,9318;3,7700;35,3900;940;649;23613
Ex 3 day 1813;5;152;0,0722;2,9466;2,1553;3,3000;40,8100;847;779;23613
Ex 3 day 1813;5;153;0,0722;2,8932;2,1435;3,7700;40,0700;826;748;23613
Ex 3 day 1813;5;154;0,0722;2,7394;2,0346;3,3000;37,9400;926;708;23613
Ex 3 day 1813;5;155;0,0722;2,4915;1,7864;3,3000;34,5000;910;707;23613
Ex 3 day 1813;5;156;0,0722;2,3610;1,8156;3,7700;32,7000;853;656;23613
Ex 3 day 1813;5;157;0,0722;2,5399;1,7167;3,3000;35,1700;920;745;23613
Ex 3 day 1813;5;158;0,0722;2,7531;1,8515;3,3000;38,1300;887;766;23613
Ex 3 day 1813;5;159;0,0722;2,5767;1,7004;3,3000;35,6800;840;691;23613
Ex 3 day 1813;5;160;0,0722;2,5050;1,8916;3,7700;34,6900;921;628;23613
Ex 3 day 1813;5;161;0,0722;2,4056;1,7424;3,3000;33,3100;924;794;23613
Ex 3 day 1813;5;162;0,0722;2,8538;2,0884;3,3000;39,5200;866;651;23613
Ex 3 day 1813;5;163;0,0722;2,6237;1,9954;3,7700;36,3300;917;643;23613
Ex 3 day 1813;5;164;0,0722;2,5406;1,7784;4,2400;35,1800;823;701;23613
Ex 3 day 1813;5;165;0,0722;2,4633;1,7510;3,3000;34,1100;928;645;23613
Ex 3 day 1813;5;166;0,0722;2,4000;1,7219;3,3000;33,2400;913;803;23613
Ex 3 day 1813;5;167;0,0722;1,9615;1,3732;3,7700;27,1600;839;751;23613
Ex 3 day 1813;5;168;0,0722;2,1346;1,5019;3,3000;29,5600;831;713;23613
Ex 3 day 1813;5;169;0,0722;2,4578;2,1627;2,8300;34,0400;919;713;23613
Ex 3 day 1813;5;170;0,0722;2,4346;1,8838;3,7700;33,7200;946;717;23613
Ex 3 day 1813;5;171;0,0722;2,3605;1,9826;2,8300;32,6900;901;694;23613
Ex 3 day 1813;5;172;0,0722;2,2400;1,3485;4,2400;31,0200;837;733;23613
Ex 3 day 1813;5;173;0,0722;1,4627;0,9854;3,3000;20,2600;902;732;23613
Ex 3 day 1813;5;174;0,0722;1,8635;1,4834;3,7700;25,8100;921;760;23613
Ex 3 day 1813;5;175;0,0722;2,1311;1,5832;3,3000;29,5100;884;807;23613
Ex 3 day 1813;5;176;0,0722;2,1828;1,5215;3,7700;30,2300;954;649;23613
Ex 3 day 1813;5;177;0,0722;2,2011;1,5696;3,3000;30,4800;904;632;23613
Ex 3 day 1813;5;178;0,0722;2,1601;1,6147;3,7700;29,9100;897;654;23613
Ex 3 day 1813;5;179;0,0722;1,6192;1,2819;3,7700;22,4200;914;667;23613
Ex 3 day 1813;5;180;0,0722;1,9285;1,5786;2,8300;26,7100;871;699;23613
Ex 3 day 1813;5;181;0,0722;2,1499;1,5647;3,3000;29,7700;952;691;23613
Ex 3 day 1813;5;182;0,0722;2,0368;1,4002;3,3000;28,2100;965;676;23613
Ex 3 day 1813;5;183;0,0722;1,9469;1,7158;2,8300;26,9600;834;773;23613
Ex 3 day 1813;6;184;0,0349;4,0098;2,9910;3,7700;114,7600;275;843;31810
Ex 3 day 1813;6;185;0,0349;3,6671;2,6431;3,3000;104,9500;280;900;31810
Ex 3 day 1813;6;186;0,0349;3,4422;2,3871;3,3000;98,5100;293;894;31810
Ex 3 day 1813;6;187;0,0349;3,3969;2,4921;3,3000;97,2200;297;865;31810
Ex 3 day 1813;6;188;0,0349;3,8999;2,7709;3,3000;111,6100;204;897;31810
Ex 3 day 1813;6;189;0,0349;3,6356;2,6739;3,7700;104,0500;306;923;31810
Ex 3 day 1813;6;190;0,0349;3,4340;2,1635;4,2400;98,2800;348;822;31810
Ex 3 day 1813;6;191;0,0349;3,2403;2,3471;3,3000;92,7300;283;824;31810
Ex 3 day 1813;6;192;0,0349;3,1957;2,2961;4,2400;91,4600;336;883;31810
Ex 3 day 1813;6;193;0,0349;2,9467;2,0190;3,3000;84,3300;286;883;31810
Ex 3 day 1813;6;194;0,0349;3,1325;2,4157;3,3000;89,6500;300;834;31810
Ex 3 day 1813;6;195;0,0349;3,0694;2,1663;3,3000;87,8400;246;857;31810
Ex 3 day 1813;6;196;0,0349;2,7728;2,0869;3,7700;79,3600;365;918;31810
Ex 3 day 1813;6;197;0,0349;2,5412;2,0272;3,7700;72,7300;379;896;31810
Ex 3 day 1813;6;198;0,0349;2,4884;1,8434;3,3000;71,2200;255;898;31810
Ex 3 day 1813;6;199;0,0349;2,6577;1,8162;4,2400;76,0600;342;924;31810
Ex 3 day 1813;6;200;0,0349;2,4506;1,6931;3,3000;70,1300;296;882;31810
Ex 3 day 1813;6;201;0,0349;2,4705;1,7811;3,3000;70,7000;202;928;31810
Ex 3 day 1813;6;202;0,0349;2,5424;1,8132;4,7100;72,7600;225;871;31810
Ex 3 day 1813;6;203;0,0349;2,3362;1,7454;3,7700;66,8600;360;899;31810
Ex 3 day 1813;6;204;0,0349;2,0830;1,3881;4,2400;59,6100;326;806;31810
Ex 3 day 1813;6;205;0,0349;2,5225;2,1558;2,8300;72,1900;289;867;31810
Ex 3 day 1813;6;206;0,0349;2,6160;2,2563;2,8300;74,8700;271;884;31810
Ex 3 day 1813;6;207;0,0349;2,5602;1,7493;3,3000;73,2700;308;802;31810
Ex 3 day 1813;6;208;0,0349;2,2365;1,5405;3,3000;64,0100;354;889;31810
Ex 3 day 1813;6;209;0,0349;2,0142;1,6794;2,8300;57,6400;249;841;31810
Ex 3 day 1813;6;210;0,0349;2,0150;1,3500;3,3000;57,6700;228;946;31810
Ex 3 day 1813;6;211;0,0349;2,1245;1,3963;4,2400;60,8000;363;837;31810
Ex 3 day 1813;6;212;0,0349;2,2351;1,9702;2,8300;63,9700;349;845;31810
Ex 3 day 1813;6;213;0,0349;1,9817;1,4422;3,3000;56,7100;237;938;31810
Ex 3 day 1813;6;214;0,0349;2,0019;1,3379;4,2400;57,2900;384;852;31810
Ex 3 day 1813;6;215;0,0349;1,7256;1,3731;4,7100;49,3800;330;902;31810
Ex 3 day 1813;6;216;0,0349;2,1551;1,5703;3,3000;61,6800;281;863;31810
Ex 3 day 1813;6;217;0,0349;2,2141;1,4695;3,3000;63,3700;257;828;31810
Ex 3 day 1813;6;218;0,0349;1,9347;1,3681;3,3000;55,3700;263;817;31810
Ex 3 day 1813;6;219;0,0349;1,9312;1,4705;3,3000;55,2700;304;901;31810
Ex 3 day 1813;6;220;0,0349;1,9467;1,2908;3,3000;55,7100;383;911;31810
Ex 3 day 1813;6;221;0,0349;1,9834;1,6642;2,8300;56,7600;340;866;31810
Ex 3 day 1813;6;222;0,0349;2,1275;1,9121;2,8300;60,8900;337;853;31810
Ex 3 day 1813;7;223;-0,0074;3,9258;2,9423;2,8300;-527,9600;752;812;3356
Ex 3 day 1813;7;224;-0,0074;3,0736;2,4746;2,8300;-413,3500;774;832;3356
Ex 3 day 1813;7;225;-0,0074;2,5550;1,7960;3,3000;-343,6100;805;817;3356
Ex 3 day 1813;7;226;-0,0074;1,7895;1,3982;2,8300;-240,6600;794;842;3356
Ex 3 day 1813;7;227;-0,0074;2,3786;1,5319;4,2400;-319,8800;780;813;3356
Ex 3 day 1813;7;228;-0,0074;1,7497;1,3765;2,8300;-235,3100;758;795;3356
Ex 3 day 1813;7;229;-0,0074;1,5766;1,3688;2,8300;-212,0300;761;839;3356
